Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
378633,14.36,13.60,183,3144,74.90,37.50,8.05,39,0.00,7.98,10.59,80,0.49,0.00,0,0.0,-6.82,25.57,0.00,0.90
378707,14.59,13.68,183,3139,74.90,37.00,8.16,39,0.00,7.98,10.59,80,0.49,0.00,0,0.0,-6.82,25.98,0.00,0.90
378783,14.47,13.60,183,3138,74.90,37.50,8.03,39,0.00,7.98,10.59,80,0.50,0.00,0,0.0,-6.82,25.78,0.00,0.90
378859,14.59,13.68,183,3125,74.90,37.00,8.67,39,0.00,8.13,10.98,80,0.50,0.00,0,0.0,-6.67,26.09,0.00,0.90
378933,14.59,13.68,183,3140,74.90,37.00,8.71,39,0.00,8.13,10.98,80,0.51,0.00,0,0.0,-6.67,26.72,0.00,0.90
379010,14.59,13.68,183,3129,74.90,37.00,8.68,39,0.00,8.13,10.98,80,0.51,0.00,0,0.0,-6.67,26.92,0.00,0.90
379086,14.36,13.60,183,3140,74.90,37.00,8.71,39,0.00,8.27,10.98,80,0.51,0.00,0,0.0,-6.53,26.51,0.00,0.90
379160,14.59,13.60,183,3136,74.90,37.00,8.84,39,0.00,8.27,10.98,80,0.51,0.00,0,0.0,-6.53,27.03,0.00,0.90
379235,14.59,13.68,183,3135,74.90,37.00,8.70,39,0.00,8.27,10.98,80,0.51,0.00,0,0.0,-6.53,26.72,0.00,0.90
379311,14.47,13.68,183,3124,74.90,37.00,8.66,39,0.00,8.27,10.98,80,0.52,0.00,0,0.0,-6.53,26.82,0.00,0.90
379386,14.47,13.68,183,3138,74.90,37.00,8.70,39,0.00,8.42,10.98,80,0.51,0.00,0,0.0,-6.38,26.82,0.00,0.90
379461,14.70,13.68,183,3125,74.90,37.00,8.67,39,0.00,8.42,10.98,80,0.52,0.00,0,0.0,-6.53,27.23,0.00,0.90
379537,14.47,13.60,183,3122,74.90,37.00,8.66,39,0.00,8.42,10.98,80,0.53,0.00,0,0.0,-6.38,26.92,0.00,0.90
379613,14.70,13.68,183,3134,74.90,37.00,8.69,39,0.00,8.42,10.98,80,0.52,0.00,0,0.0,-6.38,27.44,0.00,0.90
379688,14.59,13.68,183,3124,74.90,37.00,8.52,39,0.00,8.42,10.98,80,0.53,0.00,0,0.0,-6.38,27.13,0.00,0.90
379762,14.59,13.68,183,3118,74.90,37.00,8.65,39,0.00,8.42,10.98,80,0.53,0.00,0,0.0,-6.38,27.23,0.00,0.90
379840,14.70,13.68,183,3130,74.90,37.00,8.68,39,0.00,8.42,10.98,80,0.53,0.00,0,0.0,-6.38,27.23,0.00,0.90
379915,14.59,13.68,183,3129,74.90,37.00,9.34,39,0.00,8.42,10.98,80,0.50,0.00,0,0.0,-6.38,27.23,0.00,0.90
379989,14.47,13.68,183,3113,74.90,37.00,8.63,39,0.00,8.56,10.98,80,0.52,0.00,0,0.0,-6.24,27.44,0.00,0.92
380065,14.59,13.68,183,3130,74.90,37.00,9.35,39,0.00,8.56,11.37,80,0.53,0.00,0,0.0,-6.24,27.23,0.00,0.92
380141,14.70,13.68,183,3118,74.90,37.00,8.65,39,0.00,8.56,11.37,80,0.53,0.00,0,0.0,-6.24,27.86,0.00,0.92
380217,14.81,13.60,183,3136,74.90,37.00,9.50,39,0.00,8.56,11.37,80,0.53,0.00,0,0.0,-6.24,27.65,0.00,0.92
380291,14.81,13.60,183,3118,74.90,37.00,9.31,39,0.00,8.56,11.37,80,0.54,0.00,0,0.0,-6.24,27.95,0.00,0.92
380366,14.70,13.60,183,3134,74.90,37.00,9.36,39,0.00,8.56,11.37,80,0.53,0.00,0,0.0,-6.24,28.17,0.00,0.92
380443,14.81,13.68,183,3120,74.90,37.00,9.32,39,0.00,8.71,11.37,80,0.54,0.00,0,0.0,-6.09,25.82,0.00,0.92
380518,14.81,13.68,183,3130,74.90,36.50,9.35,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-6.09,28.38,0.00,0.92
380594,14.70,13.60,183,3117,74.90,36.50,9.31,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-6.09,28.38,0.00,0.92
380669,14.70,13.60,183,3114,74.90,37.00,9.34,39,0.00,8.71,11.37,80,0.54,0.00,0,0.0,-6.09,27.95,0.00,0.92
380745,14.59,13.60,183,3117,74.90,36.50,9.31,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-6.09,28.16,0.00,0.92
380820,14.70,13.68,183,3129,74.90,36.50,9.34,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-6.09,28.38,0.00,0.92
380895,14.81,13.60,183,3114,74.90,36.50,9.30,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-6.09,28.38,0.00,0.92
380971,14.70,13.60,183,3129,74.90,36.50,9.34,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-5.95,28.58,0.00,0.92
381046,14.59,13.68,183,3129,74.90,36.50,9.34,39,0.00,8.71,11.37,80,0.55,0.00,0,0.0,-6.09,28.59,0.00,0.92
381121,14.59,13.60,183,3117,74.90,36.50,9.31,39,0.00,8.71,11.37,80,0.54,0.00,0,0.0,-6.09,28.49,0.00,0.92
381197,14.70,13.60,183,3128,74.90,36.50,9.30,39,0.00,8.71,11.37,80,0.54,0.00,0,0.0,-6.09,28.06,0.00,0.92
381272,14.70,13.68,183,3126,74.90,36.50,9.34,39,0.00,8.71,11.37,80,0.54,0.00,0,0.0,-6.09,27.75,0.00,0.92
381348,14.81,13.68,183,3128,74.90,36.50,9.34,39,0.00,8.71,11.37,80,0.56,0.00,0,0.0,-6.09,28.06,0.00,0.92
381424,14.81,13.60,183,3116,74.90,36.50,9.31,39,0.00,8.71,11.37,80,0.54,0.00,0,0.0,-6.09,25.61,0.00,0.92
381499,14.70,13.68,183,3128,74.90,36.50,9.34,39,0.00,8.56,10.98,80,0.54,0.00,0,0.0,-6.09,27.86,0.00,0.90
381574,14.59,13.68,183,3113,74.90,37.00,9.30,39,0.00,8.56,10.98,80,0.56,0.00,0,0.0,-6.24,27.55,0.00,0.90
381650,14.59,13.68,183,3126,74.90,37.00,9.30,39,0.00,8.56,10.98,80,0.53,0.00,0,0.0,-6.24,27.54,0.00,0.90
381725,14.47,13.60,183,3113,74.90,37.00,9.30,39,0.00,8.56,10.98,80,0.53,0.00,0,0.0,-6.24,27.44,0.00,0.90
381801,14.70,13.68,183,3124,74.90,37.00,9.33,39,0.00,8.56,10.98,80,0.53,0.00,0,0.0,-6.24,27.44,0.00,0.90
381875,14.70,13.68,183,3113,74.90,37.00,9.30,39,0.00,8.42,10.98,80,0.53,0.00,0,0.0,-6.38,27.02,0.00,0.90
381952,14.59,13.68,183,3125,74.90,37.00,9.33,39,0.00,8.42,10.98,80,0.52,0.00,0,0.0,-6.38,27.23,0.00,0.90
382028,14.47,13.60,183,3110,74.90,37.00,9.29,39,0.00,8.42,10.59,80,0.51,0.00,0,0.0,-6.38,26.82,0.00,0.90
382102,14.47,13.68,183,3110,74.90,37.00,9.29,39,0.00,8.27,10.59,80,0.51,0.00,0,0.0,-6.53,26.51,0.00,0.90
382177,14.70,13.68,183,3122,74.90,37.00,8.63,39,0.00,8.27,10.59,80,0.51,0.00,0,0.0,-6.53,26.41,0.00,0.90
382253,14.81,13.68,183,3122,74.90,37.00,8.66,39,0.00,8.27,10.59,80,0.51,0.00,0,0.0,-6.53,25.98,0.00,0.90
382329,14.81,13.68,183,3107,74.90,37.00,9.28,39,0.00,8.27,10.59,80,0.51,0.00,0,0.0,-6.53,26.30,0.00,0.88
382404,14.59,13.60,183,3108,74.90,37.00,9.28,39,0.00,8.27,10.20,80,0.49,0.00,0,0.0,-6.53,28.04,0.00,0.88
382479,14.59,13.68,183,3118,74.90,37.00,8.65,39,0.00,8.13,10.20,80,0.49,0.00,0,0.0,-6.67,25.37,0.00,0.88
382556,14.59,13.68,183,3109,74.90,37.50,8.62,39,0.00,7.98,10.20,80,0.48,0.00,0,0.0,-6.67,25.37,0.00,0.88
382630,14.70,13.68,183,3120,74.90,37.50,8.65,39,0.00,7.98,10.20,80,0.48,0.00,0,0.0,-6.82,25.08,0.00,0.88
382706,14.70,13.68,183,3104,74.90,37.50,8.61,39,0.00,7.98,10.20,80,0.48,0.00,0,0.0,-6.82,25.18,0.00,0.88
382781,14.81,13.60,183,3116,74.90,37.50,8.64,39,0.00,7.84,10.20,80,0.48,0.00,0,0.0,-6.96,24.88,0.00,0.88
382857,14.70,13.68,183,3100,74.90,37.50,8.60,39,0.00,7.84,9.80,79,0.48,0.00,0,0.0,-6.96,24.89,0.00,0.88
382931,14.70,13.68,183,3114,74.90,37.50,8.64,39,0.00,7.84,9.80,79,0.47,0.00,0,0.0,-6.96,24.41,0.00,0.86
383008,14.70,13.60,183,3102,74.90,37.50,8.60,39,0.00,7.84,9.80,79,0.48,0.00,0,0.0,-6.96,24.41,0.00,0.86
383082,14.70,13.68,183,3098,74.90,37.50,8.59,39,0.00,7.69,9.80,79,0.46,0.00,0,0.0,-7.11,24.32,0.00,0.86
383157,14.70,13.68,183,3109,74.90,37.50,8.59,39,0.00,7.69,9.80,79,0.46,0.00,0,0.0,-7.11,24.22,0.00,0.86
383234,14.59,13.68,183,3113,74.90,37.50,8.63,39,0.00,7.69,9.41,79,0.46,0.00,0,0.0,-7.11,24.32,0.00,0.86
383309,14.59,13.68,181,3096,74.90,37.50,8.59,39,0.00,7.69,9.41,80,0.46,0.00,0,0.0,-7.11,24.13,0.00,0.86
383384,14.70,13.68,181,3096,74.90,37.50,7.93,39,0.00,7.69,9.41,80,0.46,0.00,0,0.0,-7.11,23.85,0.00,0.86
383460,14.59,13.68,181,3107,74.90,37.50,7.95,39,0.00,7.55,9.41,80,0.46,0.00,0,0.0,-7.25,23.74,0.00,0.86
383536,14.47,13.60,181,3093,74.90,37.50,7.92,39,0.00,7.55,9.41,80,0.46,0.00,0,0.0,-7.25,23.55,0.00,0.86
383611,14.59,13.68,181,3105,74.90,37.50,7.95,39,0.00,7.55,9.41,80,0.46,0.00,0,0.0,-7.25,23.55,0.00,0.86
383687,14.47,13.60,181,3108,74.90,37.50,7.91,39,0.00,7.55,9.41,80,0.45,0.00,0,0.0,-7.25,23.46,0.00,0.86
383761,14.47,13.68,181,3099,74.90,37.50,7.93,39,0.00,7.55,9.41,79,0.45,0.00,0,0.0,-7.25,23.18,0.00,0.86
383837,14.70,13.60,181,3085,74.90,37.50,7.90,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.18,0.00,0.86
383913,14.70,13.60,181,3086,74.90,37.50,7.90,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.18,0.00,0.86
383987,14.70,13.68,181,3098,74.90,37.50,7.93,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.46,0.00,0.84
384063,14.47,13.60,181,3086,74.90,37.50,7.90,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.27,0.00,0.84
384138,14.47,13.68,181,3096,74.90,37.50,7.92,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,22.89,0.00,0.84
384214,14.59,13.60,181,3078,74.90,37.50,7.88,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.18,0.00,0.84
384289,14.59,13.68,181,3088,74.90,37.50,7.90,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,22.98,0.00,0.84
384365,14.59,13.60,181,3078,74.90,37.50,7.88,39,0.00,7.40,9.41,79,0.44,0.00,0,0.0,-7.40,22.99,0.00,0.84
384440,14.70,13.60,181,3078,74.90,37.50,7.88,39,0.00,7.40,9.41,79,0.44,0.00,0,0.0,-7.40,22.98,0.00,0.84
384515,14.59,13.68,181,3090,74.90,37.50,7.91,39,0.00,7.40,9.41,79,0.44,0.00,0,0.0,-7.40,22.98,0.00,0.84
384591,14.59,13.60,181,3078,74.90,37.50,7.88,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,22.99,0.00,0.84
384667,14.70,13.68,181,3089,74.90,37.50,7.90,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.18,0.00,0.84
384742,14.70,13.60,181,3070,74.90,37.50,7.86,39,0.00,7.40,9.41,79,0.45,0.00,0,0.0,-7.40,23.27,0.00,0.84
384817,14.47,13.68,181,3084,74.90,37.50,7.89,39,0.00,7.40,9.41,79,0.46,0.00,0,0.0,-7.40,22.89,0.00,0.86
384893,14.47,13.60,181,3067,74.90,37.50,7.85,39,0.00,7.40,9.41,79,0.44,0.00,0,0.0,-7.40,23.84,0.00,0.86
384968,14.59,13.60,181,3070,74.90,37.50,8.51,39,0.00,7.55,9.80,79,0.48,0.00,0,0.0,-7.40,24.32,0.00,0.88
385044,14.59,13.68,181,3078,74.90,37.00,8.54,39,0.00,7.69,10.20,79,0.49,0.00,0,0.0,-7.25,25.08,0.00,0.88
385118,14.47,13.68,181,3066,74.90,37.00,8.50,39,0.00,7.84,10.59,79,0.51,0.00,0,0.0,-6.96,25.88,0.00,0.90
385194,14.47,13.60,181,3078,74.90,37.00,9.19,39,0.00,7.98,10.98,79,0.53,0.00,0,0.0,-6.82,26.62,0.00,0.92
385270,14.47,13.68,181,3064,74.90,36.50,9.15,39,0.00,8.27,11.37,79,0.54,0.00,0,0.0,-6.53,27.13,0.00,0.92
385346,14.24,13.68,181,3075,74.90,36.50,9.84,39,0.00,8.42,11.76,79,0.53,0.00,0,0.0,-6.38,26.03,0.00,0.94
385421,14.24,13.68,181,3071,74.90,36.00,9.83,39,0.00,8.85,12.55,79,0.59,0.00,0,0.0,-6.09,29.68,0.00,0.96
385497,14.59,13.76,181,3060,74.90,36.00,10.44,39,0.00,9.14,12.94,79,0.61,0.00,0,0.0,-5.95,30.55,0.00,0.98
385572,14.47,13.60,181,3072,74.90,35.50,10.49,39,0.00,9.29,13.33,79,0.65,0.00,0,0.0,-5.51,31.43,0.00,0.98
385648,14.36,13.68,181,3072,74.90,35.50,10.66,39,0.00,9.58,13.73,79,0.65,0.00,0,0.0,-5.22,31.98,0.00,1.00
385723,14.36,13.68,181,3070,74.90,35.50,11.13,39,0.00,9.72,14.12,79,0.66,0.00,0,0.0,-5.08,33.06,0.00,1.00
385799,14.36,13.68,181,3071,74.90,35.50,11.79,39,0.00,10.01,14.12,79,0.67,0.00,0,0.0,-4.79,33.78,0.00,1.02
385874,14.36,13.68,181,3060,74.90,35.00,11.75,39,0.00,10.16,14.51,79,0.69,0.00,0,0.0,-4.64,34.99,0.00,1.02
385950,14.47,13.60,181,3072,74.90,34.50,11.80,39,0.00,10.45,14.90,79,0.71,0.00,0,0.0,-4.50,35.60,0.00,1.04
386025,14.47,13.68,181,3071,74.90,34.50,11.79,39,0.00,10.74,14.90,79,0.71,0.00,0,0.0,-4.35,35.96,0.00,1.04
386100,14.47,13.68,181,3061,74.90,34.00,12.41,39,0.00,10.74,14.90,79,0.71,0.00,0,0.0,-4.06,36.56,0.00,1.04
386176,14.36,13.68,181,3072,74.90,34.00,12.66,39,0.00,10.88,14.90,78,0.73,0.00,0,0.0,-3.92,36.93,0.00,1.04
386252,14.47,13.68,181,3057,74.90,33.50,13.04,39,0.00,11.03,15.29,78,0.75,0.00,0,0.0,-3.77,37.53,0.00,1.04
386326,14.47,13.68,181,3074,74.90,33.50,13.11,39,0.00,11.17,15.29,78,0.74,0.00,0,0.0,-3.63,38.16,0.00,1.04
386402,14.13,13.60,181,3060,74.90,33.50,12.40,39,0.00,11.32,15.29,78,0.75,0.00,0,0.0,-3.63,37.90,0.00,1.04
386477,14.70,13.68,181,3060,74.90,33.00,13.05,39,0.00,11.46,15.29,78,0.76,0.00,0,0.0,-3.48,38.57,0.00,1.04
386552,14.70,13.68,181,3071,74.90,33.00,13.10,39,0.00,11.46,15.69,78,0.77,0.00,0,0.0,-3.34,38.98,0.00,1.04
386628,14.47,13.60,181,3061,74.90,33.00,13.07,39,0.00,11.61,15.69,78,0.77,0.00,0,0.0,-3.19,39.53,0.00,1.06
386703,14.47,13.60,181,3076,74.90,33.00,13.12,38,0.00,11.75,15.69,78,0.77,0.00,0,0.0,-3.05,39.39,0.00,1.06
386778,14.47,13.60,181,3061,74.90,32.50,13.71,38,0.00,11.75,15.69,78,0.78,0.00,0,0.0,-3.05,40.07,0.00,1.06
386854,14.59,13.68,181,3074,74.90,32.50,13.77,38,0.00,11.90,15.69,78,0.78,0.00,0,0.0,-2.90,40.61,0.00,1.06
386929,14.59,13.68,181,3076,74.90,32.50,13.78,38,0.00,11.90,15.69,78,0.80,0.00,0,0.0,-2.90,40.34,0.00,1.06
387005,14.47,13.68,181,3062,74.90,32.50,13.72,38,0.00,12.04,15.69,78,0.79,0.00,0,0.0,-2.90,40.34,0.00,1.06
387080,14.59,13.60,181,3075,74.90,32.00,13.12,38,0.00,12.04,15.69,78,0.79,0.00,0,0.0,-2.76,40.62,0.00,1.06
387156,14.70,13.60,181,3074,74.90,32.00,14.02,38,0.00,12.04,15.69,78,0.79,0.00,0,0.0,-2.76,40.88,0.00,1.06
387231,14.59,13.68,181,3080,74.90,32.50,13.80,38,0.00,12.04,15.69,78,0.79,0.00,0,0.0,-2.76,40.34,0.00,1.04
387307,14.59,13.60,181,3067,74.90,32.50,13.74,38,0.00,12.04,15.29,78,0.78,0.00,0,0.0,-2.76,40.20,0.00,1.04
387382,14.59,13.60,181,3067,74.90,32.50,13.74,38,0.00,11.90,15.29,78,0.78,0.00,0,0.0,-2.90,39.93,0.00,1.04
387457,14.47,13.68,181,3078,74.90,33.00,13.13,38,0.00,11.90,15.29,78,0.77,0.00,0,0.0,-2.90,39.53,0.00,1.04
387532,14.59,13.60,181,3068,74.90,33.00,13.09,38,0.00,11.75,15.29,78,0.78,0.00,0,0.0,-2.90,39.53,0.00,1.04
387608,14.70,13.68,181,3068,74.90,33.00,13.09,38,0.00,11.90,14.90,78,0.77,0.00,0,0.0,-2.90,39.39,0.00,1.04
387683,14.70,13.60,181,3080,74.90,33.00,13.36,38,0.00,11.75,14.90,78,0.77,0.00,0,0.0,-3.05,39.25,0.00,1.04
387759,14.70,13.60,181,3080,74.90,33.00,13.14,38,0.00,11.75,14.90,78,0.76,0.00,0,0.0,-3.05,39.11,0.00,1.04
387834,14.70,13.60,181,3081,74.90,33.00,13.15,38,0.00,11.75,14.90,78,0.75,0.00,0,0.0,-3.05,39.25,0.00,1.04
387910,14.59,13.68,181,3071,74.90,33.00,13.10,38,0.00,11.75,14.90,78,0.77,0.00,0,0.0,-3.05,39.25,0.00,1.04
387985,14.70,13.60,181,3081,74.90,33.00,13.15,38,0.00,11.75,14.90,78,0.76,0.00,0,0.0,-3.05,38.84,0.00,1.04
388062,14.70,13.60,181,3082,74.90,33.00,13.15,38,0.00,11.75,14.90,79,0.77,0.00,0,0.0,-3.05,38.98,0.00,1.04
388137,14.59,13.68,181,3075,74.90,33.00,13.16,38,0.00,11.75,14.90,79,0.77,0.00,0,0.0,-3.05,39.25,0.00,1.04
388213,14.70,13.60,181,3068,74.90,33.00,13.09,38,0.00,11.75,14.90,79,0.76,0.00,0,0.0,-3.05,39.39,0.00,1.04
388288,14.70,13.60,181,3074,74.90,33.00,13.11,38,0.00,11.75,14.90,79,0.76,0.00,0,0.0,-3.05,38.84,0.00,1.04
388363,14.70,13.60,181,3086,74.90,33.00,13.17,38,0.00,11.75,14.90,79,0.77,0.00,0,0.0,-3.05,39.39,0.00,1.04
388439,14.70,13.52,181,3076,74.90,33.00,13.12,38,0.00,11.75,14.90,79,0.77,0.00,0,0.0,-3.05,38.84,0.00,1.04
388514,14.59,13.60,181,3071,74.90,33.00,13.10,38,0.00,11.75,14.90,78,0.76,0.00,0,0.0,-3.05,39.39,0.00,1.04
388591,14.59,13.60,181,3084,74.90,33.00,13.16,38,0.00,11.75,14.90,78,0.76,0.00,0,0.0,-3.05,39.11,0.00,1.04
388666,14.59,13.68,181,3074,74.90,33.00,13.17,38,0.00,11.75,14.90,78,0.76,0.00,0,0.0,-3.05,39.12,0.00,1.04
388741,14.70,13.60,181,3089,74.90,33.00,13.18,38,0.00,11.75,14.90,78,0.76,0.00,0,0.0,-3.05,38.84,0.00,1.04
388817,14.59,13.68,181,3078,74.90,33.00,13.13,38,0.00,11.75,14.90,78,0.75,0.00,0,0.0,-3.05,38.98,0.00,1.04
388892,14.47,13.68,181,3086,74.90,33.00,13.17,38,0.00,11.61,14.90,78,0.78,0.00,0,0.0,-3.05,38.57,0.00,1.04
388967,14.59,13.60,181,3078,74.90,33.00,13.13,38,0.00,11.61,14.90,79,0.78,0.00,0,0.0,-3.19,38.57,0.00,1.04
389042,14.70,13.60,181,3075,74.90,33.00,13.12,38,0.00,11.61,14.90,79,0.78,0.00,0,0.0,-3.19,38.84,0.00,1.04
389117,14.70,13.68,181,3089,74.90,33.50,13.13,38,0.00,11.75,14.90,79,0.75,0.00,0,0.0,-3.05,38.43,0.00,1.04
389193,14.59,13.60,181,3088,74.90,33.00,13.17,38,0.00,11.61,14.90,79,0.78,0.00,0,0.0,-3.19,38.97,0.00,1.04
389268,14.70,13.68,181,3089,74.90,33.50,13.18,38,0.00,11.61,14.90,79,0.78,0.00,0,0.0,-3.19,38.43,0.00,1.04
389344,14.59,13.68,181,3078,74.90,33.50,13.13,38,0.00,11.61,14.90,79,0.72,0.00,0,0.0,-3.19,36.01,0.00,1.04
389419,14.59,13.60,181,3088,74.90,33.00,13.17,38,0.00,11.61,14.90,78,0.76,0.00,0,0.0,-3.19,38.70,0.00,1.04
389495,14.70,13.68,181,3090,74.90,33.50,13.18,38,0.00,11.61,14.90,78,0.75,0.00,0,0.0,-3.19,38.56,0.00,1.02
389570,14.59,13.68,181,3081,74.90,33.00,13.15,38,0.00,11.61,14.90,78,0.74,0.00,0,0.0,-3.19,38.43,0.00,1.04
389645,14.59,13.68,181,3093,74.90,34.00,13.14,38,0.00,11.61,14.90,78,0.75,0.00,0,0.0,-3.19,38.04,0.00,1.04
389721,14.59,13.60,181,3078,74.90,33.00,13.13,38,0.00,11.61,14.90,78,0.75,0.00,0,0.0,-3.19,38.84,0.00,1.02
389795,14.70,13.68,181,3090,74.90,33.50,13.18,38,0.00,11.61,14.90,78,0.75,0.00,0,0.0,-3.19,38.56,0.00,1.02
389871,14.47,13.68,181,3078,74.90,33.00,13.13,38,0.00,11.61,14.90,78,0.75,0.00,0,0.0,-3.19,40.86,0.00,1.02
389947,14.59,13.60,181,3093,74.90,33.50,12.54,38,0.00,11.46,14.90,79,0.75,0.00,0,0.0,-3.19,38.70,0.00,1.02
390022,14.59,13.68,181,3093,74.90,33.50,13.20,38,0.00,11.61,14.90,79,0.74,0.00,0,0.0,-3.34,37.90,0.00,1.02
390097,14.70,13.68,181,3078,74.90,33.50,13.13,38,0.00,11.46,14.90,79,0.73,0.00,0,0.0,-3.34,38.43,0.00,1.02
390173,14.81,13.68,181,3089,74.90,33.00,13.15,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.43,0.00,1.02
390247,14.59,13.68,181,3080,74.90,33.50,13.14,38,0.00,11.61,14.90,79,0.74,0.00,0,0.0,-3.19,38.57,0.00,1.02
390324,14.47,13.60,181,3094,74.90,33.50,12.54,38,0.00,11.61,14.90,79,0.74,0.00,0,0.0,-3.19,38.30,0.00,1.02
390399,14.47,13.68,181,3081,74.90,33.50,13.15,38,0.00,11.46,14.90,78,0.75,0.00,0,0.0,-3.34,38.56,0.00,1.02
390474,14.70,13.60,181,3094,74.90,33.50,13.20,38,0.00,11.61,14.90,78,0.75,0.00,0,0.0,-3.34,38.30,0.00,1.02
390550,14.47,13.60,181,3093,74.90,33.50,13.20,38,0.00,11.46,14.90,78,0.75,0.00,0,0.0,-3.34,38.30,0.00,1.02
390625,14.59,13.68,181,3081,74.90,33.50,13.22,38,0.00,11.46,14.90,78,0.74,0.00,0,0.0,-3.34,38.30,0.00,1.02
390701,14.70,13.68,180,3088,74.90,34.00,13.17,38,0.00,11.61,14.90,78,0.74,0.00,0,0.0,-3.19,37.90,0.00,1.02
390776,14.70,13.60,180,3088,74.90,33.50,13.17,38,0.00,11.46,14.90,78,0.75,0.00,0,0.0,-3.34,38.30,0.00,1.02
390850,14.70,13.68,180,3095,74.90,34.00,13.21,38,0.00,11.46,14.90,78,0.74,0.00,0,0.0,-3.34,38.30,0.00,1.02
390926,14.59,13.68,180,3082,74.90,33.50,13.15,38,0.00,11.46,14.90,78,0.75,0.00,0,0.0,-3.34,38.43,0.00,1.02
391002,14.59,13.60,180,3096,74.90,34.00,13.21,38,0.00,11.46,14.90,78,0.78,0.00,0,0.0,-3.34,38.30,0.00,1.02
391077,14.59,13.68,180,3098,74.90,34.00,13.22,38,0.00,11.46,14.90,78,0.75,0.00,0,0.0,-3.34,37.90,0.00,1.02
391152,14.70,13.60,180,3086,74.90,33.50,13.21,38,0.00,11.46,14.90,78,0.72,0.00,0,0.0,-3.34,38.70,0.00,1.02
391227,14.59,13.68,180,3082,74.90,33.50,13.15,38,0.00,11.46,14.90,78,0.74,0.00,0,0.0,-3.34,38.43,0.00,1.02
391303,14.47,13.60,180,3085,74.90,33.50,13.16,38,0.00,11.46,14.90,79,0.72,0.00,0,0.0,-3.34,38.30,0.00,1.02
391378,14.59,13.68,180,3099,74.90,33.50,13.22,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.43,0.00,1.02
391453,14.59,13.68,180,3089,74.90,33.50,13.18,38,0.00,11.46,14.90,79,0.75,0.00,0,0.0,-3.34,38.30,0.00,1.02
391529,14.47,13.52,180,3100,74.90,33.50,13.23,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.30,0.00,1.02
391604,14.59,13.60,180,3099,74.90,33.50,12.51,38,0.00,11.46,14.90,79,0.75,0.00,0,0.0,-3.34,38.30,0.00,1.02
391679,14.70,13.60,180,3100,74.90,33.50,13.23,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.17,0.00,1.02
391754,14.59,13.68,180,3088,74.90,34.00,13.17,38,0.00,11.46,14.90,79,0.78,0.00,0,0.0,-3.34,38.03,0.00,1.02
391830,14.70,13.60,180,3089,74.90,33.00,13.84,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,40.73,0.00,1.02
391905,14.70,13.60,180,3100,74.90,34.00,13.23,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,37.92,0.00,1.02
391982,14.70,13.68,180,3088,74.90,33.50,13.17,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.30,0.00,1.02
392056,14.81,13.52,180,3098,74.90,33.50,13.22,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.56,0.00,1.02
392132,14.59,13.68,180,3099,74.90,33.50,13.19,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.43,0.00,1.02
392206,14.59,13.60,180,3102,74.90,34.00,13.23,38,0.00,11.46,14.90,79,0.74,0.00,0,0.0,-3.34,38.04,0.00,1.02
392283,14.70,13.68,180,3090,74.90,34.00,13.18,38,0.00,11.46,14.90,79,0.75,0.00,0,0.0,-3.34,37.90,0.00,1.02
