Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
293972,14.70,14.00,180,2852,74.90,35.50,9.74,17,0.00,8.56,10.98,55,0.60,0.00,0,0.0,-6.24,28.08,0.00,0.90
294047,14.70,13.92,180,2838,74.90,35.50,9.69,17,0.00,8.56,10.98,55,0.59,0.00,0,0.0,-6.09,28.39,0.00,0.90
294123,14.70,14.00,180,2838,74.90,35.50,9.68,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,27.97,0.00,0.90
294198,14.70,14.00,180,2836,74.90,35.50,9.66,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.24,28.18,0.00,0.90
294273,14.81,14.00,180,2830,74.90,35.50,9.68,17,0.00,8.56,10.98,55,0.60,0.00,0,0.0,-6.24,28.50,0.00,0.90
294349,14.70,14.00,180,2852,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.18,0.00,0.90
294424,14.70,13.92,180,2850,74.90,35.50,9.73,17,0.00,8.56,10.98,55,0.60,0.00,0,0.0,-6.24,28.30,0.00,0.90
294499,14.70,14.00,180,2847,74.90,35.50,9.72,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.24,28.08,0.00,0.90
294575,14.70,13.92,180,2847,74.90,35.50,9.10,17,0.00,8.56,10.98,55,0.59,0.00,0,0.0,-6.09,28.08,0.00,0.90
294650,14.70,13.92,180,2845,74.90,35.50,9.68,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,27.97,0.00,0.90
294725,14.81,13.92,180,2835,74.90,35.50,9.68,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
294800,14.70,14.00,180,2835,74.90,35.50,9.69,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,27.97,0.00,0.90
294876,14.70,14.00,180,2834,74.90,35.50,9.67,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.08,0.00,0.90
294951,14.70,13.92,180,2842,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.18,0.00,0.90
295026,14.70,14.00,180,2856,74.90,35.50,9.75,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.19,0.00,0.90
295103,14.70,13.92,180,2856,74.90,35.50,9.76,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.24,28.19,0.00,0.90
295177,14.70,13.92,180,2859,74.90,35.50,9.72,17,0.00,8.56,10.98,55,0.60,0.00,0,0.0,-6.09,28.50,0.00,0.90
295252,14.47,14.00,180,2846,74.90,35.50,9.68,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.08,0.00,0.90
295329,14.70,14.00,180,2835,74.90,35.50,9.67,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.50,0.00,0.90
295404,14.81,14.00,180,2841,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.50,0.00,0.90
295479,14.70,13.92,180,2844,74.90,35.50,9.71,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.18,0.00,0.90
295555,14.70,13.92,180,2846,74.90,35.50,9.75,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.18,0.00,0.90
295630,14.70,14.00,180,2856,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.30,0.00,0.90
295704,14.70,14.00,180,2849,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
295781,14.70,13.92,180,2852,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
295856,14.70,13.92,180,2838,74.90,35.50,9.69,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.18,0.00,0.90
295931,14.47,14.00,180,2841,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.61,0.00,0.90
296007,14.70,13.92,180,2838,74.90,35.50,9.69,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
296081,14.70,14.00,180,2841,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.30,0.00,0.90
296158,14.81,13.92,180,2842,74.90,35.50,9.75,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.29,0.00,0.90
296232,14.70,13.92,180,2857,74.90,35.50,9.14,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.18,0.00,0.90
296309,14.59,14.00,180,2857,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
296383,14.59,13.92,180,2852,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.18,0.00,0.90
296460,14.70,13.92,180,2854,74.90,35.50,9.74,17,0.00,8.71,10.98,55,0.59,0.00,0,0.0,-6.09,28.19,0.00,0.90
296534,14.70,13.92,180,2840,74.90,35.50,9.69,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.30,0.00,0.90
296610,14.81,13.92,180,2847,74.90,35.50,9.69,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
296685,14.81,13.92,180,2838,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.81,0.00,0.90
296760,14.70,13.92,180,2842,74.90,35.50,9.73,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.61,0.00,0.90
296836,14.47,14.00,180,2854,74.90,35.50,9.74,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.30,0.00,0.90
296912,14.70,13.92,180,2856,74.90,35.50,9.75,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
296987,14.70,14.00,180,2856,74.90,35.50,9.75,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
297063,14.81,13.92,180,2855,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.30,0.00,0.90
297138,14.70,14.00,180,2841,74.90,35.50,9.70,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.72,0.00,0.90
297213,14.81,14.00,180,2841,74.90,35.50,9.72,17,0.00,8.71,10.98,55,0.61,0.00,0,0.0,-6.09,28.81,0.00,0.90
297289,14.70,13.92,180,2846,74.90,35.50,9.72,17,0.00,8.71,10.98,55,0.61,0.00,0,0.0,-6.09,28.60,0.00,0.90
297364,14.70,14.00,180,2858,74.90,35.50,9.76,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
297439,14.47,14.00,180,2858,74.90,35.50,9.76,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,28.71,0.00,0.90
297515,14.70,14.00,180,2855,74.90,35.50,9.74,17,0.00,8.71,11.37,55,0.61,0.00,0,0.0,-6.09,28.60,0.00,0.90
297591,14.81,14.00,180,2859,74.90,35.50,9.72,17,0.00,8.71,11.37,55,0.61,0.00,0,0.0,-6.09,29.14,0.00,0.90
297666,14.81,14.00,180,2846,74.90,35.50,9.73,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,29.03,0.00,0.90
297740,14.47,14.00,180,2850,74.90,35.50,9.72,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,28.50,0.00,0.90
297817,14.70,14.00,180,2847,74.90,35.50,9.72,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,28.60,0.00,0.90
297891,14.81,13.92,180,2844,74.90,35.50,9.71,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,28.61,0.00,0.90
297967,14.81,14.00,180,2859,74.90,35.50,9.76,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-5.95,28.50,0.00,0.90
298042,14.70,14.00,180,2861,74.90,35.50,9.78,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-6.09,28.83,0.00,0.90
298118,14.70,14.00,180,2864,74.90,35.50,9.14,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-5.95,28.81,0.00,0.90
298193,14.59,14.08,180,2857,74.90,35.50,9.73,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.50,0.00,0.90
298268,14.70,14.00,180,2850,74.90,35.50,9.72,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
298343,14.70,14.00,180,2852,74.90,35.50,9.74,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.81,0.00,0.90
298418,14.59,13.92,180,2856,74.90,35.50,9.75,17,0.00,8.85,11.37,55,0.62,0.00,0,0.0,-5.95,28.71,0.00,0.90
298495,14.59,13.92,180,2862,74.90,35.50,9.77,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.81,0.00,0.90
298570,14.70,14.00,180,2864,74.90,35.50,9.77,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.81,0.00,0.90
298646,14.47,13.92,180,2862,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.92,0.00,0.90
298720,14.70,14.08,180,2869,74.90,35.50,9.76,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.81,0.00,0.90
298797,14.70,14.00,180,2859,74.90,35.50,10.37,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.25,0.00,0.90
298872,14.70,14.00,180,2859,74.90,35.50,9.76,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.72,0.00,0.90
298946,14.70,13.92,180,2848,74.90,35.50,9.72,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.81,0.00,0.90
299023,14.70,13.92,180,2867,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.81,0.00,0.90
299098,14.70,14.00,180,2864,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.72,0.00,0.90
299173,14.70,13.92,180,2869,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
299249,14.70,14.00,180,2869,74.90,35.50,9.75,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.71,0.00,0.90
299324,14.59,13.92,180,2852,74.90,35.50,9.74,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
299400,14.70,13.92,180,2857,74.90,35.50,9.75,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.92,0.00,0.92
299475,14.59,13.92,180,2855,74.90,35.50,9.74,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
299551,14.47,14.00,180,2872,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.60,0.00,0.92
299626,14.70,14.00,180,2868,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
299701,14.70,13.92,180,2869,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
299777,14.70,14.00,180,2867,74.90,35.50,9.76,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.36,0.00,0.90
299853,14.70,13.92,180,2862,74.90,35.50,9.77,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.81,0.00,0.90
299928,14.59,13.92,180,2864,74.90,35.50,9.77,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.92
300003,14.81,13.84,180,2859,74.90,35.50,9.76,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
300079,14.70,14.00,180,2872,74.90,35.50,9.80,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.25,0.00,0.92
300154,14.70,13.92,180,2872,74.90,35.50,9.80,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.81,0.00,0.92
300230,14.59,13.92,180,2871,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.92,0.00,0.92
300304,14.70,14.00,180,2867,74.90,35.50,9.78,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
300381,14.70,13.92,180,2860,74.90,35.50,9.76,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.25,0.00,0.90
300456,14.70,14.00,180,2861,74.90,35.50,9.77,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
300530,14.70,13.92,180,2872,74.90,35.50,9.82,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.25,0.00,0.92
300607,14.59,13.92,180,2877,74.90,35.50,9.83,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
300681,14.70,13.92,180,2879,74.90,35.50,9.83,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.72,0.00,0.90
300757,14.70,14.00,180,2879,74.90,35.50,9.80,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.14,0.00,0.90
300833,14.70,13.92,180,2864,74.90,35.50,9.77,17,0.00,8.85,11.37,56,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
300907,14.70,13.92,180,2871,74.90,35.50,9.19,17,0.00,8.85,11.37,56,0.61,0.00,0,0.0,-5.95,28.39,0.00,0.90
300984,14.59,13.92,180,2866,74.90,35.50,9.78,17,0.00,8.85,11.37,56,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
301059,14.70,14.00,180,2880,74.90,35.50,9.84,17,0.00,8.85,11.37,56,0.61,0.00,0,0.0,-5.95,28.72,0.00,0.92
301134,14.70,14.00,180,2883,74.90,35.50,9.83,17,0.00,8.85,11.37,56,0.61,0.00,0,0.0,-5.95,29.03,0.00,0.90
301210,14.59,14.00,180,2879,74.90,35.50,9.79,17,0.00,8.85,11.37,56,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
301285,14.70,14.00,180,2869,74.90,35.50,9.79,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.14,0.00,0.92
301360,14.70,13.92,180,2873,74.90,35.50,9.81,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.14,0.00,0.90
301435,14.47,13.92,180,2874,74.90,35.50,9.81,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.92
301511,14.47,13.92,180,2883,74.90,35.50,9.84,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,28.81,0.00,0.90
301587,14.70,14.00,180,2886,74.90,35.50,9.83,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.90
301661,14.70,14.00,180,2880,74.90,35.50,9.80,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,28.92,0.00,0.92
301737,14.70,13.92,180,2871,74.90,35.50,9.81,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.03,0.00,0.92
301813,14.81,13.92,180,2877,74.90,35.50,9.82,17,0.00,8.85,11.37,55,0.60,0.00,0,0.0,-5.95,29.36,0.00,0.92
301887,14.59,13.92,180,2891,74.90,35.50,9.87,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-5.95,29.25,0.00,0.92
301963,14.59,14.00,180,2888,74.90,35.50,9.86,17,0.00,8.85,11.37,55,0.61,0.00,0,0.0,-6.09,28.92,0.00,0.92
302039,14.70,13.92,180,2890,74.90,35.50,9.87,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,29.03,0.00,0.90
302115,14.47,13.92,180,2891,74.90,35.50,9.83,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,29.03,0.00,0.92
302190,14.70,13.92,180,2880,74.90,35.50,9.82,17,0.00,8.71,11.37,55,0.59,0.00,0,0.0,-6.09,28.50,0.00,0.90
302266,14.59,13.92,180,2878,74.90,35.50,9.82,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,29.25,0.00,0.90
302340,14.70,13.92,180,2891,74.90,35.50,9.87,17,0.00,8.71,11.37,55,0.59,0.00,0,0.0,-6.09,28.81,0.00,0.90
302416,14.59,13.92,180,2891,74.90,35.50,9.87,17,0.00,8.71,11.37,55,0.59,0.00,0,0.0,-6.09,28.60,0.00,0.90
302491,14.59,13.92,180,2896,74.90,35.50,9.88,17,0.00,8.71,11.37,55,0.60,0.00,0,0.0,-6.09,28.61,0.00,0.90
302567,14.59,13.92,180,2882,74.90,35.50,9.84,17,0.00,8.71,10.98,55,0.60,0.00,0,0.0,-6.09,28.39,0.00,0.90
302642,14.81,13.92,180,2883,74.90,36.00,9.24,17,0.00,8.71,10.98,55,0.58,0.00,0,0.0,-6.09,28.61,0.00,0.90
302717,14.59,13.92,180,2886,74.90,35.50,9.83,17,0.00,8.56,10.98,56,0.58,0.00,0,0.0,-6.24,28.50,0.00,0.90
302792,14.70,13.92,180,2879,74.90,36.00,9.88,17,0.00,8.56,10.98,56,0.58,0.00,0,0.0,-6.24,28.30,0.00,0.90
302869,14.59,13.92,180,2894,74.90,36.00,9.26,17,0.00,8.56,10.98,56,0.58,0.00,0,0.0,-6.24,27.66,0.00,0.90
302943,14.70,14.00,180,2896,74.90,36.00,9.27,17,0.00,8.56,10.98,56,0.57,0.00,0,0.0,-6.24,27.97,0.00,0.90
303018,14.59,14.00,180,2888,74.90,36.00,9.22,17,0.00,8.56,10.98,56,0.58,0.00,0,0.0,-6.24,27.55,0.00,0.90
303094,14.70,13.92,180,2881,74.90,36.00,9.23,17,0.00,8.56,10.98,56,0.57,0.00,0,0.0,-6.38,27.76,0.00,0.90
303170,14.70,13.92,180,2884,74.90,36.00,9.25,17,0.00,8.42,10.59,56,0.57,0.00,0,0.0,-6.38,27.45,0.00,0.90
303244,14.70,13.92,180,2891,74.90,36.00,9.28,17,0.00,8.42,10.59,56,0.56,0.00,0,0.0,-6.38,27.14,0.00,0.88
303320,14.59,13.92,180,2901,74.90,36.00,9.28,17,0.00,8.42,10.59,56,0.56,0.00,0,0.0,-6.38,27.04,0.00,0.88
303395,14.70,14.00,180,2891,74.90,36.00,9.25,17,0.00,8.27,10.59,56,0.56,0.00,0,0.0,-6.53,26.82,0.00,0.88
303471,14.70,13.92,180,2886,74.90,36.00,9.23,17,0.00,8.27,10.59,56,0.56,0.00,0,0.0,-6.53,26.93,0.00,0.88
303545,14.81,13.92,180,2889,74.90,36.00,9.26,17,0.00,8.27,10.20,56,0.56,0.00,0,0.0,-6.53,26.82,0.00,0.88
303621,14.70,13.92,180,2894,74.90,36.50,8.67,17,0.00,8.27,10.20,56,0.54,0.00,0,0.0,-6.67,26.82,0.00,0.88
303697,14.59,13.92,180,2902,74.90,36.50,8.66,17,0.00,8.13,10.20,56,0.53,0.00,0,0.0,-6.67,25.98,0.00,0.86
303772,14.59,14.00,180,2901,74.90,36.50,8.62,17,0.00,7.98,10.20,56,0.54,0.00,0,0.0,-6.82,25.88,0.00,0.86
303848,14.81,13.92,180,2890,74.90,36.50,8.63,17,0.00,7.98,9.80,56,0.53,0.00,0,0.0,-6.82,25.67,0.00,0.86
303923,14.70,13.92,180,2881,74.90,36.50,8.61,17,0.00,7.98,9.80,56,0.53,0.00,0,0.0,-6.82,25.47,0.00,0.86
303998,14.59,13.92,180,2898,74.90,36.50,8.65,17,0.00,7.84,9.80,56,0.52,0.00,0,0.0,-6.96,24.90,0.00,0.86
304074,14.59,14.00,180,2901,74.90,36.50,8.66,17,0.00,7.84,9.80,56,0.52,0.00,0,0.0,-6.96,25.00,0.00,0.86
304149,14.70,13.92,180,2900,74.90,36.50,8.67,17,0.00,7.84,9.80,56,0.52,0.00,0,0.0,-6.96,25.19,0.00,0.86
304225,14.70,13.92,180,2904,74.90,36.50,8.62,17,0.00,7.84,9.80,56,0.52,0.00,0,0.0,-6.96,25.19,0.00,0.86
304301,14.70,13.92,180,2886,74.90,36.50,8.62,17,0.00,7.69,9.80,56,0.52,0.00,0,0.0,-7.11,25.09,0.00,0.86
304375,14.59,13.92,180,2881,74.90,36.50,8.61,17,0.00,7.69,9.41,56,0.51,0.00,0,0.0,-7.11,24.71,0.00,0.86
304451,14.47,13.92,180,2894,74.90,36.50,8.64,17,0.00,7.69,9.41,56,0.50,0.00,0,0.0,-7.11,24.51,0.00,0.84
304527,14.70,13.92,180,2898,74.90,36.50,8.03,17,0.00,7.69,9.41,56,0.50,0.00,0,0.0,-7.25,24.32,0.00,0.84
304602,14.59,14.00,180,2896,74.90,36.50,8.60,17,0.00,7.55,9.41,56,0.51,0.00,0,0.0,-7.25,24.13,0.00,0.84
304678,14.70,13.92,180,2880,74.90,36.50,7.98,17,0.00,7.55,9.41,56,0.49,0.00,0,0.0,-7.25,23.74,0.00,0.84
304753,14.59,14.00,180,2879,74.90,36.50,7.98,17,0.00,7.40,9.02,56,0.49,0.00,0,0.0,-7.40,23.27,0.00,0.84
304828,14.59,13.92,180,2892,74.90,36.50,8.02,17,0.00,7.40,9.02,56,0.49,0.00,0,0.0,-7.40,23.46,0.00,0.84
304904,14.70,14.00,180,2892,74.90,36.50,8.02,17,0.00,7.40,9.02,56,0.48,0.00,0,0.0,-7.40,23.36,0.00,0.84
304979,14.81,13.92,180,2896,74.90,36.50,8.03,17,0.00,7.40,9.02,56,0.48,0.00,0,0.0,-7.55,23.27,0.00,0.84
305053,14.59,14.00,180,2882,74.90,36.50,7.99,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,23.36,0.00,0.84
305129,14.70,14.00,180,2880,74.90,36.50,7.99,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,23.36,0.00,0.84
305205,14.47,13.92,180,2880,74.90,36.50,7.99,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,23.08,0.00,0.84
305281,14.70,14.00,180,2882,74.90,36.50,8.03,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,23.08,0.00,0.84
305356,14.59,14.00,180,2894,74.90,36.50,8.03,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,22.69,0.00,0.84
305431,14.70,14.00,180,2894,74.90,36.50,8.03,17,0.00,7.25,9.02,56,0.47,0.00,0,0.0,-7.55,23.16,0.00,0.84
305506,14.47,14.00,180,2881,74.90,36.50,7.99,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,22.97,0.00,0.84
305582,14.47,13.92,180,2880,74.90,36.50,8.01,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.69,23.07,0.00,0.84
305657,14.24,14.00,180,2888,74.90,36.50,8.03,17,0.00,7.11,9.02,56,0.47,0.00,0,0.0,-7.55,22.78,0.00,0.84
305733,14.24,14.00,180,2896,74.90,37.00,8.04,17,0.00,7.11,9.02,56,0.47,0.00,0,0.0,-7.69,22.59,0.00,0.84
305807,14.47,14.00,180,2896,74.90,36.50,8.03,17,0.00,7.11,9.02,56,0.47,0.00,0,0.0,-7.69,22.97,0.00,0.84
305883,14.59,14.00,180,2874,74.90,36.50,7.97,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.97,0.00,0.84
305960,14.47,14.00,180,2882,74.90,36.50,7.99,17,0.00,7.11,9.02,56,0.47,0.00,0,0.0,-7.69,23.08,0.00,0.84
306035,14.59,13.92,180,2878,74.90,36.50,7.99,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.78,0.00,0.84
306109,14.47,13.92,180,2882,74.90,36.50,8.01,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.88,0.00,0.84
306185,14.59,13.92,180,2888,74.90,36.50,8.02,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.97,0.00,0.84
306260,14.59,13.92,180,2892,74.90,36.50,8.00,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.97,0.00,0.84
306336,14.70,14.00,180,2876,74.90,36.50,7.97,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.88,0.00,0.84
306411,14.59,14.00,180,2869,74.90,36.50,7.96,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.97,0.00,0.84
306487,14.59,14.00,180,2876,74.90,36.50,7.97,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.97,0.00,0.84
306562,14.47,13.92,180,2866,74.90,36.50,7.98,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.55,23.07,0.00,0.84
306637,14.59,14.00,180,2878,74.90,36.50,7.97,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.69,22.97,0.00,0.84
306712,14.70,14.00,180,2873,74.90,36.50,7.99,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.88,0.00,0.84
306787,14.59,13.92,180,2880,74.90,36.50,7.92,17,0.00,7.11,9.02,56,0.49,0.00,0,0.0,-7.69,22.88,0.00,0.84
306863,14.59,13.92,180,2868,74.90,36.50,7.95,17,0.00,7.11,9.02,56,0.48,0.00,0,0.0,-7.69,22.88,0.00,0.84
306939,14.70,13.92,180,2858,74.90,36.50,7.93,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,23.16,0.00,0.84
307014,14.59,13.92,180,2862,74.90,36.50,7.94,17,0.00,7.25,9.02,56,0.48,0.00,0,0.0,-7.55,22.88,0.00,0.84
307090,14.59,13.92,180,2870,74.90,36.50,7.97,17,0.00,7.25,9.02,56,0.49,0.00,0,0.0,-7.55,23.07,0.00,0.84
307165,14.70,13.92,180,2872,74.90,36.50,7.97,17,0.00,7.25,9.02,56,0.49,0.00,0,0.0,-7.55,22.97,0.00,0.84
307241,14.59,13.92,180,2873,74.90,36.50,7.97,17,0.00,7.25,9.02,56,0.49,0.00,0,0.0,-7.55,23.46,0.00,0.84
307316,14.70,13.92,180,2858,74.90,36.50,7.93,17,0.00,7.25,9.02,56,0.49,0.00,0,0.0,-7.55,23.46,0.00,0.84
307390,14.81,13.92,180,2860,74.90,36.50,7.93,17,0.00,7.40,9.41,56,0.50,0.00,0,0.0,-7.40,23.85,0.00,0.84
307466,14.93,13.92,180,2858,74.90,36.50,7.93,17,0.00,7.40,9.41,56,0.50,0.00,0,0.0,-7.40,24.04,0.00,0.84
307541,14.81,13.92,180,2864,74.90,36.50,7.97,17,0.00,7.40,9.41,56,0.51,0.00,0,0.0,-7.40,23.85,0.00,0.84
307617,14.81,13.92,180,2873,74.90,36.50,7.97,17,0.00,7.40,9.41,56,0.51,0.00,0,0.0,-7.25,24.13,0.00,0.86
