Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
221514,14.47,13.84,180,3095,74.90,37.50,7.98,29,0.00,7.25,9.80,42,0.45,0.00,0,0.0,-7.40,23.27,0.00,0.86
221589,14.70,13.76,180,3103,74.90,37.50,8.58,29,0.00,7.25,9.41,42,0.45,0.00,0,0.0,-7.40,23.18,0.00,0.86
221664,14.70,13.84,180,3095,74.90,37.50,8.58,29,0.00,7.25,9.41,42,0.45,0.00,0,0.0,-7.40,23.18,0.00,0.86
221739,14.36,13.84,180,3089,74.90,37.50,7.91,29,0.00,7.25,9.80,42,0.45,0.00,0,0.0,-7.40,23.08,0.00,0.86
221814,14.59,13.84,180,3096,74.90,37.50,7.93,29,0.00,7.25,9.41,42,0.44,0.00,0,0.0,-7.40,22.99,0.00,0.86
221889,14.70,13.84,180,3099,74.90,38.00,7.93,29,0.00,7.25,9.41,42,0.44,0.00,0,0.0,-7.40,22.70,0.00,0.86
221966,14.59,13.84,180,3114,74.90,38.00,7.93,29,0.00,7.25,9.41,42,0.44,0.00,0,0.0,-7.55,22.99,0.00,0.86
222041,14.59,13.84,180,3102,74.90,38.00,7.97,29,0.00,7.11,9.41,43,0.44,0.00,0,0.0,-7.55,22.79,0.00,0.84
222116,14.59,13.84,180,3116,74.90,38.00,7.94,29,0.00,7.11,9.41,43,0.43,0.00,0,0.0,-7.55,22.70,0.00,0.84
222192,14.70,13.84,180,3105,74.90,38.00,7.95,29,0.00,7.11,9.02,43,0.42,0.00,0,0.0,-7.55,22.06,0.00,0.84
222267,14.81,13.84,180,3107,74.90,38.00,7.95,29,0.00,6.96,9.02,43,0.42,0.00,0,0.0,-7.69,21.80,0.00,0.84
222343,14.93,13.84,180,3124,74.90,38.00,7.33,29,0.00,6.96,8.63,43,0.38,0.00,0,0.0,-7.69,21.03,0.00,0.82
222418,14.81,13.84,180,3105,74.90,38.00,7.29,29,0.00,6.82,8.63,43,0.40,0.00,0,0.0,-7.84,20.94,0.00,0.82
222494,14.81,13.84,180,3104,74.90,38.00,7.34,29,0.00,6.82,8.63,43,0.40,0.00,0,0.0,-7.84,21.02,0.00,0.82
222568,14.81,13.84,180,3113,74.90,38.00,7.28,29,0.00,6.82,8.63,43,0.40,0.00,0,0.0,-7.84,20.86,0.00,0.82
222643,14.81,13.76,180,3131,74.90,38.00,7.31,29,0.00,6.67,8.63,43,0.39,0.00,0,0.0,-7.98,20.43,0.00,0.82
222719,14.70,13.84,180,3112,74.90,38.00,7.30,29,0.00,6.67,8.63,43,0.40,0.00,0,0.0,-7.98,20.61,0.00,0.82
222795,14.70,13.84,180,3136,74.90,38.00,7.36,29,0.00,6.53,8.63,43,0.39,0.00,0,0.0,-8.13,20.51,0.00,0.82
222871,14.70,13.84,180,3117,74.90,38.00,7.31,29,0.00,6.53,8.63,43,0.39,0.00,0,0.0,-8.13,20.17,0.00,0.82
222947,14.70,13.84,180,3131,74.90,38.00,7.35,29,0.00,6.53,8.24,43,0.39,0.00,0,0.0,-8.13,20.51,0.00,0.82
223021,14.70,13.84,180,3118,74.90,38.00,7.35,29,0.00,6.53,8.63,43,0.39,0.00,0,0.0,-8.13,20.25,0.00,0.82
223096,14.59,13.84,180,3134,74.90,38.00,7.32,29,0.00,6.53,8.24,43,0.39,0.00,0,0.0,-8.13,20.17,0.00,0.82
223172,14.59,13.76,180,3126,74.90,38.00,7.34,29,0.00,6.53,8.24,43,0.39,0.00,0,0.0,-8.13,20.25,0.00,0.82
223247,14.70,13.92,180,3138,74.90,38.00,7.36,29,0.00,6.53,8.63,43,0.39,0.00,0,0.0,-8.13,20.08,0.00,0.82
223322,14.70,13.76,180,3128,74.90,38.00,7.34,29,0.00,6.53,8.24,43,0.39,0.00,0,0.0,-8.13,20.25,0.00,0.82
223397,14.81,13.76,180,3126,74.90,38.00,7.34,29,0.00,6.53,8.24,43,0.39,0.00,0,0.0,-8.13,20.34,0.00,0.82
223473,14.70,13.84,180,3126,74.90,38.00,7.35,29,0.00,6.53,8.24,43,0.39,0.00,0,0.0,-8.13,20.34,0.00,0.82
223548,14.59,13.76,180,3146,74.90,38.00,7.34,29,0.00,6.53,8.63,43,0.39,0.00,0,0.0,-8.13,20.51,0.00,0.82
223624,14.59,13.84,180,3130,74.90,38.00,7.38,29,0.00,6.53,8.63,43,0.40,0.00,0,0.0,-8.13,20.78,0.00,0.82
223699,14.70,13.76,180,3152,74.90,38.00,7.40,29,0.00,6.53,9.02,43,0.38,0.00,0,0.0,-8.13,21.02,0.00,0.84
223775,14.59,13.68,180,3129,74.90,38.00,8.01,29,0.00,6.67,9.41,43,0.42,0.00,0,0.0,-7.98,21.45,0.00,0.84
223850,14.59,13.84,180,3124,74.90,38.00,8.00,29,0.00,6.82,9.41,43,0.43,0.00,0,0.0,-7.84,22.41,0.00,0.84
223926,14.59,13.84,180,3139,74.90,38.00,8.04,29,0.00,6.82,9.41,43,0.43,0.00,0,0.0,-7.69,22.60,0.00,0.86
224001,14.47,13.84,180,3080,74.90,38.00,8.01,29,0.00,6.96,9.80,43,0.44,0.00,0,0.0,-7.55,22.99,0.00,0.86
224077,14.59,13.76,180,3138,74.90,38.00,8.05,29,0.00,7.11,10.20,43,0.45,0.00,0,0.0,-7.55,23.55,0.00,0.86
224151,14.59,13.84,180,3146,74.90,38.00,8.03,29,0.00,7.25,10.20,43,0.46,0.00,0,0.0,-7.40,23.74,0.00,0.88
224228,14.59,13.76,180,3135,74.90,37.50,8.70,29,0.00,7.40,10.20,43,0.47,0.00,0,0.0,-7.25,24.13,0.00,0.88
224303,14.47,13.76,178,3138,74.90,37.50,8.70,29,0.00,7.40,10.59,43,0.44,0.00,0,0.0,-7.25,24.60,0.00,0.88
224378,14.59,13.84,178,3151,74.90,37.50,8.74,29,0.00,7.55,10.59,43,0.48,0.00,0,0.0,-7.11,25.08,0.00,0.88
224453,14.70,13.76,178,3162,74.90,37.50,8.72,29,0.00,7.55,10.59,43,0.48,0.00,0,0.0,-6.96,25.08,0.00,0.90
224529,14.36,13.84,178,3140,74.90,37.50,8.77,29,0.00,7.69,10.98,43,0.49,0.00,0,0.0,-6.96,25.67,0.00,0.90
224604,14.24,13.84,178,3166,74.90,37.50,8.71,29,0.00,7.69,10.98,43,0.50,0.00,0,0.0,-6.96,25.67,0.00,0.90
224679,14.24,13.84,178,3154,74.90,37.50,8.75,29,0.00,7.84,10.98,43,0.49,0.00,0,0.0,-6.82,25.87,0.00,0.90
224755,14.36,13.84,178,3168,74.90,37.50,8.79,29,0.00,7.84,10.98,43,0.49,0.00,0,0.0,-6.82,25.78,0.00,0.90
224830,14.59,13.84,178,3162,74.90,37.50,9.44,29,0.00,7.84,10.98,43,0.50,0.00,0,0.0,-6.82,26.09,0.00,0.90
224906,14.59,13.76,178,3178,74.90,37.50,9.49,29,0.00,7.98,10.98,43,0.47,0.00,0,0.0,-6.67,26.51,0.00,0.90
224982,14.59,13.84,178,3164,74.90,37.50,9.45,29,0.00,7.98,10.98,43,0.51,0.00,0,0.0,-6.67,26.92,0.00,0.90
225056,14.47,13.84,178,3166,74.90,37.50,9.50,29,0.00,7.98,11.37,43,0.51,0.00,0,0.0,-6.67,26.92,0.00,0.90
225132,14.47,13.92,178,3176,74.90,37.50,9.46,29,0.00,8.13,11.37,43,0.51,0.00,0,0.0,-6.53,26.92,0.00,0.92
225207,14.59,13.84,178,3178,74.90,37.50,9.49,29,0.00,8.13,11.37,43,0.52,0.00,0,0.0,-6.53,27.13,0.00,0.92
225283,14.70,13.76,178,3174,74.90,37.00,9.48,29,0.00,8.13,11.37,43,0.52,0.00,0,0.0,-6.53,27.33,0.00,0.92
225358,14.70,13.84,178,3196,74.90,37.00,9.54,29,0.00,8.13,11.37,43,0.52,0.00,0,0.0,-6.53,27.55,0.00,0.92
225434,14.70,13.76,178,3186,74.90,37.00,9.51,29,0.00,8.27,11.76,43,0.53,0.00,0,0.0,-6.38,28.06,0.00,0.92
225509,14.70,13.76,178,3187,74.90,37.00,9.56,29,0.00,8.27,11.76,43,0.50,0.00,0,0.0,-6.38,27.95,0.00,0.92
225586,14.70,13.84,178,3209,74.90,37.00,9.52,29,0.00,8.27,11.76,43,0.54,0.00,0,0.0,-6.38,28.69,0.00,0.92
225660,14.59,13.76,178,3191,74.90,37.00,9.58,29,0.00,8.42,11.76,43,0.50,0.00,0,0.0,-6.24,28.49,0.00,0.92
225735,14.59,13.76,178,3216,74.90,37.00,9.61,29,0.00,8.42,12.16,43,0.53,0.00,0,0.0,-6.24,28.69,0.00,0.94
225811,14.70,13.76,178,3204,74.90,37.00,9.57,29,0.00,8.42,12.16,44,0.54,0.00,0,0.0,-6.24,28.92,0.00,0.94
225886,14.70,13.84,178,3220,74.90,37.00,10.30,29,0.00,8.42,12.16,44,0.54,0.00,0,0.0,-6.24,29.03,0.00,0.94
225962,14.81,13.76,178,3208,74.90,37.00,10.26,29,0.00,8.56,12.16,44,0.55,0.00,0,0.0,-6.09,29.02,0.00,0.94
226037,14.70,13.84,178,3209,74.90,37.00,10.34,29,0.00,8.56,12.16,44,0.55,0.00,0,0.0,-6.09,29.24,0.00,0.94
226113,14.70,13.84,178,3221,74.90,37.00,10.27,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.24,0.00,0.94
226188,14.70,13.84,178,3238,74.90,37.00,10.31,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.24,0.00,0.94
226263,14.70,13.84,178,3223,74.90,37.00,10.31,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.35,0.00,0.94
226339,14.70,13.76,178,3237,74.90,37.00,10.36,29,0.00,8.56,12.16,44,0.55,0.00,0,0.0,-6.09,29.57,0.00,0.94
226415,14.70,13.84,178,3236,74.90,37.00,10.35,29,0.00,8.56,12.16,44,0.55,0.00,0,0.0,-6.09,29.45,0.00,0.94
226491,14.70,13.76,178,3242,74.90,37.00,10.37,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-5.95,29.68,0.00,0.94
226566,14.70,13.84,178,3254,74.90,37.00,10.38,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.46,0.00,0.94
226642,14.59,13.76,178,3246,74.90,37.00,10.41,29,0.00,8.56,12.16,44,0.55,0.00,0,0.0,-6.09,29.68,0.00,0.94
226717,14.70,13.84,178,3262,74.90,37.00,10.44,29,0.00,8.56,12.16,44,0.55,0.00,0,0.0,-6.09,29.68,0.00,0.94
226792,14.70,13.84,178,3251,74.90,37.00,10.40,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.46,0.00,0.94
226867,14.70,13.76,178,3251,74.90,37.00,10.40,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.34,0.00,0.94
226943,14.70,13.84,178,3270,74.90,37.00,10.47,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.13,0.00,0.94
227018,14.81,13.76,178,3212,74.90,37.50,10.43,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.57,0.00,0.94
227093,14.81,13.84,178,3272,74.90,37.50,10.48,29,0.00,8.56,12.16,44,0.53,0.00,0,0.0,-6.09,29.68,0.00,0.94
227168,14.81,13.76,178,3286,74.90,37.00,10.47,29,0.00,8.56,12.16,44,0.54,0.00,0,0.0,-6.09,29.46,0.00,0.94
227244,14.70,13.76,178,3278,74.90,37.50,10.49,29,0.00,8.56,12.16,44,0.53,0.00,0,0.0,-6.09,29.46,0.00,0.94
227319,14.70,13.84,178,3280,74.90,37.50,10.50,29,0.00,8.42,12.16,44,0.54,0.00,0,0.0,-6.24,29.13,0.00,0.94
227395,14.47,13.76,178,3304,74.90,37.50,10.57,29,0.00,8.56,12.16,44,0.50,0.00,0,0.0,-6.09,29.24,0.00,0.94
227471,14.59,13.76,178,3305,74.90,37.50,10.51,29,0.00,8.42,12.16,44,0.53,0.00,0,0.0,-6.24,29.03,0.00,0.94
227546,14.70,13.76,178,3294,74.90,37.50,9.87,29,0.00,8.42,12.16,44,0.51,0.00,0,0.0,-6.24,29.24,0.00,0.94
227622,14.70,13.84,178,3296,74.90,37.50,10.54,29,0.00,8.42,12.16,44,0.53,0.00,0,0.0,-6.24,29.46,0.00,0.94
227696,14.59,13.76,178,3316,74.90,37.50,9.90,29,0.00,8.42,12.16,45,0.53,0.00,0,0.0,-6.24,28.92,0.00,0.94
227772,14.47,13.76,178,3311,74.90,37.50,9.89,29,0.00,8.42,12.16,45,0.54,0.00,0,0.0,-6.24,29.35,0.00,0.94
227848,14.59,13.76,178,3321,74.90,37.50,9.92,29,0.00,8.42,12.16,45,0.53,0.00,0,0.0,-6.24,29.03,0.00,0.94
227922,14.59,13.84,178,3324,74.90,37.50,9.93,29,0.00,8.42,5.88,45,0.51,0.00,0,0.0,-6.67,25.43,0.00,0.58
227998,14.24,13.84,178,3296,74.90,37.50,9.91,29,0.00,7.98,0.00,45,0.32,0.00,0,0.0,-8.71,11.07,0.00,0.54
228073,12.52,13.84,178,3204,74.90,36.50,0.00,29,0.00,4.64,0.00,45,0.24,0.00,0,0.0,-10.01,11.56,0.00,0.54
228149,13.90,13.84,178,3114,74.90,33.00,0.00,29,0.00,4.21,0.00,45,0.21,0.00,0,0.0,-10.45,8.71,0.00,0.54
228225,17.57,13.92,178,3055,74.90,28.00,0.00,29,0.00,3.92,0.00,45,0.17,0.00,0,0.0,-10.74,10.49,0.00,0.54
228299,21.25,13.92,178,2955,74.90,25.00,0.00,29,0.00,3.77,0.00,45,0.18,0.00,0,0.0,-10.88,7.17,0.00,0.54
228375,24.58,13.84,178,2841,74.90,22.50,0.00,29,0.00,3.77,0.00,45,0.17,0.00,0,0.0,-10.88,7.70,0.00,0.54
228450,24.46,13.92,178,2729,74.90,20.00,0.00,29,0.00,3.77,0.00,45,0.24,0.00,0,0.0,-11.03,10.47,0.00,0.54
228525,23.54,13.92,178,2570,74.90,17.00,0.00,29,0.00,3.63,0.00,45,0.20,0.00,0,0.0,-11.03,6.48,0.00,0.54
228601,23.43,13.84,178,2418,74.90,16.00,0.00,29,0.00,3.63,0.00,45,0.17,0.00,0,0.0,-11.03,8.93,0.00,0.54
228676,23.43,13.84,178,2304,74.90,15.00,0.00,29,0.00,3.77,0.00,46,0.26,0.00,0,0.0,-10.88,7.65,0.00,0.54
228752,23.66,13.84,178,2209,74.90,14.00,0.00,29,0.00,3.77,0.00,46,0.25,0.00,0,0.0,-10.88,8.65,0.00,0.54
228827,24.00,13.84,178,2089,74.90,14.00,0.00,29,0.00,3.92,0.00,46,0.22,0.00,0,0.0,-10.74,8.38,0.00,0.54
228903,23.54,13.84,178,1998,74.90,13.00,0.00,29,0.00,4.06,0.00,46,0.25,0.00,0,0.0,-10.45,7.90,0.00,0.56
228978,23.66,13.92,178,1869,74.90,13.00,0.00,29,0.00,4.21,2.35,46,0.28,0.00,0,0.0,-10.45,8.11,0.00,0.64
229052,24.00,13.84,178,1702,74.90,13.00,0.00,29,0.00,4.64,3.14,46,0.32,0.00,0,0.0,-10.01,9.17,0.00,0.66
229128,23.89,13.84,178,1686,74.90,14.50,4.00,29,0.00,4.93,3.53,45,0.32,0.00,0,0.0,-9.72,9.31,0.00,0.66
229203,23.66,13.84,178,1750,74.90,20.00,3.73,29,0.00,5.08,3.92,45,0.32,0.00,0,0.0,-9.58,9.39,0.00,0.68
229280,23.54,13.84,178,1824,74.90,22.50,3.89,29,0.00,5.22,4.31,45,0.32,0.00,0,0.0,-9.43,9.88,0.00,0.70
229354,18.83,13.84,178,1951,74.90,27.50,3.75,29,0.00,5.37,5.88,45,0.32,0.00,0,0.0,-9.29,11.35,0.00,0.74
229430,15.96,13.84,178,2096,74.90,30.00,4.47,29,0.00,5.51,7.45,45,0.35,0.00,0,0.0,-9.00,13.24,0.00,0.80
229504,15.62,13.76,178,2251,74.90,33.00,4.89,29,0.00,5.66,8.24,45,0.42,0.00,0,0.0,-8.71,16.05,0.00,0.82
229580,15.62,13.84,178,2333,74.90,36.00,6.09,29,0.00,6.53,8.63,45,0.47,0.00,0,0.0,-8.13,18.28,0.00,0.82
229656,15.16,13.84,178,2302,74.90,35.50,6.97,29,0.00,6.82,9.80,45,0.49,0.00,0,0.0,-7.84,18.43,0.00,0.88
229731,14.13,13.84,178,2308,74.90,35.50,7.39,29,0.00,7.25,10.59,45,0.53,0.00,0,0.0,-7.40,20.51,0.00,0.88
229806,13.67,13.84,178,2314,74.90,35.00,6.91,29,0.00,7.84,10.98,45,0.58,0.00,0,0.0,-6.82,21.63,0.00,0.90
229882,14.13,13.84,178,2294,74.90,34.50,7.83,29,0.00,8.13,11.37,45,0.61,0.00,0,0.0,-6.53,23.55,0.00,0.92
229957,14.59,13.76,178,2327,74.90,34.00,7.94,29,0.00,8.56,11.76,45,0.62,0.00,0,0.0,-5.80,23.74,0.00,0.92
230032,14.47,13.84,178,2312,74.90,34.00,7.87,29,0.00,8.85,12.16,45,0.64,0.00,0,0.0,-5.51,24.69,0.00,0.94
230108,14.81,13.76,178,2315,74.90,34.00,8.39,29,0.00,9.29,12.16,45,0.63,0.00,0,0.0,-5.37,25.18,0.00,0.94
230183,14.81,13.84,178,2326,74.90,33.50,8.44,29,0.00,9.58,12.55,45,0.66,0.00,0,0.0,-5.08,25.78,0.00,0.94
230258,14.70,13.84,178,2305,74.90,33.50,8.85,29,0.00,9.72,12.94,45,0.67,0.00,0,0.0,-4.93,25.87,0.00,0.96
230333,14.70,13.76,178,2332,74.90,33.50,8.46,29,0.00,9.87,12.94,45,0.70,0.00,0,0.0,-4.79,27.02,0.00,0.96
230409,14.81,13.76,178,2315,74.90,33.00,8.89,29,0.00,10.01,12.94,45,0.70,0.00,0,0.0,-4.50,26.92,0.00,0.96
230484,14.81,13.76,178,2328,74.90,33.00,8.92,29,0.00,10.16,13.33,45,0.70,0.00,0,0.0,-4.35,27.13,0.00,0.98
230560,14.70,13.76,178,2328,74.90,33.00,8.94,29,0.00,10.45,13.33,45,0.70,0.00,0,0.0,-4.21,27.75,0.00,0.98
230635,14.81,13.76,178,2333,74.90,33.00,8.94,29,0.00,10.45,13.33,45,0.75,0.00,0,0.0,-4.21,27.75,0.00,0.98
230711,14.81,13.84,178,2331,74.90,33.00,9.45,29,0.00,10.59,13.33,45,0.72,0.00,0,0.0,-4.06,28.17,0.00,0.98
230786,14.81,13.84,178,2346,74.90,33.00,9.51,29,0.00,10.59,13.73,45,0.72,0.00,0,0.0,-4.06,28.06,0.00,0.98
230861,14.81,13.76,178,2334,74.90,32.50,9.46,29,0.00,10.74,13.33,45,0.75,0.00,0,0.0,-3.92,28.16,0.00,0.98
230938,14.93,13.84,178,2352,74.90,33.00,9.53,29,0.00,10.74,13.73,45,0.73,0.00,0,0.0,-3.92,28.58,0.00,0.98
231012,14.81,13.76,178,2341,74.90,32.50,9.48,29,0.00,10.74,13.73,45,0.73,0.00,0,0.0,-3.77,28.59,0.00,0.98
231087,14.81,13.76,178,2345,74.90,32.50,9.49,29,0.00,10.88,13.73,45,0.74,0.00,0,0.0,-3.77,28.80,0.00,0.98
231163,14.93,13.76,178,2354,74.90,32.50,9.51,29,0.00,10.88,13.33,45,0.74,0.00,0,0.0,-3.77,28.49,0.00,0.98
231238,14.81,13.84,178,2354,74.90,32.50,9.54,29,0.00,10.88,13.33,45,0.73,0.00,0,0.0,-3.77,29.03,0.00,0.98
231313,14.81,13.84,178,2354,74.90,32.50,9.54,29,0.00,10.88,13.73,45,0.75,0.00,0,0.0,-3.77,28.70,0.00,0.98
231389,14.93,13.84,178,2368,74.90,32.50,9.60,29,0.00,10.88,13.73,45,0.74,0.00,0,0.0,-3.63,29.13,0.00,0.98
231464,14.81,13.84,178,2309,74.90,32.00,10.04,29,0.00,11.03,13.33,45,0.75,0.00,0,0.0,-3.63,29.35,0.00,0.98
231539,14.81,13.76,178,2366,74.90,32.50,10.12,29,0.00,11.03,13.73,45,0.74,0.00,0,0.0,-3.63,29.46,0.00,0.98
231615,14.70,13.76,178,2349,74.90,32.00,10.10,29,0.00,11.17,13.73,45,0.75,0.00,0,0.0,-3.48,29.46,0.00,0.98
231690,14.70,13.84,178,2390,74.90,32.00,10.20,29,0.00,11.03,13.73,45,0.77,0.00,0,0.0,-3.63,29.79,0.00,0.98
231766,14.70,13.76,176,2371,74.90,32.00,10.12,29,0.00,11.17,13.73,45,0.75,0.00,0,0.0,-3.48,30.12,0.00,0.98
231841,14.47,13.68,176,2382,74.90,32.50,10.16,29,0.00,11.17,13.73,45,0.75,0.00,0,0.0,-3.48,29.79,0.00,0.98
231916,14.59,13.76,176,2370,74.90,32.00,10.11,29,0.00,11.17,13.73,45,0.76,0.00,0,0.0,-3.48,29.90,0.00,0.98
231991,14.59,13.76,176,2390,74.90,32.00,10.14,29,0.00,11.17,13.73,45,0.75,0.00,0,0.0,-3.48,29.57,0.00,0.98
232067,14.47,13.84,176,2373,74.90,32.50,10.20,29,0.00,11.17,13.73,45,0.75,0.00,0,0.0,-3.48,29.79,0.00,0.98
232142,14.59,13.76,176,2406,74.90,32.00,10.12,29,0.00,11.17,13.73,45,0.72,0.00,0,0.0,-3.48,30.01,0.00,0.98
232217,14.70,13.76,176,2385,74.90,32.00,10.69,29,0.00,11.17,13.73,45,0.76,0.00,0,0.0,-3.48,30.33,0.00,0.98
232293,14.70,13.84,176,2388,74.90,32.00,10.19,29,0.00,11.17,13.73,45,0.78,0.00,0,0.0,-3.48,30.55,0.00,0.98
232368,14.47,13.76,176,2402,74.90,32.50,10.25,29,0.00,11.32,13.73,45,0.77,0.00,0,0.0,-3.34,30.77,0.00,0.98
232443,14.70,13.76,176,2391,74.90,32.00,10.71,29,0.00,11.32,13.73,46,0.76,0.00,0,0.0,-3.34,30.66,0.00,0.98
232519,14.47,13.76,176,2404,74.90,32.00,10.78,29,0.00,11.32,13.73,46,0.77,0.00,0,0.0,-3.34,30.55,0.00,0.98
232594,14.59,13.76,176,2414,74.90,32.00,10.26,29,0.00,11.32,13.73,46,0.76,0.00,0,0.0,-3.34,30.55,0.00,0.98
232670,14.70,13.76,176,2406,74.90,32.00,10.30,29,0.00,11.32,13.73,46,0.77,0.00,0,0.0,-3.34,30.99,0.00,1.00
232745,14.59,13.68,176,2412,74.90,32.00,10.29,29,0.00,11.46,14.12,46,0.77,0.00,0,0.0,-3.19,30.77,0.00,1.00
232820,14.59,13.76,176,2413,74.90,32.00,10.30,29,0.00,11.46,14.12,46,0.80,0.00,0,0.0,-3.19,31.22,0.00,1.02
232895,14.59,13.76,176,2420,74.90,31.50,10.84,29,0.00,11.61,14.90,46,0.78,0.00,0,0.0,-2.90,32.69,0.00,1.02
232970,14.24,13.76,176,2413,74.90,30.50,11.33,29,0.00,11.75,15.69,46,0.84,0.00,0,0.0,-2.61,33.90,0.00,1.04
233046,14.24,13.76,176,2424,74.90,30.50,11.38,29,0.00,12.33,16.08,46,0.87,0.00,0,0.0,-2.32,34.88,0.00,1.06
233121,14.36,13.76,176,2423,74.90,29.50,11.89,29,0.00,12.48,16.08,46,0.89,0.00,0,0.0,-2.18,35.35,0.00,1.06
233197,14.13,13.68,176,2436,74.90,29.00,11.95,28,0.00,12.62,16.47,46,0.89,0.00,0,0.0,-2.03,36.07,0.00,1.08
233273,14.13,13.76,176,2448,74.90,29.00,12.01,28,0.00,12.91,16.86,46,0.90,0.00,0,0.0,-1.74,36.32,0.00,1.08
233348,14.59,13.68,176,2439,74.90,29.00,11.97,28,0.00,13.06,16.86,47,0.92,0.00,0,0.0,-1.60,37.41,0.00,1.10
233423,14.59,13.76,176,2447,74.90,28.50,12.53,28,0.00,13.20,16.86,47,0.93,0.00,0,0.0,-1.45,37.65,0.00,1.10
233498,14.24,13.76,176,2436,74.90,28.50,12.62,28,0.00,13.20,17.25,47,0.93,0.00,0,0.0,-1.31,38.04,0.00,1.10
233574,14.36,13.68,176,2445,74.90,27.50,12.47,28,0.00,13.49,17.25,47,0.94,0.00,0,0.0,-1.16,38.17,0.00,1.10
233649,14.59,13.76,176,2464,74.90,27.50,12.52,28,0.00,13.49,17.25,47,0.91,0.00,0,0.0,-1.16,38.16,0.00,1.10
233725,14.70,13.68,176,2460,74.90,27.50,12.60,28,0.00,13.49,17.25,47,0.92,0.00,0,0.0,-1.16,38.17,0.00,1.10
233800,14.59,13.76,176,2460,74.90,27.00,13.12,28,0.00,13.64,17.25,47,0.95,0.00,0,0.0,-1.02,38.98,0.00,1.10
233875,14.59,13.68,176,2480,74.90,27.00,13.23,28,0.00,13.64,17.25,47,0.95,0.00,0,0.0,-1.02,39.12,0.00,1.10
233950,14.70,13.68,176,2478,74.90,27.00,12.69,28,0.00,13.78,17.65,47,0.97,0.00,0,0.0,-0.87,39.79,0.00,1.10
234026,14.70,13.76,176,2492,74.90,27.00,13.15,28,0.00,13.78,17.65,47,0.96,0.00,0,0.0,-0.87,39.79,0.00,1.10
234101,14.47,13.76,176,2489,74.90,27.00,13.29,28,0.00,13.78,17.65,47,0.97,0.00,0,0.0,-0.87,40.07,0.00,1.10
234177,14.47,13.76,176,2485,74.90,27.00,13.25,28,0.00,13.93,17.65,47,0.96,0.00,0,0.0,-0.73,40.07,0.00,1.10
234252,14.59,13.68,176,2488,74.90,26.50,13.27,28,0.00,14.07,17.65,47,0.98,0.00,0,0.0,-0.58,40.34,0.00,1.12
234327,14.70,13.68,176,2506,74.90,26.50,13.37,28,0.00,13.93,17.65,48,0.98,0.00,0,0.0,-0.73,40.62,0.00,1.12
234403,14.59,13.76,176,2518,74.90,26.50,13.43,28,0.00,14.07,17.65,48,0.99,0.00,0,1.0,-0.58,41.20,0.00,1.12
234478,14.59,13.68,176,2504,74.90,26.00,13.36,28,0.00,14.07,17.65,48,0.99,0.00,0,3.9,-0.58,41.28,0.00,1.12
234553,14.47,13.76,176,2531,74.90,26.50,13.89,28,0.00,14.07,17.65,48,0.99,0.00,0,7.8,-0.58,41.42,0.00,1.12
234629,14.59,13.68,176,2524,74.90,26.00,13.50,28,0.00,14.22,18.04,48,1.00,0.00,0,8.7,-0.44,41.70,0.00,1.12
234704,14.70,13.76,176,2520,74.90,26.00,13.98,28,0.00,14.22,18.04,48,0.99,0.00,0,9.7,-0.44,42.02,0.00,1.12
234780,14.59,13.76,176,2516,74.90,26.00,13.96,28,0.00,14.22,18.04,48,0.99,0.00,0,12.6,-0.44,41.92,0.00,1.12
234854,14.59,13.76,176,2546,74.90,26.00,13.58,28,0.00,14.22,18.04,48,1.03,0.00,0,11.7,-0.44,42.42,0.00,1.12
234930,14.70,13.76,176,2545,74.90,26.00,14.11,28,0.00,14.22,18.04,48,1.00,0.00,0,12.6,-0.44,42.30,0.00,1.12
235005,14.59,13.76,176,2546,74.90,26.00,14.04,28,0.00,14.22,17.65,48,1.00,0.00,0,13.6,-0.44,42.65,0.00,1.12
235080,14.70,13.76,176,2561,74.90,26.00,14.12,28,0.00,14.36,18.04,48,1.01,0.00,0,14.6,-0.29,42.46,0.00,1.12
235156,14.70,13.76,176,2559,74.90,26.00,14.21,28,0.00,14.22,18.04,48,1.03,0.00,0,13.6,-0.44,42.69,0.00,1.12
