Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
12949,-14.06,14.81,13.60,169,0.39,904,0.00,12.50,2.12,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.1549
13025,-14.06,14.81,13.68,169,0.39,900,0.00,13.00,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.0725
13100,-14.06,14.70,13.60,169,0.39,900,0.00,13.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.0725
13176,-14.06,14.81,13.60,169,0.39,899,0.00,13.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.0969
13255,-14.06,14.81,13.68,169,0.39,892,0.00,14.00,2.09,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.0206
13326,-14.06,14.70,13.60,169,0.40,890,0.00,14.00,2.09,117,0.00,0,6.24,-8.42,5.90,1.48,0.00,0.00,0.54,68.0237
13402,-14.06,14.93,13.68,171,0.40,892,0.00,13.00,2.09,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0084
13477,-14.06,14.70,13.60,171,0.39,954,0.00,14.00,2.10,117,0.00,0,6.24,-8.42,5.90,1.48,0.00,0.00,0.54,68.0756
13553,-14.06,14.81,13.68,171,0.40,898,0.00,13.00,2.09,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,67.9810
13628,-14.06,14.70,13.52,171,0.39,896,0.00,13.00,2.10,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.0939
13703,-14.06,14.81,13.60,171,0.39,904,0.00,12.50,2.12,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1915
13778,-14.06,14.70,13.68,171,0.39,904,0.00,12.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1854
13853,-14.06,14.70,13.60,171,0.39,906,0.00,12.50,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2098
13929,-14.06,14.70,13.68,171,0.39,898,0.00,13.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.0237
14004,-14.06,14.59,13.60,171,0.40,897,0.00,13.50,2.11,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.0695
14079,-14.06,14.70,13.60,171,0.39,896,0.00,13.50,2.10,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,67.9962
14155,-14.06,14.59,13.60,171,0.40,895,0.00,13.50,2.10,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.0664
14229,-14.06,14.70,13.60,171,0.39,897,0.00,13.00,2.11,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1091
14306,-14.06,14.81,13.60,171,0.39,892,0.00,14.00,2.09,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.0481
14380,-14.06,14.70,13.60,171,0.40,895,0.00,14.50,2.10,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.0878
14456,-14.06,14.93,13.60,171,0.39,899,0.00,13.00,2.11,117,0.00,0,6.38,-8.27,5.83,1.46,0.00,0.00,0.54,68.1335
14531,-14.06,14.81,13.60,171,0.39,899,0.00,13.00,2.10,117,0.00,0,6.24,-8.27,5.87,1.46,0.00,0.00,0.54,68.1274
14607,-14.06,14.81,13.68,171,0.39,894,0.00,13.50,2.10,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.0664
14682,-14.06,14.81,13.68,171,0.39,896,0.00,13.00,2.10,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1030
14757,-14.06,14.81,13.76,171,0.39,888,0.00,14.00,2.08,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,67.9993
14832,-14.06,14.70,13.68,171,0.39,896,0.00,13.50,2.10,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0969
14908,-14.06,14.81,13.68,171,0.39,886,0.00,14.00,2.08,117,0.00,0,6.24,-8.42,5.80,1.48,0.00,0.00,0.54,67.9962
14982,-14.06,14.70,13.68,171,0.40,877,0.00,15.50,2.08,117,0.00,0,6.38,-8.42,5.87,1.48,0.00,0.00,0.54,67.9596
15059,-14.06,14.81,13.68,171,0.40,888,0.00,14.00,2.06,117,0.00,0,6.38,-8.27,5.94,1.48,0.00,0.00,0.54,68.0450
15134,-14.06,14.70,13.68,171,0.39,892,0.00,13.50,2.09,117,0.00,0,6.53,-8.27,5.90,1.46,0.00,0.00,0.54,68.2465
15208,-14.06,14.81,13.68,171,0.38,910,0.00,11.50,1.94,117,0.00,0,6.53,-8.13,5.87,1.46,0.00,0.00,0.54,68.5913
15284,-14.06,14.93,13.68,171,0.38,906,0.00,12.00,1.93,117,0.00,0,6.53,-8.13,5.80,1.46,0.00,0.00,0.54,68.5364
15361,-14.06,14.93,13.68,171,0.38,921,0.00,10.50,1.97,117,0.00,0,6.53,-8.13,5.77,1.46,0.00,0.00,0.54,68.6554
15434,-14.06,15.04,13.68,171,0.38,906,0.00,11.50,2.13,117,0.00,0,6.38,-8.27,5.80,1.46,0.00,0.00,0.54,68.5394
15510,-14.06,15.04,13.68,171,0.38,909,0.00,12.50,1.96,117,0.00,0,6.38,-8.27,5.83,1.46,0.00,0.00,0.54,68.5730
15586,-14.06,15.16,13.68,171,0.38,914,0.00,11.50,2.13,117,0.00,0,6.38,-8.27,5.80,1.46,0.00,0.00,0.54,68.4540
15661,-14.06,15.27,13.68,171,0.39,903,0.00,13.00,2.12,117,0.00,0,6.38,-8.27,5.83,1.46,0.00,0.00,0.54,68.3105
15736,-14.06,15.27,13.60,171,0.39,902,0.00,13.50,2.12,117,0.00,0,6.38,-8.27,5.80,1.46,0.00,0.00,0.54,68.3350
15810,-14.06,15.39,13.68,171,0.39,898,0.00,14.00,2.11,117,0.00,0,6.53,-8.13,5.80,1.46,0.00,0.00,0.54,68.4174
15887,-14.06,15.39,13.60,171,0.38,911,0.00,12.50,2.14,117,0.00,0,6.53,-8.13,5.80,1.46,0.00,0.00,0.54,68.6676
15961,-14.06,15.39,13.60,171,0.38,898,0.00,12.50,2.11,117,0.00,0,6.53,-8.13,5.80,1.44,0.00,0.00,0.54,68.6829
16038,-14.06,15.39,13.52,171,0.38,908,0.00,13.00,2.14,117,0.00,0,6.53,-8.13,5.80,1.44,0.00,0.00,0.54,68.7897
16113,-14.06,15.39,13.60,171,0.38,917,0.00,12.00,2.13,117,0.00,0,6.53,-8.13,5.80,1.46,0.00,0.00,0.54,68.6218
16188,-14.06,15.39,13.68,171,0.38,914,0.00,12.50,2.15,117,0.00,0,6.53,-8.13,5.80,1.44,0.00,0.00,0.54,68.6066
16264,-14.06,15.50,13.52,171,0.38,918,0.00,12.00,2.15,117,0.00,0,6.38,-8.27,5.80,1.46,0.00,0.00,0.54,68.6188
16338,-14.06,15.39,13.68,171,0.38,906,0.00,13.50,2.12,117,0.00,0,6.38,-8.27,5.80,1.46,0.00,0.00,0.54,68.4021
16414,-14.06,15.50,13.52,171,0.38,917,0.00,13.00,2.15,117,0.00,0,6.38,-8.27,5.87,1.46,0.00,0.00,0.54,68.5059
16489,-14.06,15.39,13.68,171,0.38,926,0.00,11.50,2.15,117,0.00,0,6.38,-8.27,5.83,1.46,0.00,0.00,0.54,68.5669
16565,-14.06,15.39,13.52,171,0.38,925,0.00,11.50,2.17,117,0.00,0,6.38,-8.27,5.80,1.46,0.00,0.00,0.54,68.6157
16639,-14.06,15.27,13.68,171,0.38,928,0.00,11.50,2.18,117,0.00,0,6.24,-8.27,5.80,1.46,0.00,0.00,0.54,68.5211
16715,-14.06,15.16,13.68,171,0.38,920,0.00,13.00,2.16,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.3716
16790,-14.06,14.93,13.60,171,0.38,924,0.00,12.00,2.17,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.4204
16867,-14.06,14.93,13.60,171,0.39,888,0.00,16.50,2.08,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,67.9688
16941,-14.06,14.93,13.60,171,0.40,875,0.00,17.00,2.05,117,0.00,0,6.38,-8.42,5.87,1.46,0.00,0.00,0.54,67.8894
17016,-14.06,14.81,13.60,171,0.40,834,0.00,14.50,2.06,117,0.00,0,6.38,-8.27,5.94,1.46,0.00,0.00,0.54,67.3859
17092,-14.06,14.81,13.60,171,0.39,910,0.00,13.00,2.11,117,0.00,0,6.38,-8.27,5.87,1.44,0.00,0.00,0.54,68.3167
17167,-14.06,14.70,13.60,171,0.38,922,0.00,11.50,2.16,117,0.00,0,6.38,-8.27,5.80,1.44,0.00,0.00,0.54,68.5028
17242,-14.06,14.70,13.60,171,0.38,918,0.00,12.50,1.96,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.3563
17317,-14.06,14.59,13.60,171,0.38,924,0.00,12.00,2.17,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.4174
17394,-14.06,14.47,13.60,171,0.39,909,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.2495
17469,-14.06,14.47,13.60,171,0.38,915,0.00,14.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.3319
17544,-14.06,14.47,13.60,171,0.38,912,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.2648
17620,-14.06,14.59,13.60,171,0.39,914,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.2709
17695,-14.06,14.59,13.60,171,0.38,924,0.00,12.00,1.97,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.3594
17770,-14.06,14.59,13.68,171,0.38,916,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.2617
17845,-14.06,14.70,13.60,171,0.38,916,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2251
17921,-14.06,14.70,13.68,171,0.39,906,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1519
17996,-14.06,14.70,13.68,171,0.39,910,0.00,14.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.2159
18072,-14.06,14.81,13.68,171,0.39,913,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2465
18146,-14.06,14.70,13.68,171,0.39,911,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2434
18221,-14.06,14.59,13.68,171,0.38,921,0.00,13.00,2.16,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2892
18297,-14.06,14.70,13.68,171,0.38,919,0.00,13.00,2.16,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.1976
18372,-14.06,14.59,13.68,171,0.38,920,0.00,13.00,2.16,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2159
18449,-14.06,14.59,13.60,171,0.38,915,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.2190
18523,-14.06,14.59,13.68,171,0.38,907,0.00,14.50,2.15,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1854
18598,-14.06,14.59,13.60,171,0.38,912,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1274
18674,-14.06,14.59,13.68,171,0.38,910,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1488
18750,-14.06,14.59,13.68,171,0.38,915,0.00,13.50,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1488
18824,-14.06,14.59,13.60,171,0.38,906,0.00,14.50,2.12,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.0450
18899,-14.06,14.70,13.68,171,0.38,909,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.0786
18975,-14.06,14.70,13.60,171,0.39,906,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.2373
19050,-14.06,14.59,13.68,171,0.38,908,0.00,14.00,2.15,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.1671
19125,-14.06,14.59,13.60,171,0.38,910,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.2129
19201,-14.06,14.59,13.60,171,0.39,908,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1763
19276,-14.06,14.59,13.60,171,0.38,915,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2159
19351,-14.06,14.70,13.60,171,0.38,912,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1549
19426,-14.06,14.70,13.60,171,0.38,915,0.00,14.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1519
19501,-14.06,14.81,13.52,171,0.39,912,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1641
19577,-14.06,14.70,13.68,171,0.39,908,0.00,14.00,2.14,117,0.00,0,6.24,-8.42,5.94,1.44,0.00,0.00,0.54,68.1763
19653,-14.06,14.70,13.52,171,0.38,910,0.00,14.00,2.14,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1854
19727,-14.06,14.70,13.52,171,0.38,914,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.2465
19803,-14.06,14.70,13.60,171,0.38,915,0.00,13.00,1.95,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.1824
19877,-14.06,14.59,13.60,171,0.38,900,0.00,15.00,2.11,117,0.00,0,6.24,-8.42,5.77,1.44,0.00,0.00,0.54,67.9840
19953,-14.06,14.59,13.68,171,0.39,904,0.00,14.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.1274
20029,-14.06,14.59,13.60,171,0.38,909,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.2098
20105,-14.06,14.70,13.60,171,0.39,907,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2129
20179,-14.06,14.70,13.60,171,0.39,906,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1610
20254,-14.06,14.70,13.60,171,0.39,909,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1854
20329,-14.06,14.70,13.60,171,0.38,916,0.00,13.00,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2343
20405,-14.06,14.70,13.60,171,0.38,912,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1458
20480,-14.06,14.70,13.60,171,0.38,913,0.00,14.00,2.14,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.1610
20556,-14.06,14.70,13.60,171,0.38,913,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.2068
20631,-14.06,14.70,13.60,171,0.39,910,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.87,1.44,0.00,0.00,0.54,68.2465
20706,-14.06,14.70,13.60,171,0.38,908,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1610
20782,-14.06,14.70,13.60,171,0.38,912,0.00,13.00,1.95,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.2251
20856,-14.06,14.70,13.60,171,0.38,917,0.00,13.00,1.96,117,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,68.2739
20932,-14.06,14.70,13.60,171,0.38,904,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.77,1.46,0.00,0.00,0.54,68.0542
21007,-14.06,14.70,13.60,171,0.39,908,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1427
21082,-14.06,14.70,13.60,171,0.39,894,0.00,15.50,2.09,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,67.2333
21158,-14.06,14.59,13.60,171,0.39,899,0.00,14.50,2.11,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.0634
21233,-14.06,14.81,13.68,171,0.39,905,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1366
21308,-14.06,14.93,13.68,171,0.39,912,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2159
21383,-14.06,14.70,13.68,171,0.39,909,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1671
21459,-14.06,14.93,13.68,171,0.39,912,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1000
21534,-14.06,14.70,13.68,171,0.39,909,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.1335
21609,-14.06,14.81,13.68,171,0.39,910,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.1946
21684,-14.06,14.59,13.68,171,0.38,912,0.00,13.00,1.94,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.2129
21760,-14.06,14.81,13.68,171,0.38,911,0.00,13.00,1.94,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.2037
21835,-14.06,14.81,13.68,171,0.38,912,0.00,13.00,1.95,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.2251
21910,-14.06,14.59,13.68,171,0.39,910,0.00,13.00,1.94,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.1854
21986,-14.06,14.81,13.68,171,0.39,911,0.00,14.00,2.14,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.0450
22061,-14.06,14.70,13.68,171,0.39,902,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.0939
22137,-14.06,14.81,13.68,171,0.39,906,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.1549
22211,-14.06,14.70,13.68,171,0.39,908,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.1763
22288,-14.06,14.70,13.68,171,0.38,913,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.2617
22363,-14.06,14.93,13.68,171,0.38,910,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.80,1.48,0.00,0.00,0.54,68.1946
22438,-14.06,14.70,13.60,171,0.39,911,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.1854
22514,-14.06,14.93,13.68,171,0.39,910,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0725
22589,-14.06,14.70,13.60,171,0.39,913,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.2037
22664,-14.06,14.81,13.68,171,0.38,913,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2312
22739,-14.06,14.70,13.68,171,0.39,908,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.1763
22814,-14.06,14.70,13.52,171,0.39,905,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.1366
22890,-14.06,14.81,13.60,171,0.39,904,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1244
22965,-14.06,14.81,13.52,171,0.39,907,0.00,12.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1885
23040,-14.06,14.93,13.68,171,0.39,916,0.00,12.50,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1915
23115,-14.06,14.70,13.52,171,0.38,916,0.00,12.50,2.15,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2648
23190,-14.06,14.81,13.68,171,0.39,909,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1091
23266,-14.06,14.70,13.60,171,0.39,909,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1824
23341,-14.06,14.70,13.60,171,0.39,909,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1793
23417,-14.06,14.70,13.68,171,0.39,910,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1976
23492,-14.06,14.59,13.60,171,0.39,910,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1732
23567,-14.06,14.70,13.60,171,0.39,912,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1274
23643,-14.06,14.59,13.60,171,0.39,912,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1458
23717,-14.06,14.81,13.68,171,0.39,904,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.1152
23793,-14.06,14.59,13.68,171,0.39,904,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1213
23868,-14.06,14.70,13.60,171,0.39,902,0.00,14.00,2.12,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1274
23943,-14.06,14.81,13.60,171,0.39,906,0.00,13.50,2.13,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.1793
24018,-14.06,14.70,13.60,171,0.39,912,0.00,13.00,2.14,117,0.00,0,6.24,-8.42,5.83,1.44,0.00,0.00,0.54,68.2495
24094,-14.06,14.81,13.60,171,0.39,905,0.00,13.50,1.95,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.0786
24169,-14.06,14.70,13.60,171,0.39,903,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.0969
24244,-14.06,14.93,13.60,171,0.39,900,0.00,14.50,2.11,117,0.00,0,6.24,-8.42,5.90,1.46,0.00,0.00,0.54,68.0176
24319,-14.06,14.81,13.60,171,0.39,906,0.00,14.00,2.13,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1763
24395,-14.06,14.81,13.60,171,0.39,900,0.00,14.00,2.11,117,0.00,0,6.24,-8.42,5.90,1.46,0.00,0.00,0.54,68.2404
24470,-14.06,14.70,13.68,171,0.39,911,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2465
24545,-14.06,14.81,13.68,171,0.39,904,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1732
24621,-14.06,14.70,13.60,171,0.39,906,0.00,13.00,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1519
24695,-14.06,14.81,13.68,171,0.38,905,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1335
24770,-14.06,14.81,13.68,171,0.39,901,0.00,14.00,2.11,117,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.0939
24845,-14.06,14.70,13.68,171,0.39,905,0.00,13.50,1.93,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.1641
24922,-14.06,14.70,13.68,171,0.39,899,0.00,14.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0939
24997,-14.06,14.70,13.68,171,0.39,899,0.00,15.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0634
25072,-14.06,14.70,13.68,171,0.39,834,0.00,14.00,2.09,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0878
25147,-14.06,14.70,13.68,171,0.39,899,0.00,14.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0939
25223,-14.06,14.81,13.68,171,0.39,907,0.00,13.00,2.13,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.2281
25298,-14.06,14.81,13.68,171,0.39,897,0.00,14.00,2.10,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.0756
25373,-14.06,14.81,13.68,171,0.39,898,0.00,14.00,2.11,117,0.00,0,6.24,-8.42,5.83,1.48,0.00,0.00,0.54,68.0878
25448,-14.06,14.93,13.68,171,0.39,890,0.00,14.50,2.09,117,0.00,0,6.24,-8.42,5.90,1.48,0.00,0.00,0.54,68.1091
25524,-14.06,14.81,13.60,171,0.39,898,0.00,13.00,2.11,117,0.00,0,6.24,-8.42,5.87,1.48,0.00,0.00,0.54,68.2159
25599,-14.06,14.81,13.68,171,0.38,910,0.00,12.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.2678
25674,-14.06,14.70,13.60,171,0.38,894,0.00,14.50,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2495
25749,-14.06,14.81,13.60,171,0.40,902,0.00,13.50,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1671
25825,-14.06,14.81,13.68,171,0.40,892,0.00,14.50,2.09,117,0.00,0,6.24,-8.42,5.94,1.46,0.00,0.00,0.54,68.0420
25900,-14.06,14.70,13.60,172,0.39,901,0.00,13.50,2.11,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.1519
25975,-14.06,14.70,13.60,172,0.39,902,0.00,12.00,2.12,117,0.00,0,6.24,-8.42,5.83,1.46,0.00,0.00,0.54,68.1641
26051,-14.06,14.70,13.60,172,0.39,903,0.00,13.50,2.14,117,0.00,0,6.24,-8.42,5.87,1.46,0.00,0.00,0.54,68.2922
