Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
100136,14.93,14.16,135,1028,74.90,12.50,1.97,17,0.00,5.08,0.00,3,0.29,0.00,0.0,-9.87,4.97,0.00
100207,14.81,14.08,135,1026,74.90,13.00,1.97,17,0.00,5.08,0.00,3,0.29,0.00,0.0,-9.87,4.97,0.00
100277,14.81,14.08,135,1029,74.90,12.50,1.98,17,0.00,5.08,0.00,3,0.29,0.00,0.0,-9.87,4.91,0.00
100349,14.81,14.16,135,1033,74.90,12.00,1.98,17,0.00,5.08,0.00,3,0.29,0.00,0.0,-9.87,4.91,0.00
100420,14.81,14.08,135,1022,74.90,13.50,1.96,17,0.00,5.08,0.00,3,0.29,0.00,0.0,-9.87,4.94,0.00
100491,14.70,14.08,135,1029,74.90,13.00,1.98,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
100561,14.81,14.08,135,1025,74.90,12.50,1.97,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
100631,14.70,14.16,135,1031,74.90,14.00,1.98,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
100702,14.81,14.16,135,1030,74.90,12.50,1.95,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.94,0.00
100773,14.70,14.08,135,1030,74.90,12.50,1.98,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
100845,14.70,14.08,135,1022,74.90,13.50,1.96,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.88,0.00
100915,14.70,14.16,135,1029,74.90,13.00,1.98,17,0.00,5.08,0.00,2,0.28,0.00,0.0,-9.87,4.91,0.00
100986,14.81,14.16,135,1027,74.90,13.00,1.97,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
101056,14.81,14.08,135,1032,74.90,12.50,1.98,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
101127,14.70,14.16,135,1022,74.90,13.50,1.96,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.85,0.00
101198,14.70,14.08,135,1034,74.90,12.00,1.99,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.94,0.00
101269,14.81,14.16,135,1030,74.90,12.50,1.98,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.91,0.00
101339,14.70,14.08,135,1025,74.90,13.00,1.97,17,0.00,5.08,0.00,2,0.29,0.00,0.0,-9.87,4.88,0.00
101410,14.70,14.08,135,1028,74.90,13.00,1.97,17,0.00,5.08,0.00,1,0.29,0.00,0.0,-9.87,4.88,0.00
101481,14.70,14.16,135,1028,74.90,13.00,1.97,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.85,0.00
101552,14.70,14.08,135,1031,74.90,14.00,1.98,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.79,0.00
101623,14.81,14.08,135,1022,74.90,13.50,1.96,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.79,0.00
101693,14.70,14.08,135,1028,74.90,13.00,1.97,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.82,0.00
101763,14.81,14.16,135,1032,74.90,12.50,1.98,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.79,0.00
101835,14.70,14.08,135,1021,74.90,13.00,1.96,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.79,0.00
101905,14.81,14.08,135,1015,74.90,14.00,1.95,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.79,0.00
101975,14.81,14.08,135,1025,74.90,13.00,1.97,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-9.87,4.79,0.00
102046,14.81,14.16,135,1028,74.90,13.00,1.97,17,0.00,5.08,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102117,14.70,14.08,135,1032,74.90,12.50,1.98,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.79,0.00
102187,14.81,14.00,135,1021,74.90,13.50,1.96,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.79,0.00
102259,14.59,14.16,135,1032,74.90,12.50,1.98,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.79,0.00
102330,14.70,14.08,135,1027,74.90,12.50,1.97,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102400,14.70,14.08,135,1033,74.90,13.00,1.98,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102471,14.70,13.92,135,1012,74.90,15.00,1.97,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102542,14.70,14.16,135,1019,74.90,14.00,1.96,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.75,0.00
102612,14.70,14.08,135,1021,74.90,14.00,1.96,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102683,14.70,14.16,135,1032,74.90,13.00,1.98,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102753,14.70,14.00,135,1025,74.90,13.50,1.97,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102825,14.81,14.08,136,1026,74.90,13.00,1.97,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
102896,14.70,14.08,136,1010,74.90,15.00,1.94,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.75,0.00
102965,14.70,14.08,136,1012,74.90,14.00,1.94,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
103037,14.70,14.08,136,1022,74.90,13.50,1.96,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.72,0.00
103108,14.70,14.00,136,1014,74.90,14.00,1.95,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.79,0.00
103177,14.81,14.08,136,1024,74.90,14.50,1.97,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.79,0.00
103249,14.81,14.08,136,1010,74.90,13.00,1.94,17,0.00,4.93,0.00,1,0.28,0.00,0.0,-10.01,4.79,0.00
103319,14.70,14.08,136,1020,74.90,13.50,1.97,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.79,0.00
103390,14.81,14.00,136,1029,74.90,12.50,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.79,0.00
103461,14.70,14.16,136,1020,74.90,13.50,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.79,0.00
103531,14.70,14.00,136,1019,74.90,13.50,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.75,0.00
103602,14.59,14.08,136,1020,74.90,13.50,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.75,0.00
103674,14.59,14.00,136,1018,74.90,13.50,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.75,0.00
103744,14.59,14.16,136,1022,74.90,13.50,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.75,0.00
103815,14.47,14.00,136,1026,74.90,13.50,1.97,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.72,0.00
103885,14.47,14.16,136,1030,74.90,12.50,1.98,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.72,0.00
103956,14.70,14.08,136,1032,74.90,12.50,1.98,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.79,0.00
104027,14.47,14.08,136,1026,74.90,13.00,1.97,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.79,0.00
104096,14.59,14.08,136,1012,74.90,14.50,1.94,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.79,0.00
104168,14.59,14.16,136,1012,74.90,14.00,1.94,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.75,0.00
104239,14.70,14.16,136,1018,74.90,14.00,1.95,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.82,0.00
104310,14.70,14.16,136,1024,74.90,13.00,1.95,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.75,0.00
104381,14.59,14.08,136,1022,74.90,13.00,1.96,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.72,0.00
104451,14.81,14.16,136,1024,74.90,13.00,1.97,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.72,0.00
104521,14.59,14.16,136,1014,74.90,14.00,1.95,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.79,0.00
104592,14.70,14.16,136,1023,74.90,13.00,1.96,17,0.00,4.93,0.00,0,0.28,0.00,0.0,-10.01,4.79,0.00
104663,14.70,14.16,136,1032,74.90,12.50,1.98,17,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.87,4.79,0.00
104733,14.70,14.16,136,1034,74.90,12.00,1.99,17,0.00,5.08,0.00,0,0.27,0.00,0.0,-9.87,4.72,0.00
104805,14.70,14.16,136,1036,74.90,11.50,1.99,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.75,0.00
104875,14.81,14.16,136,1025,74.90,13.00,1.97,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.79,0.00
104946,14.81,14.16,136,1034,74.90,12.50,1.99,17,0.00,5.08,0.00,0,0.28,0.00,0.0,-9.87,4.79,0.00
105017,14.81,14.16,136,1030,74.90,11.50,1.98,17,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,4.88,0.00
105087,14.81,14.16,136,1037,74.90,12.00,2.00,17,0.00,5.08,0.39,0,0.30,0.00,0.0,-9.87,4.97,0.00
105159,15.04,14.08,136,1038,74.90,12.00,1.99,17,0.00,5.22,0.78,0,0.32,0.00,0.0,-9.72,5.52,0.00
105229,14.93,14.08,136,1048,74.90,13.50,2.24,17,0.00,5.22,1.18,0,0.32,0.00,0.0,-9.72,5.74,0.00
105300,15.04,14.08,136,1070,74.90,14.00,2.05,17,0.00,5.37,2.75,0,0.32,0.00,0.0,-9.58,5.45,0.00
105371,15.16,14.08,136,1115,74.90,15.50,2.62,17,0.00,5.37,3.14,0,0.34,0.00,0.0,-9.58,6.15,0.00
105442,14.93,14.08,136,1124,74.90,16.50,2.88,17,0.00,5.51,3.92,0,0.37,0.00,0.0,-9.43,6.59,0.00
105513,14.81,14.16,136,1168,74.90,18.50,2.74,17,0.00,5.66,3.92,0,0.37,0.00,0.0,-9.14,7.21,0.00
105583,14.70,14.08,136,1205,74.90,19.50,2.83,17,0.00,5.80,4.31,0,0.37,0.00,0.0,-9.14,7.37,0.00
105654,14.01,14.16,136,1259,74.90,22.00,2.95,17,0.00,5.80,4.71,0,0.38,0.00,0.0,-9.00,8.19,0.00
105724,14.13,14.16,136,1279,74.90,22.50,3.00,17,0.00,5.95,4.71,0,0.39,0.00,0.0,-9.00,8.47,0.00
105796,14.36,14.08,136,1307,74.90,23.50,3.07,17,0.00,5.95,4.71,0,0.40,0.00,0.0,-8.85,8.60,0.00
105866,14.70,14.08,136,1305,74.90,23.50,3.06,17,0.00,6.09,5.49,0,0.41,0.00,0.0,-8.85,8.87,0.00
105936,14.93,14.08,136,1305,74.90,24.50,3.34,17,0.00,6.24,5.88,0,0.45,0.00,0.0,-8.71,9.57,0.00
106007,15.04,14.16,136,1349,74.90,25.00,3.97,17,0.00,6.53,5.88,0,0.45,0.00,0.0,-8.42,10.28,0.00
106077,15.27,14.08,136,1404,74.90,26.00,3.89,17,0.00,6.67,6.27,0,0.45,0.00,0.0,-8.27,10.58,0.00
106149,15.16,14.08,136,1440,74.90,27.00,3.99,17,0.00,6.82,6.27,0,0.44,0.00,0.0,-8.13,10.78,0.00
106219,14.59,14.08,136,1499,74.90,28.50,3.84,17,0.00,6.82,6.27,0,0.43,0.00,0.0,-8.13,10.88,0.00
106290,14.59,14.08,136,1544,74.90,29.50,3.95,17,0.00,6.82,6.67,0,0.43,0.00,0.0,-8.13,11.14,0.00
106361,14.70,14.08,136,1568,74.90,29.50,4.01,17,0.00,6.82,6.67,0,0.42,0.00,0.0,-8.27,11.18,0.00
106432,14.81,14.16,136,1598,74.90,30.50,4.09,17,0.00,6.67,6.67,0,0.42,0.00,0.0,-8.27,11.29,0.00
106503,15.16,14.08,136,1616,74.90,30.50,4.14,17,0.00,6.67,6.67,0,0.42,0.00,0.0,-8.42,11.49,0.00
106575,15.27,14.08,136,1624,74.90,30.50,4.50,17,0.00,6.53,6.67,0,0.42,0.00,0.0,-8.42,11.44,0.00
106645,15.27,14.16,136,1619,74.90,30.50,4.49,17,0.00,6.53,6.67,0,0.43,0.00,0.0,-8.42,11.38,0.00
106715,15.27,14.16,136,1603,74.90,30.50,4.45,17,0.00,6.53,6.67,0,0.44,0.00,0.0,-8.42,11.60,0.00
106786,14.93,14.16,136,1582,74.90,29.50,4.39,17,0.00,6.53,6.67,0,0.45,0.00,0.0,-8.42,11.65,0.00
106857,14.81,14.08,136,1536,74.90,29.00,4.35,17,0.00,6.53,6.67,0,0.44,0.00,0.0,-8.42,11.65,0.00
106927,14.59,14.16,136,1497,74.90,28.50,4.26,17,0.00,6.67,6.67,0,0.46,0.00,0.0,-8.27,11.49,0.00
106998,14.36,14.08,136,1478,74.90,28.00,4.41,17,0.00,6.82,6.67,0,0.48,0.00,0.0,-8.13,11.54,0.00
107069,14.24,14.08,136,1442,74.90,27.00,4.31,17,0.00,6.96,6.67,1,0.48,0.00,0.0,-7.98,11.38,0.00
107139,14.13,14.08,136,1426,74.90,27.00,4.26,17,0.00,7.11,6.67,1,0.49,0.00,0.0,-7.84,11.49,0.00
107211,14.13,14.16,136,1399,74.90,26.50,4.18,17,0.00,7.11,6.67,1,0.49,0.00,0.0,-7.84,11.60,0.00
107280,13.78,14.08,136,1388,74.90,26.00,4.15,17,0.00,7.25,4.31,1,0.46,0.00,0.0,-8.42,11.24,0.00
107352,14.13,14.16,136,1366,74.90,25.50,3.79,17,0.00,6.53,0.00,1,0.38,0.00,0.0,-9.29,9.10,0.00
107422,14.13,14.16,136,1337,74.90,31.00,2.85,17,0.00,5.66,0.00,1,0.30,0.00,0.0,-10.16,3.12,0.00
107492,13.90,14.16,136,1243,74.90,28.00,2.12,17,0.00,4.79,0.00,1,0.27,0.00,0.0,-10.16,3.01,0.00
107564,13.44,14.16,136,1158,74.90,26.00,1.98,17,0.00,4.79,0.00,2,0.24,0.00,0.0,-10.30,3.47,0.00
107634,12.75,14.16,136,1064,74.90,23.50,1.59,17,0.00,4.79,0.00,2,0.21,0.00,0.0,-10.16,3.81,0.00
107705,12.86,14.16,136,1071,74.90,22.50,1.37,17,0.00,4.64,0.00,2,0.21,0.00,0.0,-10.30,3.54,0.00
107775,12.52,14.16,136,1079,74.90,21.50,1.62,17,0.00,4.50,0.00,2,0.20,0.00,0.0,-10.45,3.40,0.00
107847,12.52,14.16,136,1064,74.90,21.00,1.36,17,0.00,4.50,0.00,2,0.20,0.00,0.0,-10.45,3.43,0.00
107917,12.52,14.16,136,1052,74.90,21.00,1.35,17,0.00,4.35,0.00,2,0.21,0.00,0.0,-10.59,3.45,0.00
107988,12.86,14.16,136,1024,74.90,21.00,1.53,17,0.00,4.35,0.00,2,0.21,0.00,0.0,-10.59,3.54,0.00
108058,12.98,14.16,136,1005,74.90,21.00,1.72,17,0.00,4.35,0.00,2,0.23,0.00,0.0,-10.59,3.74,0.00
108129,13.44,14.08,136,977,74.90,21.00,1.67,17,0.00,4.50,0.00,2,0.26,0.00,0.0,-10.45,3.94,0.00
108200,13.67,14.16,136,971,74.90,21.00,1.86,17,0.00,4.50,0.00,2,0.27,0.00,0.0,-10.30,4.27,0.00
108271,14.36,14.16,136,982,74.90,21.00,1.68,17,0.00,4.64,0.00,2,0.27,0.00,0.0,-10.30,4.46,0.00
108342,14.70,14.16,136,1000,74.90,21.00,1.71,17,0.00,4.64,0.00,2,0.27,0.00,0.0,-10.16,4.53,0.00
108413,14.81,14.16,136,1012,74.90,19.00,1.73,17,0.00,4.79,1.18,2,0.30,0.00,0.0,-10.16,5.04,0.00
108483,14.70,14.08,136,1022,74.90,14.00,2.18,17,0.00,4.93,2.75,2,0.33,0.00,0.0,-10.01,5.41,0.00
108554,14.47,14.08,136,1038,74.90,15.00,2.21,17,0.00,5.37,4.31,2,0.40,0.00,0.0,-9.58,7.15,0.00
108625,14.24,14.08,136,1097,74.90,17.50,3.19,17,0.00,5.95,5.10,2,0.46,0.00,0.0,-9.00,8.11,0.00
108696,14.01,14.16,136,1132,74.90,20.50,3.28,17,0.00,6.24,5.88,2,0.50,0.00,0.0,-8.71,9.13,0.00
108766,13.55,14.08,136,1188,74.90,23.00,3.29,17,0.00,6.67,5.88,2,0.51,0.00,0.0,-8.27,10.13,0.00
108837,13.32,14.16,136,1253,74.90,24.00,3.47,17,0.00,6.96,6.27,2,0.51,0.00,0.0,-7.98,10.63,0.00
108907,12.63,14.08,136,1288,74.90,25.00,3.57,17,0.00,7.25,6.67,2,0.50,0.00,0.0,-7.69,10.88,0.00
108978,12.63,14.16,136,1309,74.90,25.00,3.63,17,0.00,7.40,6.67,2,0.52,0.00,0.0,-7.55,11.18,0.00
109048,13.55,14.08,136,1324,74.90,25.50,3.67,17,0.00,7.55,6.67,2,0.54,0.00,0.0,-7.25,11.49,0.00
109119,14.59,14.16,136,1293,74.90,25.50,3.86,17,0.00,7.69,6.67,2,0.56,0.00,0.0,-7.11,11.60,0.00
109189,16.08,14.08,136,1278,74.90,25.00,4.36,17,0.00,7.84,7.06,2,0.57,0.00,0.0,-6.96,12.09,0.00
109261,16.54,14.08,136,1257,74.90,24.50,4.29,17,0.00,7.98,7.06,2,0.58,0.00,0.0,-6.96,12.04,0.00
109331,15.73,14.16,136,1255,74.90,24.50,4.28,17,0.00,7.98,7.06,2,0.58,0.00,0.0,-6.82,12.15,0.00
109402,15.16,14.08,136,1249,74.90,23.50,4.26,17,0.00,8.27,7.06,3,0.60,0.00,0.0,-6.67,12.15,0.00
109472,15.27,14.16,136,1215,74.90,23.00,4.15,17,0.00,8.42,7.06,3,0.61,0.00,0.0,-6.53,12.30,0.00
109543,14.93,14.08,136,1160,74.90,22.50,4.33,17,0.00,8.71,7.45,3,0.65,0.00,0.0,-6.24,12.30,0.00
109614,15.04,14.08,136,1130,74.90,22.00,4.46,17,0.00,8.85,7.45,3,0.66,0.00,0.0,-6.09,12.30,0.00
109684,14.93,14.08,136,1075,74.90,21.00,4.36,17,0.00,9.14,7.45,3,0.69,0.00,0.0,-5.80,12.30,0.00
109755,14.47,14.16,136,1042,74.90,20.50,4.22,17,0.00,9.43,7.45,3,0.72,0.00,0.0,-5.51,12.35,0.00
109826,14.81,14.16,136,1004,74.90,19.00,4.28,17,0.00,9.58,7.45,3,0.76,0.00,0.0,-5.37,12.41,0.00
109897,14.13,14.16,136,968,74.90,18.50,4.13,17,0.00,9.87,7.45,4,0.76,0.00,0.0,-5.08,12.30,0.00
109968,14.01,14.08,136,1030,74.90,18.50,3.96,17,0.00,10.30,7.45,4,0.72,0.00,0.0,-4.50,12.52,0.00
110038,13.67,14.16,136,1112,74.90,21.50,3.80,17,0.00,10.45,8.24,4,0.67,0.00,0.0,-4.50,10.40,0.00
110108,14.24,14.08,136,1152,74.90,22.00,3.93,17,0.00,10.45,8.24,4,0.72,0.00,0.0,-4.50,13.47,0.00
110179,14.70,14.08,136,1120,74.90,21.00,4.54,17,0.00,10.45,8.63,4,0.72,0.00,0.0,-4.50,13.47,0.00
110250,15.39,14.16,136,1128,74.90,21.00,4.33,17,0.00,10.45,9.41,4,0.69,0.00,0.0,-4.35,14.61,0.00
110321,16.08,14.08,136,1262,74.90,22.50,4.85,17,0.00,10.59,10.20,4,0.76,0.00,0.0,-4.35,16.18,0.00
110392,15.73,14.08,136,1308,74.90,22.00,5.86,17,0.00,10.74,10.20,5,0.77,0.00,0.0,-4.21,16.66,0.00
110461,15.39,14.16,136,1334,74.90,22.50,5.84,17,0.00,10.74,10.20,5,0.74,0.00,0.0,-4.21,16.73,0.00
110533,15.16,14.16,138,1419,74.90,24.00,5.75,17,0.00,10.74,10.59,5,0.72,0.00,0.0,-4.21,17.08,0.00
110603,14.93,14.16,138,1452,74.90,24.50,5.89,17,0.00,10.59,10.59,5,0.72,0.00,0.0,-4.35,17.52,0.00
110675,15.04,14.16,138,1477,74.90,25.00,5.99,17,0.00,10.59,10.59,5,0.72,0.00,0.0,-4.35,17.74,0.00
110745,15.39,14.16,138,1506,74.90,25.00,6.11,17,0.00,10.59,10.59,5,0.70,0.00,0.0,-4.35,17.82,0.00
110816,15.73,14.16,138,1576,74.90,26.00,6.39,17,0.00,10.45,10.98,6,0.70,0.00,0.0,-4.79,18.35,0.00
110887,15.85,14.16,138,1628,74.90,26.50,6.60,18,0.00,10.16,10.98,6,0.69,0.00,0.0,-4.93,18.58,0.00
110958,15.04,14.16,138,1654,74.90,26.50,6.70,18,0.00,10.01,10.98,6,0.68,0.00,0.0,-5.08,18.58,0.00
111028,14.93,14.08,138,1685,74.90,27.00,6.47,18,0.00,9.87,10.98,6,0.67,0.00,0.0,-5.22,18.65,0.00
111099,14.93,14.08,138,1724,74.90,27.50,6.62,18,0.00,9.72,10.98,6,0.66,0.00,0.0,-5.51,18.81,0.00
111169,15.04,14.08,138,1778,74.90,28.50,6.83,18,0.00,9.29,10.98,6,0.65,0.00,0.0,-5.66,19.04,0.00
111241,14.93,14.16,138,1807,74.90,29.00,6.94,18,0.00,9.29,10.98,6,0.62,0.00,0.0,-5.66,19.26,0.00
111311,14.93,14.08,138,1866,74.90,29.50,6.63,18,0.00,9.14,10.98,8,0.61,0.00,0.0,-5.80,19.27,0.00
111382,14.81,14.08,138,1910,74.90,29.50,6.77,18,0.00,9.14,10.98,8,0.60,0.00,0.0,-5.80,19.42,0.00
111453,14.81,14.16,138,1953,74.90,30.00,7.08,18,0.00,9.00,10.98,8,0.59,0.00,0.0,-5.95,19.35,0.00
111523,14.93,14.16,138,1978,74.90,30.50,7.18,18,0.00,8.85,10.98,8,0.59,0.00,0.0,-6.09,19.34,0.00
111594,15.04,14.16,138,2004,74.90,30.50,7.27,18,0.00,8.85,10.98,8,0.58,0.00,0.0,-6.09,19.42,0.00
111664,14.81,14.16,138,2032,74.90,31.50,6.94,18,0.00,8.71,10.98,8,0.55,0.00,0.0,-6.24,19.34,0.00
111736,14.70,14.08,138,2062,74.90,32.00,7.04,18,0.00,8.71,10.98,8,0.56,0.00,0.0,-6.38,19.27,0.00
111806,14.59,14.16,138,2089,74.90,32.00,7.13,18,0.00,8.56,10.98,9,0.55,0.00,0.0,-6.53,19.20,0.00
111877,14.70,14.08,138,2118,74.90,32.00,6.78,18,0.00,8.42,10.98,9,0.54,0.00,0.0,-6.53,19.42,0.00
111948,14.59,14.08,138,2147,74.90,32.50,6.87,18,0.00,8.42,10.98,9,0.54,0.00,0.0,-6.67,19.73,0.00
112019,14.70,14.16,138,2178,74.90,32.50,6.97,18,0.00,8.27,10.98,9,0.54,0.00,0.0,-6.82,19.82,0.00
112089,14.70,14.08,138,2194,74.90,33.00,7.02,18,0.00,8.13,10.98,9,0.53,0.00,0.0,-6.82,19.58,0.00
112160,14.47,14.08,138,2252,74.90,33.00,7.09,18,0.00,7.98,10.98,9,0.53,0.00,0.0,-6.96,19.90,0.00
112231,14.47,14.08,138,2272,74.90,33.00,7.20,18,0.00,7.98,10.98,11,0.54,0.00,0.0,-6.96,20.42,0.00
112302,14.47,14.08,138,2301,74.90,33.00,7.36,18,0.00,7.98,10.98,11,0.55,0.00,0.0,-6.96,20.77,0.00
112373,14.59,14.08,138,2314,74.90,33.00,7.90,18,0.00,7.98,10.98,11,0.54,0.00,0.0,-6.96,21.20,0.00
112445,14.36,14.08,138,2358,74.90,33.00,7.54,18,0.00,7.98,10.98,11,0.56,0.00,0.0,-6.96,21.45,0.00
112515,14.36,14.08,138,2385,74.90,33.00,8.14,18,0.00,7.98,10.98,11,0.57,0.00,0.0,-6.96,22.15,0.00
112586,14.13,14.16,138,2387,74.90,33.00,8.15,18,0.00,7.98,10.98,11,0.57,0.00,0.0,-6.82,22.88,0.00
112656,14.13,14.08,138,2419,74.90,33.00,8.26,18,0.00,8.13,10.59,11,0.56,0.00,0.0,-6.96,23.16,0.00
112727,14.36,14.08,138,2445,74.90,33.00,7.82,18,0.00,7.98,10.20,12,0.55,0.00,0.0,-7.25,21.11,0.00
112798,14.13,14.08,138,2473,74.90,33.50,7.91,18,0.00,7.69,8.24,12,0.51,0.00,0.0,-7.55,19.04,0.00
112868,14.13,14.08,138,2486,74.90,34.00,7.42,18,0.00,7.40,8.24,12,0.48,0.00,0.0,-7.98,18.58,0.00
112939,13.90,14.16,138,2493,74.90,34.50,6.91,18,0.00,6.82,8.24,12,0.44,0.00,0.0,-8.13,18.27,0.00
113010,13.90,14.08,138,2508,74.90,35.00,6.42,18,0.00,6.53,8.24,12,0.43,0.00,0.0,-8.42,18.58,0.00
113080,14.36,14.16,138,2570,74.90,35.00,6.53,18,0.00,6.53,8.24,12,0.43,0.00,0.0,-8.42,18.43,0.00
113152,14.70,14.08,138,2566,74.90,35.00,6.58,18,0.00,6.38,7.84,12,0.43,0.00,0.0,-8.56,18.19,0.00
113222,14.70,14.08,138,2566,74.90,35.00,6.57,18,0.00,6.24,7.84,13,0.42,0.00,0.0,-8.71,18.05,0.00
113293,14.59,14.08,138,2584,74.90,35.00,6.62,18,0.00,6.24,7.84,13,0.42,0.00,0.0,-8.71,18.05,0.00
113363,14.24,14.16,138,2613,74.90,35.50,6.69,18,0.00,6.24,7.84,13,0.41,0.00,0.0,-8.71,18.05,0.00
113434,14.47,14.08,138,2614,74.90,35.50,6.69,18,0.00,6.09,7.84,13,0.41,0.00,0.0,-8.85,18.05,0.00
113505,14.36,14.16,138,2620,74.90,35.50,6.71,18,0.00,6.09,7.84,13,0.41,0.00,0.0,-8.85,17.90,0.00
113575,14.47,14.08,138,2633,74.90,35.50,6.74,18,0.00,6.09,7.84,13,0.41,0.00,0.0,-8.85,17.89,0.00
113646,14.47,14.16,138,2652,74.90,35.50,6.79,18,0.00,6.09,7.84,14,0.40,0.00,0.0,-9.00,20.22,0.00
113717,14.47,14.08,138,2676,74.90,35.50,6.85,18,0.00,5.95,7.84,14,0.41,0.00,0.0,-9.00,17.97,0.00
113788,14.36,14.08,138,2660,74.90,35.50,6.81,18,0.00,5.95,7.84,14,0.41,0.00,0.0,-9.00,17.96,0.00
113858,14.59,14.16,138,2652,74.90,35.50,6.79,18,0.00,5.95,7.84,14,0.40,0.00,0.0,-9.00,17.59,0.00
113929,14.47,14.16,138,2698,74.90,35.50,6.27,18,0.00,5.95,7.84,14,0.40,0.00,0.0,-9.00,17.82,0.00
114000,14.47,14.16,138,2698,74.90,35.50,6.33,18,0.00,5.95,7.45,14,0.39,0.00,0.0,-9.00,17.74,0.00
114070,14.47,14.16,138,2692,74.90,35.50,6.33,18,0.00,5.80,7.45,14,0.39,0.00,0.0,-9.14,17.66,0.00
114142,14.59,14.16,138,2698,74.90,35.50,6.33,18,0.00,5.80,7.45,14,0.38,0.00,0.0,-9.14,17.36,0.00
