Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
143169,23.89,13.76,192,2496,74.90,15.50,0.00,48,0.00,3.92,0.78,35,0.20,0.00,0.0,-11.03,8.14,0.00
143238,23.54,13.68,192,2474,74.90,15.50,0.00,48,0.00,3.92,0.78,35,0.20,0.00,0.0,-11.03,8.19,0.00
143310,24.00,13.76,192,2475,74.90,15.50,0.00,48,0.00,3.92,0.39,35,0.20,0.00,0.0,-11.03,8.23,0.00
143381,24.00,13.76,192,2472,74.90,15.50,0.00,48,0.00,3.92,0.78,35,0.20,0.00,0.0,-11.03,8.18,0.00
143451,23.54,13.68,192,2450,74.90,15.50,0.00,48,0.00,4.06,0.78,35,0.20,0.00,0.0,-10.88,8.14,0.00
143522,23.89,13.76,190,2460,74.90,15.50,0.00,48,0.00,4.06,0.78,35,0.20,0.00,0.0,-10.88,8.14,0.00
143593,23.89,13.68,190,2448,74.90,15.50,0.00,48,0.00,4.06,0.78,35,0.20,0.00,0.0,-10.88,8.23,0.00
143664,24.12,13.76,190,2438,74.90,15.50,0.00,48,0.00,4.06,0.78,35,0.20,0.00,0.0,-10.88,8.27,0.00
143735,23.89,13.76,190,2440,74.90,15.50,0.00,48,0.00,4.06,0.78,35,0.20,0.00,0.0,-10.88,8.18,0.00
143804,23.77,13.76,190,2439,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,8.14,0.00
143876,23.77,13.68,190,2418,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,8.06,0.00
143947,23.77,13.76,190,2428,74.90,15.50,0.00,48,0.00,4.06,0.39,34,0.19,0.00,0.0,-10.88,7.82,0.00
144018,23.89,13.68,190,2408,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,7.86,0.00
144088,23.77,13.68,190,2406,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,8.06,0.00
144159,23.77,13.68,190,2406,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,7.86,0.00
144229,23.89,13.68,190,2397,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,7.82,0.00
144301,24.00,13.68,190,2394,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.19,0.00,0.0,-10.88,7.74,0.00
144372,23.77,13.68,190,2373,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.20,0.00,0.0,-10.88,7.78,0.00
144442,24.00,13.68,190,2384,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.19,0.00,0.0,-10.88,7.74,0.00
144513,23.89,13.68,190,2364,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.19,0.00,0.0,-10.88,7.54,0.00
144584,23.66,13.68,190,2372,74.90,15.50,0.00,48,0.00,4.06,0.78,34,0.18,0.00,0.0,-10.88,7.41,0.00
144654,23.89,13.68,190,2362,74.90,15.50,0.00,48,0.00,3.92,0.78,34,0.18,0.00,0.0,-11.03,7.17,0.00
144726,23.66,13.68,190,2350,74.90,15.00,0.00,48,0.00,3.92,0.78,34,0.18,0.00,0.0,-11.03,7.10,0.00
144797,23.54,13.68,190,2354,74.90,15.00,0.00,48,0.00,3.92,0.39,34,0.18,0.00,0.0,-11.03,6.95,0.00
144868,23.66,13.68,190,2336,74.90,15.00,0.00,48,0.00,3.92,0.39,34,0.17,0.00,0.0,-11.03,6.55,0.00
144937,23.89,13.68,190,2346,74.90,15.00,0.00,48,0.00,3.77,0.39,34,0.17,0.00,0.0,-11.17,6.51,0.00
145008,23.77,13.76,190,2322,74.90,15.00,0.00,48,0.00,3.77,0.78,34,0.16,0.00,0.0,-11.17,6.22,0.00
145079,24.00,13.68,190,2336,74.90,15.00,0.00,48,0.00,3.77,0.39,34,0.16,0.00,0.0,-11.32,6.26,0.00
145150,23.89,13.68,190,2313,74.90,15.00,0.00,48,0.00,3.63,0.39,34,0.16,0.00,0.0,-11.32,6.11,0.00
145221,23.89,13.68,190,2300,74.90,15.00,0.00,48,0.00,3.63,0.39,33,0.15,0.00,0.0,-11.32,6.00,0.00
145292,23.66,13.68,190,2318,74.90,15.00,0.00,48,0.00,3.63,0.39,33,0.16,0.00,0.0,-11.32,5.87,0.00
145363,23.66,13.68,190,2288,74.90,15.00,0.00,48,0.00,3.63,0.39,33,0.15,0.00,0.0,-11.32,5.83,0.00
145433,24.12,13.68,190,2297,74.90,15.00,0.00,48,0.00,3.48,0.39,33,0.15,0.00,0.0,-11.46,5.71,0.00
145504,23.77,13.68,190,2286,74.90,14.50,0.00,48,0.00,3.48,0.39,33,0.15,0.00,0.0,-11.46,5.65,0.00
145575,23.66,13.60,190,2286,74.90,15.00,0.00,48,0.00,3.48,0.39,33,0.15,0.00,0.0,-11.46,5.60,0.00
145645,24.12,13.68,190,2267,74.90,14.50,0.00,48,0.00,3.48,0.39,32,0.15,0.00,0.0,-11.46,5.54,0.00
145716,24.12,13.60,190,2282,74.90,14.50,0.00,48,0.00,3.48,0.39,32,0.15,0.00,0.0,-11.46,5.48,0.00
145787,24.00,13.68,190,2258,74.90,14.50,0.00,48,0.00,3.48,0.39,32,0.14,0.00,0.0,-11.46,5.41,0.00
145859,24.00,13.68,190,2268,74.90,14.50,0.00,48,0.00,3.48,0.39,32,0.14,0.00,0.0,-11.46,5.35,0.00
145928,23.89,13.68,190,2252,74.90,14.50,0.00,48,0.00,3.48,0.00,32,0.13,0.00,0.0,-11.61,4.88,0.00
145999,24.00,13.68,190,2252,74.90,14.50,0.00,48,0.00,3.34,0.00,32,0.12,0.00,0.0,-11.61,4.59,0.00
146070,24.00,13.68,190,2240,74.90,14.50,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.53,0.00
146140,23.77,13.68,190,2236,74.90,14.50,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.47,0.00
146211,24.00,13.68,190,2230,74.90,14.50,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.44,0.00
146282,24.00,13.68,190,2227,74.90,14.50,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.44,0.00
146354,23.66,13.68,190,2209,74.90,14.00,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.41,0.00
146424,23.89,13.68,190,2228,74.90,14.50,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.39,0.00
146495,23.77,13.68,190,2199,74.90,14.00,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.39,0.00
146566,23.89,13.68,190,2214,74.90,14.00,0.00,48,0.00,3.19,0.00,32,0.12,0.00,0.0,-11.75,4.39,0.00
146636,23.77,13.76,190,2187,74.90,14.00,0.00,48,0.00,3.19,0.00,31,0.12,0.00,0.0,-11.75,4.36,0.00
146707,23.66,13.68,190,2198,74.90,14.00,0.00,48,0.00,3.19,0.00,31,0.12,0.00,0.0,-11.75,4.39,0.00
146778,23.77,13.76,190,2194,74.90,14.00,0.00,47,0.00,3.19,0.00,31,0.12,0.00,0.0,-11.75,4.39,0.00
146849,23.77,13.68,190,2175,74.90,14.00,0.00,47,0.00,3.19,0.00,31,0.12,0.00,0.0,-11.75,4.39,0.00
146919,23.77,13.68,190,2187,74.90,14.00,0.00,47,0.00,3.19,0.00,31,0.12,0.00,0.0,-11.75,4.33,0.00
146990,23.66,13.68,190,2171,74.90,14.00,0.00,47,0.00,3.19,0.00,31,0.12,0.00,0.0,-11.75,4.39,0.00
147060,23.66,13.68,190,2156,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147131,23.66,13.68,190,2160,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147203,23.77,13.68,189,2145,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147274,23.66,13.68,189,2149,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.36,0.00
147345,23.89,13.68,189,2133,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.39,0.00
147415,23.77,13.68,189,2131,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147486,23.89,13.68,189,2142,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147557,24.00,13.76,189,2101,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.30,0.00
147628,23.66,13.68,189,2120,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.31,0.00
147699,23.89,13.68,189,2097,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147770,23.89,13.68,189,2100,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.13,0.00,0.0,-11.75,4.33,0.00
147840,23.77,13.68,189,2084,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.12,0.00,0.0,-11.75,4.33,0.00
147911,23.89,13.76,189,2091,74.90,14.00,0.00,47,0.00,3.19,0.00,30,0.13,0.00,0.0,-11.75,4.33,0.00
147983,23.54,13.68,189,2049,74.90,13.50,0.00,47,0.00,3.19,0.00,30,0.13,0.00,0.0,-11.75,4.33,0.00
148053,23.77,13.68,189,2069,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.36,0.00
148124,23.54,13.68,189,2046,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148195,23.77,13.68,189,2054,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148265,23.54,13.68,189,2031,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148336,23.77,13.68,189,2015,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.31,0.00
148406,23.89,13.60,189,2038,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.31,0.00
148478,23.54,13.68,189,2002,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.28,0.00
148548,23.77,13.68,189,2023,74.90,13.50,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148619,23.66,13.68,189,1978,74.90,13.00,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.61,4.31,0.00
148690,23.77,13.68,189,1984,74.90,13.00,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148760,23.89,13.68,189,1958,74.90,13.00,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148831,23.66,13.68,189,1976,74.90,13.00,0.00,47,0.00,3.19,0.00,29,0.13,0.00,0.0,-11.75,4.33,0.00
148901,23.77,13.68,189,1928,74.90,13.00,0.00,47,0.00,3.34,0.00,29,0.14,0.00,0.0,-11.61,4.33,0.00
148972,23.66,13.76,189,1827,74.90,13.00,0.00,47,0.00,3.19,0.00,28,0.15,0.00,0.0,-11.75,4.30,0.00
149044,23.77,13.68,189,1719,74.90,13.00,0.00,47,0.00,3.34,0.00,28,0.17,0.00,0.0,-11.61,4.44,0.00
149115,24.00,13.68,189,1604,74.90,13.00,0.00,47,0.00,3.34,0.00,28,0.18,0.00,0.0,-11.61,4.53,0.00
149185,23.89,13.68,189,1508,74.90,13.00,0.00,47,0.00,3.48,0.00,28,0.20,0.00,0.0,-11.46,4.63,0.00
149257,23.66,13.68,189,1420,74.90,21.00,0.00,47,0.00,3.63,0.00,28,0.21,0.00,0.0,-11.32,4.50,0.00
149326,23.54,13.68,189,1313,74.90,21.00,1.96,47,0.00,3.77,0.00,28,0.22,0.00,0.0,-11.17,4.47,0.00
149398,23.54,13.68,189,1228,74.90,21.00,2.10,47,0.00,3.92,0.00,28,0.23,0.00,0.0,-11.03,4.50,0.00
149467,23.89,13.68,189,1210,74.90,21.00,2.07,47,0.00,4.06,0.00,27,0.22,0.00,0.0,-10.88,4.44,0.00
149539,23.77,13.68,189,1194,74.90,21.00,2.04,47,0.00,4.06,0.00,27,0.21,0.00,0.0,-10.88,4.25,0.00
149609,23.54,13.68,189,1227,74.90,21.00,2.08,47,0.00,4.06,0.00,27,0.20,0.00,0.0,-10.88,4.09,0.00
149680,23.31,13.68,189,1220,74.90,20.00,1.83,47,0.00,4.06,0.00,27,0.20,0.00,0.0,-10.88,3.91,0.00
149751,23.20,13.68,189,1198,74.90,21.00,1.82,47,0.00,3.92,0.00,27,0.19,0.00,0.0,-11.03,3.88,0.00
149821,23.43,13.68,189,1186,74.90,21.00,1.77,47,0.00,3.92,0.00,27,0.20,0.00,0.0,-11.03,3.82,0.00
149893,21.59,13.68,189,1168,74.90,21.00,1.74,47,0.00,3.92,0.00,27,0.20,0.00,0.0,-11.03,3.80,0.00
149963,20.44,13.68,189,1149,74.90,21.00,1.72,47,0.00,3.92,0.00,27,0.20,0.00,0.0,-11.03,3.78,0.00
150034,18.26,13.68,189,1140,74.90,21.00,1.70,47,0.00,3.92,0.00,27,0.20,0.00,0.0,-11.03,3.72,0.00
150105,17.34,13.68,189,1130,74.90,21.00,1.69,47,0.00,3.92,0.00,27,0.20,0.00,0.0,-11.03,3.65,0.00
150175,16.65,13.68,189,1108,74.90,21.00,1.65,47,0.00,4.06,0.00,27,0.19,0.00,0.0,-10.88,3.62,0.00
150246,15.96,13.76,189,1115,74.90,21.00,1.67,47,0.00,4.06,0.00,27,0.19,0.00,0.0,-10.88,3.58,0.00
150317,16.08,13.68,189,1094,74.90,21.00,1.63,47,0.00,4.06,0.00,27,0.19,0.00,0.0,-11.03,3.45,0.00
150387,15.62,13.68,189,1083,74.90,21.00,1.62,47,0.00,3.92,0.00,25,0.19,0.00,0.0,-11.03,3.42,0.00
150458,15.27,13.68,189,1058,74.90,21.00,1.60,47,0.00,3.92,0.00,25,0.20,0.00,0.0,-11.03,3.42,0.00
150529,15.04,13.68,189,1032,74.90,21.00,1.58,47,0.00,3.92,0.00,25,0.21,0.00,0.0,-11.03,3.52,0.00
150600,15.16,13.76,189,1015,74.90,21.00,1.54,47,0.00,4.06,0.00,25,0.21,0.00,0.0,-10.88,3.58,0.00
150669,15.04,13.68,189,1010,74.90,21.00,1.52,47,0.00,4.06,0.00,25,0.21,0.00,0.0,-10.88,3.58,0.00
150741,15.16,13.68,189,1006,74.90,21.00,1.72,47,0.00,4.06,0.00,25,0.21,0.00,0.0,-10.88,3.58,0.00
150812,15.04,13.68,189,1007,74.90,21.00,1.72,47,0.00,4.06,0.00,25,0.21,0.00,0.0,-10.88,3.56,0.00
150882,15.04,13.76,189,1003,74.90,21.00,1.50,47,0.00,4.06,0.00,24,0.21,0.00,0.0,-10.88,3.49,0.00
150953,15.04,13.68,189,1002,74.90,21.00,1.50,47,0.00,4.06,0.00,24,0.21,0.00,0.0,-10.88,3.45,0.00
151024,14.93,13.68,189,994,74.90,21.00,1.48,47,0.00,4.06,0.00,24,0.21,0.00,0.0,-10.88,3.45,0.00
151094,14.93,13.68,189,994,74.90,21.00,1.48,47,0.00,4.06,0.00,24,0.21,0.00,0.0,-10.88,3.45,0.00
151165,14.81,13.68,189,983,74.90,21.00,1.47,47,0.00,4.06,0.00,24,0.21,0.00,0.0,-10.88,3.45,0.00
151236,14.81,13.68,189,972,74.90,21.00,1.66,47,0.00,4.21,0.00,24,0.21,0.00,0.0,-10.74,3.40,0.00
151307,14.59,13.76,189,972,74.90,21.00,1.45,47,0.00,4.21,0.00,23,0.21,0.00,0.0,-10.74,3.40,0.00
151377,14.47,13.68,189,966,74.90,21.00,1.45,47,0.00,4.21,0.00,23,0.21,0.00,0.0,-10.74,3.36,0.00
151447,14.47,13.68,189,963,74.90,21.00,1.44,47,0.00,4.21,0.00,23,0.21,0.00,0.0,-10.74,3.30,0.00
151519,14.24,13.68,189,962,74.90,21.00,1.44,47,0.00,4.21,0.00,23,0.20,0.00,0.0,-10.74,3.30,0.00
151588,14.36,13.68,189,954,74.90,21.00,1.43,47,0.00,4.21,0.00,23,0.21,0.00,0.0,-10.74,3.30,0.00
151660,14.24,13.68,189,949,74.90,21.00,1.42,47,0.00,4.21,0.00,23,0.21,0.00,0.0,-10.74,3.28,0.00
151731,14.36,13.68,189,938,74.90,21.00,1.40,47,0.00,4.21,0.00,23,0.21,0.00,0.0,-10.74,3.28,0.00
151800,14.24,13.68,189,930,74.90,21.00,1.39,47,0.00,4.21,0.00,22,0.22,0.00,0.0,-10.74,3.28,0.00
151872,14.36,13.68,189,928,74.90,21.00,1.58,47,0.00,4.21,0.00,22,0.22,0.00,0.0,-10.74,3.33,0.00
151942,14.24,13.68,189,925,74.90,21.00,1.58,47,0.00,4.21,0.00,22,0.22,0.00,0.0,-10.74,3.33,0.00
152013,14.36,13.60,189,923,74.90,21.00,1.57,47,0.00,4.21,0.00,22,0.21,0.00,0.0,-10.74,3.31,0.00
152083,14.24,13.68,189,925,74.90,21.00,1.58,47,0.00,4.35,0.00,22,0.21,0.00,0.0,-10.59,3.28,0.00
152155,14.36,13.68,189,919,74.90,21.00,1.57,47,0.00,4.35,0.00,22,0.21,0.00,0.0,-10.59,3.25,0.00
152225,14.24,13.60,189,916,74.90,20.50,1.37,47,0.00,4.35,0.00,22,0.21,0.00,0.0,-10.59,3.25,0.00
152296,14.13,13.68,189,917,74.90,20.50,1.37,47,0.00,4.35,0.00,21,0.21,0.00,0.0,-10.59,3.23,0.00
152366,14.13,13.60,189,914,74.90,20.00,1.37,47,0.00,4.35,0.00,21,0.21,0.00,0.0,-10.59,3.23,0.00
152437,14.01,13.68,189,913,74.90,19.50,1.36,47,0.00,4.35,0.00,21,0.22,0.00,0.0,-10.59,3.21,0.00
152508,14.01,13.60,189,900,74.90,20.50,1.54,47,0.00,4.35,0.00,21,0.22,0.00,0.0,-10.59,3.25,0.00
152578,13.90,13.68,189,897,74.90,20.00,1.53,47,0.00,4.35,0.00,21,0.22,0.00,0.0,-10.59,3.25,0.00
152649,14.13,13.68,187,892,74.90,20.00,1.52,46,0.00,4.35,0.00,21,0.22,0.00,0.0,-10.59,3.25,0.00
152721,14.01,13.68,187,896,74.90,19.50,1.53,46,0.00,4.35,0.00,19,0.22,0.00,0.0,-10.59,3.25,0.00
152790,14.13,13.68,187,896,74.90,19.00,1.53,46,0.00,4.35,0.00,19,0.22,0.00,0.0,-10.59,3.25,0.00
152860,14.13,13.68,187,897,74.90,19.00,1.53,46,0.00,4.35,0.00,19,0.22,0.00,0.0,-10.59,3.25,0.00
152933,14.24,13.68,187,896,74.90,18.50,1.53,46,0.00,4.35,0.00,19,0.22,0.00,0.0,-10.59,3.25,0.00
153003,14.13,13.68,187,898,74.90,18.00,1.53,46,0.00,4.35,0.00,19,0.22,0.00,0.0,-10.59,3.25,0.00
153074,14.24,13.68,187,883,74.90,19.00,1.51,46,0.00,4.35,0.00,19,0.22,0.00,0.0,-10.59,3.28,0.00
153144,14.36,13.68,187,876,74.90,19.00,1.50,46,0.00,4.35,0.00,19,0.23,0.00,0.0,-10.59,3.31,0.00
153215,14.36,13.68,187,878,74.90,19.00,1.50,46,0.00,4.50,0.00,18,0.23,0.00,0.0,-10.45,3.38,0.00
153286,14.47,13.68,187,874,74.90,19.00,1.50,46,0.00,4.50,0.00,18,0.23,0.00,0.0,-10.45,3.42,0.00
153356,14.36,13.68,187,878,74.90,18.00,1.50,46,0.00,4.50,0.00,18,0.24,0.00,0.0,-10.45,3.47,0.00
153427,14.47,13.68,187,878,74.90,17.50,1.50,46,0.00,4.50,0.00,18,0.24,0.00,0.0,-10.45,3.52,0.00
153498,14.36,13.68,187,891,74.90,16.00,1.52,46,0.00,4.50,0.00,18,0.24,0.00,0.0,-10.45,3.49,0.00
153569,14.59,13.68,187,891,74.90,15.50,1.52,46,0.00,4.50,0.00,18,0.23,0.00,0.0,-10.45,3.49,0.00
153639,14.36,13.68,187,896,74.90,15.50,1.53,46,0.00,4.50,0.00,18,0.23,0.00,0.0,-10.45,3.47,0.00
153710,14.59,13.68,187,904,74.90,14.00,1.54,46,0.00,4.50,0.00,17,0.23,0.00,0.0,-10.45,3.45,0.00
153781,14.24,13.68,187,906,74.90,14.00,1.55,46,0.00,4.50,0.00,17,0.23,0.00,0.0,-10.45,3.40,0.00
153851,14.47,13.68,187,908,74.90,13.50,1.55,46,0.00,4.50,0.00,17,0.22,0.00,0.0,-10.45,3.38,0.00
153923,14.13,13.76,187,902,74.90,14.00,1.54,46,0.00,4.50,0.00,17,0.23,0.00,0.0,-10.45,3.40,0.00
153993,14.24,13.68,187,893,74.90,14.00,1.54,46,0.00,4.50,0.00,17,0.23,0.00,0.0,-10.45,3.42,0.00
154063,14.24,13.68,187,894,74.90,15.00,1.52,46,0.00,4.50,0.00,17,0.24,0.00,0.0,-10.45,3.45,0.00
154133,14.24,13.68,187,889,74.90,15.00,1.52,46,0.00,4.50,0.00,16,0.24,0.00,0.0,-10.45,3.47,0.00
154205,14.47,13.68,187,897,74.90,14.00,1.52,46,0.00,4.50,0.00,16,0.24,0.00,0.0,-10.45,3.52,0.00
154275,14.47,13.68,187,895,74.90,14.00,1.53,46,0.00,4.50,0.00,16,0.24,0.00,0.0,-10.45,3.58,0.00
154347,14.59,13.68,187,895,74.90,14.00,1.53,46,0.00,4.64,0.00,16,0.24,0.00,0.0,-10.30,3.58,0.00
154418,14.59,13.68,187,891,74.90,14.00,1.52,46,0.00,4.64,0.00,16,0.24,0.00,0.0,-10.30,3.58,0.00
154487,14.70,13.68,187,898,74.90,13.50,1.53,46,0.00,4.64,0.00,16,0.24,0.00,0.0,-10.30,3.60,0.00
154558,14.81,13.68,187,908,74.90,12.50,1.55,46,0.00,4.64,0.00,16,0.23,0.00,0.0,-10.30,3.56,0.00
154630,14.81,13.68,187,918,74.90,11.50,1.57,46,0.00,4.64,0.00,14,0.23,0.00,0.0,-10.30,3.49,0.00
154700,14.70,13.68,187,919,74.90,11.50,1.57,46,0.00,4.64,0.00,14,0.23,0.00,0.0,-10.30,3.47,0.00
154771,14.70,13.68,187,916,74.90,11.50,1.56,46,0.00,4.64,0.00,14,0.23,0.00,0.0,-10.45,3.45,0.00
154842,14.59,13.68,187,906,74.90,13.00,1.55,46,0.00,4.50,0.00,14,0.24,0.00,0.0,-10.45,3.52,0.00
154912,14.59,13.68,187,902,74.90,13.00,1.55,46,0.00,4.50,0.00,14,0.24,0.00,0.0,-10.45,3.56,0.00
154984,14.70,13.68,187,902,74.90,13.00,1.54,46,0.00,4.64,0.00,14,0.24,0.00,0.0,-10.30,3.58,0.00
155053,14.59,13.68,187,899,74.90,13.50,1.54,46,0.00,4.50,0.00,12,0.24,0.00,0.0,-10.45,3.56,0.00
155125,14.70,13.68,187,906,74.90,13.00,1.55,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.60,0.00
155195,14.70,13.68,187,906,74.90,13.00,1.55,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.60,0.00
155266,14.70,13.68,187,903,74.90,13.00,1.54,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.58,0.00
155336,14.70,13.60,187,906,74.90,12.50,1.55,46,0.00,4.64,0.00,12,0.23,0.00,0.0,-10.30,3.56,0.00
155407,14.70,13.68,187,912,74.90,12.00,1.56,46,0.00,4.64,0.00,12,0.23,0.00,0.0,-10.30,3.49,0.00
155477,14.70,13.60,187,912,74.90,12.00,1.56,46,0.00,4.64,0.00,12,0.23,0.00,0.0,-10.30,3.52,0.00
155549,14.70,13.68,187,914,74.90,12.00,1.56,46,0.00,4.64,0.00,12,0.23,0.00,0.0,-10.30,3.49,0.00
155619,14.47,13.68,187,907,74.90,13.00,1.55,46,0.00,4.50,0.00,12,0.23,0.00,0.0,-10.45,3.56,0.00
155690,14.70,13.60,187,910,74.90,12.50,1.55,46,0.00,4.64,0.00,12,0.23,0.00,0.0,-10.30,3.52,0.00
155762,14.59,13.68,187,907,74.90,13.00,1.55,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.56,0.00
155832,14.59,13.60,187,899,74.90,13.00,1.55,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.52,0.00
155902,14.59,13.68,187,896,74.90,14.00,1.53,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.56,0.00
155974,14.70,13.60,187,898,74.90,14.00,1.53,46,0.00,4.64,0.00,12,0.24,0.00,0.0,-10.30,3.58,0.00
156044,14.70,13.68,187,901,74.90,13.00,1.54,46,0.00,4.64,0.00,11,0.24,0.00,0.0,-10.30,3.56,0.00
156115,14.81,13.60,187,905,74.90,13.00,1.54,46,0.00,4.64,0.00,11,0.23,0.00,0.0,-10.30,3.56,0.00
156185,14.70,13.68,187,909,74.90,12.50,1.55,46,0.00,4.64,0.00,11,0.23,0.00,0.0,-10.30,3.49,0.00
156255,14.81,13.60,187,898,74.90,14.00,1.53,46,0.00,4.50,0.00,11,0.23,0.00,0.0,-10.45,3.47,0.00
156327,14.70,13.68,187,896,74.90,14.00,1.53,46,0.00,4.64,0.00,11,0.24,0.00,0.0,-10.30,3.49,0.00
156397,14.93,13.60,187,892,74.90,14.00,1.52,46,0.00,4.64,0.00,11,0.24,0.00,0.0,-10.30,3.56,0.00
156468,14.81,13.68,187,893,74.90,14.00,1.52,46,0.00,4.64,0.00,10,0.24,0.00,0.0,-10.30,3.60,0.00
156539,14.81,13.68,187,888,74.90,14.50,1.51,46,0.00,4.64,0.00,10,0.24,0.00,0.0,-10.30,3.60,0.00
156609,14.70,13.68,187,896,74.90,13.50,1.53,46,0.00,4.64,0.00,10,0.24,0.00,0.0,-10.30,3.60,0.00
156680,14.70,13.68,187,899,74.90,13.50,1.53,46,0.00,4.64,0.00,10,0.24,0.00,0.0,-10.30,3.56,0.00
156752,14.81,13.76,187,902,74.90,13.00,1.53,46,0.00,4.64,0.00,10,0.24,0.00,0.0,-10.30,3.56,0.00
156822,14.70,13.68,187,912,74.90,11.50,1.54,46,0.00,4.64,0.00,10,0.23,0.00,0.0,-10.30,3.56,0.00
156892,14.81,13.68,187,908,74.90,12.50,1.56,46,0.00,4.64,0.00,10,0.24,0.00,0.0,-10.30,3.56,0.00
156964,14.70,13.68,187,908,74.90,12.50,1.55,46,0.00,4.64,0.00,9,0.23,0.00,0.0,-10.30,3.52,0.00
157034,14.70,13.68,187,905,74.90,13.00,1.54,46,0.00,4.64,0.00,9,0.23,0.00,0.0,-10.30,3.49,0.00
157105,14.59,13.68,187,913,74.90,12.00,1.56,46,0.00,4.64,0.00,9,0.23,0.00,0.0,-10.30,3.52,0.00
157175,14.70,13.68,187,902,74.90,13.50,1.54,46,0.00,4.64,0.00,9,0.23,0.00,0.0,-10.30,3.49,0.00
157245,14.59,13.68,187,903,74.90,13.00,1.54,46,0.00,4.64,0.00,9,0.24,0.00,0.0,-10.30,3.52,0.00
