Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
108795,14.36,14.16,91,1352,74.90,20.50,2.89,19,0.00,5.22,0.00,0,0.31,0.00,0.0,-9.72,6.77,0.00
108869,14.36,14.24,91,1347,74.90,19.50,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.84,0.00
108937,14.13,14.24,91,1352,74.90,20.00,2.89,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
109008,14.24,14.16,91,1352,74.90,19.50,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
109079,14.36,14.24,91,1362,74.90,19.00,2.91,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109150,14.24,14.16,91,1344,74.90,20.00,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109222,14.36,14.24,91,1338,74.90,21.00,2.85,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109291,14.36,14.16,91,1354,74.90,19.00,2.89,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
109362,14.24,14.24,91,1346,74.90,20.00,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109432,14.13,14.16,91,1406,74.90,20.00,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109504,14.36,14.24,91,1353,74.90,20.00,2.86,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
109575,14.36,14.16,91,1340,74.90,19.00,2.89,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
109646,14.36,14.24,91,1351,74.90,20.50,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.84,0.00
109716,14.24,14.16,91,1344,74.90,19.00,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
109786,14.47,14.16,91,1358,74.90,20.00,2.90,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109857,14.24,14.24,91,1349,74.90,18.50,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109928,14.13,14.16,91,1360,74.90,18.50,2.61,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
109999,14.24,14.24,91,1350,74.90,19.50,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110070,14.24,14.24,91,1360,74.90,19.00,2.90,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110140,14.24,14.24,91,1353,74.90,19.50,2.60,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110211,14.24,14.24,91,1350,74.90,20.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110281,14.36,14.24,91,1344,74.90,20.00,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
110353,14.36,14.24,91,1354,74.90,18.50,2.61,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
110423,14.36,14.24,91,1348,74.90,19.00,2.89,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110494,14.24,14.24,91,1354,74.90,20.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110565,14.47,14.24,91,1357,74.90,19.50,2.89,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110635,14.36,14.24,91,1350,74.90,19.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110707,14.47,14.24,91,1351,74.90,20.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
110777,14.47,14.24,91,1362,74.90,18.00,2.62,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
110848,14.36,14.24,91,1354,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
110918,14.24,14.24,91,1351,74.90,19.50,2.59,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
110990,14.47,14.24,91,1342,74.90,20.50,2.86,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
111060,14.47,14.24,91,1352,74.90,19.00,2.60,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
111131,14.36,14.24,91,1346,74.90,20.00,2.58,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
111202,14.36,14.24,91,1344,74.90,19.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
111272,14.36,14.24,91,1357,74.90,20.00,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
111343,14.47,14.24,91,1351,74.90,19.00,2.89,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.81,0.00
111414,14.24,14.24,91,1356,74.90,19.50,2.60,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
111485,14.24,14.16,91,1347,74.90,19.00,2.59,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
111556,14.36,14.16,91,1364,74.90,20.00,2.91,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
111625,14.36,14.24,91,1352,74.90,18.00,2.88,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
111696,14.24,14.24,91,1351,74.90,19.50,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
111767,14.36,14.24,91,1344,74.90,20.00,2.58,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
111838,14.47,14.16,91,1352,74.90,20.00,2.88,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
111909,14.24,14.16,91,1350,74.90,19.50,2.59,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
111980,14.36,14.16,91,1343,74.90,20.00,2.86,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
112050,14.36,14.24,91,1336,74.90,20.00,2.86,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
112121,14.36,14.16,91,1286,74.90,20.50,2.85,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
112191,14.24,14.24,91,1351,74.90,19.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
112263,14.47,14.16,91,1363,74.90,19.00,2.88,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.66,0.00
112334,14.36,14.24,91,1362,74.90,17.50,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
112404,14.24,14.24,91,1354,74.90,18.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
112474,14.36,14.16,91,1345,74.90,19.00,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.81,0.00
112545,14.47,14.24,91,1357,74.90,19.00,2.89,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
112616,14.36,14.16,91,1346,74.90,20.00,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
112686,14.36,14.24,91,1343,74.90,20.00,2.58,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
112757,14.47,14.16,91,1336,74.90,21.00,2.85,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.77,0.00
112828,14.47,14.24,91,1346,74.90,19.50,2.87,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.73,0.00
112899,14.36,14.16,91,1348,74.90,19.50,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
112971,14.24,14.24,91,1349,74.90,18.00,2.61,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
113041,14.36,14.16,91,1358,74.90,18.00,2.88,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
113111,14.47,14.24,91,1354,74.90,19.00,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
113182,14.24,14.16,91,1346,74.90,19.00,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
113253,14.47,14.24,91,1362,74.90,19.50,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
113323,14.36,14.24,91,1357,74.90,18.00,2.89,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
113394,14.24,14.24,91,1341,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
113464,14.24,14.24,91,1340,74.90,20.50,2.86,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
113536,14.36,14.24,91,1354,74.90,19.00,2.60,19,0.00,5.22,0.00,0,0.30,0.00,0.0,-9.72,6.70,0.00
113606,14.24,14.24,91,1344,74.90,20.00,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
113677,14.24,14.24,91,1354,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
113748,14.36,14.24,91,1344,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
113819,14.36,14.24,91,1406,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
113889,14.36,14.24,91,1284,74.90,20.00,2.86,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
113959,14.24,14.24,91,1342,74.90,19.50,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
114031,14.36,14.24,91,1348,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114101,14.47,14.24,91,1346,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114173,14.36,14.24,91,1351,74.90,19.50,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114244,14.36,14.24,91,1346,74.90,19.00,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
114314,14.36,14.24,91,1356,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
114384,14.13,14.24,91,1359,74.90,18.00,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114455,14.36,14.24,91,1351,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114526,14.36,14.24,91,1359,74.90,18.50,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114596,14.24,14.24,91,1352,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114667,14.24,14.16,91,1352,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
114738,14.36,14.24,91,1354,74.90,20.00,2.87,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
114809,14.47,14.16,91,1338,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
114879,14.36,14.24,91,1346,74.90,20.50,2.85,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
114950,14.36,14.16,93,1339,74.90,20.00,2.86,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
115021,14.36,14.24,93,1349,74.90,20.50,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
115092,14.24,14.24,93,1338,74.90,19.00,2.85,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.77,0.00
115162,14.13,14.16,93,1343,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
115233,14.36,14.24,93,1340,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
115303,14.47,14.16,93,1352,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
115374,14.24,14.24,93,1347,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
115445,14.24,14.16,93,1354,74.90,19.50,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
115516,14.36,14.24,93,1344,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
115586,14.36,14.16,93,1357,74.90,19.00,2.88,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.73,0.00
115657,14.24,14.24,93,1352,74.90,18.50,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
115728,14.36,14.16,93,1357,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
115799,14.36,14.24,93,1348,74.90,18.50,2.61,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.70,0.00
115869,14.36,14.16,93,1361,74.90,19.50,2.61,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
115940,14.36,14.16,93,1352,74.90,18.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
116011,14.36,14.24,93,1355,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
116081,14.24,14.16,93,1350,74.90,19.50,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
116152,14.24,14.24,93,1346,74.90,20.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.70,0.00
116223,14.36,14.16,93,1343,74.90,20.00,2.86,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.70,0.00
116293,14.47,14.24,93,1354,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
116364,14.36,14.16,93,1346,74.90,20.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
116435,14.13,14.24,93,1357,74.90,18.50,2.61,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
116506,14.36,14.16,93,1287,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
116577,14.36,14.24,93,1346,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.70,0.00
116647,14.24,14.16,93,1342,74.90,19.50,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
116718,14.13,14.24,93,1334,74.90,20.00,2.85,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
116790,14.24,14.24,93,1350,74.90,20.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
116859,14.13,14.24,93,1354,74.90,20.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
116930,14.24,14.24,93,1335,74.90,19.00,2.85,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
117002,14.47,14.24,93,1348,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
117072,14.36,14.24,93,1344,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
117143,14.13,14.24,93,1354,74.90,18.50,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
117213,14.36,14.24,93,1346,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
117286,14.36,14.24,93,1350,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.59,0.00
117355,14.36,14.24,93,1340,74.90,20.50,2.85,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
117426,14.24,14.24,93,1342,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.70,0.00
117496,14.36,14.24,93,1352,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
117567,14.47,14.24,93,1347,74.90,18.50,2.60,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
117638,14.36,14.24,93,1345,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.70,0.00
117708,14.24,14.24,93,1337,74.90,19.50,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
117780,14.36,14.24,93,1344,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
117850,14.24,14.16,93,1344,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
117921,14.36,14.16,93,1341,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
117991,14.47,14.16,93,1350,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
118062,14.24,14.24,93,1341,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
118133,14.24,14.16,93,1347,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
118204,14.36,14.24,93,1337,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
118275,14.47,14.16,93,1398,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
118346,14.24,14.24,93,1344,74.90,20.50,2.56,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
118417,14.24,14.16,93,1340,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
118486,14.36,14.24,93,1354,74.90,20.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
118559,14.47,14.16,93,1346,74.90,18.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
118628,14.24,14.16,93,1347,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
118700,14.36,14.24,93,1337,74.90,19.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
118771,14.47,14.16,93,1342,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
118841,14.24,14.24,93,1341,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.55,0.00
118911,14.24,14.16,93,1350,74.90,20.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
118982,14.47,14.24,93,1356,74.90,18.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
119053,14.36,14.16,93,1344,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
119123,14.24,14.24,93,1408,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.66,0.00
119194,14.36,14.16,93,1284,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
119266,14.47,14.24,93,1342,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.66,0.00
119336,14.47,14.16,93,1344,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
119406,14.24,14.24,93,1338,74.90,19.50,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.59,0.00
119477,14.36,14.24,93,1356,74.90,20.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
119548,14.24,14.16,93,1343,74.90,18.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
119618,14.13,14.24,93,1346,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
119689,14.36,14.16,93,1344,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.62,0.00
119761,14.36,14.24,93,1356,74.90,18.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
119831,14.24,14.24,93,1354,74.90,18.50,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
119902,14.13,14.24,93,1361,74.90,17.50,2.61,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
119972,14.24,14.24,93,1346,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.62,0.00
120044,14.36,14.24,93,1350,74.90,20.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
120114,14.24,14.24,93,1341,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
120186,14.24,14.24,93,1349,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120257,14.36,14.24,93,1344,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120326,14.24,14.24,93,1354,74.90,20.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120398,14.24,14.24,93,1344,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120468,14.36,14.24,93,1355,74.90,19.00,2.60,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120538,14.24,14.24,93,1345,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120609,14.24,14.24,93,1350,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120680,14.36,14.24,93,1339,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
120751,14.59,14.24,93,1342,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120821,14.36,14.24,93,1336,74.90,20.50,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120892,14.36,14.24,93,1404,74.90,19.50,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
120964,14.47,14.24,93,1284,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
121034,14.36,14.24,93,1339,74.90,19.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
121104,14.36,14.16,93,1343,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.55,0.00
121175,14.24,14.24,93,1346,74.90,20.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
121246,14.13,14.24,93,1339,74.90,19.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
121317,14.24,14.16,93,1348,74.90,20.00,2.59,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.48,0.00
121388,14.36,14.24,93,1340,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
121458,14.36,14.16,93,1346,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.48,0.00
121529,14.24,14.24,95,1334,74.90,20.00,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
121600,14.24,14.16,95,1346,74.90,19.00,2.58,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.55,0.00
121671,14.36,14.24,95,1333,74.90,20.50,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
121741,14.47,14.16,95,1327,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.55,0.00
121812,14.36,14.24,95,1339,74.90,21.00,2.55,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.59,0.00
121883,14.24,14.16,95,1334,74.90,19.50,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
121954,14.36,14.24,95,1344,74.90,20.00,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.48,0.00
122024,14.36,14.16,95,1338,74.90,19.50,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
122095,14.24,14.16,95,1333,74.90,19.00,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
122166,14.36,14.24,95,1339,74.90,20.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
122236,14.24,14.16,95,1336,74.90,19.50,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
122307,14.24,14.24,95,1339,74.90,19.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
122378,14.36,14.16,95,1330,74.90,20.00,2.55,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
122448,14.36,14.24,95,1340,74.90,19.00,2.57,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.48,0.00
122520,14.36,14.16,95,1332,74.90,20.00,2.56,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.55,0.00
122590,14.24,14.24,95,1334,74.90,19.50,2.56,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.48,0.00
122661,14.36,14.16,95,1340,74.90,20.50,2.54,19,0.00,5.08,0.00,0,0.30,0.00,0.0,-9.87,6.51,0.00
122731,14.47,14.24,95,1342,74.90,19.00,2.57,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
122801,14.36,14.16,95,1342,74.90,18.50,2.58,19,0.00,5.08,0.00,0,0.29,0.00,0.0,-9.87,6.51,0.00
