Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
27373,23.54,13.92,178,2489,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.18,0.00,0,0.0,-11.17,7.21,0.00,0.54
27449,23.54,13.92,178,2485,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.18,0.00,0,0.0,-11.17,7.24,0.00,0.54
27524,23.43,13.92,178,2470,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
27599,23.43,13.92,178,2468,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.18,0.00,0,0.0,-11.17,7.24,0.00,0.54
27676,23.66,13.92,178,2473,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.18,0.00,0,0.0,-11.17,7.24,0.00,0.54
27751,23.54,13.92,178,2458,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.17,0.00,0,0.0,-11.17,7.24,0.00,0.54
27827,23.54,13.92,178,2466,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.18,0.00,0,0.0,-11.17,7.17,0.00,0.54
27902,23.54,13.92,178,2448,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.18,0.00,0,0.0,-11.17,7.24,0.00,0.54
27977,23.66,13.92,178,2440,74.90,15.50,0.00,20,0.00,3.48,0.00,48,0.19,0.00,0,0.0,-11.03,7.37,0.00,0.56
28052,23.66,13.92,178,2456,74.90,15.50,3.66,20,0.00,3.63,1.18,48,0.21,0.00,0,0.0,-10.88,7.74,0.00,0.58
28127,23.43,13.84,178,2450,74.90,17.50,3.63,20,0.00,3.77,1.96,48,0.23,0.00,0,0.0,-10.74,9.21,0.00,0.62
28203,23.31,13.92,178,2432,74.90,19.50,4.17,20,0.00,4.06,2.75,48,0.26,0.00,0,0.0,-10.59,10.13,0.00,0.64
28279,23.54,13.84,178,2453,74.90,21.00,4.19,20,0.00,4.21,3.14,48,0.27,0.00,0,0.0,-10.45,10.54,0.00,0.64
28354,23.31,13.92,178,2422,74.90,23.50,4.13,20,0.00,4.21,3.14,48,0.27,0.00,0,0.0,-10.45,10.89,0.00,0.66
28429,22.39,13.92,178,2447,74.90,26.00,4.18,20,0.00,4.35,3.92,48,0.28,0.00,0,0.0,-10.16,10.89,0.00,0.68
28504,17.92,13.92,178,2428,74.90,31.50,4.67,20,0.00,4.50,3.92,48,0.30,0.00,0,0.0,-10.16,11.61,0.00,0.68
28580,15.50,13.92,178,2432,74.90,31.50,4.69,20,0.00,4.50,3.92,48,0.30,0.00,0,0.0,-10.01,12.04,0.00,0.68
28655,15.16,13.84,178,2445,74.90,31.50,4.66,20,0.00,4.64,3.92,48,0.30,0.00,0,0.0,-10.01,12.15,0.00,0.68
28731,15.04,13.92,178,2427,74.90,32.00,4.65,20,0.00,4.79,4.31,48,0.31,0.00,0,0.0,-9.87,12.37,0.00,0.68
28805,14.70,13.84,178,2422,74.90,32.00,4.65,20,0.00,4.79,4.71,48,0.32,0.00,0,0.0,-9.87,12.47,0.00,0.70
28881,14.70,14.00,178,2412,74.90,32.00,4.63,20,0.00,4.93,4.71,48,0.32,0.00,0,0.0,-9.72,12.79,0.00,0.70
28956,14.59,13.92,178,2420,74.90,32.50,5.16,20,0.00,4.93,4.71,48,0.32,0.00,0,0.0,-9.58,13.01,0.00,0.70
29032,14.59,13.92,178,2422,74.90,32.50,5.13,20,0.00,5.08,4.71,48,0.33,0.00,0,0.0,-9.58,13.12,0.00,0.70
29106,14.70,13.92,178,2407,74.90,33.00,5.19,20,0.00,5.08,4.71,48,0.33,0.00,0,0.0,-9.58,13.12,0.00,0.70
29182,14.59,13.84,178,2433,74.90,33.00,5.15,20,0.00,5.08,4.71,47,0.33,0.00,0,0.0,-9.43,13.36,0.00,0.70
29258,14.59,13.92,178,2412,74.90,33.00,5.14,20,0.00,5.22,5.10,47,0.33,0.00,0,0.0,-9.43,13.36,0.00,0.70
29333,14.70,13.92,178,2421,74.90,33.00,5.16,20,0.00,5.22,4.71,47,0.34,0.00,0,0.0,-9.43,13.36,0.00,0.70
29408,14.70,13.92,178,2413,74.90,33.00,5.15,20,0.00,5.22,5.10,47,0.33,0.00,0,0.0,-9.43,13.48,0.00,0.70
29483,14.59,13.92,178,2406,74.90,33.00,5.13,20,0.00,5.22,4.71,47,0.34,0.00,0,0.0,-9.43,13.48,0.00,0.70
29559,14.59,13.92,178,2404,74.90,33.00,5.14,20,0.00,5.22,5.10,47,0.33,0.00,0,0.0,-9.43,13.36,0.00,0.70
29635,14.47,14.00,178,2412,74.90,33.00,5.09,20,0.00,5.22,4.71,47,0.33,0.00,0,0.0,-9.43,13.19,0.00,0.70
29710,14.59,14.00,178,2384,74.90,32.50,5.15,20,0.00,5.22,4.71,47,0.33,0.00,0,0.0,-9.43,13.12,0.00,0.70
29784,14.81,14.00,178,2402,74.90,33.00,5.12,20,0.00,5.22,4.71,47,0.34,0.00,0,0.0,-9.43,13.24,0.00,0.70
29861,14.81,13.92,178,2407,74.90,33.00,5.13,20,0.00,5.22,5.10,47,0.33,0.00,0,0.0,-9.43,13.36,0.00,0.70
29935,14.81,13.92,178,2420,74.90,33.00,5.16,20,0.00,5.22,5.10,47,0.34,0.00,0,0.0,-9.29,13.24,0.00,0.72
30010,14.81,13.92,178,2376,74.90,33.50,5.20,20,0.00,5.37,5.10,47,0.34,0.00,0,0.0,-9.29,13.54,0.00,0.72
30086,14.70,13.92,178,2436,74.90,34.00,5.09,20,0.00,5.37,5.49,47,0.36,0.00,0,0.0,-9.29,13.78,0.00,0.72
30161,14.70,14.00,178,2388,74.90,34.00,5.13,20,0.00,5.37,5.49,47,0.36,0.00,0,0.0,-9.14,14.37,0.00,0.74
30237,14.70,13.92,178,2406,74.90,34.00,5.14,20,0.00,5.51,5.88,47,0.37,0.00,0,0.0,-9.14,14.66,0.00,0.74
30313,14.59,13.92,178,2384,74.90,35.00,5.60,20,0.00,5.66,5.88,47,0.38,0.00,0,0.0,-9.00,15.10,0.00,0.76
30388,14.59,13.92,178,2418,74.90,35.50,5.67,20,0.00,5.80,6.67,47,0.40,0.00,0,0.0,-8.85,15.64,0.00,0.78
30462,14.59,13.92,178,2410,74.90,36.00,5.66,20,0.00,5.95,7.06,47,0.42,0.00,0,0.0,-8.56,16.38,0.00,0.78
30537,14.59,13.92,178,2406,74.90,36.00,6.17,20,0.00,6.09,7.45,47,0.43,0.00,0,0.0,-8.42,16.93,0.00,0.80
30613,14.13,14.00,178,2412,74.90,36.00,6.15,20,0.00,6.24,7.84,47,0.45,0.00,0,0.0,-8.13,17.37,0.00,0.80
30688,14.13,13.92,178,2404,74.90,36.00,6.14,20,0.00,6.53,8.24,47,0.46,0.00,0,0.0,-7.98,18.28,0.00,0.82
30763,14.47,14.00,178,2400,74.90,35.50,6.68,20,0.00,6.82,8.24,47,0.48,0.00,0,0.0,-7.84,19.11,0.00,0.82
30839,14.70,13.92,178,2407,74.90,35.50,6.67,20,0.00,6.96,8.63,47,0.50,0.00,0,0.0,-7.69,19.74,0.00,0.84
30914,14.81,13.92,178,2422,74.90,35.50,7.23,20,0.00,7.25,9.80,47,0.54,0.00,0,0.0,-7.40,20.43,0.00,0.86
30989,14.81,13.92,178,2410,74.90,35.50,7.72,20,0.00,7.69,10.20,47,0.57,0.00,0,0.0,-6.67,22.51,0.00,0.88
31064,14.70,13.84,178,2414,74.90,35.00,7.74,20,0.00,7.98,10.59,47,0.58,0.00,0,0.0,-6.53,23.08,0.00,0.88
31140,14.59,13.84,178,2420,74.90,35.00,7.75,20,0.00,8.13,10.59,47,0.60,0.00,0,0.0,-6.24,23.55,0.00,0.88
31215,14.24,13.92,178,2422,74.90,35.00,8.23,20,0.00,8.56,10.98,47,0.60,0.00,0,0.0,-6.09,24.13,0.00,0.90
31290,14.81,13.92,178,2431,74.90,35.00,8.30,20,0.00,8.71,10.98,47,0.61,0.00,0,0.0,-5.95,24.32,0.00,0.90
31366,14.93,13.84,178,2414,74.90,35.00,8.24,20,0.00,8.71,10.98,47,0.61,0.00,0,0.0,-5.95,24.32,0.00,0.90
31441,14.93,13.92,178,2414,74.90,34.50,8.24,20,0.00,8.85,10.98,47,0.62,0.00,0,0.0,-5.80,24.88,0.00,0.90
31516,15.04,13.84,178,2449,74.90,34.50,8.22,20,0.00,8.85,10.98,47,0.62,0.00,0,0.0,-5.80,24.99,0.00,0.90
31592,15.04,13.92,178,2408,74.90,34.50,8.30,20,0.00,8.85,11.37,47,0.63,0.00,0,0.0,-5.66,24.99,0.00,0.90
31667,14.81,13.84,178,2432,74.90,34.50,8.35,20,0.00,9.00,11.37,47,0.63,0.00,0,0.0,-5.66,25.27,0.00,0.92
31742,14.93,13.84,178,2448,74.90,34.50,8.78,20,0.00,9.14,11.37,47,0.64,0.00,0,0.0,-5.51,25.67,0.00,0.92
31817,15.16,13.92,178,2451,74.90,34.00,8.89,20,0.00,9.29,11.76,47,0.64,0.00,0,0.0,-5.37,26.40,0.00,0.92
31893,15.50,13.84,178,2440,74.90,34.00,9.37,20,0.00,9.29,11.76,47,0.66,0.00,0,0.0,-5.37,26.72,0.00,0.94
31968,15.27,13.84,178,2451,74.90,34.00,8.89,20,0.00,9.43,12.16,47,0.67,0.00,0,0.0,-5.08,26.82,0.00,0.94
32044,15.04,13.84,178,2444,74.90,34.00,9.43,20,0.00,9.58,12.16,47,0.67,0.00,0,0.0,-4.93,27.33,0.00,0.94
32119,15.04,13.76,178,2455,74.90,34.00,9.43,20,0.00,9.72,12.55,47,0.68,0.00,0,0.0,-4.79,27.54,0.00,0.94
32194,14.93,13.84,178,2457,74.90,33.50,9.40,20,0.00,9.87,12.55,47,0.69,0.00,0,0.0,-4.64,28.58,0.00,0.94
32270,14.81,13.84,178,2475,74.90,34.00,9.50,20,0.00,10.01,12.55,47,0.70,0.00,0,0.0,-4.64,28.58,0.00,0.94
32345,14.81,13.84,178,2452,74.90,33.50,9.41,20,0.00,10.16,12.55,47,0.71,0.00,0,0.0,-4.50,28.70,0.00,0.94
32419,14.93,13.84,178,2464,74.90,33.50,9.99,20,0.00,10.16,12.55,47,0.71,0.00,0,0.0,-4.50,29.24,0.00,0.94
32495,14.93,13.84,178,2481,74.90,33.50,10.06,20,0.00,10.16,12.55,47,0.71,0.00,0,0.0,-4.50,28.81,0.00,0.96
32570,14.81,13.84,178,2477,74.90,33.50,9.53,20,0.00,10.16,12.55,47,0.70,0.00,0,0.0,-4.50,29.13,0.00,0.96
32647,14.81,13.84,178,2482,74.90,33.50,10.02,20,0.00,10.16,12.55,47,0.72,0.00,0,0.0,-4.35,29.24,0.00,0.94
32721,14.93,13.92,178,2473,74.90,33.50,10.09,20,0.00,10.30,12.55,47,0.71,0.00,0,0.0,-4.35,29.57,0.00,0.94
32796,14.81,13.76,178,2483,74.90,33.50,10.07,20,0.00,10.30,12.16,47,0.69,0.00,0,0.0,-4.35,29.13,0.00,0.92
32873,14.81,13.84,178,2486,74.90,34.00,9.55,20,0.00,10.01,10.20,47,0.66,0.00,0,0.0,-4.64,27.13,0.00,0.84
32948,14.59,13.84,178,2490,74.90,34.50,9.03,20,0.00,9.43,9.02,48,0.61,0.00,0,0.0,-5.80,23.84,0.00,0.84
33023,14.59,13.92,178,2497,74.90,35.50,7.99,20,0.00,8.85,9.02,48,0.57,0.00,0,0.0,-6.09,22.41,0.00,0.84
33098,14.24,13.92,178,2496,74.90,35.50,7.97,20,0.00,8.56,9.02,48,0.55,0.00,0,0.0,-6.38,22.14,0.00,0.82
33173,14.36,13.84,178,2492,74.90,35.50,7.48,20,0.00,8.27,8.63,48,0.52,0.00,0,0.0,-6.53,21.71,0.00,0.82
33249,14.70,13.84,178,2503,74.90,35.50,7.41,20,0.00,7.98,8.63,48,0.51,0.00,0,0.0,-6.67,21.19,0.00,0.82
33324,14.81,13.84,178,2503,74.90,36.00,6.94,20,0.00,7.84,8.24,48,0.49,0.00,0,0.0,-6.82,20.61,0.00,0.82
33400,14.93,13.84,178,2507,74.90,36.00,7.49,20,0.00,7.69,7.84,48,0.48,0.00,0,0.0,-6.96,19.82,0.00,0.80
33475,14.93,13.84,178,2502,74.90,36.00,6.94,20,0.00,7.40,7.45,48,0.45,0.00,0,0.0,-7.40,19.18,0.00,0.78
33551,14.93,13.84,178,2507,74.90,36.00,6.38,20,0.00,7.25,7.45,48,0.44,0.00,0,0.0,-7.55,18.88,0.00,0.78
33625,14.93,13.84,178,2492,74.90,36.50,6.99,20,0.00,7.11,7.45,48,0.44,0.00,0,0.0,-7.69,18.36,0.00,0.78
33701,15.16,13.92,178,2519,74.90,36.50,6.43,20,0.00,6.96,7.45,48,0.44,0.00,0,0.0,-7.84,18.13,0.00,0.78
33776,15.04,13.92,178,2508,74.90,36.50,6.42,20,0.00,6.82,7.45,48,0.43,0.00,0,0.0,-7.84,18.05,0.00,0.78
33851,14.81,13.92,178,2500,74.90,36.50,6.40,20,0.00,6.82,7.45,48,0.42,0.00,0,0.0,-7.84,18.05,0.00,0.78
33927,14.93,13.92,178,2518,74.90,36.50,6.44,20,0.00,6.67,7.45,48,0.43,0.00,0,0.0,-7.98,17.59,0.00,0.78
34003,14.81,13.92,178,2518,74.90,36.50,6.41,19,0.00,6.67,7.45,48,0.43,0.00,0,0.0,-7.98,17.82,0.00,0.78
34078,14.81,13.92,178,2505,74.90,36.50,6.42,19,0.00,6.67,7.45,48,0.43,0.00,0,0.0,-7.98,17.82,0.00,0.78
34152,14.81,13.92,178,2506,74.90,36.50,6.43,19,0.00,6.67,7.06,48,0.43,0.00,0,0.0,-8.13,17.82,0.00,0.78
34227,14.70,13.92,178,2512,74.90,36.50,7.01,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.74,0.00,0.78
34304,14.59,13.92,178,2501,74.90,36.50,6.94,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.74,0.00,0.78
34379,14.24,13.92,178,2506,74.90,36.50,6.42,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.97,0.00,0.78
34454,14.36,13.84,178,2519,74.90,36.50,6.45,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.66,0.00,0.78
34529,14.13,13.92,178,2520,74.90,36.50,6.40,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,18.12,0.00,0.78
34604,14.24,13.92,178,2501,74.90,36.50,6.45,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.89,0.00,0.78
34680,14.47,13.84,178,2519,74.90,36.50,6.40,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.90,0.00,0.78
34755,14.24,13.84,178,2500,74.90,36.50,6.48,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.82,0.00,0.78
34831,14.59,13.84,178,2486,74.90,36.50,6.36,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.66,0.00,0.78
34905,14.36,13.84,178,2515,74.90,36.50,6.44,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.66,0.00,0.78
34980,14.59,13.84,178,2506,74.90,36.50,6.41,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.82,0.00,0.78
35057,14.70,13.92,178,2510,74.90,36.50,6.40,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.66,0.00,0.78
35132,14.47,13.84,178,2502,74.90,36.50,6.44,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.97,0.00,0.78
35207,14.59,13.84,178,2518,74.90,36.50,6.43,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.59,0.00,0.78
35283,14.47,13.84,178,2512,74.90,36.50,6.41,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.74,0.00,0.78
35357,14.47,13.84,178,2506,74.90,36.50,6.41,19,0.00,6.53,7.06,48,0.42,0.00,0,0.0,-8.13,17.82,0.00,0.78
35432,14.47,13.84,178,2508,74.90,36.50,6.42,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.90,0.00,0.78
35509,14.47,13.84,178,2520,74.90,36.50,6.38,19,0.00,6.53,7.06,48,0.43,0.00,0,0.0,-8.13,17.97,0.00,0.78
35583,14.70,13.84,178,2491,74.90,36.50,6.42,19,0.00,6.53,7.45,48,0.44,0.00,0,0.0,-8.13,18.05,0.00,0.78
35659,14.47,13.92,178,2507,74.90,36.50,6.45,19,0.00,6.53,7.45,48,0.44,0.00,0,0.0,-8.13,18.28,0.00,0.78
35734,14.59,13.84,178,2519,74.90,36.50,6.42,19,0.00,6.53,7.45,48,0.44,0.00,0,0.0,-8.13,17.89,0.00,0.78
35810,14.59,13.84,178,2512,74.90,36.50,6.43,19,0.00,6.67,7.45,48,0.44,0.00,0,0.0,-7.98,18.27,0.00,0.78
35885,14.81,13.84,178,2502,74.90,36.00,6.94,19,0.00,6.67,7.45,48,0.44,0.00,0,0.0,-7.98,18.43,0.00,0.78
35961,14.81,13.84,178,2508,74.90,36.50,6.42,19,0.00,6.67,7.45,48,0.44,0.00,0,0.0,-7.98,18.27,0.00,0.78
36037,14.70,13.84,178,2512,74.90,36.50,6.41,19,0.00,6.67,7.45,48,0.43,0.00,0,0.0,-7.98,18.27,0.00,0.78
36112,14.70,13.84,178,2503,74.90,36.50,6.94,19,0.00,6.67,7.45,48,0.44,0.00,0,0.0,-7.98,18.12,0.00,0.78
36186,14.47,13.84,178,2502,74.90,36.50,6.44,19,0.00,6.67,7.45,48,0.45,0.00,0,0.0,-7.98,18.43,0.00,0.80
36263,14.70,13.84,178,2518,74.90,36.00,6.97,19,0.00,6.82,7.84,48,0.45,0.00,0,0.0,-7.84,18.74,0.00,0.80
36337,14.59,13.92,178,2505,74.90,36.00,6.95,19,0.00,6.82,8.63,48,0.49,0.00,0,0.0,-7.84,19.42,0.00,0.82
36413,14.59,13.84,178,2510,74.90,36.00,7.50,19,0.00,7.11,8.63,48,0.51,0.00,0,0.0,-7.55,20.85,0.00,0.84
36488,14.47,13.84,178,2509,74.90,36.00,7.49,19,0.00,7.25,9.41,48,0.54,0.00,0,0.0,-7.11,21.45,0.00,0.86
36565,14.47,13.84,178,2516,74.90,35.50,8.02,19,0.00,7.55,9.80,48,0.55,0.00,0,0.0,-6.96,22.41,0.00,0.86
36639,14.36,13.84,178,2506,74.90,35.50,8.03,19,0.00,7.69,9.80,48,0.56,0.00,0,0.0,-6.82,22.97,0.00,0.86
36713,14.36,13.84,178,2510,74.90,35.50,8.05,19,0.00,7.84,9.80,48,0.55,0.00,0,0.0,-6.67,22.97,0.00,0.86
36789,14.59,13.84,178,2499,74.90,35.50,8.00,19,0.00,8.13,9.80,48,0.56,0.00,0,0.0,-6.53,22.97,0.00,0.86
36865,14.59,13.84,178,2512,74.90,35.50,8.04,19,0.00,8.13,10.59,48,0.59,0.00,0,0.0,-6.53,23.55,0.00,0.88
36940,14.81,13.84,178,2513,74.90,35.50,8.58,19,0.00,8.27,10.59,48,0.59,0.00,0,0.0,-6.09,24.80,0.00,0.90
37015,14.70,13.84,178,2518,74.90,34.50,9.11,19,0.00,8.56,11.37,48,0.64,0.00,0,0.0,-5.80,25.38,0.00,0.92
37090,14.59,13.84,178,2512,74.90,34.00,9.05,19,0.00,8.85,11.76,48,0.66,0.00,0,0.0,-5.51,26.93,0.00,0.92
37166,14.59,13.84,178,2495,74.90,34.00,9.18,19,0.00,9.14,11.76,48,0.67,0.00,0,0.0,-5.37,27.87,0.00,0.92
37242,14.36,13.84,178,2530,74.90,34.00,9.13,19,0.00,9.43,12.16,48,0.67,0.00,0,0.0,-5.22,27.87,0.00,0.94
37317,14.93,13.84,178,2519,74.90,34.00,9.14,19,0.00,9.58,12.16,48,0.67,0.00,0,0.0,-5.08,28.08,0.00,0.94
37392,15.04,13.84,178,2520,74.90,34.00,9.68,19,0.00,9.72,12.16,48,0.70,0.00,0,0.0,-4.93,28.61,0.00,0.94
37467,15.04,13.84,178,2527,74.90,34.00,9.70,19,0.00,9.72,12.55,48,0.69,0.00,0,0.0,-4.79,29.25,0.00,0.94
37542,14.81,13.84,178,2533,74.90,34.00,9.69,19,0.00,9.87,12.55,48,0.70,0.00,0,0.0,-4.79,29.36,0.00,0.96
37618,14.70,13.84,178,2524,74.90,34.00,9.69,19,0.00,9.87,12.55,48,0.70,0.00,0,0.0,-4.64,29.47,0.00,0.94
37693,14.81,13.84,178,2522,74.90,33.50,10.24,19,0.00,10.01,12.55,48,0.71,0.00,0,0.0,-4.64,30.24,0.00,0.94
37768,14.81,13.84,178,2527,74.90,34.00,10.30,19,0.00,10.01,12.55,48,0.70,0.00,0,0.0,-4.64,29.47,0.00,0.94
37844,14.70,13.84,178,2546,74.90,34.00,9.77,19,0.00,10.16,12.55,48,0.71,0.00,0,0.0,-4.50,29.80,0.00,0.94
37920,14.70,13.84,178,2532,74.90,33.50,10.26,19,0.00,10.16,12.55,48,0.71,0.00,0,0.0,-4.50,30.02,0.00,0.94
37994,14.81,13.92,178,2535,74.90,34.00,10.28,19,0.00,10.16,12.55,48,0.70,0.00,0,0.0,-4.50,29.80,0.00,0.94
38071,14.70,13.92,178,2551,74.90,34.00,10.34,19,0.00,10.16,12.55,49,0.70,0.00,0,0.0,-4.50,30.13,0.00,0.94
38146,14.81,13.84,178,2550,74.90,34.00,10.29,19,0.00,10.16,12.55,49,0.70,0.00,0,0.0,-4.50,29.58,0.00,0.94
38221,14.81,13.84,178,2540,74.90,34.00,10.32,19,0.00,10.16,12.16,49,0.70,0.00,0,0.0,-4.50,29.80,0.00,0.94
38296,14.81,13.84,178,2546,74.90,34.00,9.79,19,0.00,10.01,12.16,49,0.69,0.00,0,0.0,-4.64,29.25,0.00,0.94
38371,14.70,13.84,178,2558,74.90,34.00,9.82,19,0.00,10.01,12.16,49,0.69,0.00,0,0.0,-4.64,29.36,0.00,0.94
38447,14.81,13.84,178,2566,74.90,34.00,9.85,19,0.00,10.01,12.16,49,0.69,0.00,0,0.0,-4.64,29.58,0.00,0.94
38522,14.81,13.84,178,2549,74.90,34.00,9.83,19,0.00,10.01,12.16,49,0.68,0.00,0,0.0,-4.64,29.47,0.00,0.94
38598,14.70,13.84,178,2559,74.90,34.00,9.88,19,0.00,10.01,11.76,49,0.67,0.00,0,0.0,-4.79,29.03,0.00,0.92
38673,14.70,13.84,178,2573,74.90,34.00,9.84,19,0.00,9.87,11.76,49,0.68,0.00,0,0.0,-4.79,28.81,0.00,0.92
38749,14.70,13.84,178,2563,74.90,34.00,9.94,19,0.00,9.72,11.76,49,0.67,0.00,0,0.0,-4.93,28.60,0.00,0.92
38824,14.81,13.76,178,2560,74.90,34.00,9.83,19,0.00,9.72,11.76,49,0.67,0.00,0,0.0,-4.93,28.61,0.00,0.92
38900,14.70,13.92,178,2572,74.90,34.50,9.33,19,0.00,9.72,11.76,49,0.66,0.00,0,0.0,-4.93,28.08,0.00,0.92
38974,14.70,13.84,178,2566,74.90,34.00,9.85,19,0.00,9.58,11.37,49,0.66,0.00,0,0.0,-5.08,28.08,0.00,0.92
39051,14.59,13.92,178,2583,74.90,34.50,9.93,19,0.00,9.58,11.37,50,0.67,0.00,0,0.0,-5.08,28.30,0.00,0.92
39126,14.81,13.84,178,2585,74.90,34.50,9.35,19,0.00,9.58,11.37,50,0.65,0.00,0,0.0,-5.08,27.97,0.00,0.92
39200,14.70,13.84,178,2577,74.90,34.50,9.90,19,0.00,9.58,11.37,50,0.65,0.00,0,0.0,-5.08,28.39,0.00,0.92
39276,14.70,13.84,178,2579,74.90,34.50,9.91,19,0.00,9.43,11.37,50,0.65,0.00,0,0.0,-5.22,28.08,0.00,0.92
39352,14.59,13.84,178,2594,74.90,34.50,9.41,19,0.00,9.43,11.37,50,0.65,0.00,0,0.0,-5.22,27.87,0.00,0.92
39427,14.70,13.84,178,2590,74.90,34.50,9.39,19,0.00,9.43,11.37,50,0.64,0.00,0,0.0,-5.22,27.66,0.00,0.90
39502,14.70,13.84,178,2594,74.90,34.50,9.41,19,0.00,9.43,11.37,50,0.64,0.00,0,0.0,-5.22,28.08,0.00,0.90
39578,14.70,13.84,178,2590,74.90,35.00,9.37,19,0.00,9.43,11.37,50,0.63,0.00,0,0.0,-5.37,27.56,0.00,0.90
39653,14.70,13.92,178,2584,74.90,35.00,9.40,19,0.00,9.29,10.98,50,0.63,0.00,0,0.0,-5.37,27.14,0.00,0.90
39729,14.70,13.92,178,2591,74.90,35.00,9.44,19,0.00,9.14,10.98,50,0.62,0.00,0,0.0,-5.51,26.72,0.00,0.90
39804,14.59,13.84,178,2607,74.90,35.00,9.45,19,0.00,9.14,10.59,50,0.61,0.00,0,0.0,-5.51,26.72,0.00,0.88
39880,14.81,13.92,178,2605,74.90,35.00,8.89,19,0.00,9.00,10.20,50,0.59,0.00,0,0.0,-5.66,25.99,0.00,0.88
39955,14.70,13.84,178,2598,74.90,35.50,8.87,19,0.00,8.85,10.20,50,0.59,0.00,0,0.0,-5.95,25.28,0.00,0.88
40029,14.59,13.92,178,2597,74.90,35.50,8.87,19,0.00,8.71,10.20,50,0.57,0.00,0,0.0,-6.09,25.09,0.00,0.86
40105,14.81,13.92,178,2598,74.90,35.50,8.34,19,0.00,8.56,9.80,50,0.56,0.00,0,0.0,-6.24,24.61,0.00,0.86
40180,14.59,13.84,178,2606,74.90,35.50,8.33,19,0.00,8.42,9.80,50,0.56,0.00,0,0.0,-6.24,24.51,0.00,0.86
40256,14.70,13.92,178,2604,74.90,35.50,8.36,19,0.00,8.27,9.80,50,0.55,0.00,0,0.0,-6.38,24.04,0.00,0.86
40332,14.70,13.92,178,2612,74.90,35.50,8.36,19,0.00,8.27,9.41,50,0.54,0.00,0,0.0,-6.38,23.55,0.00,0.86
40407,14.70,13.92,178,2598,74.90,36.00,8.32,18,0.00,8.13,9.41,50,0.54,0.00,0,0.0,-6.53,23.46,0.00,0.84
40482,14.70,13.84,178,2600,74.90,36.00,8.32,18,0.00,7.98,9.02,50,0.52,0.00,0,0.0,-6.67,22.97,0.00,0.84
40557,14.81,13.92,178,2598,74.90,36.00,7.82,18,0.00,7.98,9.02,50,0.51,0.00,0,0.0,-6.82,22.41,0.00,0.82
40633,14.59,13.92,178,2617,74.90,36.00,7.81,18,0.00,7.84,8.63,50,0.50,0.00,0,0.0,-6.96,22.33,0.00,0.82
40710,14.59,13.92,178,2614,74.90,36.00,7.79,18,0.00,7.69,8.63,50,0.50,0.00,0,0.0,-7.11,21.71,0.00,0.82
40785,14.59,13.84,178,2602,74.90,36.00,7.77,18,0.00,7.40,8.63,50,0.49,0.00,0,0.0,-7.25,21.28,0.00,0.82
40859,14.47,13.84,178,2604,74.90,36.50,7.78,18,0.00,7.40,8.24,50,0.48,0.00,0,0.0,-7.25,20.85,0.00,0.82
40935,14.36,13.92,178,2605,74.90,36.50,7.22,18,0.00,7.40,8.24,50,0.47,0.00,0,0.0,-7.25,20.68,0.00,0.82
41010,14.70,13.84,178,2590,74.90,36.50,7.26,18,0.00,7.25,8.24,50,0.47,0.00,0,0.0,-7.40,20.42,0.00,0.82
