Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
56040,14.13,13.68,198,943,74.90,21.00,1.62,42,0.00,4.50,0.00,6,0.22,0.00,-10.30,3.40,0.00
56106,14.01,13.68,198,944,74.90,20.00,1.61,42,0.00,4.50,0.00,6,0.22,0.00,-10.30,3.38,0.00
56172,14.13,13.60,198,943,74.90,20.50,1.61,42,0.00,4.50,0.00,6,0.21,0.00,-10.30,3.40,0.00
56239,14.24,13.68,198,942,74.90,20.00,1.61,42,0.00,4.50,0.00,6,0.22,0.00,-10.30,3.38,0.00
56304,14.13,13.68,198,938,74.90,19.50,1.61,42,0.00,4.50,0.00,5,0.22,0.00,-10.30,3.40,0.00
56371,14.24,13.68,199,943,74.90,19.00,1.60,42,0.00,4.50,0.00,5,0.22,0.00,-10.30,3.42,0.00
56437,14.13,13.68,199,943,74.90,18.50,1.61,42,0.00,4.64,0.00,5,0.22,0.00,-10.16,3.42,0.00
56503,14.24,13.68,199,944,74.90,17.50,1.61,42,0.00,4.64,0.00,5,0.22,0.00,-10.16,3.40,0.00
56569,14.13,13.68,199,941,74.90,18.00,1.61,42,0.00,4.64,0.00,5,0.19,0.00,-10.16,3.40,0.00
56636,14.24,13.68,199,941,74.90,17.50,1.61,42,0.00,4.50,0.00,5,0.22,0.00,-10.30,3.42,0.00
56701,14.24,13.76,199,939,74.90,17.50,1.60,42,0.00,4.64,0.00,5,0.24,0.00,-10.16,3.45,0.00
56768,14.47,13.68,199,944,74.90,13.50,2.01,42,0.00,4.64,1.57,4,0.29,0.00,-10.16,3.52,0.00
56833,14.36,13.68,199,928,74.90,14.00,2.18,42,0.00,4.64,1.57,4,0.32,0.00,-10.16,4.22,0.00
56900,14.59,13.68,199,943,74.90,15.50,2.01,42,0.00,4.93,1.96,4,0.34,0.00,-9.87,4.81,0.00
56965,14.47,13.76,199,968,74.90,16.50,2.68,42,0.00,5.22,3.53,4,0.39,0.00,-9.58,5.07,0.00
57032,14.70,13.68,199,1002,74.90,18.00,2.99,42,0.00,5.66,4.71,4,0.43,0.00,-9.14,5.94,0.00
57098,14.36,13.68,199,1072,74.90,20.00,3.20,42,0.00,5.95,4.71,4,0.44,0.00,-8.85,6.92,0.00
57164,13.32,13.68,199,1134,74.90,20.50,2.90,42,0.00,6.53,4.71,4,0.42,0.00,-8.27,7.98,0.00
57231,13.09,13.68,199,1238,74.90,21.00,2.91,42,0.00,6.67,4.71,4,0.39,0.00,-8.13,8.11,0.00
57297,12.29,13.68,199,1319,74.90,22.50,3.10,42,0.00,6.96,4.71,4,0.38,0.00,-7.84,8.11,0.00
57364,12.17,13.68,199,1372,74.90,23.50,3.22,42,0.00,6.82,4.71,4,0.37,0.00,-7.98,8.11,0.00
57429,12.98,13.68,199,1400,74.90,24.50,3.29,42,0.00,6.67,4.71,4,0.35,0.00,-8.13,8.14,0.00
57495,13.90,13.68,199,1436,74.90,25.00,3.37,42,0.00,6.53,4.71,4,0.35,0.00,-8.27,8.19,0.00
57561,14.81,13.68,199,1446,74.90,25.00,3.39,42,0.00,6.38,4.71,4,0.35,0.00,-8.42,8.23,0.00
57628,15.50,13.68,199,1471,74.90,25.50,3.45,42,0.00,6.38,4.71,4,0.34,0.00,-8.42,8.31,0.00
57694,16.19,13.68,199,1472,74.90,25.50,3.45,42,0.00,6.24,4.71,4,0.34,0.00,-8.56,8.47,0.00
57761,16.31,13.68,199,1455,74.90,25.50,3.41,42,0.00,6.24,5.10,3,0.35,0.00,-8.56,8.47,0.00
57827,15.96,13.68,199,1428,74.90,25.00,3.96,42,0.00,6.38,4.71,3,0.40,0.00,-8.42,8.47,0.00
57893,15.50,13.68,199,1370,74.90,23.50,3.80,42,0.00,6.53,4.71,3,0.42,0.00,-8.27,9.04,0.00
57959,15.16,13.68,199,1317,74.90,22.50,3.65,42,0.00,6.67,4.71,3,0.43,0.00,-8.13,9.35,0.00
58025,15.04,13.68,199,1276,74.90,21.50,3.81,42,0.00,6.82,5.10,3,0.46,0.00,-7.98,9.31,0.00
58091,14.70,13.60,199,1202,74.90,20.00,3.84,42,0.00,7.11,5.10,3,0.49,0.00,-7.69,9.35,0.00
58156,14.13,13.68,199,1140,74.90,20.00,3.65,42,0.00,7.40,5.10,3,0.51,0.00,-7.40,9.44,0.00
58224,13.90,13.60,199,1094,74.90,20.00,3.74,42,0.00,7.69,5.10,4,0.55,0.00,-7.11,9.48,0.00
58289,13.44,13.68,199,1046,74.90,20.00,3.57,42,0.00,7.98,5.10,4,0.54,0.00,-6.82,9.56,0.00
58355,13.32,13.60,199,993,74.90,20.00,3.39,42,0.00,8.42,5.10,4,0.60,0.00,-6.38,9.61,0.00
58422,13.09,13.68,199,964,74.90,19.50,3.50,42,0.00,8.85,5.10,4,0.59,0.00,-5.95,9.57,0.00
58488,12.75,13.68,199,1018,74.90,20.00,3.04,42,0.00,9.14,5.10,4,0.54,0.00,-5.66,9.61,0.00
58554,13.09,13.60,199,1086,74.90,20.00,3.24,42,0.00,9.14,5.88,4,0.55,0.00,-5.66,9.62,0.00
58620,13.09,13.68,199,1110,74.90,20.00,3.79,42,0.00,9.29,6.27,4,0.57,0.00,-5.51,10.43,0.00
58686,13.55,13.60,199,1085,74.90,19.50,3.47,42,0.00,9.43,7.45,4,0.62,0.00,-5.37,10.45,0.00
58753,14.01,13.68,199,1086,74.90,19.00,4.40,42,0.00,9.72,7.84,4,0.66,0.00,-5.08,11.82,0.00
58819,14.93,13.60,199,1128,74.90,18.50,4.33,42,0.00,10.16,8.63,4,0.68,0.00,-4.64,12.48,0.00
58885,15.50,13.68,199,1176,74.90,18.50,4.77,42,0.00,10.45,8.63,4,0.68,0.00,-4.35,13.36,0.00
58950,14.81,13.60,199,1204,74.90,18.50,4.63,42,0.00,10.74,9.02,4,0.68,0.00,-4.06,13.72,0.00
59017,14.47,13.68,199,1200,74.90,18.50,4.61,42,0.00,10.88,9.02,4,0.67,0.00,-3.92,13.72,0.00
59084,14.81,13.68,199,1223,74.90,19.00,4.70,42,0.00,11.03,9.02,4,0.66,0.00,-3.77,13.72,0.00
59150,14.70,13.68,199,1279,74.90,20.00,4.64,42,0.00,11.03,9.02,6,0.65,0.00,-3.77,13.78,0.00
59215,14.81,13.68,199,1302,74.90,20.50,4.72,42,0.00,10.88,9.02,6,0.65,0.00,-3.92,14.07,0.00
59282,15.50,13.68,199,1329,74.90,21.00,4.82,42,0.00,10.74,9.02,6,0.65,0.00,-4.06,14.25,0.00
59348,15.96,13.68,199,1347,74.90,21.00,5.17,42,0.00,10.74,9.41,6,0.63,0.00,-4.06,14.25,0.00
59414,16.08,13.68,199,1388,74.90,22.50,5.03,42,0.00,10.59,9.02,6,0.63,0.00,-4.21,14.42,0.00
59481,15.85,13.68,199,1424,74.90,22.50,5.16,42,0.00,10.45,9.41,6,0.62,0.00,-4.35,14.78,0.00
59547,15.96,13.68,199,1452,74.90,23.50,5.27,42,0.00,10.45,9.41,6,0.62,0.00,-4.35,14.84,0.00
59613,15.50,13.68,199,1445,74.90,23.50,5.24,42,0.00,10.30,9.41,6,0.61,0.00,-4.50,14.84,0.00
59679,15.16,13.68,199,1476,74.90,24.00,5.35,42,0.00,10.30,9.41,6,0.60,0.00,-4.50,14.97,0.00
59745,15.27,13.68,199,1545,74.90,25.00,5.27,42,0.00,10.16,9.41,6,0.59,0.00,-4.64,15.10,0.00
59811,15.39,13.68,199,1567,74.90,26.00,5.68,42,0.00,10.01,9.41,6,0.58,0.00,-4.79,15.16,0.00
59877,15.62,13.68,199,1588,74.90,26.00,5.76,42,0.00,10.01,9.41,6,0.58,0.00,-4.79,15.37,0.00
59944,15.73,13.68,199,1594,74.90,26.00,5.78,42,0.00,9.87,9.41,6,0.58,0.00,-4.93,15.50,0.00
60010,15.50,13.68,199,1614,74.90,26.50,5.85,42,0.00,9.87,9.41,6,0.57,0.00,-4.93,15.70,0.00
60076,15.39,13.68,199,1682,74.90,27.00,5.74,42,0.00,9.58,9.41,7,0.59,0.00,-5.22,15.57,0.00
60143,15.16,13.76,199,1736,74.90,27.50,5.92,42,0.00,9.43,9.41,7,0.55,0.00,-5.37,15.70,0.00
60208,15.04,13.68,199,1754,74.90,28.00,5.99,42,0.00,9.14,9.41,7,0.55,0.00,-5.66,15.98,0.00
60275,15.04,13.76,199,1762,74.90,28.00,6.02,42,0.00,9.00,9.41,7,0.54,0.00,-5.80,16.19,0.00
60341,15.04,13.60,199,1796,74.90,28.50,6.13,42,0.00,9.00,9.41,7,0.53,0.00,-5.80,15.84,0.00
60407,15.04,13.68,199,1842,74.90,28.50,5.89,42,0.00,8.85,9.41,7,0.52,0.00,-5.95,16.05,0.00
60473,14.93,13.68,199,1874,74.90,29.00,6.00,42,0.00,8.71,9.41,7,0.52,0.00,-6.09,16.19,0.00
60539,15.04,13.68,199,1886,74.90,29.00,6.04,42,0.00,8.56,9.41,9,0.51,0.00,-6.24,16.19,0.00
60605,15.04,13.68,199,1900,74.90,29.50,6.08,42,0.00,8.56,9.41,9,0.50,0.00,-6.24,16.32,0.00
60672,14.93,13.76,199,1934,74.90,29.50,6.19,42,0.00,8.42,9.41,9,0.50,0.00,-6.38,16.25,0.00
60738,14.81,13.60,199,1981,74.90,30.00,6.34,42,0.00,8.42,9.41,9,0.48,0.00,-6.38,16.32,0.00
60805,14.81,13.76,199,2031,74.90,30.50,6.07,42,0.00,8.27,9.80,9,0.49,0.00,-6.53,16.31,0.00
60871,14.81,13.68,199,2040,74.90,30.50,6.09,42,0.00,8.27,9.80,9,0.48,0.00,-6.53,16.38,0.00
60937,14.70,13.68,199,2040,74.90,30.50,6.09,42,0.00,8.27,9.80,9,0.48,0.00,-6.53,16.31,0.00
61004,14.81,13.68,199,2062,74.90,30.50,6.16,42,0.00,8.27,10.20,10,0.48,0.00,-6.53,16.52,0.00
61069,14.81,13.68,199,2110,74.90,30.50,6.30,42,0.00,8.27,10.20,10,0.49,0.00,-6.53,17.00,0.00
61136,14.81,13.60,199,2142,74.90,30.50,6.40,42,0.00,8.27,10.20,10,0.48,0.00,-6.53,17.30,0.00
61201,14.81,13.68,199,2164,74.90,30.50,6.46,42,0.00,8.27,10.20,10,0.49,0.00,-6.53,17.68,0.00
61268,14.93,13.68,199,2192,74.90,31.00,7.01,42,0.00,8.27,10.59,10,0.49,0.00,-6.53,17.82,0.00
61334,14.81,13.68,199,2199,74.90,31.00,6.57,42,0.00,8.27,10.59,10,0.50,0.00,-6.53,17.97,0.00
61400,14.70,13.68,199,2236,74.90,31.00,7.16,42,0.00,8.42,10.98,10,0.52,0.00,-6.38,18.73,0.00
61467,14.70,13.68,199,2260,74.90,31.00,7.23,42,0.00,8.56,10.98,10,0.52,0.00,-6.24,19.49,0.00
61532,14.81,13.60,199,2292,74.90,31.00,7.33,42,0.00,8.56,10.98,11,0.54,0.00,-6.24,19.81,0.00
61597,14.70,13.68,199,2322,74.90,31.00,7.92,42,0.00,8.71,11.37,11,0.56,0.00,-6.09,20.86,0.00
61665,14.70,13.68,199,2353,74.90,31.00,8.03,42,0.00,8.85,11.37,11,0.56,0.00,-5.95,21.53,0.00
61731,14.70,13.68,199,2370,74.90,31.50,8.09,42,0.00,9.00,11.76,11,0.53,0.00,-5.80,22.06,0.00
61798,14.70,13.68,199,2414,74.90,31.50,8.24,42,0.00,9.14,11.76,11,0.57,0.00,-5.66,22.41,0.00
61864,14.70,13.68,199,2437,74.90,31.50,8.32,42,0.00,9.14,12.16,11,0.57,0.00,-5.66,23.08,0.00
61930,14.70,13.68,199,2473,74.90,31.50,8.44,42,0.00,9.14,12.16,11,0.57,0.00,-5.66,23.55,0.00
61995,14.81,13.68,199,2506,74.90,31.50,9.09,42,0.00,9.14,12.16,12,0.58,0.00,-5.66,23.94,0.00
62062,14.70,13.68,199,2561,74.90,31.50,8.67,42,0.00,9.29,12.16,12,0.58,0.00,-5.51,24.32,0.00
62128,14.70,13.68,199,2561,74.90,32.00,9.29,42,0.00,9.14,12.55,12,0.58,0.00,-5.66,24.80,0.00
62195,14.81,13.68,199,2598,74.90,32.00,8.87,42,0.00,9.14,12.55,12,0.58,0.00,-5.66,24.88,0.00
62261,14.70,13.68,199,2664,74.90,32.00,8.99,42,0.00,9.14,12.55,12,0.58,0.00,-5.66,25.27,0.00
62326,14.59,13.68,199,2704,74.90,32.00,9.09,42,0.00,9.14,12.55,12,0.58,0.00,-5.66,25.78,0.00
62392,14.70,13.68,199,2741,74.90,32.00,9.23,42,0.00,9.14,12.55,12,0.58,0.00,-5.66,26.20,0.00
62460,14.47,13.60,199,2778,74.90,32.00,9.36,42,0.00,9.14,12.94,13,0.57,0.00,-5.66,26.51,0.00
62525,14.70,13.68,199,2796,74.90,32.00,9.48,42,0.00,9.14,12.55,13,0.58,0.00,-5.66,26.51,0.00
62592,14.70,13.68,199,2829,74.90,32.00,9.54,42,0.00,9.14,12.94,13,0.57,0.00,-5.66,26.92,0.00
62658,14.81,13.68,199,2867,74.90,32.50,9.66,42,0.00,9.14,12.94,13,0.57,0.00,-5.66,27.33,0.00
62725,14.70,13.68,199,2898,74.90,32.50,9.79,42,0.00,9.00,12.94,13,0.57,0.00,-5.80,27.13,0.00
62791,14.70,13.68,199,2947,74.90,32.50,9.89,42,0.00,9.00,12.94,13,0.57,0.00,-5.80,27.54,0.00
62857,14.70,13.68,199,2974,74.90,33.00,10.06,42,0.00,9.00,12.94,13,0.56,0.00,-5.80,27.75,0.00
62922,14.59,13.68,199,2990,74.90,33.00,10.15,42,0.00,8.85,12.94,14,0.55,0.00,-5.95,27.33,0.00
62989,14.70,13.76,199,3023,74.90,33.00,9.67,42,0.00,8.85,12.94,14,0.54,0.00,-5.95,27.54,0.00
63056,14.81,13.68,199,3072,74.90,33.00,9.67,42,0.00,8.85,12.94,14,0.55,0.00,-5.95,27.55,0.00
63121,14.81,13.76,199,3088,74.90,33.00,9.88,42,0.00,8.85,12.94,14,0.54,0.00,-5.95,27.65,0.00
63189,14.93,13.68,199,3117,74.90,33.00,9.97,42,0.00,8.85,12.94,14,0.54,0.00,-5.95,27.95,0.00
63254,14.81,13.68,199,3162,74.90,33.50,10.12,42,0.00,8.85,12.94,14,0.53,0.00,-5.95,27.95,0.00
63321,14.81,13.68,199,3174,74.90,33.50,10.16,42,0.00,8.71,12.94,14,0.53,0.00,-6.09,28.06,1.57
63387,14.70,13.68,199,3212,74.90,33.50,10.28,42,0.00,8.71,10.98,16,0.52,0.00,-6.09,28.38,1.57
63453,14.70,13.68,199,3208,74.90,34.50,7.53,42,0.00,8.71,0.00,16,0.34,0.00,-6.09,28.27,0.00
63521,13.32,13.68,199,3139,74.90,33.50,0.00,42,0.00,6.24,0.00,16,0.24,0.00,-8.56,11.27,0.00
63586,13.44,13.76,199,3089,74.90,31.50,0.00,42,0.00,4.93,0.00,16,0.18,0.00,-9.87,7.89,0.00
63653,14.13,13.76,199,3061,74.90,30.00,0.00,42,0.00,4.21,0.00,16,0.14,0.00,-10.59,7.07,0.00
63718,14.81,13.68,199,3004,74.90,27.50,0.00,42,0.00,3.63,0.00,16,0.18,0.00,-11.17,9.59,0.00
63785,15.50,13.76,199,2896,74.90,25.50,0.00,42,0.00,3.63,0.00,16,0.15,0.00,-11.17,7.65,0.00
63852,19.75,13.76,199,2813,74.90,22.50,0.00,42,0.00,3.63,0.00,17,0.19,0.00,-11.17,9.18,0.00
63918,22.51,13.76,199,2727,74.90,19.50,0.00,42,0.00,3.63,0.00,17,0.17,0.00,-11.17,6.98,0.00
63984,23.89,13.68,199,2642,74.90,16.50,0.00,42,0.00,3.63,0.00,17,0.19,0.00,-11.17,9.26,0.00
64050,23.54,13.76,199,2579,74.90,16.00,0.00,42,0.00,3.63,0.00,17,0.18,0.00,-11.17,7.11,0.00
64117,23.54,13.68,199,2488,74.90,15.50,0.00,42,0.00,3.77,0.00,17,0.17,0.00,-11.03,8.15,0.00
64182,23.66,13.76,199,2400,74.90,15.00,0.00,42,0.00,3.77,0.00,17,0.17,0.00,-11.03,7.26,0.00
64248,23.54,13.68,199,2330,74.90,15.00,0.00,42,0.00,3.77,0.00,17,0.17,0.00,-11.03,6.88,0.00
64316,23.77,13.76,199,2240,74.90,14.50,0.00,42,0.00,3.92,0.00,17,0.16,0.00,-10.88,6.62,0.00
64381,23.66,13.68,199,2166,74.90,14.00,0.00,42,0.00,3.92,0.00,17,0.16,0.00,-10.88,6.11,0.00
64447,23.77,13.76,199,2072,74.90,14.00,0.00,42,0.00,3.92,0.00,17,0.17,0.00,-10.88,5.96,0.00
64514,23.54,13.76,199,2000,74.90,14.00,0.00,42,0.00,3.92,1.18,17,0.20,0.00,-10.88,5.90,0.00
64580,23.89,13.68,199,1928,74.90,15.00,2.88,42,0.00,4.06,2.75,17,0.20,0.00,-10.74,6.55,0.00
64646,23.54,13.68,199,1856,74.90,17.50,2.77,42,0.00,4.21,3.14,17,0.21,0.00,-10.59,6.22,0.00
64712,23.89,13.68,199,1822,74.90,20.00,3.11,42,0.00,4.21,3.53,17,0.23,0.00,-10.59,6.62,0.00
64778,23.54,13.68,199,1800,74.90,23.00,3.07,42,0.00,4.21,4.31,17,0.25,0.00,-10.59,6.99,0.00
64845,23.77,13.68,199,1802,74.90,26.50,3.84,42,0.00,4.35,5.49,17,0.29,0.00,-10.45,7.78,0.00
64911,23.66,13.68,199,1804,74.90,29.50,4.23,42,0.00,4.79,6.67,17,0.35,0.00,-10.01,9.26,0.00
64977,22.51,13.60,199,1769,74.90,29.50,4.91,42,0.00,5.22,7.06,17,0.40,0.00,-9.58,10.78,0.00
65044,18.72,13.68,199,1772,74.90,29.50,5.29,42,0.00,5.80,8.63,17,0.46,0.00,-9.00,12.20,0.00
65109,15.62,13.68,199,1810,74.90,28.50,6.56,42,0.00,6.67,10.20,17,0.56,0.00,-8.13,15.12,0.00
65175,13.32,13.68,199,1802,74.90,28.00,6.92,42,0.00,7.69,11.37,17,0.64,0.00,-7.11,17.75,0.00
65242,12.29,13.68,199,1793,74.90,27.00,7.27,42,0.00,8.71,12.55,17,0.71,0.00,-6.09,20.08,0.00
65307,11.94,13.68,199,1830,74.90,26.50,7.81,42,0.00,9.72,14.12,17,0.80,0.00,-5.08,22.33,0.00
65373,12.06,13.68,199,1847,74.90,25.00,8.67,42,0.00,10.74,15.69,17,0.83,0.00,-4.06,25.48,0.00
65440,12.63,13.68,199,1839,74.90,25.00,8.63,42,0.00,11.46,16.08,17,0.83,0.00,-3.34,25.78,5.10
65505,13.32,13.68,199,1868,74.90,25.50,8.77,42,0.00,11.90,16.47,17,0.83,0.00,-2.90,25.78,5.10
65573,13.78,13.68,199,1891,74.90,25.50,8.88,42,0.00,12.19,16.47,17,0.82,0.00,-2.61,26.20,6.27
65638,14.24,13.60,199,1894,74.90,25.50,8.89,42,0.00,12.33,16.47,17,0.82,0.00,-2.47,25.88,6.27
65705,14.70,13.60,199,1914,74.90,26.00,8.98,42,0.00,12.48,16.86,17,0.81,0.00,-2.32,26.29,6.67
65770,14.81,13.68,199,1960,74.90,26.00,9.20,42,0.00,12.62,16.86,17,0.82,0.00,-2.18,26.62,6.67
65836,14.81,13.68,199,1964,74.90,26.00,9.22,42,0.00,12.62,16.86,17,0.80,0.00,-2.18,26.62,7.06
65904,14.81,13.68,199,1986,74.90,26.50,8.90,42,0.00,12.62,16.86,17,0.81,0.00,-2.18,26.51,7.06
65970,14.93,13.68,199,2004,74.90,26.50,8.98,42,0.00,12.62,16.86,17,0.79,0.00,-2.18,27.23,7.06
66036,15.04,13.68,199,2021,74.90,26.00,9.48,42,0.00,12.62,16.86,17,0.80,0.00,-2.18,27.55,7.06
66102,15.16,13.68,199,2052,74.90,26.50,9.20,42,0.00,12.77,16.86,17,0.80,0.00,-2.03,27.44,7.06
66168,15.04,13.68,199,2066,74.90,26.50,9.26,42,0.00,12.77,16.86,17,0.80,0.00,-2.03,27.44,7.06
66234,15.16,13.68,199,2078,74.90,26.50,9.31,42,0.00,12.77,16.86,18,0.80,0.00,-2.03,27.75,7.06
66301,15.16,13.76,199,2094,74.90,26.50,9.38,42,0.00,12.77,16.86,18,0.79,0.00,-2.03,27.75,7.06
66367,15.27,13.76,199,2127,74.90,26.50,9.53,42,0.00,12.77,16.86,18,0.79,0.00,-2.03,27.95,7.06
66433,15.27,13.68,199,2143,74.90,26.50,9.60,42,0.00,12.77,16.86,18,0.80,0.00,-2.03,28.38,7.06
66500,15.39,13.76,199,2157,74.90,26.50,9.66,42,0.00,12.77,16.86,18,0.78,0.00,-2.03,28.81,7.06
66566,15.39,13.76,199,2185,74.90,27.00,9.79,42,0.00,12.62,16.86,18,0.79,0.00,-2.18,28.38,7.06
66631,15.16,13.68,199,2188,74.90,27.00,9.80,42,0.00,12.62,16.86,18,0.78,0.00,-2.18,28.70,7.45
66698,15.16,13.68,199,2221,74.90,27.00,9.95,42,0.00,12.62,16.86,20,0.78,0.00,-2.18,28.91,7.45
66764,15.16,13.60,199,2240,74.90,27.00,10.04,42,0.00,12.62,16.47,20,0.78,0.00,-2.18,29.13,7.06
66830,15.04,13.76,199,2243,74.90,26.50,10.05,42,0.00,12.62,16.47,20,0.78,0.00,-2.18,29.57,7.06
66896,15.04,13.68,199,2281,74.90,27.00,10.22,42,0.00,12.62,16.47,20,0.79,0.00,-2.18,29.57,6.67
66964,15.04,13.68,199,2287,74.90,26.50,10.73,42,0.00,12.62,16.47,20,0.78,0.00,-2.18,30.13,6.67
67029,14.93,13.68,199,2312,74.90,27.00,10.36,42,0.00,12.62,16.47,20,0.78,0.00,-2.18,29.90,6.67
67095,14.93,13.68,199,2322,74.90,27.00,10.40,42,0.00,12.62,16.47,20,0.81,0.00,-2.18,30.13,6.67
67162,15.04,13.68,199,2352,74.90,27.00,11.04,42,0.00,12.48,16.47,21,0.78,0.00,-2.32,30.55,6.67
67229,14.93,13.68,199,2372,74.90,27.00,10.63,42,0.00,12.48,16.08,21,0.77,0.00,-2.32,30.66,6.67
67294,14.93,13.76,199,2382,74.90,27.00,10.67,42,0.00,12.48,16.08,21,0.81,0.00,-2.32,30.99,6.27
67361,14.81,13.76,199,2408,74.90,27.50,10.79,42,0.00,12.48,16.08,21,0.77,0.00,-2.32,31.23,6.27
67427,14.81,13.68,199,2414,74.90,28.00,10.81,42,0.00,12.33,15.69,21,0.77,0.00,-2.47,30.99,5.88
67493,14.81,13.76,199,2437,74.90,28.00,10.92,42,0.00,12.33,15.69,21,0.77,0.00,-2.47,31.22,5.88
67559,14.93,13.68,199,2464,74.90,28.00,11.04,42,0.00,12.19,15.69,21,0.76,0.00,-2.61,31.34,5.49
67626,14.93,13.68,199,2467,74.90,28.50,11.05,42,0.00,12.19,15.29,22,0.76,0.00,-2.61,31.22,5.49
67691,14.81,13.68,199,2492,74.90,28.50,11.16,42,0.00,12.04,15.29,22,0.78,0.00,-2.76,31.43,5.10
67757,14.81,13.68,199,2513,74.90,29.00,11.26,42,0.00,11.90,14.90,22,0.74,0.00,-2.90,31.43,5.10
67823,14.81,13.68,199,2534,74.90,29.00,10.81,42,0.00,11.75,14.90,22,0.74,0.00,-3.05,30.99,4.31
67889,14.70,13.76,199,2541,74.90,29.50,10.84,42,0.00,11.75,14.90,22,0.73,0.00,-3.05,31.34,4.31
67956,14.70,13.68,199,2555,74.90,29.50,10.90,42,0.00,11.61,14.51,22,0.72,0.00,-3.19,31.22,4.31
68023,14.70,13.68,199,2607,74.90,30.50,10.99,42,0.00,11.46,14.51,22,0.71,0.00,-3.34,30.99,3.53
68089,14.70,13.60,199,2608,74.90,30.50,11.12,42,0.00,11.32,14.12,23,0.70,0.00,-3.48,30.33,3.53
68154,14.70,13.68,199,2608,74.90,30.50,10.57,42,0.00,11.17,14.12,23,0.69,0.00,-3.63,30.33,3.53
68222,14.81,13.68,199,2642,74.90,30.50,10.67,42,0.00,11.03,14.12,23,0.69,0.00,-3.77,30.33,3.14
68287,14.81,13.68,199,2656,74.90,30.50,10.71,42,0.00,11.03,14.12,23,0.69,0.00,-3.77,30.55,3.14
68354,14.81,13.60,199,2666,74.90,30.50,10.77,42,0.00,10.88,14.12,23,0.68,0.00,-3.92,30.99,3.14
68419,14.70,13.68,199,2687,74.90,31.00,10.81,42,0.00,10.88,14.12,23,0.68,0.00,-3.92,30.55,2.75
68485,14.81,13.68,199,2700,74.90,31.00,10.89,42,0.00,10.74,13.73,23,0.68,0.00,-4.06,30.44,2.75
68552,14.81,13.68,199,2720,74.90,31.00,10.94,42,0.00,10.59,13.73,24,0.67,0.00,-4.21,30.55,2.35
68619,14.81,13.68,199,2728,74.90,31.00,10.45,42,0.00,10.59,13.73,24,0.67,0.00,-4.21,30.13,2.35
68684,14.81,13.68,199,2752,74.90,31.00,11.06,42,0.00,10.59,13.73,24,0.66,0.00,-4.21,30.55,2.35
68751,14.81,13.68,199,2760,74.90,31.50,11.15,42,0.00,10.45,13.73,24,0.67,0.00,-4.35,30.66,2.35
68817,14.70,13.68,199,2774,74.90,31.50,10.60,41,0.00,10.45,13.73,24,0.65,0.00,-4.35,30.33,2.35
68883,14.81,13.68,199,2791,74.90,31.50,10.65,41,0.00,10.30,13.73,24,0.65,0.00,-4.50,30.22,2.35
68950,14.81,13.68,199,2809,74.90,31.50,10.79,41,0.00,10.30,13.73,24,0.65,0.00,-4.50,30.55,2.35
69015,14.93,13.68,199,2816,74.90,31.50,10.81,41,0.00,10.30,13.73,26,0.65,0.00,-4.50,30.66,2.35
69083,14.81,13.68,199,2828,74.90,32.00,10.86,41,0.00,10.16,13.73,26,0.64,0.00,-4.64,30.33,2.35
69149,14.81,13.60,199,2862,74.90,32.00,10.99,41,0.00,10.16,13.73,26,0.65,0.00,-4.64,30.44,2.35
69214,14.81,13.68,199,2874,74.90,32.00,11.04,41,0.00,10.16,13.73,26,0.64,0.00,-4.64,30.77,1.96
69281,14.70,13.68,199,2880,74.90,32.00,10.44,41,0.00,10.01,13.73,26,0.64,0.00,-4.79,30.88,1.96
69347,14.70,13.68,199,2886,74.90,32.00,11.08,41,0.00,10.01,13.73,26,0.63,0.00,-4.79,30.22,2.35
69413,14.81,13.60,199,2904,74.90,32.00,11.15,41,0.00,10.01,13.73,26,0.63,0.00,-4.79,30.33,2.35
69479,14.81,13.68,199,2912,74.90,32.00,11.18,41,0.00,9.87,13.73,27,0.62,0.00,-4.93,30.33,2.35
69545,14.70,13.60,199,2940,74.90,32.00,10.66,41,0.00,9.87,13.73,27,0.62,0.00,-4.93,30.44,2.35
69612,14.70,13.68,199,2950,74.90,32.00,10.70,41,0.00,9.87,13.73,27,0.64,0.00,-4.93,30.33,2.35
69679,14.81,13.68,199,2952,74.90,32.00,10.70,41,0.00,9.87,13.73,27,0.61,0.00,-4.93,30.55,2.35
69745,14.70,13.68,199,2964,74.90,32.50,10.75,41,0.00,9.72,13.73,27,0.61,0.00,-5.08,30.33,2.35
69810,14.81,13.68,199,2978,74.90,32.50,10.80,41,0.00,9.72,13.73,27,0.61,0.00,-5.08,30.00,2.35
69877,14.93,13.68,199,3002,74.90,32.50,10.89,41,0.00,8.85,2.75,27,0.52,0.00,-5.95,30.33,2.75
69943,14.13,13.68,199,2954,74.90,34.00,0.00,41,0.00,5.95,0.00,27,0.32,0.00,-8.85,26.04,2.75
70010,12.29,13.68,199,2932,74.90,32.00,0.00,41,0.00,4.93,0.00,28,0.28,0.00,-9.87,11.15,0.00
