Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
49144,14.70,13.68,192,908,74.90,13.50,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
49214,14.59,13.68,192,917,74.90,14.00,1.56,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
49285,14.70,13.68,192,911,74.90,13.50,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.47,0.00
49356,14.70,13.68,192,916,74.90,14.50,1.56,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
49427,14.70,13.68,192,907,74.90,14.50,1.55,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.50,0.00
49497,14.59,13.60,192,906,74.90,16.00,1.52,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.50,0.00
49567,14.59,13.68,192,896,74.90,15.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
49638,14.70,13.60,192,894,74.90,15.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
49710,14.59,13.68,192,903,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.56,0.00
49781,14.70,13.60,192,906,74.90,14.00,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
49851,14.59,13.68,192,912,74.90,13.50,1.56,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
49922,14.70,13.60,192,906,74.90,14.00,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
49993,14.59,13.68,192,904,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
50063,14.81,13.60,192,906,74.90,13.50,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
50134,14.59,13.68,192,908,74.90,14.00,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
50204,14.70,13.60,192,905,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
50275,14.59,13.68,192,907,74.90,14.00,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
50346,14.70,13.68,192,901,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
50417,14.59,13.52,192,901,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
50488,14.47,13.68,192,903,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
50558,14.70,13.52,192,901,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.56,0.00
50629,14.47,13.68,192,905,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
50700,14.70,13.68,192,894,74.90,15.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
50771,14.59,13.68,192,898,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
50841,14.70,13.60,192,897,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
50911,14.47,13.68,192,901,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
50982,14.70,13.60,192,901,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
51053,14.47,13.68,192,906,74.90,13.50,1.55,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
51124,14.70,13.60,192,904,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
51193,14.59,13.68,192,908,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
51265,14.70,13.68,192,898,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.56,0.00
51336,14.70,13.68,192,905,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
51407,14.59,13.68,192,909,74.90,13.00,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
51476,14.70,13.68,192,900,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
51547,14.59,13.68,192,904,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.50,0.00
51618,14.81,13.68,192,904,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.53,0.00
51689,14.59,13.68,192,908,74.90,13.00,1.55,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
51759,14.70,13.68,192,888,74.90,13.50,1.52,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
51831,14.59,13.60,192,888,74.90,14.00,1.52,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
51901,14.59,13.76,192,897,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
51972,14.59,13.68,192,899,74.90,13.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52043,14.70,13.68,192,904,74.90,14.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52114,14.59,13.68,192,897,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52184,14.70,13.68,192,906,74.90,13.00,1.55,38,0.00,4.50,0.00,0,0.23,0.00,0.0,-10.45,3.56,0.00
52255,14.70,13.68,192,909,74.90,13.00,1.55,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.53,0.00
52325,14.70,13.68,192,901,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52396,14.70,13.68,192,899,74.90,13.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52467,14.70,13.68,192,900,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52538,14.70,13.68,192,900,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
52608,14.70,13.68,192,896,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
52679,14.70,13.68,194,900,74.90,13.50,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
52750,14.70,13.60,194,894,74.90,13.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
52821,14.81,13.68,194,898,74.90,13.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
52892,14.81,13.60,194,902,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
52962,14.81,13.60,194,904,74.90,13.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
53033,14.81,13.68,194,898,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
53103,14.81,13.60,194,897,74.90,13.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
53174,14.70,13.60,194,900,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
53245,14.70,13.52,194,904,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
53316,14.70,13.68,194,909,74.90,12.00,1.55,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
53387,14.70,13.52,194,906,74.90,13.00,1.55,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.56,0.00
53456,14.70,13.68,194,904,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
53528,14.59,13.60,194,893,74.90,14.00,1.52,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
53598,14.59,13.68,194,890,74.90,14.50,1.52,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
53669,14.70,13.68,194,889,74.90,14.00,1.52,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
53741,14.59,13.68,194,892,74.90,14.00,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
53811,14.70,13.60,194,893,74.90,13.00,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
53882,14.59,13.68,194,904,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
53953,14.59,13.68,194,909,74.90,12.00,1.55,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
54022,14.70,13.52,194,904,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
54093,14.59,13.68,194,904,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
54164,14.70,13.60,194,896,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
54235,14.59,13.68,194,902,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
54306,14.70,13.68,194,899,74.90,13.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
54377,14.70,13.68,194,902,74.90,13.00,1.54,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
54447,14.70,13.68,194,895,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
54518,14.70,13.68,194,894,74.90,15.00,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
54588,14.70,13.68,194,886,74.90,14.00,1.51,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
54659,14.70,13.68,194,892,74.90,14.00,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
54730,14.81,13.68,194,892,74.90,13.50,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
54800,14.70,13.68,194,899,74.90,14.00,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
54873,14.70,13.68,194,898,74.90,13.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
54942,14.81,13.68,194,897,74.90,13.50,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.60,0.00
55012,14.70,13.68,194,902,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55084,14.81,13.68,194,889,74.90,14.50,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55153,14.70,13.60,194,897,74.90,13.50,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55225,14.81,13.68,194,890,74.90,14.00,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55296,14.70,13.68,194,894,74.90,14.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55366,14.81,13.68,194,901,74.90,14.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55437,14.81,13.68,194,894,74.90,13.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55507,14.81,13.68,194,899,74.90,13.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55578,14.81,13.68,194,899,74.90,13.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55649,14.81,13.68,194,902,74.90,13.50,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55719,14.81,13.68,194,896,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55791,14.70,13.68,194,895,74.90,13.50,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55861,14.70,13.68,194,900,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
55932,14.81,13.68,194,902,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56003,14.81,13.68,194,908,74.90,12.00,1.55,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
56073,14.81,13.60,194,910,74.90,12.00,1.55,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
56144,14.81,13.68,194,902,74.90,13.00,1.54,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
56215,14.81,13.60,194,894,74.90,14.00,1.53,38,0.00,4.50,0.00,0,0.24,0.00,0.0,-10.45,3.58,0.00
56285,14.81,13.68,194,899,74.90,13.50,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56356,14.81,13.60,194,896,74.90,14.00,1.53,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56427,14.81,13.68,194,894,74.90,14.00,1.53,38,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.60,0.00
56497,14.81,13.68,194,888,74.90,13.00,1.53,38,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.65,0.00
56569,14.81,13.52,194,896,74.90,13.50,1.52,38,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56639,14.81,13.60,194,898,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56709,14.81,13.60,194,900,74.90,13.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56780,14.81,13.68,194,903,74.90,12.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56851,14.81,13.60,194,899,74.90,13.50,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56921,14.81,13.68,194,901,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
56992,14.81,13.60,194,892,74.90,14.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57063,14.70,13.68,194,890,74.90,14.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57134,14.81,13.60,194,886,74.90,14.00,1.51,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57204,14.70,13.68,194,890,74.90,14.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57277,14.81,13.52,194,886,74.90,13.50,1.51,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
57345,14.70,13.68,194,894,74.90,14.50,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
57416,14.81,13.68,194,882,74.90,14.00,1.51,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57487,14.70,13.60,194,885,74.90,14.50,1.50,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57559,14.70,13.68,194,888,74.90,14.00,1.51,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57629,14.81,13.68,194,888,74.90,14.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57700,14.70,13.68,194,894,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
57771,14.81,13.68,194,893,74.90,13.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
57842,14.70,13.68,194,900,74.90,12.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
57913,14.81,13.68,194,890,74.90,14.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
57982,14.70,13.68,194,897,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
58054,14.81,13.68,194,888,74.90,14.00,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
58125,14.70,13.68,194,888,74.90,13.50,1.52,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58195,14.81,13.68,194,888,74.90,13.00,1.51,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58267,14.81,13.76,194,896,74.90,13.50,1.53,39,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.62,0.00
58336,14.81,13.68,194,894,74.90,14.00,1.51,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58407,14.93,13.68,194,894,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58478,14.93,13.68,194,898,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58549,14.93,13.68,194,904,74.90,12.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58620,14.81,13.68,194,898,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58691,14.93,13.68,194,899,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58761,14.93,13.68,194,897,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58831,15.04,13.68,194,900,74.90,13.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58903,14.93,13.68,194,897,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
58973,14.93,13.68,194,898,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
59044,14.93,13.68,194,900,74.90,13.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
59114,14.93,13.68,194,898,74.90,13.50,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
59185,14.81,13.60,194,892,74.90,14.50,1.50,39,0.00,4.64,0.00,0,0.26,0.00,0.0,-10.30,3.60,0.00
59256,14.93,13.60,194,881,74.90,17.50,1.46,39,0.00,4.64,0.00,0,0.26,0.00,0.0,-10.30,3.63,0.00
59327,14.93,13.60,194,867,74.90,16.50,1.66,39,0.00,4.64,0.00,0,0.26,0.00,0.0,-10.30,3.72,0.00
59397,14.93,13.60,194,866,74.90,16.00,1.66,39,0.00,4.64,0.00,0,0.26,0.00,0.0,-10.30,3.75,0.00
59468,14.81,13.68,194,883,74.90,14.00,1.51,39,0.00,4.79,0.00,0,0.25,0.00,0.0,-10.16,3.75,0.00
59539,14.93,13.60,194,888,74.90,13.00,1.52,39,0.00,4.79,0.00,0,0.25,0.00,0.0,-10.16,3.72,0.00
59610,14.81,13.68,194,901,74.90,12.00,1.54,39,0.00,4.79,0.00,0,0.24,0.00,0.0,-10.16,3.69,0.00
59680,14.81,13.60,194,905,74.90,11.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
59751,14.70,13.68,194,909,74.90,11.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
59822,14.81,13.60,194,908,74.90,11.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
59892,14.59,13.68,194,909,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
59963,14.70,13.60,194,898,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
60034,14.47,13.60,194,901,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
60105,14.59,13.68,194,897,74.90,12.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.69,0.00
60175,14.70,13.60,194,907,74.90,12.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
60247,14.59,13.68,194,912,74.90,12.00,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
60317,14.81,13.60,194,912,74.90,12.00,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
60388,14.70,13.68,194,915,74.90,11.50,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
60458,14.93,13.60,194,912,74.90,12.50,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
60529,14.81,13.68,194,916,74.90,11.50,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
60600,14.93,13.60,194,910,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
60670,14.93,13.68,194,904,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
60741,15.04,13.60,194,901,74.90,13.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
60812,14.93,13.68,194,905,74.90,14.00,1.54,39,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.67,0.00
60882,15.04,13.60,194,897,74.90,13.50,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.69,0.00
60953,14.93,13.68,194,903,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61023,15.04,13.68,194,902,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61094,15.04,13.68,194,910,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61165,14.81,13.68,194,918,74.90,12.00,1.57,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
61236,14.93,13.68,194,906,74.90,13.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
61307,14.81,13.68,194,906,74.90,13.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
61377,14.81,13.68,194,901,74.90,14.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61449,14.70,13.68,194,903,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
61518,14.81,13.68,194,897,74.90,14.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61589,14.70,13.68,194,905,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
61660,14.81,13.68,194,903,74.90,13.00,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
61731,14.81,13.68,194,908,74.90,14.00,1.55,39,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.67,0.00
61801,14.93,13.68,194,899,74.90,13.00,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61873,14.81,13.68,194,910,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
61943,14.81,13.68,194,905,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62013,14.93,13.68,194,895,74.90,14.50,1.53,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
62085,14.81,13.68,194,908,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62155,14.93,13.68,194,908,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62226,14.81,13.60,194,917,74.90,12.00,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62297,14.81,13.68,194,906,74.90,13.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
62367,14.81,13.60,194,910,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
62438,14.93,13.68,194,905,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62509,14.81,13.60,194,914,74.90,14.00,1.56,39,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.67,0.00
62579,14.93,13.68,194,900,74.90,13.50,1.54,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
62649,14.81,13.60,194,907,74.90,14.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62721,14.93,13.60,194,904,74.90,13.00,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62791,14.81,13.68,194,912,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.67,0.00
62862,14.81,13.52,194,914,74.90,12.50,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
62933,14.81,13.68,194,906,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
63004,14.81,13.52,194,910,74.90,13.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
63074,14.81,13.68,194,909,74.90,12.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
63145,14.70,13.60,194,914,74.90,13.00,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
63216,14.70,13.60,194,912,74.90,13.00,1.56,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
63285,14.70,13.60,194,906,74.90,14.00,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
63357,14.81,13.68,194,907,74.90,13.50,1.55,39,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
