Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier),MAF/SD Blend Percentage (%),Primary Wastegate Duty Cycle (%)
512183,-5.47,14.47,13.76,185,0.50,3275,0.00,37.50,9.08,122,0.00,0,7.69,-7.11,27.53,2.32,11.37,0.92,80.8258,0.0,0.00
512262,-5.47,14.47,13.68,185,0.50,3288,0.00,37.50,9.12,122,0.00,0,7.69,-7.25,27.53,2.30,11.37,0.92,80.7953,0.0,0.00
512341,-4.69,14.47,13.76,185,0.50,3279,0.00,38.00,9.09,122,0.00,0,7.55,-7.25,27.11,2.30,11.37,0.92,80.6946,0.0,0.00
512420,-4.69,14.59,13.76,185,0.49,3288,0.00,38.00,9.12,122,0.00,0,7.55,-7.25,27.33,2.30,11.37,0.90,80.5939,0.0,0.00
512501,-4.69,14.59,13.76,185,0.49,3310,0.00,38.00,9.18,122,0.00,0,7.55,-7.25,27.11,2.30,11.37,0.90,80.4291,0.0,0.00
512581,-4.69,14.47,13.68,185,0.49,3296,0.00,38.00,9.20,122,0.00,0,7.40,-7.40,26.82,2.30,11.37,0.90,80.3802,0.0,0.00
512662,-4.69,14.47,13.68,185,0.49,3308,0.00,38.00,9.17,122,0.00,0,7.40,-7.40,26.92,2.30,10.98,0.90,80.2399,0.0,0.00
512742,-3.91,14.59,13.68,185,0.48,3311,0.00,38.00,9.18,122,0.00,0,7.40,-7.55,26.92,2.28,10.98,0.90,80.0964,0.0,0.00
512820,-3.91,14.47,13.68,185,0.47,3340,0.00,38.00,9.26,122,0.00,0,7.25,-7.55,26.41,2.28,10.98,0.90,80.0049,0.0,0.00
512901,-3.91,14.59,13.68,185,0.47,3327,0.00,38.00,9.23,122,0.00,0,7.25,-7.55,26.29,2.28,10.98,0.90,79.7974,0.0,0.00
512980,-4.69,14.59,13.76,185,0.46,3333,0.00,38.00,8.61,122,0.00,0,7.11,-7.69,26.40,2.28,10.98,0.90,79.8645,0.0,0.00
513061,-4.69,14.59,13.68,185,0.46,3345,0.00,38.00,8.56,122,0.00,0,7.11,-7.69,26.09,2.28,10.98,0.90,79.6844,0.0,0.00
513140,-4.69,14.59,13.68,187,0.45,3351,0.00,38.00,7.86,122,0.00,0,6.53,-8.27,19.33,2.06,5.88,0.62,75.1709,0.0,0.00
513221,-5.47,14.24,13.76,187,0.30,3344,0.00,37.00,0.00,122,0.00,0,4.79,-10.01,9.83,1.64,0.00,0.54,74.0295,0.0,0.00
513301,-5.47,13.09,13.68,187,0.19,3226,0.00,34.00,0.00,122,0.00,0,3.92,-11.17,6.29,1.64,0.00,0.54,73.5138,0.0,0.00
513381,-5.47,15.39,13.76,187,0.18,3030,0.00,31.00,0.00,122,0.00,0,3.63,-11.32,9.44,1.56,0.00,0.54,72.9797,0.0,0.00
513461,-6.25,18.60,13.76,187,0.19,2926,0.00,25.00,0.00,122,0.00,0,3.48,-11.46,8.09,1.54,0.00,0.54,72.2626,0.0,0.00
513541,-6.25,23.89,13.68,187,0.17,2817,0.00,22.50,0.00,122,0.00,0,3.34,-11.46,7.78,1.72,0.00,0.54,71.8414,0.0,0.00
513620,-6.25,25.38,13.76,187,0.18,2704,0.00,20.00,0.00,122,0.00,0,3.34,-11.46,9.18,1.60,0.00,0.54,71.4722,0.0,0.00
513700,-6.25,25.38,13.68,187,0.20,2590,0.00,17.00,0.00,122,0.00,0,3.34,-11.46,8.44,1.66,0.00,0.54,71.1548,0.0,0.00
513780,-7.03,24.69,13.68,187,0.18,2382,0.00,16.00,0.00,122,0.00,0,3.34,-11.32,7.37,1.58,0.00,0.54,70.8466,0.0,0.00
513860,-7.03,23.66,13.76,187,0.18,2268,0.00,15.50,0.00,122,0.00,0,3.48,-11.32,6.73,1.54,0.00,0.54,70.5353,0.0,0.00
513941,-7.03,23.54,13.68,187,0.18,2170,0.00,15.50,0.00,122,0.00,0,3.63,-11.17,6.37,1.48,0.00,0.54,70.2026,0.0,0.00
514021,-7.03,23.89,13.76,187,0.19,2081,0.00,15.50,0.00,122,0.00,0,3.63,-11.03,6.40,1.52,0.00,0.54,70.0012,0.0,0.00
514100,-7.81,23.54,13.68,187,0.21,1860,0.00,15.50,0.00,122,0.00,0,3.77,-10.88,6.62,1.52,0.00,0.54,70.0012,0.0,0.00
514180,-7.81,23.54,13.68,187,0.23,1759,0.00,15.50,0.00,122,0.00,0,3.92,-10.88,6.73,1.54,0.00,0.54,70.0012,0.0,0.00
514260,-7.81,23.54,13.68,187,0.26,1688,0.00,15.00,0.00,122,0.00,0,4.06,-10.74,7.34,1.60,1.18,0.60,69.9951,0.0,0.00
514341,-7.81,23.77,13.68,187,0.30,1579,0.00,16.00,3.37,122,0.00,0,4.35,-10.45,7.99,1.58,3.14,0.68,69.8669,0.0,0.00
514420,-7.81,23.66,13.68,187,0.36,1547,0.00,17.50,4.09,122,0.00,0,4.50,-9.72,8.40,1.68,4.71,0.70,70.1508,0.0,0.00
514500,-7.81,23.89,13.68,187,0.38,1693,0.00,22.50,3.97,122,0.00,0,5.08,-9.43,10.01,1.72,5.49,0.72,71.1243,0.0,0.00
514580,-8.59,23.66,13.76,187,0.36,1851,0.00,31.00,4.34,122,0.00,0,5.51,-9.29,11.09,1.80,5.88,0.74,71.5942,0.0,0.00
514659,-10.16,18.60,13.76,187,0.34,2051,0.00,32.50,4.38,122,0.00,0,5.51,-9.29,11.56,1.80,5.88,0.74,72.2168,0.0,0.00
514740,-10.16,14.36,13.68,187,0.32,2214,0.00,33.00,4.25,122,0.00,0,5.51,-9.29,11.77,1.82,5.88,0.74,71.9360,0.0,0.00
514819,-10.16,14.24,13.76,187,0.34,2382,0.00,34.00,5.08,122,0.00,0,5.37,-9.29,12.52,1.86,6.27,0.74,72.4945,0.0,0.00
514899,-10.16,14.59,13.76,187,0.38,2295,0.00,35.50,5.87,122,0.00,0,5.51,-9.14,14.14,1.94,6.27,0.76,73.0774,0.0,0.00
514981,-10.16,15.04,13.76,187,0.38,2320,0.00,35.00,5.44,122,0.00,0,5.80,-9.00,14.86,1.94,6.67,0.76,73.3276,0.0,0.00
515059,-10.16,14.47,13.76,187,0.39,2314,0.00,35.50,5.43,122,0.00,0,5.80,-9.00,14.94,1.96,7.06,0.78,73.8922,0.0,0.00
515139,-10.16,13.67,13.76,187,0.40,2311,0.00,35.50,5.94,122,0.00,0,6.09,-8.56,15.54,1.98,7.45,0.80,74.5239,0.0,0.00
515219,-10.16,13.78,13.84,187,0.46,2309,0.00,35.50,6.40,122,0.00,0,6.24,-8.27,16.49,2.02,8.63,0.84,76.1749,0.0,0.00
515299,-10.16,13.90,13.76,187,0.52,2333,0.00,35.00,7.46,122,0.00,0,7.11,-7.69,21.06,2.16,10.20,0.88,78.2990,0.0,0.00
515379,-10.16,14.13,13.76,187,0.60,2323,0.00,33.00,7.43,122,0.00,0,7.69,-7.11,22.90,2.22,10.98,0.90,80.2063,0.0,0.00
515459,-10.16,13.55,13.76,187,0.62,2324,0.00,33.00,7.44,122,0.00,0,8.13,-6.67,23.65,2.24,10.98,0.90,81.4484,0.0,0.00
515539,-9.38,13.32,13.76,187,0.63,2339,0.00,32.50,7.49,122,0.00,0,8.56,-6.09,24.13,2.22,11.37,0.90,82.1533,0.0,0.00
515619,-8.59,14.24,13.76,187,0.63,2339,0.00,32.00,7.98,122,0.00,0,8.71,-5.95,24.41,2.24,11.37,0.92,82.9254,0.0,0.00
515699,-8.59,14.70,13.76,187,0.65,2344,0.00,31.50,8.50,122,0.00,0,9.00,-5.80,25.46,2.26,11.76,0.92,83.4625,0.0,0.00
515779,-8.59,14.81,13.76,187,0.65,2350,0.00,31.50,8.02,122,0.00,0,9.14,-5.66,25.89,2.26,12.16,0.94,83.9783,0.0,0.00
515859,-7.81,14.70,13.76,187,0.68,2361,0.00,31.50,8.52,122,0.00,0,9.29,-5.37,26.09,2.28,12.16,0.94,84.3903,0.0,0.00
515938,-7.81,14.70,13.68,187,0.67,2367,0.00,30.50,8.59,122,0.00,0,9.43,-5.22,26.71,2.30,12.55,0.94,84.6924,0.0,0.00
516019,-7.03,14.70,13.76,187,0.69,2382,0.00,30.50,8.64,122,0.00,0,9.58,-5.08,26.71,2.30,12.55,0.96,85.0586,0.0,0.00
516099,-7.03,14.81,13.76,187,0.69,2365,0.00,30.50,8.58,120,0.00,0,9.72,-5.08,27.22,2.32,12.94,0.96,85.3729,0.0,0.00
516179,-7.03,14.70,13.76,187,0.70,2384,0.00,30.50,9.16,120,0.00,0,9.87,-4.93,27.95,2.32,12.94,0.96,85.8368,0.0,0.00
516259,-7.03,14.70,13.68,187,0.71,2397,0.00,30.00,9.20,120,0.00,0,10.01,-4.79,28.36,2.32,12.94,0.96,86.1084,0.0,0.00
516338,-6.25,14.70,13.68,187,0.70,2404,0.00,30.00,9.23,120,0.00,0,10.01,-4.64,28.36,2.32,12.94,0.96,86.1511,0.0,0.00
516420,-6.25,14.59,13.76,187,0.72,2400,0.00,29.50,9.22,120,0.00,0,10.16,-4.64,28.80,2.34,12.94,0.96,86.3892,0.0,0.00
516499,-6.25,14.93,13.68,187,0.72,2426,0.00,30.00,9.32,120,0.00,0,10.16,-4.64,28.80,2.34,12.94,0.96,86.4380,0.0,0.00
516580,-5.47,14.81,13.68,187,0.71,2396,0.00,29.50,9.34,120,0.00,0,10.16,-4.50,28.90,2.34,12.94,0.96,86.5356,0.0,0.00
516660,-5.47,14.70,13.68,187,0.72,2427,0.00,30.00,9.32,120,0.00,0,10.30,-4.50,29.23,2.34,12.94,0.96,86.5875,0.0,0.00
516740,-5.47,14.59,13.68,187,0.72,2445,0.00,30.00,9.39,120,0.00,0,10.30,-4.50,29.22,2.34,12.94,0.96,86.4624,0.0,0.00
516819,-4.69,14.59,13.76,187,0.72,2426,0.00,30.00,9.32,120,0.00,0,10.30,-4.50,29.12,2.34,12.94,0.96,86.7279,0.0,0.00
516900,-4.69,14.70,13.68,187,0.71,2472,0.00,30.50,9.49,120,0.00,0,10.30,-4.50,29.22,2.36,12.94,0.96,86.6638,0.0,0.00
516979,-4.69,14.59,13.68,187,0.72,2472,0.00,29.50,9.49,120,0.00,0,10.30,-4.50,29.34,2.36,12.94,0.96,86.6089,0.0,0.00
517059,-4.69,14.81,13.68,187,0.72,2467,0.00,30.00,9.47,120,0.00,0,10.30,-4.64,29.44,2.34,12.94,0.96,86.5112,0.0,0.00
517139,-3.91,14.70,13.68,187,0.70,2490,0.00,30.50,9.03,120,0.00,0,10.16,-4.64,28.36,2.32,12.16,0.94,85.9009,0.0,0.00
517219,-3.91,14.47,13.76,187,0.68,2471,0.00,31.00,8.96,120,0.00,0,9.87,-4.93,27.64,2.30,11.37,0.92,85.0891,0.0,0.00
517299,-3.91,14.47,13.68,187,0.66,2497,0.00,31.50,8.51,120,0.00,0,9.58,-5.51,26.51,2.28,10.98,0.90,84.0637,0.0,0.00
517379,-3.91,13.67,13.68,187,0.63,2491,0.00,32.00,7.97,120,0.00,0,9.29,-5.95,25.57,2.26,10.20,0.86,82.7454,0.0,0.00
517459,-3.91,13.55,13.68,187,0.59,2499,0.00,34.00,7.46,120,0.00,0,8.85,-6.38,24.13,2.20,9.80,0.86,81.7352,0.0,0.00
517540,-3.91,13.55,13.68,187,0.57,2502,0.00,34.50,7.47,120,0.00,0,8.27,-6.53,22.42,2.18,9.02,0.84,80.4688,0.0,0.00
517619,-3.91,14.13,13.76,187,0.51,2530,0.00,35.50,6.48,120,0.00,0,7.84,-6.96,21.15,2.14,8.63,0.82,79.2480,0.0,0.00
517699,-3.12,13.90,13.68,187,0.49,2527,0.00,35.50,6.47,120,0.00,0,7.55,-7.40,20.61,2.14,8.63,0.82,78.4546,0.0,0.00
517778,-1.56,14.24,13.68,187,0.47,2519,0.00,35.50,6.45,120,0.00,0,7.40,-7.69,20.04,2.12,8.24,0.80,77.7985,0.0,0.00
517857,-1.56,14.70,13.68,187,0.45,2529,0.00,36.00,6.47,120,0.00,0,6.96,-7.84,18.43,2.08,7.84,0.80,77.0782,0.0,0.00
517938,-2.34,14.47,13.68,187,0.43,2520,0.00,36.00,5.91,120,0.00,0,6.82,-7.98,18.27,2.06,7.45,0.80,76.3184,0.0,0.00
518018,-2.34,14.59,13.76,187,0.42,2514,0.00,36.00,5.95,120,0.00,0,6.67,-8.27,17.81,2.06,7.45,0.78,75.8514,0.0,0.00
518098,-3.12,14.70,13.68,187,0.42,2526,0.00,36.00,5.93,120,0.00,0,6.53,-8.42,17.51,2.04,7.45,0.78,75.5829,0.0,0.00
518178,-3.12,14.81,13.68,187,0.41,2534,0.00,36.00,5.95,120,0.00,0,6.38,-8.56,17.29,2.04,7.06,0.78,75.1617,0.0,0.00
518257,-3.91,15.04,13.68,187,0.40,2518,0.00,36.00,5.37,120,0.00,0,6.24,-8.56,16.84,2.02,7.06,0.78,75.0580,0.0,0.00
518337,-3.91,15.04,13.76,187,0.40,2542,0.00,36.00,5.42,120,0.00,0,6.24,-8.56,16.91,2.02,7.06,0.78,74.6674,0.0,0.00
518418,-3.91,14.93,13.76,187,0.40,2523,0.00,36.00,5.38,120,0.00,0,6.09,-8.85,16.49,2.02,7.06,0.78,74.4507,0.0,0.00
518497,-4.69,15.04,13.76,187,0.40,2534,0.00,36.00,5.40,120,0.00,0,5.95,-8.85,16.77,2.00,6.67,0.76,74.2889,0.0,0.00
518578,-4.69,15.16,13.76,187,0.39,2530,0.00,36.00,5.40,120,0.00,0,5.95,-8.85,16.49,2.00,6.67,0.76,74.2920,0.0,0.00
518658,-4.69,14.93,13.76,187,0.39,2541,0.00,36.00,5.42,120,0.00,0,5.95,-8.85,16.49,2.00,6.67,0.76,74.0143,0.0,0.00
518737,-5.47,14.93,13.76,187,0.38,2542,0.00,36.00,5.41,120,0.00,0,5.95,-9.00,16.29,2.00,6.67,0.76,73.8770,0.0,0.00
518817,-5.47,14.81,13.76,187,0.38,2530,0.00,36.00,5.40,120,0.00,0,5.80,-9.00,16.35,2.00,6.67,0.76,73.8129,0.0,0.00
518897,-5.47,14.93,13.76,187,0.38,2546,0.00,36.00,5.43,120,0.00,0,5.80,-9.00,16.03,2.00,6.67,0.76,73.7244,0.0,0.00
518977,-6.25,14.93,13.76,187,0.39,2529,0.00,36.00,5.40,120,0.00,0,5.80,-9.00,16.16,2.00,6.67,0.76,73.8739,0.0,0.00
519057,-6.25,15.04,13.76,187,0.38,2549,0.00,36.00,5.44,120,0.00,0,5.80,-9.00,16.02,1.98,6.67,0.76,73.6816,0.0,0.00
519137,-6.25,14.93,13.76,187,0.38,2566,0.00,36.00,5.48,120,0.00,0,5.80,-9.14,16.09,1.98,6.67,0.76,73.6053,0.0,0.00
519217,-7.03,14.93,13.76,187,0.38,2531,0.00,36.00,5.40,120,0.00,0,5.66,-9.14,16.03,1.98,6.67,0.76,73.4985,0.0,0.00
519297,-7.03,15.04,13.76,187,0.38,2546,0.00,36.00,5.43,120,0.00,0,5.66,-9.14,16.03,1.98,6.67,0.76,73.5413,0.0,0.00
519377,-7.03,14.81,13.68,187,0.38,2528,0.00,36.00,5.39,120,0.00,0,5.66,-9.14,15.89,1.98,6.67,0.76,73.5870,0.0,0.00
519457,-7.03,14.93,13.76,187,0.37,2532,0.00,35.50,5.43,120,0.00,0,5.66,-9.14,15.95,1.98,6.67,0.76,73.5474,0.0,0.00
519537,-7.03,14.81,13.76,187,0.38,2550,0.00,36.00,5.44,118,0.00,0,5.66,-9.14,15.95,1.98,6.67,0.76,73.4406,0.0,0.00
519617,-7.81,14.93,13.76,187,0.38,2533,0.00,36.00,5.40,118,0.00,0,5.66,-9.14,15.89,1.98,6.67,0.76,73.4924,0.0,0.00
519697,-7.81,14.81,13.76,187,0.38,2549,0.00,36.00,5.44,118,0.00,0,5.66,-9.14,15.95,1.98,6.67,0.76,73.4039,0.0,0.00
519777,-7.81,14.81,13.76,187,0.38,2538,0.00,35.50,5.41,118,0.00,0,5.66,-9.14,15.95,1.98,6.67,0.76,73.6206,0.0,0.00
519856,-7.81,14.70,13.68,187,0.38,2547,0.00,36.00,5.43,118,0.00,0,5.66,-9.14,16.09,1.98,6.67,0.76,73.5657,0.0,0.00
519936,-7.81,14.70,13.68,187,0.39,2540,0.00,36.00,5.42,118,0.00,0,5.66,-9.00,16.09,2.00,7.06,0.78,73.8739,0.0,0.00
520017,-7.81,14.81,13.76,187,0.40,2558,0.00,36.50,6.00,118,0.00,0,5.80,-8.85,16.77,2.04,7.45,0.78,74.1180,0.0,0.00
520097,-7.81,14.93,13.68,187,0.42,2547,0.00,36.00,5.98,118,0.00,0,5.95,-8.85,17.81,2.04,7.45,0.80,74.7345,0.0,0.00
520176,-8.59,14.70,13.68,187,0.42,2569,0.00,36.00,5.97,118,0.00,0,6.09,-8.56,18.12,2.06,7.84,0.80,75.2197,0.0,0.00
520256,-10.16,14.59,13.68,187,0.44,2558,0.00,36.00,6.00,118,0.00,0,6.24,-8.42,18.43,2.08,8.24,0.80,75.6775,0.0,0.00
520336,-10.16,14.36,13.68,187,0.44,2546,0.00,36.00,6.52,118,0.00,0,6.38,-8.42,18.64,2.08,8.24,0.82,75.8881,0.0,0.00
520416,-10.16,14.70,13.76,187,0.45,2564,0.00,36.00,6.02,118,0.00,0,6.53,-8.27,19.26,2.10,8.24,0.82,76.1444,0.0,0.00
520496,-10.16,14.81,13.68,187,0.46,2574,0.00,36.00,6.04,118,0.00,0,6.53,-8.27,19.60,2.10,8.24,0.82,76.6357,0.0,0.00
520576,-10.16,14.81,13.68,187,0.45,2550,0.00,36.00,6.59,118,0.00,0,6.67,-8.13,19.51,2.10,8.24,0.82,76.7517,0.0,0.00
520657,-10.16,14.81,13.68,187,0.47,2556,0.00,36.00,6.54,118,0.00,0,6.67,-8.13,19.77,2.10,8.63,0.82,76.8829,0.0,0.00
520736,-10.16,14.70,13.68,187,0.46,2585,0.00,36.00,6.62,118,0.00,0,6.82,-7.98,19.95,2.12,8.63,0.82,76.9073,0.0,0.00
520817,-10.16,14.70,13.68,187,0.47,2574,0.00,36.00,6.59,118,0.00,0,6.82,-7.98,20.14,2.12,8.63,0.82,77.0416,0.0,0.00
520897,-10.16,14.81,13.68,187,0.46,2578,0.00,36.00,6.60,118,0.00,0,6.82,-7.98,20.04,2.12,8.63,0.82,77.1027,0.0,0.00
520977,-10.16,14.70,13.76,187,0.47,2585,0.00,35.50,6.62,118,0.00,0,6.82,-7.98,20.32,2.12,8.63,0.82,77.3651,0.0,0.00
521057,-10.16,14.93,13.68,187,0.47,2590,0.00,36.00,6.63,118,0.00,0,6.82,-7.98,20.04,2.12,8.63,0.82,77.2217,0.0,0.00
521136,-10.16,14.81,13.68,187,0.47,2590,0.00,36.00,6.63,118,0.00,0,6.82,-7.98,20.23,2.12,8.63,0.82,77.2827,0.0,0.00
521216,-10.16,14.59,13.68,187,0.48,2584,0.00,36.00,6.62,118,0.00,0,6.82,-7.98,20.41,2.14,8.63,0.82,77.4017,0.0,0.00
521296,-10.16,14.59,13.68,187,0.47,2591,0.00,36.00,6.61,118,0.00,0,6.82,-7.98,20.32,2.12,8.63,0.82,77.4628,0.0,0.00
521378,-10.16,14.81,13.68,187,0.48,2598,0.00,35.50,6.65,118,0.00,0,6.82,-7.98,20.59,2.14,8.63,0.82,77.4170,0.0,0.00
521456,-10.16,14.70,13.76,187,0.47,2604,0.00,36.00,6.67,118,0.00,0,6.82,-7.98,20.41,2.14,8.63,0.82,77.5024,0.0,0.00
521536,-10.16,14.70,13.76,187,0.48,2608,0.00,36.00,6.68,118,0.00,0,6.96,-7.84,20.78,2.14,8.63,0.82,77.4567,0.0,0.00
521615,-10.16,14.81,13.76,187,0.47,2617,0.00,36.00,6.70,118,0.00,0,6.82,-7.98,20.41,2.12,8.63,0.82,77.4872,0.0,0.00
521695,-10.16,14.81,13.76,187,0.47,2618,0.00,36.00,6.70,118,0.00,0,6.82,-7.98,20.68,2.14,8.63,0.82,77.5757,0.0,0.00
521776,-10.16,14.81,13.76,187,0.48,2601,0.00,36.00,6.66,118,0.00,0,6.82,-7.98,20.68,2.12,8.63,0.82,77.6001,0.0,0.00
521856,-10.16,14.81,13.68,187,0.47,2624,0.00,36.00,6.72,118,0.00,0,6.96,-7.84,20.68,2.14,8.63,0.82,77.5055,0.0,0.00
521935,-10.16,14.70,13.76,187,0.48,2626,0.00,36.00,6.72,118,0.00,0,6.82,-7.98,20.78,2.14,8.63,0.82,77.5269,0.0,0.00
522015,-10.16,14.70,13.76,187,0.47,2625,0.00,36.00,6.72,118,0.00,0,6.96,-7.98,20.59,2.14,8.63,0.82,77.4597,0.0,0.00
522096,-10.16,14.70,13.68,187,0.47,2616,0.00,36.00,6.70,118,0.00,0,6.82,-7.98,20.41,2.14,8.63,0.82,77.7222,0.0,0.00
522176,-10.16,14.81,13.68,187,0.47,2623,0.00,36.00,6.71,118,0.00,0,6.82,-7.98,20.50,2.12,8.63,0.82,77.4475,0.0,0.00
522255,-10.16,14.81,13.76,187,0.47,2624,0.00,36.00,6.72,118,0.00,0,6.82,-7.98,20.41,2.12,8.63,0.82,77.4414,0.0,0.00
522335,-10.16,14.70,13.76,187,0.46,2624,0.00,36.00,6.72,118,0.00,0,6.82,-7.98,20.23,2.12,8.63,0.82,77.2308,0.0,0.00
522415,-10.16,14.70,13.76,187,0.46,2638,0.00,36.00,6.75,118,0.00,0,6.82,-7.98,20.04,2.12,8.24,0.82,77.2827,0.0,0.00
522494,-10.16,14.70,13.76,187,0.45,2645,0.00,36.00,6.77,118,0.00,0,6.82,-8.13,20.04,2.12,8.24,0.82,76.9348,0.0,0.00
522576,-10.16,14.70,13.76,187,0.45,2649,0.00,36.00,6.22,118,0.00,0,6.67,-8.13,19.68,2.10,8.24,0.80,76.7242,0.0,0.00
522655,-10.16,14.70,13.68,187,0.43,2638,0.00,36.50,6.19,118,0.00,0,6.53,-8.27,19.26,2.10,7.84,0.80,76.3855,0.0,0.00
522734,-10.16,14.81,13.68,187,0.43,2640,0.00,36.50,6.21,118,0.00,0,6.53,-8.42,19.02,2.08,7.84,0.80,76.1108,0.0,0.00
522814,-10.16,14.81,13.68,187,0.42,2644,0.00,36.50,6.21,118,0.00,0,6.38,-8.42,18.95,2.08,7.45,0.80,75.9125,0.0,0.00
522894,-10.16,14.81,13.68,187,0.41,2642,0.00,36.50,6.20,118,0.00,0,6.38,-8.56,18.57,2.06,7.45,0.78,75.4761,0.0,0.00
522975,-10.16,14.70,13.68,187,0.41,2654,0.00,36.50,6.23,118,0.00,0,6.09,-8.71,17.88,2.06,7.45,0.78,75.1648,0.0,0.00
523054,-10.16,14.81,13.76,187,0.40,2661,0.00,36.50,6.25,118,0.00,0,6.09,-8.71,17.58,2.04,7.06,0.78,74.8352,0.0,0.00
523134,-10.16,14.70,13.76,187,0.39,2667,0.00,36.50,5.69,118,0.00,0,5.95,-8.85,17.36,2.04,6.67,0.76,74.5697,0.0,0.00
523214,-10.16,14.93,13.76,187,0.38,2656,0.00,36.50,5.67,118,0.00,0,5.95,-9.00,16.77,2.02,6.67,0.76,74.2157,0.0,0.00
523294,-10.16,14.81,13.68,187,0.38,2653,0.00,36.50,5.66,118,0.00,0,5.80,-9.00,16.70,2.02,6.67,0.76,74.0662,0.0,0.00
523374,-10.16,14.93,13.68,187,0.37,2653,0.00,36.00,5.66,118,0.00,0,5.66,-9.14,16.49,2.00,6.67,0.76,73.9044,0.0,0.00
523454,-10.16,14.93,13.76,187,0.37,2654,0.00,36.00,5.67,118,0.00,0,5.66,-9.14,16.36,2.00,6.67,0.76,73.6847,0.0,0.00
523535,-10.16,14.93,13.68,187,0.37,2653,0.00,36.00,5.66,118,0.00,0,5.66,-9.14,16.35,2.00,6.27,0.76,73.5382,0.0,0.00
523614,-10.16,14.81,13.68,187,0.36,2668,0.00,36.00,5.69,118,0.00,0,5.66,-9.14,16.16,1.98,6.27,0.76,73.5077,0.0,0.00
523694,-10.16,14.59,13.68,187,0.36,2670,0.00,36.00,5.70,118,0.00,0,5.51,-9.29,15.81,1.98,6.27,0.76,73.4650,0.0,0.00
523773,-10.16,14.59,13.68,187,0.36,2668,0.00,36.00,5.69,118,0.00,0,5.51,-9.29,16.03,1.98,6.27,0.76,73.3154,0.0,0.00
523854,-10.16,14.59,13.68,187,0.36,2669,0.00,36.00,5.71,118,0.00,0,5.51,-9.29,16.03,1.98,6.27,0.74,73.1812,0.0,0.00
523934,-10.16,14.59,13.68,187,0.36,2667,0.00,36.00,5.69,118,0.00,0,5.51,-9.29,15.81,1.98,6.27,0.74,73.1049,0.0,0.00
524013,-10.16,14.47,13.76,187,0.36,2667,0.00,36.00,5.69,117,0.00,0,5.51,-9.29,15.95,1.98,6.27,0.74,73.0774,0.0,0.00
524094,-10.16,14.47,13.68,187,0.36,2664,0.00,36.00,5.68,117,0.00,0,5.37,-9.43,15.95,1.98,6.27,0.74,73.0499,0.0,0.00
524173,-10.16,14.47,13.76,187,0.36,2664,0.00,36.00,5.68,117,0.00,0,5.37,-9.29,15.95,1.98,6.27,0.74,73.0713,0.0,0.00
524253,-10.16,14.47,13.68,187,0.36,2664,0.00,36.00,5.68,117,0.00,0,5.51,-9.43,15.81,1.98,6.27,0.74,73.0011,0.0,0.00
524332,-10.16,14.47,13.68,187,0.35,2669,0.00,36.00,5.69,117,0.00,0,5.37,-9.43,15.81,1.98,6.27,0.74,72.8912,0.0,0.00
524412,-10.16,14.47,13.76,187,0.36,2680,0.00,36.00,5.72,117,0.00,0,5.37,-9.43,15.95,1.98,6.27,0.74,72.8088,0.0,0.00
524493,-10.16,14.47,13.68,187,0.35,2678,0.00,36.00,5.71,117,0.00,0,5.37,-9.43,15.61,1.98,6.27,0.74,73.0194,0.0,0.00
524573,-10.16,14.47,13.76,187,0.35,2676,0.00,36.00,5.72,117,0.00,0,5.37,-9.43,15.75,1.98,6.27,0.74,72.9767,0.0,0.00
524653,-10.16,14.47,13.76,187,0.36,2681,0.00,35.50,5.72,117,0.00,0,5.37,-9.43,15.54,1.98,6.27,0.74,72.8882,0.0,0.00
524733,-10.16,14.47,13.68,187,0.35,2685,0.00,36.00,5.73,117,0.00,0,5.37,-9.43,15.81,1.98,5.88,0.74,72.7905,0.0,0.00
524813,-10.16,14.47,13.68,189,0.35,2676,0.00,36.00,5.71,117,0.00,0,5.37,-9.43,15.61,1.98,6.27,0.74,72.7417,0.0,0.00
524892,-10.16,14.47,13.68,187,0.36,2667,0.00,35.50,5.72,117,0.00,0,5.37,-9.43,15.68,1.98,6.27,0.74,72.9919,0.0,0.00
524973,-10.16,14.47,13.76,187,0.35,2676,0.00,36.00,5.71,117,0.00,0,5.37,-9.43,15.81,1.98,6.27,0.74,72.7539,0.0,0.00
525051,-10.16,14.47,13.76,187,0.35,2669,0.00,36.00,5.69,117,0.00,0,5.37,-9.43,15.54,1.98,6.27,0.74,72.8699,0.0,0.00
525133,-10.16,14.36,13.76,187,0.35,2681,0.00,36.00,5.72,117,0.00,0,5.37,-9.43,15.75,1.98,6.27,0.74,72.7386,0.0,0.00
525212,-10.16,14.36,13.68,189,0.35,2661,0.00,36.00,5.68,117,0.00,0,5.37,-9.43,15.61,1.96,6.27,0.74,72.7539,0.0,0.00
