Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier),MAF/SD Blend Percentage (%),Primary Wastegate Duty Cycle (%)
13039,-3.12,14.59,13.60,190,0.55,3280,0.00,37.00,9.77,115,0.00,0,8.42,-6.38,30.10,2.38,11.76,0.92,82.7423,0.0,0.00
13118,-3.12,14.59,13.76,190,0.55,3280,0.00,37.00,9.80,115,0.00,0,8.42,-6.38,30.10,2.36,11.76,0.92,82.6569,0.0,0.00
13198,-3.12,14.59,13.60,190,0.55,3288,0.00,36.50,9.82,115,0.00,0,8.42,-6.38,29.88,2.36,11.76,0.92,82.6416,0.0,0.00
13278,-3.12,14.70,13.60,190,0.55,3262,0.00,37.00,9.74,115,0.00,0,8.42,-6.38,29.77,2.36,11.76,0.92,82.6477,0.0,0.00
13358,-3.12,14.70,13.60,190,0.55,3285,0.00,37.00,9.81,115,0.00,0,8.42,-6.38,29.99,2.36,11.76,0.92,82.7026,0.0,0.00
13438,-3.12,14.70,13.60,190,0.55,3285,0.00,37.00,9.81,115,0.00,0,8.42,-6.38,29.88,2.36,11.76,0.92,82.6447,0.0,0.00
13517,-3.12,14.70,13.60,190,0.54,3268,0.00,37.00,9.06,115,0.00,0,8.42,-6.53,29.66,2.36,11.76,0.92,82.5500,0.0,0.00
13598,-3.12,14.59,13.60,190,0.55,3270,0.00,37.00,9.77,115,0.00,0,8.27,-6.53,29.66,2.36,11.76,0.92,82.5592,0.0,0.00
13678,-3.12,14.81,13.60,190,0.54,3286,0.00,37.00,9.82,115,0.00,0,8.27,-6.53,29.77,2.36,11.76,0.92,82.5012,0.0,0.00
13757,-3.12,14.59,13.60,190,0.54,3269,0.00,37.00,9.82,115,0.00,0,8.27,-6.53,29.89,2.36,11.76,0.92,82.5623,0.0,0.00
13838,-3.12,14.70,13.60,190,0.54,3274,0.00,37.50,9.08,115,0.00,0,8.27,-6.53,29.66,2.36,11.76,0.92,82.4646,0.0,0.00
13917,-3.12,14.70,13.60,190,0.54,3286,0.00,37.50,9.82,115,0.00,0,8.27,-6.53,29.55,2.34,11.37,0.92,82.2601,0.0,0.00
13997,-3.12,14.70,13.60,190,0.53,3288,0.00,37.50,9.12,115,0.00,0,8.27,-6.53,29.01,2.34,11.37,0.90,81.9397,0.0,0.00
14077,-3.12,14.59,13.60,190,0.52,3270,0.00,37.50,9.07,115,0.00,0,7.98,-6.82,28.16,2.32,10.98,0.90,81.4453,0.0,0.00
14157,-3.12,14.70,13.60,190,0.50,3274,0.00,37.50,9.08,115,0.00,0,7.84,-7.11,27.23,2.30,10.59,0.88,81.1096,0.0,0.00
14237,-3.12,14.70,13.60,190,0.49,3288,0.00,38.00,8.42,115,0.00,0,7.69,-7.25,26.82,2.28,10.20,0.88,80.6549,0.0,0.00
14318,-3.12,14.59,13.60,190,0.47,3269,0.00,38.00,8.37,115,0.00,0,7.55,-7.25,25.37,2.26,10.20,0.86,80.1483,0.0,0.00
14398,-3.12,14.59,13.60,190,0.45,3274,0.00,38.00,8.38,115,0.00,0,7.40,-7.40,24.79,2.24,9.80,0.86,79.8492,0.0,0.00
14477,-3.12,14.70,13.60,190,0.45,3285,0.00,38.00,7.67,115,0.00,0,7.11,-7.69,24.23,2.24,9.41,0.84,79.4434,0.0,0.00
14557,-3.91,14.81,13.60,190,0.44,3289,0.00,38.00,7.72,115,0.00,0,7.11,-7.84,23.94,2.22,9.41,0.84,79.0771,0.0,0.00
14637,-4.69,14.81,13.60,190,0.42,3269,0.00,38.00,7.67,115,0.00,0,6.96,-7.98,22.99,2.20,9.02,0.84,78.7140,0.0,0.00
14717,-4.69,14.81,13.60,190,0.40,3288,0.00,38.00,7.01,115,0.00,0,6.82,-7.98,22.13,2.18,9.02,0.82,78.3630,0.0,0.00
14797,-5.47,15.04,13.60,190,0.40,3289,0.00,38.00,7.72,115,0.00,0,6.67,-8.13,22.05,2.18,8.63,0.82,78.1403,0.0,0.00
14878,-5.47,15.27,13.60,190,0.40,3284,0.00,38.00,7.00,115,0.00,0,6.53,-8.27,22.05,2.16,8.63,0.82,77.9724,0.0,0.00
14956,-6.25,15.16,13.60,190,0.40,3266,0.00,38.00,6.97,115,0.00,0,6.53,-8.42,21.68,2.16,8.63,0.82,77.6947,0.0,0.00
15036,-6.25,15.04,13.60,190,0.39,3279,0.00,38.00,7.00,115,0.00,0,6.38,-8.42,21.31,2.14,8.24,0.82,77.4658,0.0,0.00
15117,-7.03,14.93,13.60,190,0.38,3265,0.00,38.00,6.97,115,0.00,0,6.24,-8.56,20.78,2.14,8.24,0.82,77.3071,0.0,0.00
15196,-7.03,14.93,13.60,190,0.37,3279,0.00,38.00,6.99,115,0.00,0,6.24,-8.71,20.32,2.12,8.24,0.80,76.9653,0.0,0.00
15276,-7.81,15.27,13.60,190,0.36,3255,0.00,38.00,6.94,115,0.00,0,6.09,-8.71,20.59,2.12,7.84,0.80,76.8372,0.0,0.00
15357,-7.81,15.39,13.60,190,0.35,3276,0.00,38.00,6.99,115,0.00,0,6.09,-8.71,20.04,2.10,7.84,0.80,76.6296,0.0,0.00
15438,-8.59,15.16,13.52,190,0.35,3252,0.00,38.00,6.94,115,0.00,0,5.95,-8.85,18.95,2.08,7.45,0.78,76.1902,0.0,0.00
15518,-8.59,15.04,13.60,190,0.34,3268,0.00,38.00,6.27,115,0.00,0,5.80,-9.00,18.64,2.06,7.06,0.78,75.9705,0.0,0.00
15598,-8.59,15.16,13.52,190,0.33,3264,0.00,38.00,6.27,115,0.00,0,5.80,-9.14,18.35,2.06,7.06,0.76,75.6317,0.0,0.00
15678,-9.38,15.27,13.52,190,0.33,3249,0.00,38.00,6.24,115,0.00,0,5.66,-9.14,17.81,2.04,6.67,0.76,75.4181,0.0,0.00
15758,-9.38,15.16,13.60,190,0.32,3248,0.00,38.00,6.24,115,0.00,0,5.51,-9.29,17.51,2.04,6.67,0.76,75.2472,0.0,0.00
15838,-10.16,15.04,13.60,190,0.31,3264,0.00,38.00,6.27,115,0.00,0,5.51,-9.29,16.91,2.02,6.67,0.76,75.0641,0.0,0.00
15918,-10.16,14.93,13.60,190,0.31,3246,0.00,38.00,6.27,115,0.00,0,5.37,-9.43,16.84,2.02,6.27,0.76,74.8688,0.0,0.00
15999,-10.16,14.93,13.60,190,0.31,3244,0.00,38.00,6.23,115,0.00,0,5.37,-9.43,16.77,2.02,6.27,0.76,74.8260,0.0,0.00
16079,-10.94,15.04,13.60,190,0.30,3264,0.00,38.00,6.27,115,0.00,0,5.37,-9.43,16.56,2.00,6.27,0.74,74.6582,0.0,0.00
16159,-10.94,15.04,13.60,190,0.30,3242,0.00,38.00,6.23,115,0.00,0,5.22,-9.58,16.36,2.00,6.27,0.74,74.5667,0.0,0.00
16239,-10.94,14.93,13.60,190,0.30,3252,0.00,38.00,6.24,115,0.00,0,5.22,-9.58,16.35,2.00,5.88,0.74,74.5605,0.0,0.00
16320,-10.94,14.93,13.60,190,0.30,3245,0.00,38.00,6.23,115,0.00,0,5.22,-9.58,16.22,1.98,5.88,0.74,74.3896,0.0,0.00
16403,-11.72,14.81,13.60,190,0.29,3249,0.00,38.00,5.55,115,0.00,0,5.22,-9.72,16.09,1.98,5.88,0.74,74.3073,0.0,0.00
16480,-11.72,14.81,13.68,190,0.29,3231,0.00,38.00,5.51,115,0.00,0,5.08,-9.72,15.75,1.98,5.88,0.74,74.3011,0.0,0.00
16561,-11.72,14.93,13.60,190,0.29,3244,0.00,38.00,5.54,115,0.00,0,5.08,-9.72,15.68,1.98,5.88,0.74,74.1760,0.0,0.00
16642,-12.50,15.04,13.68,190,0.29,3221,0.00,38.00,5.54,115,0.00,0,5.08,-9.72,15.75,1.98,5.88,0.74,74.1028,0.0,0.00
16722,-12.50,15.04,13.60,190,0.29,3220,0.00,38.00,5.50,115,0.00,0,5.08,-9.72,15.61,1.98,5.49,0.72,74.0387,0.0,0.00
16801,-12.50,14.93,13.60,190,0.28,3236,0.00,38.00,5.52,115,0.00,0,5.08,-9.87,15.40,1.96,5.49,0.72,74.0265,0.0,0.00
16881,-12.50,14.70,13.60,190,0.28,3217,0.00,38.00,5.49,115,0.00,0,4.93,-9.87,15.07,1.94,5.49,0.72,74.0173,0.0,0.00
16960,-12.50,14.70,13.60,190,0.27,3230,0.00,38.00,5.51,115,0.00,0,4.79,-10.01,14.73,1.94,5.10,0.70,74.0356,0.0,0.00
17041,-12.50,14.70,13.60,190,0.26,3226,0.00,38.00,5.51,115,0.00,0,4.79,-10.01,14.38,1.92,4.71,0.70,74.0082,0.0,0.00
17121,-13.28,14.70,13.60,190,0.25,3208,0.00,38.00,5.47,115,0.00,0,4.79,-10.16,13.91,1.88,4.71,0.68,74.0051,0.0,0.00
17201,-13.28,14.70,13.60,190,0.24,3219,0.00,38.00,4.81,115,0.00,0,4.50,-10.30,12.85,1.86,3.92,0.66,74.0051,0.0,0.00
17281,-13.28,14.59,13.60,190,0.22,3191,0.00,38.00,4.77,115,0.00,0,4.35,-10.45,11.99,1.82,3.14,0.64,73.9899,0.0,0.00
17360,-13.28,14.59,13.60,190,0.21,3198,0.00,38.00,4.79,115,0.00,0,4.21,-10.74,11.45,1.80,2.75,0.64,73.9990,0.0,0.00
17441,-15.62,14.47,13.60,190,0.21,3209,0.00,38.00,4.79,115,0.00,0,4.06,-10.74,11.14,1.78,2.75,0.62,73.9685,0.0,0.00
17521,-15.62,14.59,13.60,190,0.20,3193,0.00,38.00,4.77,115,0.00,0,4.06,-10.88,10.96,1.74,1.57,0.58,73.9990,0.0,0.00
17601,-15.62,14.70,13.68,190,0.18,3202,0.00,36.00,0.00,115,0.00,0,3.63,-11.17,8.69,1.64,0.00,0.54,73.9899,0.0,0.00
17680,-15.62,14.70,13.68,190,0.15,3179,0.00,33.00,0.00,115,0.00,0,3.34,-11.46,7.89,1.60,0.00,0.54,73.9075,0.0,0.00
17761,-15.62,15.73,13.60,190,0.15,3176,0.00,31.00,0.00,115,0.00,0,3.34,-11.32,7.89,1.60,0.00,0.54,73.8678,0.0,0.00
17840,-15.62,17.69,13.68,190,0.15,3193,0.00,28.50,0.00,115,0.00,0,3.48,-11.32,7.86,1.60,0.00,0.54,73.9349,0.0,0.00
17921,-15.62,20.90,13.68,190,0.15,3168,0.00,23.50,0.00,115,0.00,0,3.48,-11.32,7.89,1.60,0.00,0.54,73.9197,0.0,0.00
18000,-15.62,25.38,13.68,190,0.15,3183,0.00,21.00,0.00,115,0.00,0,3.48,-11.32,7.89,1.60,0.00,0.54,73.8068,0.0,0.00
18081,-15.62,25.38,13.60,190,0.15,3162,0.00,19.50,0.00,115,0.00,0,3.48,-11.32,7.86,1.60,0.00,0.54,73.7671,0.0,0.00
18161,-15.62,25.04,13.60,190,0.15,3151,0.00,18.50,0.00,115,0.00,0,3.48,-11.32,7.86,1.60,0.00,0.54,73.8342,0.0,0.00
18239,-15.62,23.89,13.60,190,0.15,3148,0.00,18.50,0.00,115,0.00,0,3.48,-11.32,7.82,1.60,0.00,0.54,73.8068,0.0,0.00
18320,-15.62,24.00,13.60,190,0.15,3162,0.00,18.50,0.00,115,0.00,0,3.48,-11.32,7.94,1.60,0.00,0.54,73.7793,0.0,0.00
18400,-15.62,23.77,13.68,190,0.15,3140,0.00,18.50,0.00,115,0.00,0,3.48,-11.32,7.98,1.60,0.00,0.54,73.6938,0.0,0.00
18479,-15.62,23.77,13.68,190,0.15,3133,0.00,18.50,0.00,115,0.00,0,3.48,-11.32,7.86,1.60,0.00,0.54,73.6542,0.0,0.00
18559,-15.62,23.77,13.68,190,0.15,3144,0.00,18.50,0.00,115,0.00,0,3.48,-11.32,7.89,1.60,0.00,0.54,73.6938,0.0,0.00
18638,-15.62,23.54,13.60,190,0.15,3125,0.00,18.50,0.00,115,0.00,0,3.92,-10.88,11.05,1.88,0.00,0.54,73.6816,0.0,0.00
18719,-15.62,23.77,13.60,190,0.23,3136,0.00,18.50,0.00,115,0.00,0,3.92,-10.88,10.14,1.70,0.00,0.54,73.6603,0.0,0.00
18799,-15.62,23.89,13.60,190,0.16,3133,0.00,18.50,0.00,115,0.00,0,3.77,-11.17,8.52,1.64,0.00,0.54,73.5626,0.0,0.00
18880,-15.62,23.89,13.60,190,0.17,3125,0.00,18.50,4.00,115,0.00,0,3.63,-11.03,8.39,1.64,1.18,0.58,73.5504,0.0,0.00
18959,-15.62,23.43,13.60,190,0.19,3107,0.00,20.50,4.64,115,0.00,0,3.77,-10.88,9.22,1.74,2.35,0.64,73.5321,0.0,0.00
19039,-15.62,23.89,13.60,190,0.23,3124,0.00,23.00,5.33,115,0.00,0,4.21,-10.59,12.09,1.84,4.31,0.72,73.5504,0.0,0.00
19119,-15.62,23.66,13.60,190,0.29,3129,0.00,29.50,6.67,115,0.00,0,4.35,-10.45,14.32,1.94,6.27,0.76,73.6664,0.0,0.00
19198,-15.62,23.31,13.60,190,0.34,3158,0.00,37.50,6.74,115,0.00,0,4.79,-9.43,16.84,2.02,7.45,0.80,74.7314,0.0,0.00
19278,-15.62,19.06,13.60,190,0.38,3075,0.00,38.00,7.22,115,0.00,0,5.37,-9.14,18.72,2.08,8.24,0.82,75.6134,0.0,0.00
19359,-15.62,15.50,13.60,190,0.40,3126,0.00,38.00,7.34,115,0.00,0,5.95,-8.85,20.59,2.14,8.24,0.82,76.2512,0.0,0.00
19439,-15.62,14.24,13.60,190,0.41,3107,0.00,38.00,7.29,115,0.00,0,6.09,-8.71,20.95,2.14,8.24,0.82,76.7334,0.0,0.00
19518,-15.62,14.36,13.60,190,0.40,3104,0.00,38.00,7.27,115,0.00,0,6.24,-8.56,21.04,2.14,8.24,0.82,76.8372,0.0,0.00
19597,-15.62,14.59,13.60,190,0.40,3107,0.00,38.00,7.29,115,0.00,0,6.24,-8.56,21.23,2.14,8.63,0.82,77.0721,0.0,0.00
19677,-15.62,14.70,13.60,190,0.41,3102,0.00,38.00,7.28,115,0.00,0,6.24,-8.56,21.04,2.14,8.63,0.82,77.1423,0.0,0.00
19758,-15.62,14.81,13.60,190,0.41,3120,0.00,38.00,7.32,115,0.00,0,6.38,-8.42,21.32,2.16,8.63,0.82,77.2095,0.0,0.00
19837,-15.62,14.81,13.60,190,0.41,3089,0.00,38.00,7.25,115,0.00,0,6.38,-8.42,21.23,2.16,8.63,0.82,77.1698,0.0,0.00
19918,-15.62,14.70,13.60,190,0.41,3107,0.00,38.00,7.25,115,0.00,0,6.38,-8.42,21.50,2.16,8.63,0.82,77.1881,0.0,0.00
19998,-15.62,14.70,13.60,190,0.41,3089,0.00,38.00,7.25,115,0.00,0,6.38,-8.42,21.41,2.14,8.24,0.82,77.1790,0.0,0.00
20078,-15.62,14.81,13.60,190,0.41,3105,0.00,38.00,7.29,115,0.00,0,6.38,-8.42,21.31,2.16,8.24,0.82,77.1759,0.0,0.00
20158,-15.62,15.04,13.60,190,0.41,3088,0.00,38.00,7.25,115,0.00,0,6.38,-8.42,21.14,2.14,8.63,0.82,77.1179,0.0,0.00
20238,-15.62,15.04,13.68,190,0.41,3100,0.00,38.00,7.28,115,0.00,0,6.38,-8.42,21.22,2.16,8.24,0.82,77.2034,0.0,0.00
20318,-15.62,15.04,13.60,190,0.41,3085,0.00,38.00,7.24,115,0.00,0,6.38,-8.42,21.14,2.14,8.63,0.82,77.2156,0.0,0.00
20398,-15.62,14.93,13.60,190,0.41,3105,0.00,38.00,7.29,115,0.00,0,6.38,-8.42,21.32,2.14,8.63,0.82,77.2034,0.0,0.00
20478,-15.62,14.93,13.60,190,0.41,3090,0.00,38.00,7.25,115,0.00,0,6.38,-8.42,21.22,2.14,8.24,0.82,77.2095,0.0,0.00
20557,-15.62,14.93,13.60,190,0.41,3098,0.00,38.00,7.27,115,0.00,0,6.38,-8.42,21.14,2.14,8.24,0.82,77.1729,0.0,0.00
20637,-15.62,15.04,13.68,190,0.42,3100,0.00,38.00,7.23,115,0.00,0,6.38,-8.42,21.14,2.16,8.63,0.82,77.1667,0.0,0.00
20717,-15.62,14.93,13.60,190,0.41,3096,0.00,38.00,7.27,115,0.00,0,6.38,-8.42,21.13,2.14,8.24,0.82,77.1637,0.0,0.00
20798,-15.62,14.81,13.60,190,0.41,3084,0.00,38.00,7.24,115,0.00,0,6.38,-8.42,21.04,2.14,8.24,0.82,77.1118,0.0,0.00
20878,-15.62,14.81,13.60,190,0.41,3080,0.00,38.00,7.23,115,0.00,0,6.38,-8.42,21.14,2.14,8.24,0.82,77.1484,0.0,0.00
20957,-15.62,14.93,13.60,190,0.41,3098,0.00,38.00,7.27,115,0.00,0,6.24,-8.56,21.14,2.14,8.24,0.82,77.1301,0.0,0.00
21038,-15.62,14.93,13.60,190,0.41,3100,0.00,38.00,7.28,115,0.00,0,6.38,-8.42,21.14,2.14,8.24,0.82,77.1881,0.0,0.00
21118,-15.62,14.81,13.60,190,0.42,3093,0.00,38.00,7.26,115,0.00,0,6.38,-8.42,21.14,2.16,8.24,0.82,77.2522,0.0,0.00
21196,-15.62,14.81,13.60,190,0.42,3080,0.00,38.00,7.23,115,0.00,0,6.38,-8.42,21.69,2.16,8.63,0.82,77.5940,0.0,0.00
21277,-15.62,14.70,13.60,190,0.47,3095,0.00,37.50,9.24,115,0.00,0,6.67,-8.13,23.55,2.24,10.59,0.90,79.2114,0.0,0.00
21358,-15.62,14.70,13.60,190,0.54,3082,0.00,37.00,9.21,115,0.00,0,7.25,-7.11,27.23,2.30,11.76,0.92,80.8594,0.0,0.00
21438,-14.84,14.59,13.60,190,0.57,3095,0.00,36.50,9.24,115,0.00,0,7.69,-6.82,28.37,2.34,12.16,0.94,81.9916,0.0,0.00
21518,-14.06,14.01,13.60,190,0.60,3085,0.00,35.00,9.87,115,0.00,0,7.98,-6.38,29.66,2.40,12.94,0.96,83.1757,0.0,0.00
21597,-14.06,14.81,13.60,190,0.61,3098,0.00,34.50,9.91,115,0.00,0,8.71,-6.09,31.40,2.40,13.33,0.98,83.9996,0.0,0.00
21678,-13.28,14.81,13.60,190,0.64,3103,0.00,34.00,10.54,115,0.00,0,8.85,-5.66,32.55,2.44,13.73,0.98,84.6344,0.0,0.00
21758,-13.28,14.93,13.60,190,0.65,3107,0.00,33.50,10.60,115,0.00,0,9.14,-5.37,33.39,2.44,13.73,1.00,85.0983,0.0,0.00
21838,-12.50,14.81,13.60,190,0.66,3090,0.00,33.00,10.55,115,0.00,0,9.43,-5.22,33.75,2.46,14.12,1.00,85.5286,0.0,0.00
21917,-11.72,14.70,13.60,190,0.67,3096,0.00,33.00,10.57,115,0.00,0,9.58,-5.22,34.36,2.46,14.12,1.00,85.7056,0.0,0.00
21998,-11.72,14.70,13.60,190,0.67,3103,0.00,33.00,11.25,115,0.00,0,9.72,-5.08,34.35,2.46,14.12,1.00,85.8704,0.0,0.00
22077,-11.72,14.70,13.60,190,0.68,3095,0.00,33.00,10.64,115,0.00,0,9.72,-4.93,35.08,2.48,14.12,1.00,85.9924,0.0,0.00
22157,-10.94,14.70,13.60,190,0.66,3102,0.00,33.00,10.59,115,0.00,0,9.87,-5.08,34.47,2.46,13.33,0.96,85.5560,0.0,0.00
22237,-10.16,14.47,13.60,190,0.64,3105,0.00,34.00,9.94,115,0.00,0,9.29,-5.51,30.54,2.38,11.76,0.92,84.2072,0.0,0.00
22319,-10.16,14.36,13.60,190,0.58,3116,0.00,35.50,9.31,115,0.00,0,8.71,-6.09,27.95,2.30,9.41,0.82,81.7505,0.0,0.00
22397,-10.16,13.78,13.60,190,0.50,3096,0.00,36.50,7.27,115,0.00,0,7.84,-6.96,23.27,2.18,7.45,0.78,79.1290,0.0,0.00
22477,-9.38,13.32,13.60,190,0.42,3109,0.00,37.50,6.63,115,0.00,0,7.11,-8.13,19.95,2.10,7.06,0.76,77.5238,0.0,0.00
22558,-10.16,13.55,13.60,190,0.38,3099,0.00,37.50,5.29,115,0.00,0,6.67,-8.56,18.71,2.04,6.67,0.76,76.4496,0.0,0.00
22636,-10.16,14.13,13.52,190,0.34,3107,0.00,37.50,5.96,115,0.00,0,5.95,-8.85,16.71,2.00,6.27,0.76,75.6653,0.0,0.00
22717,-10.16,15.04,13.60,190,0.32,3095,0.00,37.50,5.94,115,0.00,0,5.80,-9.00,16.63,2.02,6.27,0.74,75.1434,0.0,0.00
22797,-10.94,15.96,13.60,190,0.31,3109,0.00,37.50,5.99,115,0.00,0,5.66,-9.29,16.63,2.00,6.27,0.74,74.8840,0.0,0.00
22876,-10.94,16.42,13.60,190,0.32,3091,0.00,37.50,5.94,115,0.00,0,5.51,-9.29,16.49,2.02,6.27,0.74,74.7192,0.0,0.00
22956,-10.94,16.31,13.60,190,0.32,3110,0.00,37.50,5.97,115,0.00,0,5.51,-9.29,16.36,2.00,6.27,0.74,74.5697,0.0,0.00
23036,-11.72,15.27,13.60,190,0.32,3093,0.00,37.50,5.94,115,0.00,0,5.37,-9.43,16.29,2.00,5.88,0.74,74.5331,0.0,0.00
23116,-11.72,15.16,13.60,190,0.32,3091,0.00,37.50,5.94,115,0.00,0,5.37,-9.43,16.63,2.00,6.27,0.74,74.4598,0.0,0.00
23197,-11.72,15.16,13.52,190,0.32,3088,0.00,37.50,5.93,115,0.00,0,5.37,-9.43,16.35,2.00,5.88,0.74,74.3622,0.0,0.00
23275,-12.50,14.93,13.60,190,0.32,3099,0.00,37.50,5.95,115,0.00,0,5.37,-9.43,16.49,2.00,6.27,0.74,74.4171,0.0,0.00
23356,-12.50,14.93,13.60,190,0.32,3104,0.00,37.50,5.96,115,0.00,0,5.37,-9.43,16.36,2.00,6.27,0.74,74.3408,0.0,0.00
23437,-12.50,14.93,13.60,190,0.32,3078,0.00,37.50,5.91,115,0.00,0,5.37,-9.43,16.42,2.00,6.27,0.74,74.3347,0.0,0.00
23516,-12.50,14.81,13.60,190,0.32,3095,0.00,37.50,5.92,115,0.00,0,5.37,-9.43,16.49,2.02,6.27,0.74,74.2706,0.0,0.00
23595,-12.50,14.81,13.60,190,0.32,3078,0.00,37.50,5.91,115,0.00,0,5.37,-9.43,16.63,2.00,6.27,0.74,74.2859,0.0,0.00
23676,-12.50,14.81,13.60,190,0.32,3093,0.00,37.50,5.94,115,0.00,0,5.37,-9.43,16.49,2.00,6.27,0.74,74.2462,0.0,0.00
23756,-12.50,14.59,13.60,190,0.32,3076,0.00,37.50,5.91,115,0.00,0,5.37,-9.43,16.63,2.00,6.27,0.74,74.2371,0.0,0.00
23836,-13.28,14.59,13.60,190,0.32,3086,0.00,37.50,5.93,115,0.00,0,5.37,-9.43,16.91,2.02,6.27,0.74,74.2828,0.0,0.00
23916,-13.28,14.59,13.60,190,0.33,3072,0.00,37.50,5.90,115,0.00,0,5.37,-9.43,16.91,2.02,6.27,0.74,74.3347,0.0,0.00
23996,-13.28,14.59,13.60,190,0.33,3089,0.00,37.50,5.93,115,0.00,0,5.37,-9.43,16.91,2.02,6.27,0.76,74.4965,0.0,0.00
24075,-13.28,14.47,13.68,190,0.33,3066,0.00,37.50,5.89,115,0.00,0,5.37,-9.43,17.21,2.04,6.67,0.76,74.6216,0.0,0.00
24155,-15.62,14.36,13.60,190,0.35,3071,0.00,37.50,6.55,115,0.00,0,5.51,-9.29,17.74,2.06,7.06,0.78,75.0977,0.0,0.00
24236,-15.62,14.47,13.60,190,0.38,3082,0.00,38.00,7.21,115,0.00,0,5.66,-8.85,18.87,2.08,7.84,0.80,75.8575,0.0,0.00
24315,-15.62,14.47,13.60,190,0.41,3068,0.00,38.00,7.20,115,0.00,0,5.95,-8.71,20.32,2.12,8.63,0.82,76.6724,0.0,0.00
24396,-15.62,14.59,13.60,190,0.44,3080,0.00,37.50,7.23,115,0.00,0,6.09,-8.42,21.41,2.18,9.02,0.84,77.5208,0.0,0.00
24475,-15.62,14.01,13.60,190,0.45,3068,0.00,37.50,7.86,115,0.00,0,6.67,-8.13,23.18,2.20,9.41,0.84,78.2318,0.0,0.00
24555,-15.62,14.13,13.60,190,0.47,3084,0.00,37.00,7.89,115,0.00,0,6.82,-7.98,23.85,2.22,9.80,0.86,78.7750,0.0,0.00
24636,-15.62,14.47,13.60,190,0.48,3067,0.00,37.00,7.85,115,0.00,0,6.96,-7.69,24.50,2.24,9.80,0.86,79.2969,0.0,0.00
24716,-15.62,14.36,13.60,190,0.48,3081,0.00,37.00,7.89,115,0.00,0,7.11,-7.55,24.80,2.24,10.20,0.88,79.6112,0.0,0.00
24796,-14.84,14.24,13.60,190,0.50,3067,0.00,37.00,8.51,115,0.00,0,7.25,-7.55,25.67,2.26,10.20,0.88,79.8798,0.0,0.00
24876,-14.84,14.59,13.60,190,0.50,3072,0.00,37.00,8.52,115,0.00,0,7.40,-7.40,25.87,2.26,10.20,0.88,80.1361,0.0,0.00
24956,-14.06,14.47,13.60,190,0.51,3080,0.00,36.50,9.17,115,0.00,0,7.40,-7.25,26.20,2.28,10.59,0.88,80.3436,0.0,0.00
25036,-13.28,14.47,13.60,190,0.52,3067,0.00,36.50,8.51,115,0.00,0,7.55,-7.25,26.51,2.28,10.59,0.88,80.4443,0.0,0.00
25115,-13.28,14.36,13.60,190,0.52,3086,0.00,36.50,8.56,115,0.00,0,7.55,-7.11,26.62,2.28,10.59,0.88,80.5908,0.0,0.00
25196,-12.50,14.36,13.60,190,0.52,3075,0.00,36.50,8.53,115,0.00,0,7.69,-7.11,26.51,2.28,10.59,0.88,80.5908,0.0,0.00
25277,-12.50,14.36,13.60,190,0.52,3088,0.00,36.50,8.56,115,0.00,0,7.69,-7.11,26.72,2.28,10.59,0.88,80.6946,0.0,0.00
25358,-11.72,14.24,13.60,190,0.52,3074,0.00,37.00,8.52,115,0.00,0,7.69,-7.11,26.30,2.28,10.59,0.88,80.7495,0.0,0.00
25436,-11.72,14.36,13.60,190,0.52,3086,0.00,36.50,8.56,115,0.00,0,7.69,-7.11,26.62,2.28,10.59,0.88,80.7495,0.0,0.00
25516,-10.94,14.24,13.60,190,0.52,3075,0.00,36.50,8.53,115,0.00,0,7.69,-7.11,26.51,2.28,10.59,0.88,80.8105,0.0,0.00
25595,-10.94,14.24,13.60,190,0.52,3072,0.00,36.50,8.52,115,0.00,0,7.69,-7.11,26.62,2.28,10.59,0.88,80.8594,0.0,0.00
25675,-10.94,14.36,13.60,190,0.52,3088,0.00,36.50,8.52,113,0.00,0,7.69,-7.11,26.92,2.30,10.59,0.88,80.8594,0.0,0.00
25755,-10.16,14.24,13.60,190,0.52,3074,0.00,36.50,8.52,113,0.00,0,7.69,-7.11,26.72,2.28,10.59,0.88,80.8594,0.0,0.00
25834,-9.38,14.24,13.60,190,0.53,3088,0.00,36.50,8.56,113,0.00,0,7.69,-7.11,26.82,2.30,10.59,0.88,80.8136,0.0,0.00
25915,-9.38,14.24,13.60,190,0.52,3078,0.00,36.50,9.19,113,0.00,0,7.69,-7.11,26.92,2.28,10.59,0.88,80.8014,0.0,0.00
25995,-9.38,14.24,13.60,190,0.52,3089,0.00,36.50,8.57,113,0.00,0,7.69,-7.11,26.51,2.28,10.59,0.88,80.7983,0.0,0.00
26075,-8.59,14.13,13.60,190,0.52,3075,0.00,36.50,8.53,113,0.00,0,7.69,-7.11,26.62,2.28,10.59,0.88,80.6976,0.0,0.00
