Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
1757105,14.81,13.76,187,0.26,836,33.33,10.50,1.61,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1757173,14.93,13.76,187,0.26,831,33.33,11.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1757242,14.81,13.68,187,0.27,820,33.33,12.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1757310,14.93,13.76,187,0.27,824,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1757379,14.81,13.68,187,0.27,819,33.33,12.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1757448,14.81,13.68,187,0.27,822,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1757516,14.81,13.68,187,0.27,820,33.33,12.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1757584,14.81,13.60,187,0.26,828,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1757653,14.81,13.76,187,0.26,825,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1757721,14.81,13.60,187,0.26,828,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1757789,14.81,13.76,187,0.27,829,33.33,11.50,1.40,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1757858,14.81,13.60,187,0.27,820,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1757926,14.81,13.68,187,0.27,820,33.33,13.00,1.40,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1757994,14.81,13.68,187,0.27,820,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1758063,14.81,13.76,187,0.27,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1758132,14.70,13.52,187,0.27,823,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1758201,14.81,13.68,187,0.27,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1758269,14.81,13.60,187,0.26,822,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1758337,14.81,13.76,187,0.27,820,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1758406,14.81,13.60,187,0.27,815,33.33,13.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1758474,14.81,13.68,187,0.27,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1758542,14.81,13.60,187,0.27,815,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1758610,14.81,13.76,187,0.28,809,33.33,13.00,1.55,38,0.00,5.37,0.00,0,-9.43,3.78,0.00
1758679,14.81,13.68,187,0.28,811,33.33,13.00,1.56,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1758748,14.81,13.68,187,0.28,816,33.33,12.00,1.57,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1758816,14.81,13.76,187,0.28,818,33.33,12.00,1.57,38,0.00,5.37,0.00,0,-9.43,3.75,0.00
1758884,14.81,13.68,187,0.27,820,33.33,11.50,1.59,38,0.00,5.37,0.00,0,-9.43,3.75,0.00
1758952,14.81,13.76,187,0.27,827,33.33,11.00,1.58,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1759021,14.70,13.68,187,0.27,825,33.33,11.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.68,0.00
1759090,14.81,13.76,187,0.27,825,33.33,11.50,1.59,38,0.00,5.37,0.00,0,-9.43,3.70,0.00
1759158,14.81,13.76,187,0.27,827,33.33,11.50,1.59,38,0.00,5.37,0.00,0,-9.43,3.68,0.00
1759228,14.93,13.76,187,0.27,828,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1759294,14.93,13.68,187,0.27,822,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1759364,14.81,13.76,187,0.27,828,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1759432,14.81,13.68,187,0.26,832,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1759501,14.93,13.68,187,0.27,824,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1759568,14.81,13.68,187,0.26,831,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1759637,14.81,13.76,187,0.27,828,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1759705,14.81,13.76,187,0.27,824,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1759774,14.81,13.68,187,0.27,822,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1759842,14.81,13.68,187,0.27,810,33.33,13.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1759911,14.81,13.68,187,0.28,803,33.33,14.00,1.54,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1759978,14.93,13.76,187,0.28,805,33.33,14.00,1.55,38,0.00,5.37,0.00,0,-9.43,3.78,0.00
1760047,14.93,13.60,187,0.28,816,33.33,12.50,1.57,38,0.00,5.37,0.00,0,-9.43,3.86,0.00
1760115,14.93,13.68,187,0.28,822,33.33,11.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.70,0.00
1760186,14.93,13.76,187,0.27,829,33.33,11.00,1.59,38,0.00,5.37,0.00,0,-9.43,3.66,0.00
1760252,15.04,13.68,187,0.26,838,33.33,10.00,1.61,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1760321,14.81,13.76,187,0.26,834,33.33,10.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1760389,14.93,13.68,187,0.26,835,33.33,10.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.58,0.00
1760458,14.93,13.68,187,0.26,833,33.33,11.00,1.42,38,0.00,5.22,0.00,0,-9.58,3.58,0.00
1760526,14.93,13.76,187,0.26,829,33.33,11.50,1.41,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1760594,14.93,13.76,189,0.26,824,33.33,12.00,1.41,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1760664,14.93,13.76,189,0.27,824,33.33,12.00,1.40,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1760732,14.81,13.68,187,0.27,822,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1760800,14.81,13.68,187,0.27,820,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1760869,14.81,13.76,189,0.27,815,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1760937,14.81,13.68,189,0.27,824,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1761005,14.81,13.76,189,0.27,825,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1761073,14.93,13.68,189,0.26,830,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1761143,14.81,13.68,189,0.26,819,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761211,14.93,13.68,189,0.27,816,33.33,13.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761279,14.93,13.76,189,0.27,812,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761348,14.93,13.60,189,0.27,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1761416,14.93,13.68,189,0.27,815,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1761484,14.81,13.68,189,0.27,822,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1761553,14.93,13.68,189,0.27,828,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1761622,14.81,13.60,189,0.27,829,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1761689,14.93,13.60,189,0.26,828,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761758,14.81,13.60,189,0.26,830,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761827,14.81,13.68,189,0.26,830,33.33,11.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761895,14.81,13.68,189,0.26,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1761964,14.81,13.76,189,0.26,819,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1762032,14.93,13.68,189,0.27,812,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1762100,14.70,13.68,189,0.26,814,33.33,13.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1762169,14.81,13.76,189,0.27,822,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1762237,14.70,13.68,189,0.27,824,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1762307,14.70,13.68,189,0.27,824,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1762375,14.70,13.68,189,0.26,821,33.33,12.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1762443,14.70,13.68,189,0.27,820,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1762512,14.70,13.60,189,0.27,820,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1762579,14.70,13.76,189,0.27,811,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1762648,14.70,13.68,189,0.27,815,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1762716,14.70,13.68,189,0.27,819,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1762785,14.81,13.76,189,0.27,826,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1762853,14.81,13.76,189,0.27,825,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1762922,14.81,13.76,189,0.26,829,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1762989,14.81,13.68,189,0.26,832,33.33,10.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1763059,14.81,13.68,189,0.26,828,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.58,0.00
1763126,14.81,13.68,189,0.26,822,33.33,12.00,1.40,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1763195,14.81,13.76,189,0.27,816,33.33,13.00,1.39,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1763263,14.81,13.68,189,0.27,816,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1763332,14.70,13.76,189,0.27,810,33.33,13.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1763400,14.70,13.68,189,0.28,805,33.33,13.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1763470,14.81,13.76,189,0.27,810,33.33,13.00,1.56,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1763537,14.70,13.68,189,0.28,814,33.33,12.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1763605,14.81,13.68,189,0.27,822,33.33,11.50,1.57,38,0.00,5.37,0.00,0,-9.43,3.75,0.00
1763674,14.81,13.76,189,0.27,820,33.33,11.50,1.57,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1763742,14.93,13.76,189,0.27,818,33.33,12.00,1.57,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1763811,14.93,13.76,189,0.27,819,33.33,12.00,1.58,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1763879,14.93,13.68,189,0.27,825,33.33,11.50,1.59,38,0.00,5.37,0.00,0,-9.43,3.68,0.00
1763948,14.93,13.68,189,0.26,826,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1764016,14.93,13.68,189,0.26,833,33.33,10.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1764084,14.81,13.76,189,0.26,829,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764153,14.93,13.68,189,0.26,830,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764221,14.81,13.76,189,0.26,830,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764290,14.93,13.68,189,0.27,832,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1764359,14.93,13.68,189,0.27,824,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1764426,14.81,13.68,189,0.27,820,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764495,14.81,13.76,189,0.27,822,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764563,14.81,13.60,189,0.27,819,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764633,14.81,13.68,189,0.27,814,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764700,14.81,13.60,189,0.27,819,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764770,14.93,13.76,189,0.27,821,33.33,12.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764838,14.81,13.68,189,0.27,823,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1764907,14.93,13.68,189,0.27,825,33.33,11.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1764975,14.81,13.60,189,0.26,831,33.33,11.00,1.61,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1765044,14.81,13.68,189,0.25,836,33.33,11.00,1.58,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1765111,14.81,13.76,189,0.26,825,33.33,11.50,1.41,38,0.00,5.08,0.00,0,-9.72,3.58,0.00
1765180,14.81,13.60,189,0.26,826,33.33,11.50,1.58,38,0.00,5.08,0.00,0,-9.72,3.61,0.00
1765250,14.81,13.68,189,0.26,825,33.33,11.50,1.40,38,0.00,5.08,0.00,0,-9.72,3.58,0.00
1765317,14.81,13.60,189,0.26,823,33.33,12.00,1.40,38,0.00,5.08,0.00,0,-9.72,3.58,0.00
1765385,14.70,13.76,189,0.26,819,33.33,11.50,1.41,38,0.00,5.08,0.00,0,-9.72,3.61,0.00
1765454,14.81,13.60,189,0.26,825,33.33,12.00,1.41,38,0.00,5.08,0.00,0,-9.72,3.56,0.00
1765522,14.81,13.68,189,0.26,816,33.33,13.00,1.39,38,0.00,5.08,0.00,0,-9.72,3.56,0.00
1765590,14.81,13.60,189,0.26,818,33.33,12.50,1.40,38,0.00,5.08,0.00,0,-9.72,3.56,0.00
1765659,14.81,13.68,189,0.27,810,33.33,13.00,1.38,38,0.00,5.08,0.00,0,-9.72,3.61,0.00
1765727,14.81,13.68,189,0.26,814,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.58,0.00
1765797,14.81,13.76,189,0.27,816,33.33,12.50,1.39,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1765864,14.81,13.68,189,0.27,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1765933,14.81,13.68,189,0.26,811,33.33,13.00,1.56,38,0.00,5.08,0.00,0,-9.72,3.58,0.00
1766001,14.81,13.76,189,0.26,814,33.33,13.00,1.39,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1766070,14.93,13.68,189,0.26,817,33.33,12.50,1.39,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1766138,14.81,13.68,189,0.26,819,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1766206,14.93,13.68,189,0.27,814,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1766274,14.93,13.76,189,0.27,808,33.33,13.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1766344,14.93,13.68,189,0.27,809,33.33,13.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1766411,14.93,13.76,189,0.27,812,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1766480,14.93,13.68,189,0.27,818,33.33,11.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1766548,14.93,13.76,189,0.27,819,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1766617,14.81,13.68,189,0.26,826,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.58,0.00
1766686,14.93,13.76,189,0.26,831,33.33,10.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1766754,14.93,13.68,189,0.26,824,33.33,11.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1766821,14.93,13.68,189,0.27,818,33.33,12.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1766891,14.93,13.68,189,0.27,805,33.33,13.50,1.54,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1766960,14.81,13.76,189,0.28,804,33.33,13.50,1.54,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1767027,14.93,13.68,189,0.28,812,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1767095,14.93,13.76,189,0.28,812,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1767165,14.81,13.76,189,0.27,820,33.33,11.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1767233,14.93,13.76,189,0.27,824,33.33,11.00,1.58,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1767301,14.81,13.76,189,0.28,821,33.33,11.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.78,0.00
1767368,14.93,13.68,189,0.27,823,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1767438,14.81,13.68,189,0.27,826,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1767506,14.81,13.68,189,0.27,823,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1767574,14.81,13.76,189,0.27,820,33.33,11.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1767643,14.81,13.60,189,0.27,823,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1767711,14.81,13.68,189,0.27,820,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1767780,14.81,13.68,189,0.27,822,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1767848,14.81,13.76,189,0.27,830,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1767917,14.81,13.76,189,0.26,834,33.33,10.50,1.61,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1767985,14.81,13.68,189,0.26,836,33.33,10.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1768054,14.81,13.60,189,0.26,828,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.56,0.00
1768122,14.81,13.60,189,0.26,823,33.33,11.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1768190,14.81,13.76,189,0.27,818,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1768259,14.70,13.68,189,0.27,813,33.33,13.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1768326,14.81,13.68,189,0.27,808,33.33,13.50,1.55,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1768396,14.81,13.60,189,0.28,809,33.33,13.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1768464,14.81,13.76,189,0.27,816,33.33,12.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1768533,14.81,13.60,189,0.27,822,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1768601,14.70,13.68,189,0.27,829,33.33,11.00,1.59,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1768669,14.81,13.60,189,0.26,833,33.33,10.50,1.60,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1768738,14.81,13.68,189,0.26,823,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1768806,14.81,13.68,189,0.27,815,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1768875,14.81,13.76,189,0.27,810,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1768943,14.81,13.60,189,0.27,816,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1769011,14.93,13.68,189,0.27,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1769080,14.81,13.68,189,0.27,822,33.33,11.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1769148,14.81,13.68,189,0.27,826,33.33,11.50,1.59,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1769217,14.70,13.60,189,0.26,831,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1769284,14.81,13.68,189,0.26,831,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1769353,14.81,13.76,189,0.26,818,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1769422,14.81,13.68,189,0.26,818,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1769491,14.81,13.68,189,0.27,813,33.33,13.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1769559,14.81,13.68,189,0.27,816,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1769627,14.81,13.68,189,0.27,812,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1769696,14.70,13.76,189,0.27,811,33.33,13.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1769764,14.81,13.76,189,0.27,816,33.33,12.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1769834,14.81,13.68,189,0.27,820,33.33,11.50,1.57,38,0.00,5.37,0.00,0,-9.43,3.75,0.00
1769902,14.70,13.68,189,0.27,819,33.33,12.00,1.57,38,0.00,5.37,0.00,0,-9.43,3.75,0.00
1769970,14.81,13.76,189,0.28,819,33.33,11.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1770039,14.81,13.68,189,0.28,820,33.33,11.50,1.55,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1770107,14.93,13.76,189,0.28,811,33.33,13.00,1.56,38,0.00,5.37,0.00,0,-9.43,3.81,0.00
1770175,14.93,13.68,189,0.28,818,33.33,12.00,1.57,38,0.00,5.37,0.00,0,-9.43,3.86,0.00
1770244,14.93,13.68,189,0.28,825,33.33,11.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.86,0.00
1770312,14.93,13.68,189,0.28,822,33.33,10.50,1.58,38,0.00,5.37,0.00,0,-9.43,3.78,0.00
1770380,14.93,13.76,189,0.27,830,33.33,10.50,1.59,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1770448,14.93,13.76,189,0.27,836,33.33,10.50,1.61,38,0.00,5.37,0.00,0,-9.43,3.70,0.00
1770518,14.81,13.76,189,0.27,841,33.33,9.50,1.61,38,0.00,5.22,0.00,0,-9.58,3.73,0.00
1770586,14.93,13.68,189,0.26,841,33.33,10.00,1.61,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1770654,14.70,13.68,189,0.26,831,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1770722,14.70,13.68,189,0.26,831,33.33,11.00,1.60,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1770791,14.81,13.68,189,0.26,838,33.33,10.50,1.61,38,0.00,5.08,0.00,0,-9.72,3.63,0.00
1770860,14.70,13.68,189,0.26,836,33.33,10.50,1.61,38,0.00,5.08,0.00,0,-9.72,3.58,0.00
1770928,14.81,13.68,189,0.26,826,33.33,12.00,1.58,38,0.00,5.08,0.00,0,-9.72,3.61,0.00
1770996,14.81,13.68,189,0.26,823,33.33,12.50,1.56,38,0.00,5.08,0.00,0,-9.72,3.63,0.00
1771065,14.81,13.68,189,0.27,811,33.33,12.50,1.57,38,0.00,5.08,0.00,0,-9.72,3.61,0.00
1771134,14.81,13.76,189,0.26,816,33.33,13.00,1.58,38,0.00,5.08,0.00,0,-9.72,3.66,0.00
1771201,14.81,13.60,189,0.27,822,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.70,0.00
1771271,14.81,13.76,189,0.27,816,33.33,13.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1771339,14.81,13.68,189,0.27,817,33.33,12.50,1.57,38,0.00,5.22,0.00,0,-9.58,3.68,0.00
1771407,14.81,13.68,189,0.27,818,33.33,12.50,1.58,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1771476,14.81,13.60,189,0.27,821,33.33,12.00,1.57,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1771544,14.81,13.68,189,0.27,816,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1771612,14.81,13.52,189,0.27,814,33.33,13.00,1.55,38,0.00,5.22,0.00,0,-9.58,3.61,0.00
1771681,14.70,13.68,189,0.27,812,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.63,0.00
1771749,14.70,13.60,189,0.27,812,33.33,13.00,1.56,38,0.00,5.22,0.00,0,-9.58,3.66,0.00
1771818,14.70,13.76,189,0.28,814,33.33,12.50,1.56,38,0.00,5.22,0.00,0,-9.58,3.75,0.00
1771887,14.70,13.68,189,0.27,820,33.33,11.50,1.57,38,0.00,5.37,0.00,0,-9.43,3.73,0.00
1771954,14.70,13.76,189,0.27,815,33.33,12.50,1.56,38,0.00,5.37,0.00,0,-9.43,3.70,0.00
1772024,14.70,13.60,189,0.26,828,33.33,11.00,1.59,38,0.00,5.37,0.00,0,-9.43,3.63,0.00
1772092,14.81,13.76,189,0.25,831,33.33,10.50,1.60,38,0.00,5.37,0.00,0,-9.43,3.51,0.00
1772160,14.81,13.60,189,0.25,838,33.33,10.50,1.43,38,0.00,5.22,0.00,0,-9.58,3.43,0.00
1772228,14.81,13.76,189,0.24,830,33.33,11.00,1.42,38,0.00,5.22,0.00,0,-9.58,3.38,0.00
1772297,14.93,13.68,189,0.25,829,33.33,11.50,1.41,38,0.00,5.22,1.18,0,-9.58,3.63,0.00
1772366,14.93,13.68,189,0.26,833,33.33,11.00,1.42,38,0.00,5.37,3.14,0,-9.43,4.99,0.00
1772433,15.04,13.76,189,0.36,829,33.33,14.00,1.77,38,0.00,6.24,3.53,0,-8.56,7.07,0.00
