Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
301244,14.70,14.16,169,2880,74.90,36.50,6.76,14,0.00,5.95,7.06,40,0.35,0.00,0.0,-9.00,16.93,0.00
301314,14.59,14.16,169,2881,74.90,36.50,6.77,14,0.00,5.95,7.06,40,0.35,0.00,0.0,-9.00,16.73,0.00
301385,14.47,14.16,169,2883,74.90,36.50,6.73,14,0.00,5.95,7.06,40,0.35,0.00,0.0,-9.00,16.80,0.00
301456,14.59,14.16,169,2870,74.90,36.50,6.73,14,0.00,5.95,7.06,40,0.35,0.00,0.0,-9.00,16.86,0.00
301526,14.70,14.16,169,2870,74.90,36.50,6.73,14,0.00,5.95,7.06,40,0.35,0.00,0.0,-9.00,16.86,0.00
301598,14.70,14.16,169,2864,74.90,36.50,6.72,14,0.00,5.95,7.06,40,0.36,0.00,0.0,-9.00,17.07,0.00
301668,14.70,14.16,169,2873,74.90,36.50,6.74,14,0.00,5.95,7.06,40,0.35,0.00,0.0,-9.00,16.79,0.00
301739,14.59,14.16,169,2871,74.90,36.50,6.74,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.79,0.00
301809,14.47,14.16,169,2871,74.90,36.50,6.73,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.73,0.00
301881,14.70,14.16,169,2868,74.90,36.50,6.70,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,17.00,0.00
301952,14.59,14.16,169,2854,74.90,36.50,6.71,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.79,0.00
302022,14.59,14.16,169,2860,74.90,36.50,6.70,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.73,0.00
302093,14.47,14.16,169,2854,74.90,36.50,6.73,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.66,0.00
302163,14.59,14.16,169,2870,74.90,36.50,6.74,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
302234,14.70,14.16,169,2872,74.90,36.50,6.71,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
302305,14.70,14.16,169,2861,74.90,36.50,6.74,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.60,0.00
302376,14.59,14.16,169,2871,74.90,36.50,6.68,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.79,0.00
302447,14.70,14.16,169,2858,74.90,36.50,6.71,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.93,0.00
302517,14.59,14.16,169,2848,74.90,36.50,6.68,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
302588,14.59,14.16,169,2850,74.90,36.50,6.69,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.73,0.00
302659,14.47,14.16,169,2864,74.90,36.50,6.72,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.59,0.00
302729,14.59,14.16,169,2852,74.90,36.50,6.72,14,0.00,5.80,6.67,39,0.35,0.00,0.0,-9.14,16.59,0.00
302800,14.70,14.16,169,2862,74.90,36.50,6.68,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
302872,14.70,14.16,169,2846,74.90,36.50,6.71,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
302942,14.70,14.16,169,2859,74.90,36.50,6.66,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.60,0.00
303013,14.70,14.24,169,2840,74.90,36.50,6.67,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.79,0.00
303084,14.59,14.16,169,2841,74.90,36.50,6.67,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
303154,14.70,14.16,169,2841,74.90,36.50,6.65,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.46,0.00
303225,14.59,14.24,169,2833,74.90,36.50,6.69,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
303296,14.59,14.16,169,2849,74.90,36.50,6.68,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.60,0.00
303366,14.81,14.24,169,2850,74.90,36.50,6.69,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
303437,14.81,14.16,169,2847,74.90,36.50,6.68,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
303507,14.70,14.24,169,2852,74.90,36.50,6.69,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
303579,14.59,14.16,169,2843,74.90,36.50,6.65,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.66,0.00
303649,14.70,14.16,169,2832,74.90,36.50,6.65,14,0.00,5.80,6.67,40,0.35,0.00,0.0,-9.14,16.73,0.00
303721,14.59,14.16,169,2835,74.90,36.50,6.64,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.60,0.00
303791,14.59,14.24,169,2828,74.90,36.50,6.64,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.79,0.00
303863,14.59,14.16,169,2830,74.90,36.50,6.67,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.52,0.00
303933,14.70,14.24,169,2843,74.90,36.50,6.65,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.38,0.00
304004,14.70,14.16,169,2832,74.90,36.50,6.67,14,0.00,5.95,6.67,40,0.35,0.00,0.0,-9.00,16.59,0.00
304075,14.70,14.16,169,2841,74.90,36.50,6.64,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.73,0.00
304145,14.59,14.16,169,2838,74.90,36.50,6.66,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.38,0.00
304216,14.59,14.16,169,2832,74.90,36.50,6.65,14,0.00,5.95,6.67,39,0.36,0.00,0.0,-9.00,16.79,0.00
304286,14.59,14.24,169,2821,74.90,36.50,6.62,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
304358,14.70,14.16,169,2821,74.90,36.50,6.62,14,0.00,5.95,6.67,39,0.36,0.00,0.0,-9.00,16.79,0.00
304429,14.47,14.16,169,2810,74.90,36.50,6.64,14,0.00,5.95,6.67,39,0.36,0.00,0.0,-9.00,16.79,0.00
304501,14.59,14.16,169,2830,74.90,36.50,6.59,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
304571,14.47,14.16,169,2807,74.90,36.50,6.65,14,0.00,5.95,6.67,39,0.36,0.00,0.0,-9.00,16.52,0.00
304642,14.59,14.16,169,2832,74.90,36.50,6.62,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
304713,14.59,14.16,169,2820,74.90,36.50,6.62,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.46,0.00
304783,14.70,14.16,169,2820,74.90,36.50,6.63,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
304853,14.70,14.16,169,2827,74.90,36.50,6.61,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.46,0.00
304924,14.81,14.16,169,2815,74.90,36.50,6.64,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.59,0.00
304994,14.70,14.16,171,2828,74.90,36.50,6.61,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
305066,14.70,14.16,171,2808,74.90,36.50,6.59,14,0.00,5.95,6.67,39,0.36,0.00,0.0,-9.00,16.66,0.00
305137,14.47,14.16,171,2808,74.90,36.50,6.59,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
305208,14.59,14.16,171,2798,74.90,36.00,6.57,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.60,0.00
305278,14.47,14.16,171,2808,74.90,36.50,6.59,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
305349,14.59,14.16,171,2791,74.90,36.00,6.59,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.66,0.00
305420,14.70,14.16,171,2809,74.90,36.50,6.56,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
305490,14.70,14.16,171,2794,74.90,36.00,6.60,14,0.00,5.95,6.67,39,0.36,0.00,0.0,-9.00,16.52,0.00
305562,14.59,14.16,171,2811,74.90,36.50,6.59,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.38,0.00
305632,14.59,14.16,171,2809,74.90,36.50,6.60,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.38,0.00
305703,14.70,14.16,171,2813,74.90,36.50,6.60,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.59,0.00
305773,14.70,14.16,171,2814,74.90,36.50,6.59,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.52,0.00
305844,14.59,14.16,171,2808,74.90,36.50,6.60,14,0.00,5.80,6.67,39,0.35,0.00,0.0,-9.14,16.38,0.00
305915,14.59,14.16,171,2804,74.90,36.50,6.58,14,0.00,5.80,6.67,39,0.35,0.00,0.0,-9.14,16.24,0.00
305986,14.59,14.16,171,2804,74.90,36.50,6.58,14,0.00,5.95,6.67,39,0.35,0.00,0.0,-9.00,16.38,0.00
306058,14.59,14.16,171,2791,74.90,36.50,6.55,14,0.00,5.80,6.67,39,0.35,0.00,0.0,-9.14,16.24,0.00
306128,14.70,14.16,171,2789,74.90,36.50,6.54,14,0.00,5.80,6.67,39,0.35,0.00,0.0,-9.14,16.24,0.00
306199,14.70,14.24,171,2791,74.90,36.50,6.54,14,0.00,5.80,6.67,39,0.35,0.00,0.0,-9.14,16.18,0.00
306268,14.59,14.16,171,2787,74.90,36.00,6.55,14,0.00,5.80,6.67,39,0.34,0.00,0.0,-9.14,16.25,0.00
306340,14.70,14.16,171,2791,74.90,36.50,5.94,14,0.00,5.80,6.27,39,0.35,0.00,0.0,-9.14,16.11,0.00
306411,14.59,14.16,171,2786,74.90,36.50,6.54,14,0.00,5.80,6.27,39,0.35,0.00,0.0,-9.14,15.77,0.00
306481,14.70,14.16,171,2788,74.90,36.50,5.95,14,0.00,5.80,6.27,39,0.34,0.00,0.0,-9.29,15.97,0.00
306552,14.59,14.16,171,2788,74.90,36.00,5.92,14,0.00,5.66,6.27,39,0.34,0.00,0.0,-9.14,15.77,0.00
306623,14.59,14.24,171,2776,74.90,36.50,5.97,14,0.00,5.80,6.27,39,0.34,0.00,0.0,-9.29,15.77,0.00
306694,14.59,14.16,171,2796,74.90,36.00,5.93,14,0.00,5.66,6.27,39,0.34,0.00,0.0,-9.29,15.63,0.00
306764,14.70,14.16,171,2781,74.90,36.50,5.97,14,0.00,5.66,5.88,39,0.33,0.00,0.0,-9.29,15.50,0.00
306836,14.70,14.24,171,2784,74.90,36.50,5.94,14,0.00,5.66,5.88,39,0.34,0.00,0.0,-9.29,15.36,0.00
306907,14.70,14.16,171,2789,74.90,36.50,5.95,14,0.00,5.66,5.88,39,0.33,0.00,0.0,-9.29,15.42,0.00
306977,14.70,14.24,171,2790,74.90,36.50,5.95,14,0.00,5.66,5.88,39,0.33,0.00,0.0,-9.29,15.28,0.00
307048,14.70,14.16,171,2783,74.90,36.50,5.94,14,0.00,5.66,5.88,39,0.33,0.00,0.0,-9.29,15.15,0.00
307118,14.70,14.24,171,2785,74.90,36.50,5.94,14,0.00,5.51,5.88,39,0.33,0.00,0.0,-9.43,15.01,0.00
307189,14.70,14.16,171,2785,74.90,36.50,5.94,14,0.00,5.51,5.88,39,0.32,0.00,0.0,-9.43,15.08,0.00
307260,14.70,14.16,171,2784,74.90,36.50,5.93,14,0.00,5.51,5.88,39,0.33,0.00,0.0,-9.43,15.01,0.00
307331,14.70,14.16,171,2782,74.90,36.50,5.91,14,0.00,5.51,5.88,39,0.32,0.00,0.0,-9.43,14.66,0.00
307401,14.70,14.24,171,2771,74.90,36.50,5.94,14,0.00,5.51,5.88,38,0.32,0.00,0.0,-9.43,15.01,0.00
307473,14.70,14.16,171,2783,74.90,36.50,5.93,14,0.00,5.51,5.88,38,0.32,0.00,0.0,-9.43,14.96,0.00
307543,14.70,14.16,171,2778,74.90,36.50,5.92,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,14.72,0.00
307614,14.59,14.16,171,2774,74.90,36.50,5.91,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,14.90,0.00
307685,14.59,14.16,171,2757,74.90,36.50,5.88,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,15.08,0.00
307755,14.59,14.16,171,2758,74.90,36.50,5.88,14,0.00,5.51,5.88,38,0.32,0.00,0.0,-9.43,14.90,0.00
307826,14.70,14.16,171,2754,74.90,36.50,5.88,14,0.00,5.51,5.88,39,0.33,0.00,0.0,-9.43,14.78,0.00
307898,14.59,14.24,171,2761,74.90,36.50,5.89,14,0.00,5.51,5.88,39,0.32,0.00,0.0,-9.43,14.90,0.00
307967,14.59,14.16,171,2748,74.90,36.50,5.88,14,0.00,5.51,5.88,39,0.33,0.00,0.0,-9.43,14.90,0.00
308038,14.47,14.16,171,2757,74.90,36.50,5.86,14,0.00,5.51,5.88,39,0.32,0.00,0.0,-9.43,14.97,0.00
308110,14.47,14.16,171,2746,74.90,36.50,5.87,14,0.00,5.51,5.88,39,0.32,0.00,0.0,-9.43,14.84,0.00
308181,14.47,14.16,171,2753,74.90,36.00,5.87,14,0.00,5.51,5.88,39,0.32,0.00,0.0,-9.58,15.02,0.00
308253,14.59,14.16,171,2750,74.90,36.00,5.86,14,0.00,5.37,5.88,39,0.32,0.00,0.0,-9.43,14.72,0.00
308323,14.70,14.16,171,2748,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,14.84,0.00
308393,14.70,14.16,171,2735,74.90,36.00,5.87,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,15.08,0.00
308464,14.70,14.16,171,2751,74.90,36.00,5.85,14,0.00,5.51,5.88,38,0.32,0.00,0.0,-9.43,14.90,0.00
308535,14.70,14.16,171,2743,74.90,36.00,5.85,14,0.00,5.51,5.88,38,0.32,0.00,0.0,-9.43,14.97,0.00
308606,14.70,14.16,171,2748,74.90,36.00,5.86,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,15.14,0.00
308676,14.70,14.16,171,2735,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,14.96,0.00
308748,14.70,14.16,171,2733,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,14.78,0.00
308819,14.47,14.16,171,2739,74.90,36.00,5.84,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,15.22,0.00
308889,14.70,14.16,171,2738,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.43,15.01,0.00
308961,14.70,14.16,171,2733,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.34,0.00,0.0,-9.43,15.14,0.00
309032,14.70,14.16,171,2735,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.33,0.00,0.0,-9.29,15.28,0.00
309101,14.70,14.16,171,2735,74.90,36.00,5.79,14,0.00,5.66,5.88,38,0.33,0.00,0.0,-9.43,15.14,0.00
309172,14.70,14.16,171,2716,74.90,36.00,5.83,14,0.00,5.51,5.88,38,0.34,0.00,0.0,-9.43,15.36,0.00
309243,14.70,14.16,171,2733,74.90,36.00,5.81,14,0.00,5.51,5.88,37,0.34,0.00,0.0,-9.29,15.42,0.00
309313,14.70,14.16,171,2725,74.90,36.00,5.81,14,0.00,5.66,5.88,37,0.34,0.00,0.0,-9.29,15.49,0.00
309384,14.59,14.16,171,2724,74.90,36.00,5.81,14,0.00,5.66,5.88,37,0.34,0.00,0.0,-9.29,15.42,0.00
309455,14.70,14.16,171,2725,74.90,36.00,5.80,14,0.00,5.66,6.27,37,0.34,0.00,0.0,-9.29,15.56,0.00
309526,14.70,14.16,171,2713,74.90,36.00,5.79,14,0.00,5.66,6.27,37,0.34,0.00,0.0,-9.29,15.49,0.00
309596,14.59,14.16,171,2725,74.90,36.00,5.81,14,0.00,5.66,6.27,37,0.34,0.00,0.0,-9.29,15.56,0.00
309667,14.59,14.24,171,2710,74.90,36.00,5.78,14,0.00,5.66,6.27,37,0.34,0.00,0.0,-9.29,15.28,0.00
309738,14.59,14.16,171,2718,74.90,36.00,6.38,14,0.00,5.66,6.27,38,0.35,0.00,0.0,-9.29,15.83,0.00
309809,14.81,14.24,171,2720,74.90,36.00,6.36,14,0.00,5.66,6.27,38,0.35,0.00,0.0,-9.29,15.69,0.00
309880,14.70,14.16,171,2710,74.90,36.00,6.39,14,0.00,5.66,6.27,38,0.34,0.00,0.0,-9.29,15.70,0.00
309951,14.81,14.24,171,2721,74.90,36.00,6.37,14,0.00,5.66,6.27,38,0.36,0.00,0.0,-9.14,15.83,0.00
310022,14.70,14.16,171,2714,74.90,36.00,6.41,14,0.00,5.80,6.27,38,0.35,0.00,0.0,-9.29,15.77,0.00
310093,14.70,14.16,171,2730,74.90,36.00,6.38,14,0.00,5.66,6.27,38,0.35,0.00,0.0,-9.29,15.83,0.00
310163,14.59,14.16,171,2719,74.90,36.00,6.36,14,0.00,5.66,6.27,38,0.35,0.00,0.0,-9.14,15.83,0.00
310234,14.59,14.16,171,2712,74.90,36.00,6.41,14,0.00,5.80,6.27,38,0.35,0.00,0.0,-9.14,16.05,0.00
310304,14.59,14.24,171,2730,74.90,36.00,6.36,14,0.00,5.80,6.27,38,0.35,0.00,0.0,-9.14,15.83,0.00
310375,14.81,14.16,171,2729,74.90,36.00,6.40,14,0.00,5.80,6.67,38,0.35,0.00,0.0,-9.14,15.83,0.00
310445,14.70,14.16,172,2711,74.90,36.00,6.36,14,0.00,5.80,6.67,38,0.36,0.00,0.0,-9.14,16.11,0.00
310518,14.70,14.16,172,2722,74.90,36.00,6.39,14,0.00,5.80,6.67,38,0.35,0.00,0.0,-9.14,15.83,0.00
310587,14.59,14.24,172,2716,74.90,36.00,6.37,14,0.00,5.80,6.67,38,0.35,0.00,0.0,-9.14,16.11,0.00
310658,14.70,14.16,172,2715,74.90,36.00,6.38,14,0.00,5.80,6.67,38,0.35,0.00,0.0,-9.14,16.11,0.00
310729,14.70,14.16,172,2719,74.90,36.00,6.35,14,0.00,5.80,6.67,38,0.36,0.00,0.0,-9.00,16.38,0.00
310800,14.70,14.16,172,2705,74.90,35.50,6.38,14,0.00,5.95,6.67,38,0.36,0.00,0.0,-9.00,16.18,0.00
310871,14.70,14.16,172,2719,74.90,35.50,6.33,14,0.00,5.95,6.67,38,0.36,0.00,0.0,-9.00,16.46,0.00
310942,14.70,14.16,172,2696,74.90,35.50,6.35,14,0.00,5.95,6.67,38,0.37,0.00,0.0,-9.00,16.80,0.00
311012,14.47,14.16,172,2706,74.90,35.50,6.33,14,0.00,5.95,6.67,38,0.37,0.00,0.0,-9.00,16.66,0.00
311083,14.70,14.16,172,2698,74.90,35.50,6.33,14,0.00,5.95,6.67,38,0.37,0.00,0.0,-9.00,16.66,0.00
311154,14.47,14.16,172,2698,74.90,35.50,6.34,14,0.00,5.95,6.67,37,0.37,0.00,0.0,-9.00,16.86,0.00
311225,14.59,14.16,172,2693,74.90,35.50,6.32,14,0.00,5.95,7.06,37,0.37,0.00,0.0,-9.00,16.66,0.00
311295,14.70,14.16,172,2707,74.90,35.50,6.35,14,0.00,5.95,7.06,37,0.37,0.00,0.0,-9.00,16.93,0.00
311367,14.59,14.16,172,2683,74.90,35.50,6.30,14,0.00,6.09,7.06,37,0.38,0.00,0.0,-8.85,16.93,0.00
311437,14.70,14.16,172,2709,74.90,36.00,6.36,14,0.00,6.09,7.06,37,0.38,0.00,0.0,-8.85,17.07,0.00
311507,14.70,14.16,172,2679,74.90,35.50,6.38,14,0.00,6.09,7.06,37,0.38,0.00,0.0,-8.85,17.29,0.00
311579,14.59,14.16,172,2720,74.90,36.00,6.31,14,0.00,6.09,7.06,37,0.38,0.00,0.0,-8.85,16.86,0.00
311649,14.59,14.16,172,2691,74.90,35.50,6.36,14,0.00,6.09,7.06,37,0.38,0.00,0.0,-8.71,17.07,0.00
311720,14.70,14.16,172,2709,74.90,35.50,6.91,14,0.00,6.24,7.06,37,0.39,0.00,0.0,-8.71,17.50,0.00
311791,14.70,14.16,172,2700,74.90,35.50,6.92,14,0.00,6.24,7.45,37,0.39,0.00,0.0,-8.71,17.21,0.00
311861,14.70,14.08,172,2704,74.90,35.50,6.91,14,0.00,6.24,7.45,37,0.38,0.00,0.0,-8.71,17.36,0.00
311932,14.81,14.16,172,2700,74.90,35.50,6.91,14,0.00,6.24,7.45,37,0.39,0.00,0.0,-8.71,17.44,0.00
312003,14.70,14.16,172,2700,74.90,35.50,6.91,14,0.00,6.24,7.45,37,0.39,0.00,0.0,-8.71,17.43,0.00
312074,14.70,14.16,172,2698,74.90,35.50,6.92,14,0.00,6.24,7.45,37,0.39,0.00,0.0,-8.71,17.51,0.00
312145,14.70,14.16,172,2689,74.90,35.50,6.88,14,0.00,6.24,7.45,37,0.39,0.00,0.0,-8.71,17.74,0.00
312216,14.47,14.08,172,2686,74.90,35.50,6.88,14,0.00,6.24,7.45,37,0.40,0.00,0.0,-8.71,17.74,0.00
312286,14.70,14.16,172,2691,74.90,35.50,6.89,14,0.00,6.24,7.45,37,0.40,0.00,0.0,-8.71,17.74,0.00
312357,14.70,14.16,172,2691,74.90,35.50,6.87,14,0.00,6.38,7.45,37,0.39,0.00,0.0,-8.56,18.12,0.00
312427,14.70,14.16,172,2682,74.90,35.50,6.89,14,0.00,6.24,7.45,37,0.40,0.00,0.0,-8.71,17.75,0.00
312498,14.59,14.16,172,2693,74.90,35.50,6.86,14,0.00,6.38,7.45,37,0.40,0.00,0.0,-8.56,17.89,0.00
312568,14.70,14.16,172,2679,74.90,35.50,6.89,14,0.00,6.38,7.45,37,0.41,0.00,0.0,-8.56,18.12,0.00
312639,14.59,14.16,172,2690,74.90,35.50,6.88,14,0.00,6.38,7.84,37,0.41,0.00,0.0,-8.56,18.28,0.00
312711,14.70,14.16,172,2686,74.90,35.50,6.91,14,0.00,6.38,7.84,37,0.40,0.00,0.0,-8.56,18.19,0.00
312782,14.81,14.16,172,2698,74.90,35.50,6.91,14,0.00,6.38,7.84,37,0.41,0.00,0.0,-8.42,18.28,0.00
312853,14.70,14.16,172,2698,74.90,35.50,6.93,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.27,0.00
312922,14.70,14.16,172,2705,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.40,0.00,0.0,-8.42,18.12,0.00
312993,14.81,14.16,172,2705,74.90,35.50,6.93,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.12,0.00
313065,14.81,14.16,172,2688,74.90,35.50,6.88,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.42,0.00
313135,14.81,14.16,172,2694,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.43,0.00
313206,14.81,14.16,172,2702,74.90,35.50,6.92,14,0.00,6.53,7.84,37,0.42,0.00,0.0,-8.42,18.51,0.00
313276,14.81,14.16,172,2672,74.90,35.50,6.91,14,0.00,6.53,7.84,37,0.42,0.00,0.0,-8.42,18.58,0.00
313348,14.70,14.16,172,2698,74.90,35.50,6.83,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.35,0.00
313418,14.70,14.24,172,2668,74.90,35.50,6.92,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.43,0.00
313489,14.70,14.16,172,2702,74.90,35.50,6.84,14,0.00,6.53,7.84,37,0.42,0.00,0.0,-8.42,18.58,0.00
313560,14.70,14.24,172,2672,74.90,35.50,6.91,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.42,0.00
313631,14.59,14.16,172,2698,74.90,35.50,6.86,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.58,0.00
313701,14.70,14.16,172,2679,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.58,0.00
313771,14.70,14.24,172,2694,74.90,35.50,6.86,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.35,0.00
313843,14.70,14.16,172,2693,74.90,35.50,6.89,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.58,0.00
313912,14.70,14.16,172,2696,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.40,0.00,0.0,-8.42,18.43,0.00
313985,14.70,14.16,172,2696,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.43,0.00
314055,14.70,14.16,172,2698,74.90,35.50,6.91,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.42,0.00
314126,14.70,14.16,172,2698,74.90,35.50,6.91,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.35,0.00
314197,14.70,14.16,172,2695,74.90,35.50,7.49,14,0.00,6.53,7.84,37,0.42,0.00,0.0,-8.42,18.58,0.00
314266,14.70,14.16,172,2700,74.90,35.50,6.91,14,0.00,6.53,7.84,37,0.42,0.00,0.0,-8.42,18.81,0.00
314338,14.59,14.16,172,2700,74.90,35.50,6.89,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.73,0.00
314408,14.59,14.16,172,2690,74.90,35.50,6.88,14,0.00,6.53,7.84,37,0.40,0.00,0.0,-8.42,18.28,0.00
314480,14.36,14.16,172,2687,74.90,35.50,6.87,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.28,0.00
314550,14.59,14.16,172,2683,74.90,35.50,6.89,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.27,18.51,0.00
314620,14.81,14.16,172,2693,74.90,35.50,6.88,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.51,0.00
314692,14.81,14.16,172,2688,74.90,35.50,6.89,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.66,0.00
314763,14.59,14.16,172,2694,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.51,0.00
314833,14.47,14.16,172,2695,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.65,0.00
314903,14.59,14.16,172,2696,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.42,0.00,0.0,-8.42,18.66,0.00
314975,14.47,14.16,172,2696,74.90,35.50,6.90,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.58,0.00
315045,14.59,14.16,172,2705,74.90,35.50,6.92,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.35,0.00
315115,14.59,14.16,172,2704,74.90,35.50,6.91,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.35,0.00
315186,14.70,14.08,172,2700,74.90,35.50,6.93,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.27,0.00
315257,14.81,14.16,172,2706,74.90,35.50,6.92,14,0.00,6.53,7.84,37,0.41,0.00,0.0,-8.42,18.42,0.00
