Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
97609,0.00,-17.19,14.59,13.92,181,0.30,859,33.33,12.00,1.45,118,5.37,-9.43,1.26,0.00,5.49
97836,0.00,-17.19,14.59,14.00,181,0.31,846,33.33,13.00,1.42,118,5.37,-9.43,1.28,0.00,5.49
98061,0.00,-17.19,14.47,14.08,181,0.29,866,33.33,11.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
98287,0.00,-17.19,14.47,14.08,181,0.30,849,33.33,12.50,1.46,118,5.37,-9.43,1.28,0.00,5.49
98513,0.00,-17.19,14.47,14.08,181,0.30,852,33.33,12.00,1.47,118,5.37,-9.43,1.26,0.00,5.49
98739,0.00,-17.19,14.36,14.08,181,0.29,870,33.33,10.50,1.46,118,5.37,-9.43,1.28,0.00,5.49
98965,0.00,-17.19,14.36,14.08,181,0.30,850,33.33,12.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
99191,0.00,-17.19,14.47,13.84,181,0.30,858,33.33,11.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
99416,0.00,-17.19,14.47,14.08,181,0.30,848,33.33,12.50,1.45,118,5.37,-9.43,1.28,0.00,5.49
99642,0.00,-17.19,14.47,14.00,181,0.30,842,33.33,13.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
99868,0.00,-17.19,14.47,14.00,181,0.30,868,33.33,11.00,1.46,118,5.37,-9.43,1.28,0.00,5.49
100094,0.00,-17.19,14.36,14.00,181,0.30,850,33.33,12.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
100320,0.00,-17.19,14.36,14.08,181,0.29,854,33.33,12.00,1.48,118,5.22,-9.43,1.28,0.00,5.49
100546,-0.78,-17.19,14.36,14.08,181,0.29,856,33.33,12.00,1.47,118,5.37,-9.43,1.26,0.00,5.49
100772,0.00,-17.19,14.36,14.00,181,0.30,853,33.33,12.50,1.45,118,5.22,-9.43,1.28,0.00,5.49
100998,-0.78,-17.19,14.36,14.08,181,0.29,865,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
101224,-0.78,-17.19,14.47,13.92,181,0.30,858,33.33,12.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
101449,0.00,-17.19,14.47,14.08,181,0.30,850,33.33,12.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
101675,0.00,-17.19,14.47,14.08,181,0.30,850,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
101901,0.00,-17.19,14.47,14.08,181,0.30,853,33.33,12.50,1.44,118,5.37,-9.43,1.28,0.00,5.49
102127,0.00,-17.19,14.47,14.08,181,0.30,852,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
102353,0.00,-17.19,14.36,14.00,181,0.29,861,33.33,11.50,1.48,118,5.37,-9.43,1.28,0.00,5.49
102579,0.00,-17.19,14.36,14.08,181,0.30,856,33.33,12.00,1.48,118,5.22,-9.43,1.26,0.00,5.49
102805,-0.78,-17.19,14.36,14.08,181,0.30,858,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
103030,0.00,-17.19,14.47,14.08,181,0.30,846,33.33,13.00,1.43,118,5.37,-9.43,1.28,0.00,5.49
103256,0.00,-17.19,14.47,14.08,181,0.30,849,33.33,12.50,1.43,118,5.37,-9.43,1.26,0.00,5.49
103482,0.00,-17.19,14.36,14.00,181,0.30,841,33.33,13.00,1.44,118,5.37,-9.43,1.28,0.00,5.49
103708,0.00,-17.19,14.47,14.00,181,0.30,854,33.33,12.00,1.48,118,5.37,-9.43,1.26,0.00,5.49
103934,0.00,-17.19,14.47,14.00,181,0.30,858,33.33,11.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
104160,0.00,-17.19,14.36,14.08,181,0.30,861,33.33,11.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
104387,0.00,-17.19,14.47,14.00,181,0.29,863,33.33,11.50,1.47,118,5.37,-9.43,1.26,0.00,5.49
104613,0.00,-17.19,14.36,14.00,181,0.30,840,33.33,13.50,1.44,118,5.37,-9.43,1.28,0.00,5.49
104839,0.00,-17.19,14.47,14.08,181,0.30,843,33.33,13.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
105064,0.00,-17.19,14.47,14.08,181,0.30,860,33.33,11.50,1.45,118,5.37,-9.43,1.28,0.00,5.49
105290,0.00,-17.19,14.36,14.00,181,0.29,870,33.33,10.50,1.47,118,5.37,-9.43,1.26,0.00,5.49
105516,0.00,-17.19,14.47,14.00,181,0.29,859,33.33,12.00,1.49,118,5.22,-9.43,1.28,0.00,5.49
105742,-0.78,-17.19,14.36,14.16,181,0.30,856,33.33,12.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
105968,0.00,-17.19,14.47,14.08,181,0.30,854,33.33,12.50,1.44,118,5.37,-9.43,1.28,0.00,5.49
106194,0.00,-17.19,14.47,14.08,181,0.29,854,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
106420,0.00,-17.19,14.47,13.92,181,0.30,857,33.33,12.00,1.45,118,5.37,-9.43,1.26,0.00,5.49
106645,0.00,-17.19,14.47,14.08,181,0.30,840,33.33,13.50,1.46,118,5.37,-9.43,1.28,0.00,5.49
106871,0.00,-17.19,14.47,14.08,181,0.30,849,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
107097,0.00,-17.19,14.47,14.08,181,0.30,856,33.33,11.50,1.45,118,5.37,-9.43,1.28,0.00,5.49
107323,0.00,-17.19,14.47,14.08,181,0.29,870,33.33,10.50,1.48,118,5.37,-9.43,1.26,0.00,5.49
107549,0.00,-17.19,14.36,13.84,181,0.29,850,33.33,12.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
107776,0.00,-17.19,14.47,14.08,181,0.30,837,33.33,13.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
108002,0.00,-17.19,14.47,14.08,181,0.30,846,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
108227,0.00,-17.19,14.47,14.08,181,0.30,857,33.33,11.50,1.45,118,5.37,-9.43,1.28,0.00,5.49
108454,0.00,-17.19,14.47,14.08,181,0.29,861,33.33,11.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
108679,0.00,-17.19,14.36,14.08,181,0.30,852,33.33,12.00,1.47,118,5.37,-9.43,1.28,0.00,5.49
108905,0.00,-17.19,14.47,14.08,181,0.30,850,33.33,12.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
109131,0.00,-17.19,14.36,13.84,181,0.30,863,33.33,12.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
109357,0.00,-17.19,14.47,14.08,181,0.30,849,33.33,12.50,1.44,118,5.37,-9.43,1.28,0.00,5.49
109583,0.00,-17.19,14.47,14.00,181,0.29,861,33.33,11.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
109809,0.00,-17.19,14.36,14.08,181,0.30,852,33.33,12.00,1.46,118,5.37,-9.43,1.28,0.00,5.49
110035,0.00,-17.19,14.36,14.08,181,0.30,853,33.33,12.00,1.47,118,5.37,-9.43,1.26,0.00,5.49
110260,0.00,-17.19,14.36,14.00,181,0.30,851,33.33,12.50,1.45,118,5.37,-9.43,1.28,0.00,5.49
110486,0.00,-17.19,14.36,14.08,181,0.30,856,33.33,12.00,1.44,118,5.37,-9.43,1.26,0.00,5.49
110712,0.00,-17.19,14.47,14.00,181,0.30,856,33.33,12.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
110938,0.00,-17.19,14.36,14.08,181,0.29,855,33.33,12.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
111164,0.00,-17.19,14.36,14.08,181,0.30,842,33.33,13.00,1.45,118,5.37,-9.43,1.26,0.00,5.49
111389,0.00,-17.19,14.47,14.00,181,0.30,860,33.33,11.50,1.45,118,5.37,-9.43,1.28,0.00,5.49
111615,0.00,-17.19,14.36,14.08,181,0.30,859,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
111841,0.00,-17.19,14.47,14.08,181,0.30,841,33.33,14.00,1.46,118,5.37,-9.43,1.28,0.00,5.49
112067,0.00,-17.19,14.36,14.08,181,0.30,858,33.33,12.00,1.47,118,5.37,-9.43,1.26,0.00,5.49
112293,0.00,-17.19,14.47,13.84,181,0.30,863,33.33,12.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
112519,0.00,-17.19,14.47,14.08,181,0.30,862,33.33,12.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
112745,0.00,-17.19,14.36,14.08,181,0.30,847,33.33,13.00,1.44,118,5.37,-9.43,1.26,0.00,5.49
112970,0.00,-17.19,14.47,14.08,181,0.30,849,33.33,12.50,1.47,118,5.37,-9.43,1.28,0.00,5.49
113197,0.00,-17.19,14.36,14.08,181,0.29,865,33.33,11.50,1.48,118,5.37,-9.43,1.26,0.00,5.49
113424,0.00,-17.19,14.47,14.08,181,0.30,866,33.33,11.50,1.47,118,5.22,-9.43,1.28,0.00,5.49
113649,0.00,-17.19,14.47,14.08,181,0.29,863,33.33,11.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
113875,0.00,-17.19,14.47,14.08,181,0.30,850,33.33,12.50,1.46,118,5.37,-9.43,1.28,0.00,5.49
114101,0.00,-17.19,14.47,14.08,181,0.30,848,33.33,13.00,1.48,118,5.22,-9.43,1.26,0.00,5.49
114327,0.00,-17.19,14.47,13.84,181,0.30,841,33.33,13.50,1.44,118,5.37,-9.43,1.26,0.00,5.49
114553,0.00,-17.19,14.47,14.08,183,0.30,867,33.33,11.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
114778,0.00,-17.19,14.47,13.92,183,0.29,870,33.33,11.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
115004,0.00,-17.19,14.47,14.08,183,0.29,859,33.33,12.00,1.47,118,5.22,-9.43,1.28,0.00,5.49
115230,0.00,-17.19,14.36,13.92,183,0.30,856,33.33,12.50,1.48,118,5.22,-9.43,1.26,0.00,5.49
115456,0.00,-17.19,14.47,14.08,183,0.30,864,33.33,11.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
115683,-0.78,-17.19,14.36,14.00,183,0.30,847,33.33,13.00,1.43,118,5.22,-9.43,1.26,0.00,5.49
115909,0.00,-17.19,14.47,14.00,183,0.30,838,33.33,14.00,1.44,118,5.37,-9.43,1.28,0.00,5.49
116135,-0.78,-17.19,14.36,14.08,183,0.30,854,33.33,12.00,1.47,118,5.37,-9.43,1.26,0.00,5.49
116360,0.00,-17.19,14.36,14.08,183,0.30,850,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
116587,0.00,-17.19,14.47,14.08,183,0.30,852,33.33,12.00,1.44,118,5.37,-9.43,1.28,0.00,5.49
116813,-0.78,-17.19,14.36,14.08,183,0.29,865,33.33,11.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
117038,-0.78,-17.19,14.47,14.08,183,0.29,846,33.33,13.00,1.48,118,5.22,-9.43,1.28,0.00,5.49
117264,0.00,-17.19,14.47,14.08,183,0.30,846,33.33,13.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
117490,0.00,-17.19,14.36,14.00,183,0.30,843,33.33,13.50,1.43,118,5.37,-9.43,1.26,0.00,5.49
117716,0.00,-17.19,14.47,14.08,183,0.30,846,33.33,12.50,1.43,118,5.37,-9.43,1.28,0.00,5.49
117942,0.00,-17.19,14.47,14.08,183,0.30,855,33.33,11.50,1.44,118,5.37,-9.43,1.26,0.00,5.49
118168,0.00,-17.19,14.47,14.00,183,0.29,848,33.33,12.00,1.46,118,5.37,-9.43,1.28,0.00,5.49
118393,0.00,-17.19,14.36,14.08,183,0.30,847,33.33,12.00,1.45,118,5.37,-9.43,1.26,0.00,5.49
118619,0.00,-17.19,14.36,13.92,183,0.30,842,33.33,13.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
118846,0.00,-17.19,14.36,14.08,183,0.29,862,33.33,11.00,1.46,118,5.37,-9.43,1.28,0.00,5.49
119071,0.00,-17.19,14.36,14.00,183,0.30,844,33.33,12.50,1.43,118,5.37,-9.43,1.26,0.00,5.49
119297,0.00,-17.19,14.47,14.08,183,0.30,848,33.33,12.00,1.47,118,5.37,-9.43,1.26,0.00,5.49
119523,0.00,-17.19,14.36,14.08,183,0.30,853,33.33,12.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
119749,0.00,-17.19,14.47,13.84,183,0.30,849,33.33,12.00,1.45,118,5.37,-9.43,1.26,0.00,5.49
119975,0.00,-17.19,14.47,14.08,183,0.29,863,33.33,11.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
120201,-0.78,-17.19,14.36,14.08,183,0.30,856,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
120426,0.00,-17.19,14.36,14.08,183,0.30,834,33.33,13.50,1.43,118,5.37,-9.43,1.28,0.00,5.49
120652,-0.78,-17.19,14.36,14.08,183,0.30,850,33.33,12.00,1.45,118,5.37,-9.43,1.26,0.00,5.49
120878,0.00,-17.19,14.47,14.00,183,0.30,860,33.33,11.50,1.46,118,5.37,-9.43,1.28,0.00,5.49
121103,0.00,-17.19,14.47,14.08,183,0.30,862,33.33,11.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
121330,-0.78,-17.19,14.36,14.00,183,0.29,858,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
121555,0.00,-17.19,14.47,14.08,183,0.30,848,33.33,12.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
121781,-0.78,-17.19,14.36,14.00,183,0.30,858,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
122008,0.00,-17.19,14.47,14.00,183,0.30,858,33.33,11.50,1.45,118,5.22,-9.43,1.28,0.00,5.49
122233,0.00,-17.19,14.47,14.00,183,0.30,865,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
122460,0.00,-17.19,14.47,14.08,183,0.29,859,33.33,11.50,1.47,118,5.22,-9.43,1.28,0.00,5.49
122685,0.00,-17.19,14.47,14.08,183,0.30,848,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
122911,0.00,-17.19,14.47,14.00,183,0.30,860,33.33,11.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
123137,0.00,-17.19,14.47,14.08,183,0.29,856,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
123363,0.00,-17.19,14.36,13.92,183,0.29,863,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
123589,-0.78,-17.19,14.36,14.00,183,0.30,846,33.33,13.00,1.45,118,5.22,-9.43,1.28,0.00,5.49
123814,0.00,-17.19,14.47,14.08,183,0.30,843,33.33,13.00,1.46,118,5.37,-9.43,1.26,0.00,5.49
124040,-0.78,-17.19,14.47,14.08,183,0.30,862,33.33,11.50,1.46,118,5.37,-9.43,1.28,0.00,5.49
124266,-0.78,-17.19,14.36,14.08,183,0.29,868,33.33,11.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
124492,0.00,-17.19,14.47,14.08,183,0.30,845,33.33,13.00,1.46,118,5.22,-9.43,1.28,0.00,5.49
124718,0.00,-17.19,14.47,14.08,183,0.29,856,33.33,12.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
124943,0.00,-17.19,14.47,14.00,183,0.30,858,33.33,12.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
125170,0.00,-17.19,14.47,14.08,183,0.29,855,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
125396,0.00,-17.19,14.47,13.92,183,0.30,858,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
125622,0.00,-17.19,14.47,14.00,183,0.29,856,33.33,12.00,1.47,118,5.22,-9.43,1.28,0.00,5.49
125847,0.00,-17.19,14.47,14.00,183,0.30,850,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
126073,0.00,-17.19,14.36,14.08,183,0.30,854,33.33,12.00,1.45,118,5.22,-9.43,1.28,0.00,5.49
126299,0.00,-17.19,14.47,14.08,183,0.30,852,33.33,12.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
126525,0.00,-17.19,14.36,13.92,183,0.30,847,33.33,12.50,1.45,118,5.37,-9.43,1.26,0.00,5.49
126751,0.00,-17.19,14.47,14.00,183,0.30,848,33.33,12.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
126976,-0.78,-17.19,14.36,14.08,183,0.29,861,33.33,11.50,1.48,118,5.22,-9.43,1.26,0.00,5.49
127201,-0.78,-17.19,14.36,14.16,183,0.30,856,33.33,12.00,1.45,118,5.22,-9.43,1.28,0.00,5.49
127427,-0.78,-17.19,14.36,14.00,183,0.30,858,33.33,11.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
127653,-0.78,-17.19,14.47,14.00,183,0.29,858,33.33,12.00,1.47,118,5.22,-9.43,1.28,0.00,5.49
127879,0.00,-17.19,14.47,14.08,183,0.30,840,33.33,13.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
128105,0.00,-17.19,14.47,13.92,183,0.30,864,33.33,11.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
128331,-0.78,-17.19,14.36,13.92,183,0.30,848,33.33,12.50,1.43,118,5.22,-9.43,1.26,0.00,5.49
128556,0.00,-17.19,14.47,14.00,183,0.30,856,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
128783,0.00,-17.19,14.36,14.00,183,0.30,842,33.33,13.00,1.44,118,5.37,-9.43,1.28,0.00,5.49
129008,0.00,-17.19,14.47,14.08,183,0.30,847,33.33,12.50,1.46,118,5.37,-9.43,1.24,0.00,5.49
129233,0.00,-17.19,14.47,14.08,183,0.30,862,33.33,11.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
129460,0.00,-17.19,14.47,14.00,183,0.30,858,33.33,11.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
129686,0.00,-17.19,14.47,13.84,183,0.29,856,33.33,12.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
129912,0.00,-17.19,14.47,14.00,183,0.30,844,33.33,13.00,1.44,118,5.37,-9.43,1.28,0.00,5.49
130138,0.00,-17.19,14.47,14.00,183,0.29,855,33.33,12.00,1.47,118,5.22,-9.43,1.24,0.00,5.49
130364,0.00,-17.19,14.47,14.08,183,0.29,865,33.33,11.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
130589,0.00,-17.19,14.36,14.08,183,0.30,859,33.33,11.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
130815,0.00,-17.19,14.36,14.08,183,0.29,852,33.33,12.50,1.47,118,5.22,-9.43,1.28,0.00,5.49
131042,-0.78,-17.19,14.36,14.08,183,0.30,847,33.33,13.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
131267,-0.78,-17.19,14.36,13.92,183,0.30,848,33.33,13.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
131493,0.00,-17.19,14.47,14.00,183,0.30,863,33.33,11.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
131719,-0.78,-17.19,14.36,14.08,183,0.29,868,33.33,11.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
131945,-0.78,-17.19,14.47,14.08,183,0.30,840,33.33,13.50,1.47,118,5.22,-9.43,1.28,0.00,5.49
132172,-0.78,-17.19,14.47,14.08,183,0.30,851,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
132397,0.00,-17.19,14.47,14.00,185,0.30,853,33.33,12.00,1.44,118,5.22,-9.43,1.28,0.00,5.49
132622,0.00,-17.19,14.47,14.08,185,0.30,858,33.33,11.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
132848,0.00,-17.19,14.47,14.00,185,0.29,856,33.33,12.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
133074,0.00,-17.19,14.47,14.08,185,0.30,851,33.33,12.50,1.48,118,5.22,-9.43,1.26,0.00,5.49
133300,-0.78,-17.19,14.36,14.00,185,0.29,868,33.33,11.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
133526,-0.78,-17.19,14.36,14.00,185,0.30,857,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
133752,-0.78,-17.19,14.47,14.00,185,0.30,851,33.33,12.50,1.43,118,5.22,-9.43,1.26,0.00,5.49
133978,0.00,-17.19,14.47,14.08,185,0.30,842,33.33,13.00,1.44,118,5.37,-9.43,1.28,0.00,5.49
134203,0.00,-17.19,14.59,14.08,185,0.30,858,33.33,12.00,1.48,118,5.37,-9.43,1.26,0.00,5.49
134429,0.00,-17.19,14.47,14.00,185,0.30,865,33.33,11.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
134655,0.00,-17.19,14.47,14.08,185,0.29,857,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
134881,0.00,-17.19,14.47,13.84,185,0.29,856,33.33,12.50,1.48,118,5.22,-9.43,1.26,0.00,5.49
135107,0.00,-17.19,14.47,14.08,185,0.30,858,33.33,12.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
135332,0.00,-17.19,14.47,13.92,185,0.30,836,33.33,14.00,1.43,118,5.22,-9.43,1.26,0.00,5.49
135559,0.00,-17.19,14.47,14.00,185,0.30,860,33.33,11.50,1.45,118,5.22,-9.43,1.28,0.00,5.49
135785,0.00,-17.19,14.36,14.08,185,0.29,862,33.33,11.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
136010,-0.78,-17.19,14.36,14.08,185,0.30,852,33.33,12.50,1.47,118,5.22,-9.43,1.28,0.00,5.49
136236,-0.78,-17.19,14.36,14.08,185,0.30,854,33.33,12.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
136462,-0.78,-17.19,14.36,14.00,185,0.30,859,33.33,12.00,1.45,118,5.22,-9.43,1.28,0.00,5.49
136688,-0.78,-17.19,14.36,14.00,185,0.29,861,33.33,11.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
136914,-0.78,-17.19,14.36,14.08,185,0.29,858,33.33,12.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
137140,0.00,-17.19,14.47,14.08,185,0.30,848,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
137365,-0.78,-17.19,14.47,14.00,185,0.30,852,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
137592,-0.78,-17.19,14.36,14.08,185,0.30,866,33.33,11.50,1.46,118,5.22,-9.43,1.28,0.00,5.49
137817,-0.78,-17.19,14.47,14.00,185,0.29,867,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
138043,-0.78,-17.19,14.36,14.00,185,0.29,860,33.33,12.00,1.48,118,5.22,-9.43,1.26,0.00,5.49
138269,-0.78,-17.19,14.47,13.92,185,0.30,842,33.33,13.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
138495,-0.78,-17.19,14.47,14.08,185,0.30,854,33.33,12.00,1.43,118,5.22,-9.43,1.28,0.00,5.49
138721,-0.78,-17.19,14.47,14.08,185,0.29,860,33.33,11.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
138947,0.00,-17.19,14.47,13.84,185,0.29,844,33.33,11.50,1.47,118,5.37,-9.43,1.26,0.00,5.49
139173,0.00,-17.19,14.47,14.08,185,0.30,851,33.33,12.50,1.46,118,5.37,-9.43,1.26,0.00,5.49
139398,0.00,-17.19,14.47,14.00,185,0.29,855,33.33,12.00,1.48,118,5.22,-9.43,1.24,0.00,5.49
139625,0.00,-17.19,14.47,14.08,185,0.29,870,33.33,11.00,1.48,118,5.22,-9.58,1.26,0.00,5.49
139850,-0.78,-17.19,14.36,14.00,185,0.28,862,33.33,11.50,1.46,118,5.22,-9.43,1.24,0.00,5.49
140076,-0.78,-17.19,14.36,14.00,185,0.29,844,33.33,13.00,1.45,118,5.22,-9.58,1.28,0.00,5.49
140302,-0.78,-17.19,14.36,14.00,185,0.29,846,33.33,13.00,1.45,118,5.22,-9.43,1.24,0.00,5.49
140528,0.00,-17.19,14.47,14.08,185,0.29,856,33.33,11.50,1.44,118,5.22,-9.58,1.26,0.00,5.49
140753,-0.78,-17.19,14.36,14.08,185,0.29,860,33.33,11.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
140980,-0.78,-17.19,14.36,14.08,185,0.29,851,33.33,12.00,1.44,118,5.22,-9.43,1.24,0.00,5.49
141205,0.00,-17.19,14.36,14.08,185,0.29,840,33.33,13.50,1.46,118,5.22,-9.58,1.26,0.00,5.49
141431,-0.78,-17.19,14.36,14.08,185,0.29,849,33.33,12.50,1.46,118,5.22,-9.43,1.24,0.00,5.49
141657,-0.78,-17.19,14.36,14.00,185,0.29,854,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
141883,-0.78,-17.19,14.36,14.08,185,0.30,841,33.33,13.00,1.42,118,5.22,-9.58,1.26,0.00,5.49
142109,-0.78,-17.19,14.24,14.08,185,0.29,839,33.33,13.00,1.42,118,5.22,-9.43,1.26,0.00,5.49
142334,-0.78,-17.19,14.36,14.08,185,0.29,840,33.33,13.00,1.45,118,5.22,-9.58,1.26,0.00,5.49
142561,-0.78,-17.19,14.47,14.08,185,0.29,839,33.33,13.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
142786,-0.78,-17.19,14.47,14.08,185,0.29,844,33.33,12.50,1.47,118,5.22,-9.43,1.24,0.00,5.49
143012,-0.78,-17.19,14.36,14.00,185,0.30,849,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
143238,-0.78,-17.19,14.36,14.00,185,0.29,844,33.33,12.50,1.44,118,5.22,-9.58,1.24,0.00,5.49
143464,-0.78,-17.19,14.36,14.08,185,0.29,849,33.33,12.00,1.43,118,5.22,-9.58,1.26,0.00,5.49
143690,-0.78,-17.19,14.36,14.08,185,0.29,836,33.33,13.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
143916,0.00,-17.19,14.47,14.00,185,0.30,837,33.33,13.00,1.45,118,5.22,-9.58,1.24,0.00,5.49
144142,-0.78,-17.19,14.47,13.92,185,0.29,838,33.33,12.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
144368,0.00,-17.19,14.36,14.08,185,0.30,837,33.33,12.50,1.41,118,5.22,-9.43,1.26,0.00,5.49
144594,0.00,-17.19,14.47,14.08,185,0.30,832,33.33,13.00,1.40,118,5.22,-9.43,1.26,0.00,5.49
144819,0.00,-17.19,14.36,14.00,185,0.29,837,33.33,12.50,1.42,118,5.22,-9.43,1.24,0.00,5.49
145045,0.00,-17.19,14.36,14.00,185,0.29,839,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
145270,0.00,-17.19,14.36,14.08,185,0.29,840,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
145496,0.00,-17.19,14.47,14.08,185,0.30,835,33.33,12.50,1.44,118,5.22,-9.43,1.24,0.00,5.49
145722,0.00,-17.19,14.36,13.84,185,0.29,834,33.33,12.50,1.42,118,5.22,-9.43,1.26,0.00,5.49
145948,0.00,-17.19,14.36,14.08,185,0.29,846,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
146173,0.00,-17.19,14.47,14.08,185,0.29,848,33.33,11.50,1.44,118,5.22,-9.43,1.24,0.00,5.49
146399,0.00,-17.19,14.36,14.00,185,0.30,838,33.33,12.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
