Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
46630,-21.09,1.56,12.52,13.68,181,0.16,1069,0.00,0.00,33.33,16,11.50,1.37,88,3.92,-10.88,1.28,0.00,0.00
46886,-21.09,1.56,12.52,13.68,181,0.14,1062,0.00,0.00,33.33,16,11.50,1.36,88,3.92,-10.88,1.28,0.00,0.00
47143,-21.09,1.56,12.52,13.68,181,0.14,1060,0.00,0.00,33.33,16,12.00,1.35,88,3.92,-10.88,1.28,0.00,0.00
47401,-21.09,1.56,12.52,13.68,181,0.16,1065,0.00,0.00,33.33,16,11.50,1.36,88,3.92,-10.88,1.28,0.00,0.00
47658,-21.09,1.56,12.52,13.68,181,0.14,1070,0.00,0.00,33.33,16,11.50,1.37,88,3.92,-10.88,1.28,0.00,0.00
47914,-21.09,1.56,12.52,13.68,183,0.15,1068,0.00,0.00,33.33,16,13.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
48172,-21.09,1.56,12.63,13.60,183,0.15,1062,0.00,0.00,33.33,16,13.00,1.36,88,3.92,-10.88,1.28,0.00,0.00
48429,-21.09,1.56,12.52,13.60,183,0.14,1073,0.00,0.00,33.33,16,10.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
48685,-21.09,1.56,12.63,13.60,183,0.15,1061,0.00,0.00,33.33,16,12.00,1.36,88,3.92,-10.88,1.28,0.00,0.00
48942,-21.09,1.56,12.63,13.68,183,0.15,1068,0.00,0.00,33.33,16,11.50,1.37,88,3.92,-10.88,1.28,0.00,0.00
49200,-21.09,1.56,12.63,13.68,183,0.15,1072,0.00,0.00,33.33,16,11.50,1.37,88,3.92,-10.88,1.28,0.00,0.00
49457,-21.09,1.56,12.52,13.68,183,0.15,1061,0.00,0.00,33.33,16,12.00,1.36,88,3.92,-10.88,1.28,0.00,0.00
49714,-21.09,1.56,12.52,13.68,183,0.14,1075,0.00,0.00,33.33,16,10.50,1.38,88,3.92,-10.88,1.28,0.00,0.00
49972,-21.09,1.56,12.52,13.68,183,0.14,1061,0.00,0.00,33.33,16,12.00,1.36,88,3.92,-10.88,1.28,0.00,0.00
50229,-21.09,1.56,12.52,13.68,183,0.14,1070,0.00,0.00,33.33,16,11.50,1.37,88,3.92,-10.88,1.28,0.00,0.00
50487,-21.09,1.56,12.52,13.68,183,0.15,1066,0.00,0.00,33.33,16,12.00,1.36,88,3.92,-10.88,1.28,0.00,0.00
50743,-21.09,1.56,12.63,13.68,183,0.15,1064,0.00,0.00,33.33,16,13.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
51000,-21.09,1.56,12.52,13.68,183,0.15,1071,0.00,0.00,33.33,16,11.50,1.37,88,3.92,-10.88,1.28,0.00,0.00
51258,-21.09,1.56,12.52,13.68,183,0.15,1071,0.00,0.00,33.33,16,12.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
51516,-21.09,1.56,12.52,13.60,183,0.14,1063,0.00,0.00,33.33,16,11.50,1.36,88,3.92,-10.88,1.28,0.00,0.00
51773,-21.09,1.56,12.63,13.60,183,0.15,1077,0.00,0.00,33.33,16,11.50,1.38,88,3.92,-10.88,1.28,0.00,0.00
52030,-21.09,1.56,12.63,13.60,183,0.14,1076,0.00,0.00,33.33,16,11.00,1.38,88,3.92,-10.88,1.28,0.00,0.00
52287,-21.09,1.56,12.63,13.68,185,0.15,1066,0.00,0.00,33.33,16,11.50,1.36,88,3.92,-10.88,1.28,0.00,0.00
52545,-21.09,1.56,12.63,13.68,185,0.15,1072,0.00,0.00,33.33,16,11.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
52802,-21.09,1.56,12.63,13.68,185,0.16,1065,0.00,0.00,33.33,16,11.50,1.36,88,3.92,-10.88,1.28,0.00,0.00
53059,-21.09,1.56,12.63,13.68,185,0.16,1058,0.00,0.00,33.33,16,12.50,1.35,88,3.92,-10.88,1.28,0.00,0.00
53316,-21.09,1.56,12.52,13.68,185,0.16,1070,0.00,0.00,33.33,16,11.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
53574,-21.09,1.56,12.63,13.68,185,0.16,1064,0.00,0.00,33.33,16,11.50,1.36,88,3.92,-10.88,1.28,0.00,0.00
53830,-21.09,1.56,12.63,13.68,185,0.16,1055,0.00,0.00,33.33,16,12.50,1.35,88,3.92,-10.88,1.28,0.00,0.00
54088,-21.09,1.56,12.52,13.68,185,0.16,1070,0.00,0.00,33.33,16,10.50,1.37,88,3.92,-10.88,1.30,0.00,0.00
54346,-21.09,1.56,12.63,13.68,185,0.16,1064,0.00,0.00,33.33,16,11.00,1.36,88,3.92,-10.88,1.28,0.00,0.00
54602,-21.09,1.56,12.63,13.68,185,0.16,1057,0.00,0.00,33.33,16,12.00,1.35,88,3.92,-10.88,1.28,0.00,0.00
54860,-21.09,1.56,12.63,13.68,185,0.16,1068,0.00,0.00,33.33,16,11.00,1.37,88,3.92,-10.88,1.28,0.00,0.00
55117,-21.09,1.56,12.63,13.52,185,0.16,1064,0.00,0.00,33.33,16,13.00,1.36,86,3.92,-10.88,1.30,0.00,0.00
55375,-21.09,1.56,12.63,13.60,185,0.16,1069,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
55632,-21.09,1.56,12.75,13.52,185,0.16,1070,0.00,0.00,33.33,16,11.00,1.37,86,3.92,-10.88,1.28,0.00,0.00
55889,-21.09,1.56,12.63,13.60,185,0.16,1072,0.00,0.00,33.33,16,11.00,1.37,86,3.92,-10.88,1.28,0.00,0.00
56147,-21.09,1.56,12.63,13.60,185,0.16,1069,0.00,0.00,33.33,16,10.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
56403,-21.09,1.56,12.63,13.60,185,0.16,1074,0.00,0.00,33.33,16,11.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
56661,-21.09,1.56,12.52,13.60,185,0.16,1064,0.00,0.00,33.33,16,12.00,1.36,86,3.92,-10.88,1.30,0.00,0.00
56918,-21.09,1.56,12.52,13.60,185,0.16,1062,0.00,0.00,33.33,16,12.50,1.36,86,3.92,-10.88,1.30,0.00,0.00
57175,-21.09,1.56,12.63,13.60,185,0.15,1078,0.00,0.00,33.33,16,10.50,1.38,86,3.92,-10.88,1.28,0.00,0.00
57432,-21.09,1.56,12.63,13.60,185,0.16,1073,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
57689,-21.09,1.56,12.52,13.60,185,0.15,1079,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
57947,-21.09,1.56,12.63,13.68,185,0.15,1078,0.00,0.00,33.33,16,10.50,1.38,86,3.92,-10.88,1.28,0.00,0.00
58204,-21.09,1.56,12.63,13.60,185,0.15,1068,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
58462,-21.09,1.56,12.63,13.60,187,0.15,1072,0.00,0.00,33.33,16,13.00,1.37,86,3.92,-10.88,1.28,0.00,0.00
58721,-21.09,1.56,12.52,13.60,187,0.15,1078,0.00,0.00,33.33,16,11.00,1.38,86,3.92,-10.88,1.28,0.00,0.00
58978,-21.09,1.56,12.63,13.60,187,0.15,1064,0.00,0.00,33.33,16,12.50,1.36,86,3.92,-10.88,1.28,0.00,0.00
59236,-21.09,1.56,12.63,13.68,187,0.15,1072,0.00,0.00,33.33,16,10.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
59492,-21.09,1.56,12.52,13.68,187,0.15,1083,0.00,0.00,33.33,16,10.50,1.39,86,3.92,-10.88,1.28,0.00,0.00
59749,-21.09,1.56,12.63,13.68,187,0.16,1071,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
60006,-21.09,1.56,12.63,13.68,187,0.16,1068,0.00,0.00,33.33,16,12.00,1.37,86,3.92,-10.88,1.28,0.00,0.00
60269,-21.09,1.56,12.52,13.68,187,0.16,1072,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
60526,-21.09,1.56,12.52,13.68,187,0.16,1066,0.00,0.00,33.33,16,12.00,1.36,86,3.92,-10.88,1.28,0.00,0.00
60784,-21.09,1.56,12.63,13.68,187,0.16,1067,0.00,0.00,33.33,16,12.00,1.37,86,3.92,-10.88,1.28,0.00,0.00
61041,-21.09,1.56,12.52,13.68,187,0.16,1076,0.00,0.00,33.33,16,11.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
61298,-21.09,1.56,12.63,13.60,187,0.15,1081,0.00,0.00,33.33,16,11.00,1.39,86,3.92,-10.88,1.30,0.00,0.00
61555,-21.09,1.56,12.63,13.60,187,0.16,1074,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.28,0.00,0.00
61813,-21.09,1.56,12.63,13.52,187,0.16,1080,0.00,0.00,33.33,16,12.00,1.37,86,3.92,-10.88,1.30,0.00,0.00
62070,-21.09,1.56,12.63,13.52,187,0.15,1074,0.00,0.00,33.33,16,10.50,1.38,86,3.92,-10.88,1.28,0.00,0.00
62327,-21.09,1.56,12.63,13.68,187,0.16,1066,0.00,0.00,33.33,16,11.50,1.36,86,3.92,-10.88,1.30,0.00,0.00
62585,-21.09,1.56,12.63,13.68,187,0.16,1082,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
62842,-21.09,1.56,12.52,13.68,187,0.15,1083,0.00,0.00,33.33,16,10.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
63100,-21.09,1.56,12.52,13.68,187,0.16,1068,0.00,0.00,33.33,16,12.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
63356,-21.09,1.56,12.63,13.68,187,0.16,1082,0.00,0.00,33.33,16,10.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
63613,-21.09,1.56,12.52,13.68,187,0.16,1075,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
63870,-21.09,1.56,12.52,13.68,187,0.16,1060,0.00,0.00,33.33,16,13.00,1.36,86,3.92,-10.88,1.30,0.00,0.00
64127,-21.09,1.56,12.63,13.76,187,0.16,1074,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.28,0.00,0.00
64384,-21.09,1.56,12.63,13.68,187,0.16,1075,0.00,0.00,33.33,16,11.00,1.38,86,3.92,-10.88,1.28,0.00,0.00
64641,-21.09,1.56,12.63,13.68,187,0.16,1070,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
64899,-21.09,1.56,12.75,13.60,187,0.16,1070,0.00,0.00,33.33,16,11.50,1.36,86,3.92,-10.88,1.30,0.00,0.00
65156,-21.09,1.56,12.63,13.60,187,0.16,1079,0.00,0.00,33.33,16,10.00,1.39,86,3.92,-10.88,1.30,0.00,0.00
65414,-21.09,1.56,12.63,13.60,187,0.16,1072,0.00,0.00,33.33,16,11.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
65671,-21.09,1.56,12.63,13.52,187,0.16,1081,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
65928,-21.09,1.56,12.75,13.68,187,0.16,1079,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.28,0.00,0.00
66186,-21.09,1.56,12.63,13.68,187,0.15,1074,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.28,0.00,0.00
66442,-21.09,1.56,12.52,13.68,187,0.15,1077,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.28,0.00,0.00
66699,-21.09,1.56,12.75,13.68,187,0.15,1084,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
66956,-21.09,1.56,12.63,13.68,187,0.16,1091,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
67214,-21.09,1.56,12.52,13.68,187,0.16,1074,0.00,0.00,33.33,16,12.50,1.37,84,3.92,-10.88,1.30,0.00,0.00
67471,-21.09,1.56,12.63,13.68,187,0.17,1082,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
67728,-21.09,1.56,12.63,13.68,187,0.16,1090,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
67984,-21.09,1.56,12.63,13.60,187,0.16,1083,0.00,0.00,33.33,16,13.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
68242,-21.09,1.56,12.63,13.60,187,0.16,1074,0.00,0.00,33.33,16,12.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
68499,-21.09,1.56,12.63,13.60,187,0.16,1085,0.00,0.00,33.33,16,11.00,1.31,84,3.92,-10.88,1.30,0.00,0.00
68756,-21.09,1.56,12.63,13.52,187,0.16,1082,0.00,0.00,33.33,16,12.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
69013,-21.09,1.56,12.63,13.52,187,0.16,1070,0.00,0.00,33.33,16,11.50,1.37,84,3.92,-10.88,1.30,0.00,0.00
69270,-21.09,1.56,12.63,13.60,187,0.16,1090,0.00,0.00,33.33,16,11.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
69528,-21.09,1.56,12.52,13.60,187,0.16,1090,0.00,0.00,33.33,16,10.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
69784,-21.09,1.56,12.52,13.60,187,0.16,1086,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
70042,-21.09,1.56,12.63,13.60,187,0.16,1084,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
70299,-21.09,1.56,12.52,13.60,187,0.16,1090,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
70556,-21.09,1.56,12.63,13.60,187,0.16,1088,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
70813,-21.09,1.56,12.63,13.60,187,0.16,1072,0.00,0.00,33.33,16,13.00,1.37,84,3.92,-10.88,1.30,0.00,0.00
71071,-20.31,1.56,12.52,13.60,187,0.16,1082,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.28,0.00,0.00
71329,-20.31,1.56,12.63,13.60,187,0.15,1091,0.00,0.00,33.33,16,10.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
71586,-21.09,1.56,12.63,13.52,187,0.16,1087,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
71843,-21.09,1.56,12.63,13.52,187,0.16,1075,0.00,0.00,33.33,16,12.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
72101,-21.09,1.56,12.63,13.44,187,0.16,1098,0.00,0.00,33.33,16,11.50,1.41,84,3.92,-10.88,1.30,0.00,0.00
72358,-21.09,1.56,12.63,13.44,187,0.16,1086,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
72615,-21.09,1.56,12.63,13.60,187,0.16,1076,0.00,0.00,33.33,16,10.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
72871,-21.09,1.56,12.63,13.60,187,0.16,1078,0.00,0.00,33.33,16,13.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
73129,-21.09,1.56,12.63,13.68,187,0.16,1088,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
73387,-20.31,1.56,12.63,13.68,187,0.16,1088,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
73644,-21.09,1.56,12.63,13.68,187,0.16,1074,0.00,0.00,33.33,16,12.50,1.37,84,3.92,-10.88,1.30,0.00,0.00
73900,-21.09,1.56,12.63,13.68,187,0.16,1070,0.00,0.00,33.33,16,11.50,1.37,84,3.92,-10.88,1.30,0.00,0.00
74157,-20.31,1.56,12.63,13.68,187,0.16,1080,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
74415,-21.09,1.56,12.63,13.68,187,0.16,1064,0.00,0.00,33.33,16,13.00,1.36,84,3.92,-10.88,1.30,0.00,0.00
74672,-20.31,1.56,12.75,13.60,187,0.16,1073,0.00,0.00,33.33,16,11.50,1.37,84,4.06,-10.74,1.30,0.00,0.00
74929,-21.09,1.56,12.63,13.60,187,0.16,1077,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
75186,-21.09,1.56,12.63,13.52,187,0.16,1066,0.00,0.00,33.33,16,12.50,1.37,84,4.06,-10.74,1.30,0.00,0.00
75443,-20.31,1.56,12.75,13.52,187,0.16,1078,0.00,0.00,33.33,16,10.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
75700,-21.09,1.56,12.63,13.52,187,0.16,1084,0.00,0.00,33.33,16,10.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
75957,-21.09,1.56,12.63,13.44,187,0.16,1080,0.00,0.00,33.33,16,11.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
76214,-21.09,1.56,12.63,13.68,187,0.16,1075,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
76471,-21.09,1.56,12.63,13.68,187,0.16,1089,0.00,0.00,33.33,16,10.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
76729,-21.09,1.56,12.52,13.68,187,0.16,1085,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
76985,-21.09,1.56,12.52,13.68,187,0.16,1073,0.00,0.00,33.33,16,12.50,1.37,84,3.92,-10.88,1.30,0.00,0.00
77242,-21.09,1.56,12.63,13.68,187,0.16,1083,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
77498,-21.09,1.56,12.63,13.76,187,0.16,1087,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
77756,-21.09,1.56,12.63,13.68,187,0.16,1092,0.00,0.00,33.33,16,10.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
78013,-21.09,1.56,12.63,13.68,187,0.16,1087,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
78270,-20.31,1.56,12.63,13.60,187,0.16,1080,0.00,0.00,33.33,16,12.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
78528,-21.09,1.56,12.63,13.52,187,0.16,1076,0.00,0.00,33.33,16,12.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
78784,-21.09,1.56,12.63,13.52,187,0.17,1066,0.00,0.00,33.33,16,13.00,1.36,84,4.06,-10.88,1.30,0.00,0.00
79042,-20.31,1.56,12.63,13.52,187,0.15,1082,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
79299,-21.09,1.56,12.63,13.68,187,0.17,1081,0.00,0.00,33.33,16,10.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
79556,-21.09,1.56,12.63,13.68,187,0.16,1080,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
79813,-21.09,1.56,12.63,13.68,187,0.16,1082,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
80069,-20.31,1.56,12.63,13.68,187,0.16,1087,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
80326,-20.31,1.56,12.63,13.68,187,0.16,1094,0.00,0.00,33.33,16,10.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
80584,-21.09,1.56,12.63,13.68,187,0.16,1080,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
80840,-21.09,1.56,12.52,13.68,187,0.16,1085,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
81097,-21.09,1.56,12.75,13.68,187,0.17,1092,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
81354,-20.31,1.56,12.63,13.60,187,0.16,1088,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
81611,-21.09,1.56,12.63,13.60,187,0.16,1081,0.00,0.00,33.33,16,12.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
81868,-21.09,1.56,12.63,13.52,187,0.16,1075,0.00,0.00,33.33,16,12.50,1.38,84,3.92,-10.88,1.28,0.00,0.00
82125,-20.31,1.56,12.63,13.52,187,0.15,1091,0.00,0.00,33.33,16,11.50,1.47,84,3.92,-10.88,1.30,0.00,0.00
82384,-21.09,1.56,12.63,13.52,187,0.16,1086,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.74,1.28,0.00,0.00
82641,-21.09,1.56,12.63,13.52,187,0.16,1086,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
82898,-20.31,1.56,12.63,13.60,187,0.16,1088,0.00,0.00,33.33,16,13.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
83155,-20.31,1.56,12.52,13.60,187,0.16,1085,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
83411,-20.31,1.56,12.63,13.60,187,0.16,1084,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
83668,-20.31,1.56,12.63,13.60,187,0.16,1075,0.00,0.00,33.33,16,12.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
83926,-21.09,1.56,12.52,13.60,187,0.16,1085,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
84183,-20.31,1.56,12.63,13.60,187,0.16,1083,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
84439,-21.09,1.56,12.75,13.60,187,0.16,1078,0.00,0.00,33.33,16,11.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
84697,-21.09,1.56,12.63,13.52,187,0.16,1075,0.00,0.00,33.33,16,11.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
84954,-20.31,1.56,12.75,13.52,187,0.16,1088,0.00,0.00,33.33,16,10.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
85211,-21.09,1.56,12.75,13.44,187,0.16,1070,0.00,0.00,33.33,16,12.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
85468,-20.31,1.56,12.63,13.44,187,0.16,1071,0.00,0.00,33.33,16,12.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
85725,-20.31,1.56,12.63,13.44,187,0.15,1091,0.00,0.00,33.33,16,10.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
85990,-20.31,1.56,12.63,13.36,187,0.15,1088,0.00,0.00,33.33,16,11.00,1.39,84,3.92,-10.88,1.28,0.00,0.00
86247,-21.09,1.56,12.63,13.36,187,0.15,1088,0.00,0.00,33.33,16,12.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
86503,-20.31,1.56,12.63,13.68,187,0.16,1091,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
86761,-20.31,1.56,12.63,13.68,187,0.16,1094,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
87017,-20.31,1.56,12.63,13.68,187,0.16,1089,0.00,0.00,33.33,16,11.50,1.39,84,3.92,-10.88,1.30,0.00,0.00
87274,-20.31,1.56,12.63,13.68,187,0.16,1080,0.00,0.00,33.33,16,12.50,1.38,84,3.92,-10.88,1.30,0.00,0.00
87531,-20.31,1.56,12.63,13.68,187,0.16,1084,0.00,0.00,33.33,16,12.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
87789,-20.31,1.56,12.63,13.68,187,0.16,1097,0.00,0.00,33.33,16,10.50,1.40,84,3.92,-10.88,1.30,0.00,0.00
88045,-20.31,1.56,12.63,13.60,187,0.16,1098,0.00,0.00,33.33,16,10.50,1.41,84,3.92,-10.88,1.30,0.00,0.00
88302,-20.31,1.56,12.75,13.52,187,0.16,1084,0.00,0.00,33.33,16,12.00,1.39,84,3.92,-10.88,1.30,0.00,0.00
88559,-21.09,1.56,12.63,13.52,187,0.16,1075,0.00,0.00,33.33,16,13.00,1.38,84,3.92,-10.88,1.30,0.00,0.00
88816,-20.31,1.56,12.63,13.52,187,0.16,1096,0.00,0.00,33.33,16,11.00,1.40,84,3.92,-10.88,1.30,0.00,0.00
89073,-20.31,1.56,12.75,13.44,187,0.16,1078,0.00,0.00,33.33,16,11.50,1.31,84,3.92,-10.88,1.30,0.00,0.00
89329,-20.31,1.56,12.63,13.52,187,0.16,1078,0.00,0.00,33.33,16,12.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
89587,-20.31,1.56,12.63,13.44,187,0.16,1094,0.00,0.00,33.33,16,11.00,1.40,86,3.92,-10.88,1.30,0.00,0.00
89844,-20.31,1.56,12.63,13.68,187,0.16,1088,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
90100,-20.31,1.56,12.63,13.68,187,0.16,1089,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
90357,-20.31,1.56,12.52,13.68,187,0.16,1078,0.00,0.00,33.33,16,12.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
90613,-20.31,1.56,12.63,13.68,187,0.16,1088,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
90871,-20.31,1.56,12.63,13.76,187,0.16,1085,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
91127,-20.31,1.56,12.52,13.68,187,0.17,1078,0.00,0.00,33.33,16,12.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
91385,-20.31,1.56,12.63,13.60,187,0.15,1081,0.00,0.00,33.33,16,12.00,1.38,86,3.92,-10.88,1.28,0.00,0.00
91642,-20.31,1.56,12.63,13.60,187,0.16,1080,0.00,0.00,33.33,16,12.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
91899,-21.09,1.56,12.75,13.52,187,0.16,1080,0.00,0.00,33.33,16,10.50,1.32,86,3.92,-10.88,1.30,0.00,0.00
92156,-21.09,1.56,12.75,13.52,187,0.16,1081,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
92413,-20.31,1.56,12.63,13.44,187,0.16,1088,0.00,0.00,33.33,16,12.00,1.39,86,3.92,-10.88,1.30,0.00,0.00
92674,-20.31,1.56,12.63,13.52,187,0.16,1086,0.00,0.00,33.33,16,10.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
92932,-20.31,1.56,12.63,13.44,187,0.16,1078,0.00,0.00,33.33,16,12.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
93189,-20.31,1.56,12.63,13.44,187,0.16,1072,0.00,0.00,33.33,16,13.00,1.37,86,3.92,-10.88,1.30,0.00,0.00
93446,-20.31,1.56,12.63,13.68,187,0.16,1078,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
93703,-20.31,1.56,12.63,13.68,187,0.16,1077,0.00,0.00,33.33,16,12.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
93959,-20.31,1.56,12.63,13.68,187,0.16,1080,0.00,0.00,33.33,16,12.00,1.38,86,3.92,-10.88,1.30,0.00,0.00
