Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
95571,-4.69,-2.34,14.93,13.92,185,0.76,2828,66.67,39.50,9.67,95,11.61,-3.05,2.42,0.00,17.65
95796,-3.12,-2.34,14.93,13.84,185,0.71,2826,66.67,41.00,9.64,95,11.32,-3.34,2.34,0.00,16.47
96022,-3.91,-2.34,14.59,13.76,185,0.68,2836,66.67,43.00,8.52,93,10.45,-4.21,2.28,0.00,16.08
96248,-1.56,-2.34,14.81,13.60,185,0.61,2863,66.67,43.50,7.94,93,9.87,-4.79,2.20,0.00,15.29
96474,-1.56,-2.34,14.47,13.92,185,0.47,2860,66.67,44.50,6.66,93,8.56,-6.24,2.02,0.00,12.94
96700,-1.56,-2.34,14.59,13.92,185,0.31,2830,33.33,45.00,5.44,93,6.53,-8.13,1.80,0.00,11.37
96926,3.91,-2.34,15.62,13.60,185,0.26,2838,33.33,45.00,4.89,93,5.37,-9.29,1.72,0.00,10.59
97152,7.81,-2.34,15.85,14.00,185,0.25,2862,33.33,45.00,4.88,93,5.08,-9.72,1.72,0.00,10.20
97378,7.81,-2.34,14.93,14.00,185,0.25,2829,33.33,45.00,4.23,95,4.93,-9.87,1.70,0.00,10.20
97604,7.81,-2.34,14.70,13.84,185,0.24,2810,33.33,45.00,4.22,95,4.64,-10.01,1.68,0.00,9.80
97830,7.03,-2.34,14.24,13.92,185,0.23,2822,33.33,45.00,4.22,95,4.50,-10.16,1.66,0.00,9.80
98055,4.69,-2.34,14.13,13.92,185,0.22,2801,33.33,45.00,4.20,95,4.35,-10.30,1.66,0.00,9.80
98281,3.91,-2.34,14.24,14.00,185,0.23,2815,33.33,45.00,4.20,95,4.35,-10.45,1.66,0.00,9.80
98507,2.34,-2.34,14.13,14.08,185,0.21,2810,33.33,44.50,4.18,95,4.21,-10.45,1.62,0.00,9.80
98733,0.78,-2.34,14.13,14.00,185,0.24,2786,33.33,41.50,4.20,95,4.21,-10.45,1.68,0.00,10.20
98959,1.56,-2.34,14.59,14.08,185,0.24,2795,33.33,38.50,4.15,95,4.50,-10.16,1.72,0.00,10.59
99184,3.12,-2.34,14.81,14.08,185,0.25,2768,33.33,35.50,4.75,95,4.79,-10.01,1.72,0.00,10.59
99410,5.47,-2.34,15.27,13.84,185,0.29,2751,33.33,32.50,4.69,95,5.08,-9.58,1.80,0.00,11.37
99637,7.03,-2.34,15.04,13.84,185,0.29,2772,33.33,32.00,5.32,95,5.22,-9.43,1.78,0.00,11.37
99863,4.69,-2.34,14.36,14.00,185,0.29,2746,33.33,32.50,5.29,95,5.22,-9.43,1.78,0.00,11.37
100088,4.69,-2.34,14.47,13.68,185,0.28,2748,33.33,32.00,4.66,95,5.22,-9.43,1.76,0.00,11.37
100314,4.69,-2.34,14.70,14.00,185,0.29,2738,33.33,32.00,4.67,95,5.22,-9.43,1.78,0.00,10.98
100540,6.25,-2.34,15.04,13.92,185,0.29,2702,33.33,32.00,4.61,95,5.22,-9.58,1.76,0.00,10.98
100766,7.03,-2.34,14.81,13.60,185,0.28,2700,33.33,32.00,4.62,95,5.08,-9.58,1.78,0.00,11.37
100993,13.28,-2.34,16.19,14.00,185,0.48,2706,33.33,33.00,6.41,95,6.24,-8.42,2.06,0.00,14.51
101218,10.94,-2.34,14.59,13.84,185,0.49,2725,66.67,34.00,6.39,95,7.55,-7.11,2.06,0.00,14.51
101444,10.16,-2.34,14.36,13.84,185,0.55,2699,66.67,34.00,6.97,95,7.98,-6.67,2.16,0.00,15.69
101670,8.59,-2.34,14.24,13.92,185,0.46,2704,66.67,34.00,6.33,95,7.69,-6.96,2.00,0.00,13.33
101897,9.38,-2.34,14.47,13.92,185,0.45,2713,66.67,33.50,5.74,95,7.11,-7.55,2.02,0.00,13.33
102122,10.94,-2.34,14.93,13.92,185,0.37,2724,66.67,33.50,5.82,95,6.67,-7.98,1.96,0.00,12.94
102349,12.50,-2.34,15.04,13.84,185,0.49,2707,66.67,34.00,6.91,95,7.55,-7.11,2.04,0.00,13.73
102575,11.72,-2.34,14.59,13.76,185,0.53,2688,66.67,34.00,6.96,95,7.69,-6.96,2.10,0.00,14.51
102802,10.94,-2.34,14.47,13.84,185,0.58,2692,66.67,31.50,7.49,95,8.71,-5.95,2.10,0.00,14.51
103028,7.81,-2.34,14.01,14.00,185,0.52,2725,66.67,33.50,6.89,95,8.13,-6.53,2.14,0.00,14.90
103253,7.81,-2.34,14.59,13.84,185,0.56,2716,66.67,31.50,7.54,95,8.56,-6.09,2.16,0.00,14.90
103479,4.69,-2.34,14.24,13.60,185,0.53,2704,66.67,33.00,6.95,95,8.27,-6.38,2.12,0.00,14.51
103705,7.03,-2.34,14.81,13.92,185,0.57,2706,66.67,31.50,7.51,95,8.71,-5.95,2.14,0.00,14.51
103931,3.91,-2.34,14.24,13.92,185,0.56,2706,66.67,31.50,7.51,95,9.00,-5.80,2.14,0.00,14.90
104157,3.91,-2.34,14.47,13.76,185,0.54,2731,66.67,33.00,6.93,95,8.85,-5.80,2.12,0.00,14.51
104383,6.25,-2.34,14.93,13.92,185,0.56,2724,66.67,32.00,6.94,95,9.00,-5.66,2.14,0.00,14.90
104608,5.47,-2.34,14.59,13.76,185,0.47,2716,66.67,34.00,6.40,95,8.56,-6.09,2.06,0.00,14.12
104834,8.59,-2.34,15.16,13.76,185,0.54,2704,66.67,33.50,6.93,95,8.71,-5.95,2.12,0.00,14.51
105060,6.25,-2.34,14.24,13.92,185,0.51,2693,66.67,34.00,6.30,95,8.13,-6.53,2.08,0.00,14.12
105285,9.38,-2.34,15.04,14.00,185,0.58,2702,66.67,33.00,6.94,95,8.71,-5.95,2.18,0.00,15.29
105512,7.03,-2.34,14.24,13.76,185,0.62,2720,66.67,30.00,7.56,95,9.43,-5.37,2.24,0.00,16.47
105738,6.25,-2.34,14.36,13.76,185,0.72,2728,66.67,28.00,8.13,95,10.16,-4.50,2.34,0.00,18.43
105964,4.69,-2.34,14.47,13.84,185,0.84,2712,66.67,27.00,10.41,95,12.04,-2.61,2.40,3.53,19.61
106190,-2.34,-2.34,13.67,13.76,185,0.77,2722,66.67,32.00,9.27,95,11.61,-3.05,2.36,0.00,18.04
106416,-3.12,-2.34,14.36,13.76,185,0.73,2740,66.67,37.50,8.74,93,10.88,-3.92,2.36,0.00,17.25
106641,-0.78,-2.34,14.93,13.92,185,0.69,2724,66.67,42.00,8.82,93,10.59,-4.06,2.30,0.00,16.47
106867,2.34,-2.34,15.16,14.00,185,0.75,2747,66.67,41.50,8.78,93,10.88,-3.77,2.34,0.00,17.25
107093,2.34,-2.34,14.47,13.60,185,0.71,2761,66.67,42.00,8.24,93,10.30,-4.35,2.28,0.00,16.47
107319,2.34,-2.34,14.59,13.84,185,0.62,2752,66.67,42.50,8.30,93,10.01,-4.64,2.26,0.00,15.69
107545,2.34,-2.34,14.59,13.92,185,0.62,2778,66.67,43.00,7.63,93,9.58,-5.08,2.26,0.00,15.69
107771,4.69,-2.34,14.81,13.52,185,0.63,2783,66.67,43.00,7.72,93,9.58,-5.08,2.24,0.00,15.29
107996,3.91,-2.34,14.59,13.68,185,0.63,2760,66.67,43.00,7.66,93,9.58,-5.08,2.26,0.00,15.69
108222,6.25,-2.34,15.04,13.84,185,0.77,2795,66.67,42.50,8.94,93,10.45,-4.21,2.34,0.00,17.25
108448,4.69,-2.34,14.47,13.68,185,0.78,2776,66.67,40.50,10.06,93,11.03,-3.63,2.38,0.00,18.04
108674,0.78,-2.34,14.13,13.84,185,0.72,2803,66.67,41.00,9.56,93,11.03,-3.63,2.34,0.00,16.86
108900,0.78,-2.34,14.59,13.84,185,0.74,2791,66.67,41.50,9.54,93,11.03,-3.63,2.30,0.00,16.47
109126,-0.78,-2.34,14.36,13.76,185,0.71,2818,66.67,43.00,8.41,93,10.30,-4.50,2.20,0.00,14.90
109352,1.56,-2.34,14.70,13.68,185,0.61,2820,66.67,43.50,7.79,93,9.72,-4.93,2.22,0.00,15.29
109578,2.34,-2.34,14.70,13.84,185,0.55,2804,66.67,44.00,7.17,93,8.85,-5.80,2.08,0.00,13.33
109804,3.91,-2.34,14.93,13.92,185,0.28,2789,33.33,45.00,4.81,93,6.96,-7.69,1.72,0.00,10.59
110029,15.62,-2.34,18.03,14.00,185,0.26,2780,33.33,45.00,4.16,93,4.93,-9.72,1.72,0.00,9.02
110255,14.84,-2.34,15.50,13.60,185,0.30,2786,33.33,44.50,5.36,93,4.06,-10.59,1.80,0.00,9.02
110481,3.12,-2.34,12.75,14.00,185,0.30,2771,33.33,45.00,5.31,93,3.92,-10.74,1.80,0.00,9.02
110707,-15.62,-2.34,11.14,13.92,185,0.26,2774,33.33,44.50,4.14,93,3.77,-10.88,1.76,0.00,9.02
110933,-7.03,-2.34,11.14,13.60,185,0.31,2746,33.33,44.50,4.13,93,4.21,-10.45,1.90,0.00,11.76
111159,-4.69,-2.34,12.29,13.92,185,0.59,2753,66.67,44.50,7.02,93,6.96,-7.69,2.20,0.00,16.47
111384,-2.34,-2.34,14.59,13.76,185,0.65,2774,66.67,43.00,8.29,93,9.14,-5.66,2.26,0.00,16.86
111610,-4.69,-2.34,14.24,13.84,185,0.66,2741,66.67,42.50,8.21,93,9.43,-5.22,2.26,0.00,16.86
111837,-4.69,-2.34,14.47,13.92,185,0.64,2762,66.67,43.00,7.61,93,9.29,-5.37,2.24,0.00,16.47
112062,-2.34,-2.34,14.93,13.92,185,0.51,2750,66.67,43.50,7.08,93,8.85,-5.80,2.10,0.00,13.73
112288,-2.34,-2.34,14.70,13.84,185,0.38,2760,66.67,45.00,5.26,93,6.96,-7.69,1.96,0.00,12.55
112514,7.03,-2.34,16.65,14.00,185,0.36,2734,33.33,44.50,4.65,93,6.38,-8.27,1.88,0.00,11.76
112740,18.75,-2.34,17.23,13.92,185,0.46,2733,66.67,44.50,5.86,93,6.96,-7.84,2.00,0.00,13.33
112966,21.88,-2.34,15.73,13.68,185,0.60,2733,66.67,44.00,8.17,93,8.42,-6.24,2.20,0.00,15.69
113192,10.94,-2.34,13.21,13.76,185,0.69,2750,66.67,42.50,8.78,93,9.43,-5.22,2.26,0.00,16.86
113417,3.12,-2.34,13.44,13.92,185,0.66,2728,66.67,42.50,8.21,93,9.58,-5.08,2.24,0.00,16.47
113643,1.56,-2.34,14.13,13.84,185,0.65,2742,66.67,42.50,8.18,93,9.72,-4.93,2.22,0.00,15.69
113870,0.78,-2.34,14.47,13.92,185,0.58,2756,66.67,43.00,7.65,93,9.29,-5.37,2.18,0.00,14.90
114095,0.78,-2.34,14.47,13.52,185,0.42,2725,66.67,44.00,5.81,93,7.84,-6.96,1.96,0.00,12.55
114321,7.81,-2.34,15.96,13.92,185,0.29,2704,33.33,41.50,4.62,93,6.24,-8.42,1.76,0.00,10.98
114546,19.53,-2.34,17.69,13.84,185,0.32,2726,33.33,39.00,5.22,93,5.80,-8.85,1.82,0.00,10.98
114772,21.88,-2.34,15.73,13.60,185,0.33,2728,33.33,36.00,5.23,93,5.66,-9.00,1.84,0.00,11.37
114998,20.31,-2.34,14.47,13.92,185,0.33,2695,33.33,33.50,5.23,93,5.80,-8.85,1.82,0.00,11.76
115225,20.31,-2.34,14.59,14.00,185,0.41,2687,33.33,33.00,5.73,93,6.24,-8.42,1.98,0.00,12.94
115450,18.75,-2.34,14.24,13.84,185,0.54,2695,66.67,34.00,6.89,93,7.11,-7.55,2.14,0.00,15.69
115676,10.94,-2.34,13.55,13.92,185,0.58,2705,66.67,32.00,7.45,93,8.56,-6.09,2.20,0.00,16.08
115902,5.47,-2.34,13.55,13.84,185,0.58,2708,66.67,30.00,8.08,93,9.14,-5.51,2.16,0.00,15.29
116128,1.56,-2.34,14.01,13.84,185,0.63,2702,66.67,29.00,8.06,93,9.14,-5.51,2.20,0.00,15.69
116354,1.56,-2.34,14.47,13.84,185,0.58,2705,66.67,30.00,7.51,93,8.85,-5.80,2.16,0.00,14.90
116580,0.78,-2.34,14.36,13.84,185,0.63,2684,66.67,30.00,7.47,93,8.85,-5.80,2.22,0.00,15.69
116805,0.78,-2.34,14.47,13.76,185,0.50,2672,66.67,33.00,6.85,93,8.42,-6.38,2.06,0.00,13.73
117031,1.56,-2.34,14.70,13.84,185,0.38,2674,66.67,33.50,5.71,93,7.84,-6.96,1.90,0.00,11.76
117257,3.91,-2.34,15.16,13.84,185,0.41,2656,66.67,33.50,5.68,93,7.55,-7.25,1.90,0.00,12.16
117483,7.81,-2.34,15.39,13.92,185,0.41,2676,66.67,33.50,5.72,93,6.82,-7.84,2.00,0.00,12.94
117709,10.16,-2.34,15.04,13.92,185,0.41,2686,66.67,33.50,6.21,93,7.40,-7.25,1.90,0.00,12.55
117935,8.59,-2.34,14.59,13.76,185,0.51,2663,66.67,33.50,6.28,93,7.25,-7.40,2.08,0.00,14.51
118160,6.25,-2.34,14.24,13.76,185,0.57,2682,66.67,33.50,6.86,93,8.13,-6.67,2.14,0.00,14.90
118387,0.78,-2.34,13.78,13.92,185,0.55,2665,66.67,32.50,6.83,93,8.42,-6.24,2.14,0.00,14.90
118613,0.78,-2.34,14.36,13.92,185,0.58,2659,66.67,31.00,7.37,93,9.14,-5.51,2.14,0.00,14.90
118838,0.00,-2.34,14.47,13.84,185,0.59,2677,66.67,31.00,7.38,93,9.14,-5.51,2.14,0.00,14.51
119064,0.78,-2.34,14.59,13.76,185,0.59,2660,66.67,30.50,7.40,93,9.29,-5.37,2.12,0.00,14.51
119290,0.78,-2.34,14.59,14.00,185,0.55,2669,66.67,31.50,6.82,93,9.00,-5.66,2.12,0.00,14.90
119516,3.91,-2.34,15.04,13.84,185,0.56,2663,66.67,31.50,6.81,93,9.14,-5.51,2.14,0.00,14.51
119742,2.34,-2.34,14.36,13.92,185,0.47,2668,66.67,33.50,6.25,93,8.27,-6.38,2.02,0.00,13.33
119968,5.47,-2.34,14.81,13.92,185,0.33,2651,33.33,33.00,5.09,93,6.53,-8.13,1.80,0.00,11.37
120193,14.84,-2.34,16.65,13.92,185,0.33,2654,33.33,32.50,5.05,93,5.95,-8.71,1.80,0.00,11.37
120419,20.31,-2.34,16.42,13.84,185,0.32,2608,33.33,32.50,5.02,93,5.80,-8.85,1.80,0.00,10.98
120645,22.66,-2.34,15.39,13.84,185,0.30,2600,33.33,32.50,5.00,93,5.66,-9.00,1.74,0.00,10.98
120871,21.88,-2.34,14.59,13.92,185,0.33,2602,33.33,32.50,5.00,93,5.66,-9.00,1.80,0.00,10.98
121097,19.53,-2.34,14.24,14.00,185,0.31,2600,33.33,32.00,4.99,93,5.51,-9.14,1.76,0.00,10.98
121323,17.19,-2.34,14.13,14.00,185,0.31,2605,33.33,32.00,5.01,93,5.51,-9.29,1.74,0.00,10.98
121549,15.62,-2.34,14.24,14.00,185,0.35,2565,33.33,32.00,4.92,95,5.22,-9.43,1.74,0.00,10.59
121775,12.50,-2.34,13.90,13.92,185,0.30,2570,33.33,32.00,4.39,95,5.08,-9.58,1.72,0.00,10.59
122001,11.72,-2.34,14.13,13.76,185,0.39,2572,33.33,32.50,5.51,95,5.66,-9.00,1.90,0.00,12.55
122226,10.16,-2.34,14.36,14.00,185,0.30,2570,33.33,32.50,4.89,95,5.66,-9.00,1.78,0.00,10.98
122452,10.16,-2.34,14.36,13.92,185,0.33,2534,33.33,32.50,4.86,95,5.95,-8.71,1.82,0.00,11.37
122678,8.59,-2.34,14.47,13.92,185,0.33,2556,33.33,32.50,4.90,95,5.80,-8.85,1.78,0.00,10.98
122904,8.59,-2.34,14.59,13.92,185,0.31,2525,33.33,32.50,4.84,95,5.66,-9.00,1.72,0.00,10.98
123129,7.81,-2.34,14.36,14.00,185,0.32,2540,33.33,32.00,4.87,95,5.51,-9.14,1.76,0.00,10.98
123355,7.81,-2.34,14.59,13.92,185,0.32,2506,33.33,32.00,4.83,95,5.51,-9.14,1.76,0.00,10.98
123581,5.47,-2.34,14.13,14.08,185,0.32,2533,33.33,32.00,4.85,95,5.37,-9.29,1.78,0.00,10.98
123806,4.69,-2.34,14.47,14.00,185,0.32,2485,33.33,32.50,4.76,95,5.66,-9.00,1.74,0.00,10.59
124032,1.56,-2.34,14.01,14.00,185,0.30,2508,33.33,32.00,4.27,95,5.37,-9.29,1.72,0.00,10.59
124258,2.34,-2.34,14.59,14.00,185,0.30,2480,33.33,32.00,4.28,95,5.22,-9.43,1.70,0.00,10.59
124484,2.34,-2.34,14.59,13.84,185,0.29,2463,33.33,32.00,4.22,95,5.08,-9.58,1.72,0.00,10.59
124710,1.56,-2.34,14.47,13.92,185,0.37,2481,33.33,32.00,4.76,95,5.51,-9.14,1.84,0.00,11.76
124936,3.91,-2.34,15.04,13.92,185,0.42,2460,33.33,32.50,5.27,95,6.67,-7.98,1.96,0.00,12.94
125162,6.25,-2.34,15.16,13.92,185,0.52,2474,66.67,32.50,6.30,95,7.84,-6.96,2.02,0.00,13.73
125388,-0.78,-2.34,13.67,13.84,185,0.57,2487,66.67,31.00,6.37,95,8.13,-6.53,2.10,0.00,14.90
125614,-2.34,-2.34,14.24,13.76,185,0.59,2468,66.67,28.50,6.90,95,8.71,-5.95,2.12,0.00,14.90
125839,-5.47,-2.34,14.13,13.76,185,0.60,2473,66.67,27.50,6.84,95,8.85,-5.80,2.14,0.00,15.29
126065,-6.25,-2.34,14.47,13.84,185,0.60,2502,66.67,27.00,6.94,95,9.14,-5.51,2.14,0.00,14.90
126291,-6.25,-2.34,14.59,13.76,185,0.61,2472,66.67,26.50,7.38,95,9.58,-5.22,2.14,0.00,15.29
126517,-6.25,-2.34,14.70,14.00,185,0.56,2483,66.67,28.00,6.89,95,9.43,-5.22,2.10,0.00,14.51
126743,-5.47,-2.34,14.70,13.84,185,0.50,2498,66.67,30.50,6.39,95,9.14,-5.51,1.96,0.00,12.94
126969,-6.25,-2.34,14.59,13.92,185,0.33,2484,66.67,32.50,4.78,95,7.40,-7.25,1.74,0.00,10.98
127195,-3.12,-2.34,15.16,14.00,185,0.40,2473,33.33,32.50,4.73,95,6.38,-8.27,1.80,0.00,11.37
127422,4.69,-2.34,16.42,14.00,185,0.46,2496,66.67,32.50,5.83,95,7.25,-7.40,1.98,0.00,12.94
127647,9.38,-2.34,15.73,13.84,185,0.50,2468,66.67,32.00,6.85,95,8.13,-6.53,1.98,0.00,13.33
127873,1.56,-2.34,13.44,13.84,185,0.54,2492,66.67,32.50,6.39,95,8.13,-6.53,2.08,0.00,14.12
128099,0.00,-2.34,14.24,13.92,185,0.56,2491,66.67,31.00,6.89,95,8.27,-6.38,2.06,0.00,14.12
128325,-3.91,-2.34,13.90,13.76,185,0.52,2483,66.67,32.50,6.35,95,8.13,-6.67,2.00,0.00,13.33
128550,-6.25,-2.34,13.90,13.84,185,0.38,2483,66.67,32.50,5.30,95,6.96,-7.69,1.86,0.00,12.16
128776,-4.69,-2.34,14.70,14.00,185,0.32,2501,33.33,32.50,4.80,95,5.95,-8.71,1.78,0.00,10.98
129002,1.56,-2.34,15.85,13.92,185,0.32,2475,33.33,32.50,4.78,95,6.09,-8.71,1.88,0.00,12.55
129227,5.47,-2.34,15.73,13.84,185,0.45,2463,33.33,32.50,5.21,95,6.67,-7.98,1.86,0.00,11.76
129453,6.25,-2.34,14.93,13.60,185,0.50,2501,66.67,32.50,5.87,95,7.11,-7.55,2.00,0.00,13.73
129680,6.25,-2.34,14.70,13.84,185,0.61,2460,66.67,31.00,6.82,95,7.98,-6.67,2.16,0.00,15.29
129905,0.78,-2.34,13.78,13.84,185,0.63,2488,66.67,27.00,7.43,95,9.00,-5.66,2.16,0.00,15.29
130130,-3.91,-2.34,13.90,13.84,185,0.66,2490,66.67,25.00,7.43,95,9.58,-5.08,2.20,0.00,15.69
130357,-7.03,-2.34,14.24,14.00,185,0.64,2477,66.67,25.00,7.40,95,9.87,-4.79,2.18,0.00,15.69
130583,-6.25,-2.34,14.70,13.68,185,0.67,2488,66.67,23.50,7.44,95,10.30,-4.35,2.22,0.00,16.08
130809,-6.25,-2.34,14.59,13.76,185,0.70,2496,66.67,22.50,7.99,95,10.59,-4.21,2.22,0.00,16.08
131034,-5.47,-2.34,14.70,13.76,185,0.71,2479,66.67,22.50,7.95,95,10.74,-4.06,2.24,0.00,16.08
131260,-5.47,-2.34,14.59,13.92,185,0.70,2509,66.67,21.50,8.06,95,10.88,-3.77,2.24,0.00,16.08
131486,-5.47,-2.34,14.70,13.84,185,0.73,2495,66.67,22.00,7.97,95,11.03,-3.63,2.28,0.00,16.47
131712,-3.91,-2.34,14.70,13.84,185,0.80,2520,66.67,20.00,8.60,95,11.61,-3.05,2.32,0.00,17.65
131938,-5.47,-2.34,14.47,13.68,185,0.81,2503,66.67,22.50,9.05,95,11.90,-2.76,2.34,4.31,17.65
132164,-6.25,-2.34,14.59,13.76,185,0.82,2530,66.67,26.00,9.74,95,12.19,-2.47,2.38,9.41,18.43
132390,-6.25,-2.34,14.70,13.84,185,0.81,2524,66.67,30.00,9.14,95,12.19,-2.47,2.34,3.92,17.65
132615,-6.25,-2.34,14.70,13.60,185,0.74,2553,66.67,35.50,8.70,95,11.61,-3.05,2.30,0.00,16.47
132841,-5.47,-2.34,14.81,13.76,185,0.67,2534,66.67,39.50,8.67,95,11.17,-3.48,2.24,0.00,15.29
133067,-4.69,-2.34,14.81,13.76,185,0.78,2572,66.67,40.50,8.21,95,10.59,-4.06,2.24,0.00,15.69
133293,-3.91,-2.34,14.70,13.84,185,0.70,2571,66.67,41.00,8.16,95,10.30,-4.50,2.26,0.00,16.08
133519,-2.34,-2.34,14.93,13.84,185,0.77,2561,66.67,40.00,8.73,95,10.88,-3.77,2.30,0.00,16.86
133745,-3.12,-2.34,14.47,13.84,185,0.81,2592,66.67,38.50,9.36,95,11.46,-3.19,2.36,1.57,18.04
133970,-2.34,-2.34,14.70,13.92,185,0.85,2593,66.67,37.00,9.92,93,12.04,-2.61,2.40,9.80,18.43
134197,-4.69,-2.34,14.36,13.68,185,0.77,2574,66.67,37.50,9.90,93,12.04,-2.61,2.34,0.00,17.25
134423,-5.47,-2.34,14.47,13.76,185,0.82,2589,66.67,37.50,9.40,93,11.90,-2.76,2.36,0.00,17.65
134648,-5.47,-2.34,14.59,13.92,185,0.76,2619,66.67,39.00,8.93,93,11.17,-3.48,2.32,0.00,16.47
134874,-4.69,-2.34,14.81,13.92,185,0.77,2615,66.67,39.50,8.93,93,11.17,-3.48,2.30,0.00,16.47
135100,-3.91,-2.34,14.81,13.76,185,0.74,2620,66.67,40.00,8.89,93,11.03,-3.63,2.32,0.00,16.47
135326,-3.12,-2.34,14.70,13.68,185,0.81,2614,66.67,40.00,8.92,93,11.03,-3.63,2.32,0.00,16.86
135552,-2.34,-2.34,14.81,13.84,185,0.78,2616,66.67,39.00,8.91,93,11.32,-3.34,2.34,0.00,17.25
135778,-4.69,-2.34,14.47,13.60,185,0.78,2615,66.67,39.50,8.94,93,11.17,-3.48,2.32,0.00,16.86
136004,-5.47,-2.34,14.47,13.84,185,0.69,2621,66.67,41.00,8.46,93,10.45,-4.21,2.26,0.00,15.69
136229,-3.12,-2.34,15.04,13.84,185,0.67,2636,66.67,41.50,8.42,93,10.16,-4.50,2.24,0.00,15.69
136455,-3.12,-2.34,14.70,13.44,185,0.68,2635,66.67,41.50,7.90,93,10.16,-4.50,2.24,0.00,15.69
136681,-3.12,-2.34,14.59,13.92,185,0.59,2635,66.67,41.50,7.88,93,10.01,-4.64,2.20,0.00,15.29
136907,-3.91,-2.34,14.47,14.00,185,0.57,2635,66.67,42.50,7.29,93,9.29,-5.37,2.12,0.00,14.12
137133,-3.12,-2.34,14.81,13.92,185,0.46,2592,66.67,43.50,6.10,93,8.13,-6.53,2.02,0.00,12.94
137359,-0.78,-2.34,15.04,13.76,185,0.30,2602,33.33,43.50,5.01,93,6.53,-8.13,1.92,0.00,12.16
137585,7.03,-2.34,15.96,13.92,185,0.63,2606,66.67,44.00,7.20,93,7.69,-7.11,2.22,0.00,16.08
137811,7.03,-2.34,14.59,13.84,185,0.69,2609,66.67,41.50,8.88,93,9.72,-4.93,2.26,0.00,16.47
138036,-3.12,-2.34,13.32,13.84,185,0.71,2600,66.67,40.50,8.90,95,10.30,-4.35,2.28,0.00,16.47
138262,-7.03,-2.34,13.90,13.84,185,0.67,2586,66.67,41.50,7.73,95,10.16,-4.50,2.22,0.00,15.69
138488,-7.03,-2.34,14.59,13.92,185,0.51,2575,66.67,42.50,7.15,95,9.29,-5.37,2.12,0.00,14.12
138714,-4.69,-2.34,15.16,13.84,185,0.48,2594,66.67,43.00,6.66,95,8.71,-5.95,2.06,0.00,13.33
138939,0.00,-2.34,15.50,13.92,185,0.56,2602,66.67,43.00,7.21,95,9.00,-5.66,2.02,0.00,12.94
139166,-2.34,-2.34,14.36,13.92,185,0.48,2560,66.67,41.50,6.57,95,8.27,-6.53,2.10,0.00,14.12
139391,1.56,-2.34,15.27,13.76,185,0.67,2580,66.67,35.50,7.70,95,9.58,-5.08,2.22,0.00,15.69
139618,-1.56,-2.34,14.24,13.52,185,0.65,2578,66.67,31.50,7.73,95,9.87,-4.79,2.20,0.00,15.69
139843,-3.12,-2.34,14.47,13.92,185,0.61,2585,66.67,28.50,7.66,95,10.01,-4.64,2.16,0.00,14.90
140069,-3.91,-2.34,14.47,13.84,185,0.62,2560,66.67,27.50,7.65,95,9.87,-4.79,2.18,0.00,14.90
140295,-3.91,-2.34,14.70,13.36,185,0.58,2577,66.67,28.00,7.17,95,9.72,-4.93,2.12,0.00,14.51
140521,-3.91,-2.34,14.59,13.92,185,0.53,2574,66.67,31.00,7.06,95,9.14,-5.51,2.06,0.00,13.33
140747,-3.12,-2.34,14.81,13.92,185,0.49,2546,66.67,33.00,6.52,95,8.56,-6.09,2.04,0.00,13.33
140973,0.00,-2.34,15.27,13.68,185,0.52,2574,66.67,33.00,6.58,95,8.56,-6.09,2.06,0.00,13.73
141199,0.00,-2.34,14.70,13.68,185,0.49,2550,66.67,33.00,6.52,95,8.42,-6.24,2.04,0.00,13.33
141424,2.34,-2.34,14.93,13.92,185,0.55,2539,66.67,30.50,7.09,95,9.00,-5.66,2.16,0.00,14.90
141650,0.78,-2.34,14.36,13.76,185,0.65,2559,66.67,27.50,7.64,95,9.72,-4.93,2.18,0.00,15.69
141876,-1.56,-2.34,14.24,13.84,185,0.70,2544,66.67,24.50,8.16,95,10.30,-4.35,2.26,0.00,16.86
142102,-3.91,-2.34,14.36,13.92,185,0.72,2554,66.67,23.00,8.17,95,10.74,-3.92,2.26,0.00,16.47
142328,-6.25,-2.34,14.24,13.84,185,0.67,2526,66.67,24.00,7.58,95,10.59,-4.06,2.24,0.00,16.08
142554,-4.69,-2.34,14.93,13.84,185,0.68,2541,66.67,24.50,7.64,95,10.45,-4.21,2.24,0.00,15.69
142779,-3.12,-2.34,14.81,13.92,185,0.65,2562,66.67,25.50,7.66,95,10.59,-4.06,2.22,0.00,15.69
143005,-2.34,-2.34,14.81,13.84,185,0.71,2536,66.67,24.00,8.12,95,10.59,-4.06,2.28,0.00,16.47
143230,-1.56,-2.34,14.70,13.68,185,0.74,2557,66.67,22.00,8.72,95,11.03,-3.63,2.28,0.00,16.47
143457,-2.34,-2.34,14.59,13.76,185,0.74,2558,66.67,22.00,8.68,95,11.46,-3.19,2.32,0.00,17.25
