Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
93483,0.00,0.00,23.77,13.44,176,0.10,2012,0.00,0.00,33.33,16,15.50,0.00,97,3.48,-11.32,1.26,0.00,0.00
93740,0.00,0.00,23.89,13.44,176,0.23,2018,0.00,0.00,33.33,16,15.50,0.00,97,3.77,-11.17,1.48,0.00,1.18
93996,0.00,0.00,23.89,13.44,176,0.20,1999,0.00,0.00,33.33,16,16.00,0.00,97,4.06,-10.88,1.44,0.00,1.18
94253,0.00,0.00,23.77,13.44,176,0.21,1953,0.00,0.00,33.33,16,21.00,2.10,97,3.77,-11.03,1.46,0.00,1.18
94510,0.00,0.00,21.71,13.52,176,0.18,1965,0.00,0.00,33.33,16,21.00,2.11,97,3.63,-11.17,1.46,0.00,1.18
94768,0.00,0.00,13.67,13.44,176,0.22,1963,0.00,0.00,33.33,16,21.00,2.07,97,3.63,-11.17,1.48,0.00,3.53
95025,-5.47,-0.78,12.86,13.36,176,0.44,1953,0.00,0.00,33.33,16,30.00,2.92,97,5.22,-9.58,1.78,0.00,7.06
95281,-5.47,-0.78,14.01,13.36,176,0.58,1936,0.00,0.00,33.33,16,32.00,3.72,97,6.53,-8.27,1.90,0.00,7.84
95537,-18.75,-1.56,12.06,13.36,176,0.69,1949,-2.11,0.00,33.33,16,30.00,3.74,97,7.40,-7.40,1.94,0.00,8.24
95794,-25.00,-3.12,13.09,13.36,176,0.74,1925,-2.11,0.00,33.33,16,30.00,3.29,97,7.84,-6.96,1.98,0.00,9.02
96051,-25.00,-3.12,14.36,13.36,176,0.78,1931,-2.11,0.00,33.33,16,28.00,3.71,97,8.13,-6.67,2.00,0.00,9.41
96309,-25.00,-3.12,14.13,13.44,176,0.81,1920,-2.11,0.00,33.33,16,26.50,3.69,97,8.56,-6.24,2.02,0.00,9.80
96566,-25.00,-3.12,14.01,13.44,176,0.82,1954,0.00,0.00,33.33,16,27.50,3.70,97,8.85,-6.09,2.02,0.00,9.80
96822,-25.00,-3.12,13.78,13.52,176,0.85,1933,0.00,0.00,33.33,16,27.50,3.70,97,8.85,-5.95,2.04,0.00,10.20
97079,-25.00,-3.12,13.90,13.52,176,0.85,1929,0.00,0.00,33.33,16,26.50,3.69,97,9.00,-5.80,2.04,0.00,10.20
97336,-25.00,-3.12,13.78,13.44,176,0.87,1932,0.00,0.00,33.33,16,27.00,3.74,97,9.00,-5.80,2.04,0.00,10.20
97593,-25.00,-3.12,13.67,13.44,176,0.87,1920,0.00,0.00,33.33,16,27.00,3.69,97,9.00,-5.80,2.06,0.00,10.20
97849,-25.00,-3.12,13.67,13.52,176,0.86,1940,0.00,0.00,33.33,16,26.50,3.72,97,9.00,-5.80,2.04,0.00,10.20
98106,-25.00,-3.12,13.55,13.36,176,0.87,1921,0.00,0.00,33.33,16,27.00,3.69,97,9.00,-5.80,2.04,0.00,10.20
98362,-25.00,-3.12,13.67,13.36,176,0.85,1943,0.00,0.00,33.33,16,27.00,3.73,97,9.00,-5.80,2.04,0.00,9.80
98619,-25.00,-3.12,13.21,13.36,176,0.61,1907,0.00,0.00,33.33,16,31.50,3.26,97,7.98,-6.82,1.90,0.00,6.67
98876,-25.00,-3.12,13.67,13.28,176,0.48,1894,0.00,0.00,33.33,16,31.50,2.83,97,6.82,-7.98,1.80,0.00,5.49
99132,-25.00,-3.12,14.47,13.28,176,0.46,1908,0.00,0.00,33.33,16,33.50,2.85,97,6.24,-8.56,1.80,0.00,5.49
99389,-23.44,-3.12,15.04,13.44,176,0.48,1894,0.00,0.00,33.33,16,33.50,2.42,97,6.24,-8.56,1.80,0.00,5.49
99646,-18.75,-3.12,15.50,13.44,176,0.68,1885,0.00,0.00,33.33,16,32.00,3.22,97,6.96,-8.13,1.94,0.00,7.45
99903,-24.22,-3.12,14.13,13.44,176,0.69,1884,0.00,0.00,33.33,16,32.00,3.23,97,7.40,-7.40,1.92,0.00,7.84
100160,-24.22,-3.12,14.01,13.44,176,0.67,1878,0.00,0.00,33.33,16,32.00,3.23,97,7.55,-7.25,1.92,0.00,7.84
100417,-25.00,-3.12,14.59,13.44,176,0.68,1870,0.00,0.00,33.33,16,32.00,3.22,97,7.55,-7.25,1.94,0.00,7.84
100673,-25.00,-3.12,14.59,13.52,176,0.70,1854,0.00,0.00,33.33,16,32.00,3.16,97,7.55,-7.25,1.92,0.00,7.06
100930,-25.00,-3.12,14.47,13.36,176,0.20,1833,0.00,0.00,33.33,16,28.00,1.97,97,4.35,-9.87,1.40,0.00,0.00
101186,0.00,-3.12,12.75,13.28,176,0.21,1550,0.00,0.00,33.33,16,14.50,0.00,95,3.63,-11.17,1.40,0.00,0.00
101443,0.00,-2.34,14.59,13.20,176,0.21,1248,0.00,0.00,33.33,16,21.00,1.60,95,4.06,-10.74,1.32,0.00,5.10
101700,0.00,-3.12,25.27,13.68,176,0.63,1914,0.00,0.00,33.33,16,31.00,3.67,95,7.55,-7.25,1.92,0.00,8.63
101957,-13.28,-3.12,12.40,13.28,176,0.57,2452,0.00,0.00,33.33,16,33.50,4.18,95,6.24,-8.56,1.98,0.00,8.63
102214,-22.66,-3.12,12.75,13.28,176,0.58,2484,0.00,0.00,33.33,16,34.00,3.71,97,6.09,-8.71,1.98,0.00,8.63
102471,-23.44,-3.12,13.78,13.28,176,0.61,2495,0.00,0.00,33.33,16,34.00,3.73,97,6.24,-8.56,2.02,0.00,10.98
102728,-22.66,-3.12,14.24,13.28,176,0.95,2497,0.00,0.00,33.33,16,29.50,4.79,97,8.42,-6.38,2.28,1.57,14.51
102984,-25.00,-3.12,13.67,13.36,176,1.02,2514,0.00,0.00,33.33,16,26.50,5.29,95,9.87,-5.08,2.32,2.35,15.29
103241,-25.00,-3.12,14.13,13.36,176,1.06,2521,0.00,0.00,33.33,16,25.00,5.34,95,10.45,-4.50,2.36,2.75,16.08
103497,-25.00,-3.12,14.47,13.44,176,1.07,2554,0.00,0.00,33.33,16,22.50,5.91,95,10.74,-4.06,2.36,3.14,16.47
103755,-25.00,-3.12,14.59,13.44,176,1.09,2544,0.00,0.00,33.33,16,22.50,5.92,95,11.03,-3.92,2.38,3.14,16.47
104010,-25.00,-3.12,14.59,13.44,176,1.09,2584,0.00,0.00,33.33,16,21.50,5.93,95,11.03,-3.77,2.38,3.14,16.47
104267,-25.00,-3.12,14.70,13.44,176,1.13,2571,0.00,0.00,33.33,16,21.50,5.98,95,11.03,-3.77,2.40,3.14,16.47
104525,-25.00,-3.12,14.59,13.36,176,1.11,2580,0.00,0.00,33.33,16,22.00,6.09,95,11.17,-3.77,2.40,3.14,16.47
104782,-25.00,-3.12,14.59,13.36,176,1.10,2607,0.00,0.00,33.33,16,22.00,6.12,95,11.17,-3.63,2.42,3.14,16.47
105039,-25.00,-3.12,14.70,13.36,176,1.10,2621,0.00,0.00,33.33,16,22.00,6.15,95,11.17,-3.63,2.42,3.53,16.86
105294,-25.00,-3.12,14.70,13.36,176,1.09,2660,0.00,0.00,33.33,16,22.50,6.24,95,11.17,-3.63,2.44,3.53,17.25
105552,-24.22,-3.12,14.93,13.28,176,1.09,2683,0.00,0.00,33.33,16,22.00,6.30,95,11.32,-3.48,2.44,3.53,17.25
105808,-24.22,-3.12,14.81,13.28,176,1.13,2672,0.00,0.00,33.33,16,21.50,6.27,95,11.46,-3.34,2.48,4.31,18.04
106064,-18.75,-3.12,15.50,13.28,176,1.17,2722,0.00,0.00,33.33,16,21.00,6.32,95,12.19,-2.76,2.54,5.49,20.00
106321,-17.97,-0.78,14.93,13.36,176,1.19,2745,0.00,0.00,33.33,16,21.00,6.99,95,12.62,-2.18,2.56,5.88,20.39
106578,-19.53,-0.78,14.59,13.36,176,1.20,2764,0.00,0.00,33.33,16,21.00,7.07,95,12.91,-2.03,2.58,6.27,20.78
106835,-20.31,-0.78,14.81,13.28,176,1.20,2776,0.00,0.00,66.67,16,21.00,7.20,95,12.91,-1.89,2.58,6.27,20.78
107090,-21.88,-0.78,14.70,13.28,176,1.18,2852,0.00,0.00,66.67,16,21.00,7.29,95,13.06,-1.74,2.60,6.27,20.39
107348,-22.66,-0.78,14.70,13.36,176,1.15,2866,0.00,0.00,66.67,16,22.00,7.31,95,12.62,-2.03,2.58,5.49,19.22
107604,-21.09,-0.78,14.93,13.36,178,1.14,2922,0.00,0.00,66.67,16,22.50,7.48,95,12.62,-2.18,2.60,5.49,19.61
107861,-20.31,-0.78,14.81,13.28,178,1.15,2914,0.00,0.00,66.67,16,22.50,7.46,95,12.77,-2.03,2.60,5.49,20.00
108118,-20.31,-1.56,15.04,13.28,178,1.14,2964,0.00,0.00,66.67,16,22.50,7.59,95,12.91,-1.89,2.62,5.49,20.00
108375,-19.53,-1.56,14.93,13.28,178,1.13,3000,0.00,0.00,66.67,16,22.50,7.68,95,12.91,-1.89,2.62,5.88,20.00
108631,-19.53,-1.56,14.93,13.20,178,1.12,3054,0.00,0.00,66.67,16,23.50,7.82,95,12.91,-1.89,2.64,5.49,20.00
108887,-18.75,-1.56,14.93,13.20,178,1.11,3078,0.00,0.00,66.67,16,23.50,7.91,95,12.91,-1.89,2.64,5.88,20.00
109144,-18.75,-1.56,14.81,13.20,178,1.10,3146,0.00,0.00,66.67,16,24.50,7.93,93,12.91,-1.89,2.64,5.88,20.00
109401,-18.75,-1.56,14.81,13.20,178,1.10,3138,0.00,0.00,66.67,16,24.50,7.47,93,12.91,-1.89,2.64,5.88,20.00
109658,-17.97,-1.56,14.81,13.20,178,1.09,3194,0.00,0.00,66.67,16,25.00,7.56,93,12.91,-1.89,2.66,5.88,20.00
109914,-17.97,-1.56,14.70,13.28,178,1.07,3265,0.00,0.00,66.67,16,25.50,7.63,93,12.91,-1.89,2.66,5.88,20.00
110170,-16.41,-1.56,14.93,13.28,178,1.07,3298,0.00,0.00,66.67,16,26.00,7.70,93,12.91,-1.89,2.68,5.88,20.00
110427,-17.19,-1.56,14.81,13.44,178,1.08,3346,0.00,0.00,66.67,16,26.00,7.79,93,12.91,-1.89,2.68,5.88,20.00
110684,-16.41,-1.56,14.93,13.44,178,1.06,3401,0.00,0.00,66.67,16,26.50,7.85,93,12.77,-2.03,2.68,5.88,20.00
110941,-16.41,-1.56,14.93,13.36,178,1.04,3402,0.00,0.00,66.67,16,27.00,7.98,93,12.77,-2.03,2.68,5.88,20.00
111198,-16.41,-1.56,14.93,13.36,178,1.03,3451,0.00,0.00,66.67,16,27.00,8.10,93,12.62,-2.18,2.68,5.88,20.00
111454,-17.19,-1.56,15.04,13.28,178,1.02,3486,0.00,0.00,66.67,16,27.50,8.18,93,12.48,-2.32,2.70,5.88,20.00
111712,-17.19,-1.56,14.70,13.28,178,1.01,3549,0.00,0.00,66.67,16,27.50,8.33,93,12.33,-2.47,2.68,5.88,20.00
111969,-17.19,-1.56,14.70,13.28,178,1.00,3561,0.00,0.00,66.67,16,28.00,8.36,93,12.19,-2.61,2.70,5.49,20.00
112226,-15.62,-1.56,15.04,13.28,178,0.98,3650,0.00,0.00,66.67,16,28.50,8.42,93,12.04,-2.76,2.70,5.49,19.61
112482,-14.84,-2.34,14.93,13.20,178,0.99,3646,0.00,0.00,66.67,16,29.00,8.52,93,11.90,-2.90,2.70,5.49,19.61
112739,-14.84,-2.34,14.93,13.44,178,0.99,3680,0.00,0.00,66.67,16,29.00,8.63,93,11.75,-2.90,2.72,5.49,19.22
112997,-22.66,-2.34,14.01,13.44,178,0.79,3738,0.00,0.00,66.67,16,34.50,7.18,93,9.72,-5.08,2.42,0.78,9.41
113253,-25.00,-3.12,11.94,13.36,178,0.53,3752,0.00,0.00,66.67,16,41.50,4.80,93,5.37,-9.43,2.04,0.00,8.24
113509,-25.00,-3.12,12.29,13.28,178,0.43,3754,0.00,0.00,66.67,16,41.00,4.77,93,4.79,-9.87,2.02,0.00,7.06
113766,-25.00,-3.12,12.98,13.28,178,0.25,3714,0.00,0.00,66.67,16,41.50,3.97,93,3.77,-10.88,1.86,0.00,4.71
114023,0.00,-3.12,11.94,13.36,178,0.26,3750,0.00,0.00,66.67,16,42.00,3.99,93,3.34,-11.32,1.84,0.00,1.18
114279,0.00,-3.12,11.71,13.36,178,0.22,3726,0.00,0.00,66.67,16,34.00,3.97,93,3.05,-11.75,1.76,0.00,0.00
114536,0.00,-3.12,11.94,13.44,178,0.17,3655,0.00,0.00,66.67,16,18.00,3.90,93,2.90,-11.90,1.62,0.00,0.00
114793,0.00,-3.12,13.90,13.44,178,0.18,3632,0.00,0.00,66.67,16,13.00,0.00,93,2.61,-12.19,1.64,0.00,0.00
115050,0.00,-3.12,24.00,13.44,178,0.16,3623,0.00,0.00,66.67,16,15.50,0.00,93,2.61,-12.19,1.58,0.00,0.00
115307,0.00,-3.12,23.54,13.44,178,0.16,3623,0.00,0.00,66.67,16,15.50,0.00,93,2.61,-12.19,1.56,0.00,0.00
115564,0.00,-3.12,24.12,13.36,178,0.26,3595,0.00,0.00,66.67,16,15.50,0.00,91,2.90,-12.19,1.86,0.00,0.39
115821,0.00,-3.12,24.00,13.28,178,0.24,3554,0.00,0.00,66.67,16,28.50,3.80,93,3.48,-11.61,1.76,0.00,5.10
116078,0.00,-3.12,12.52,13.28,178,0.24,3571,0.00,0.00,66.67,16,42.00,3.78,91,3.63,-11.17,1.80,0.00,5.49
116335,0.00,-3.12,12.40,13.36,178,0.26,3522,0.00,0.00,66.67,16,41.00,4.55,93,3.77,-11.03,1.82,0.00,5.49
116593,0.00,-3.12,12.40,13.36,178,0.28,3542,0.00,0.00,66.67,16,41.50,4.52,93,3.77,-11.03,1.84,0.00,5.49
116849,0.00,-3.12,11.94,13.36,178,0.23,3512,0.00,0.00,66.67,16,41.00,3.75,93,3.63,-11.17,1.78,0.00,4.71
117105,0.00,-3.12,11.94,13.44,178,0.22,3521,0.00,0.00,66.67,16,41.50,3.76,91,3.34,-11.46,1.74,0.00,4.31
117363,0.00,-3.12,11.48,13.44,178,0.22,3480,0.00,0.00,66.67,16,41.00,3.71,93,3.34,-11.46,1.74,0.00,4.31
117619,0.00,-3.12,11.37,13.44,178,0.21,3464,0.00,0.00,66.67,16,40.00,3.69,93,3.34,-11.46,1.70,0.00,4.31
117876,0.00,-3.12,11.48,13.12,178,0.21,3478,0.00,0.00,66.67,16,40.00,3.71,93,3.48,-11.32,1.68,0.00,4.31
118133,0.00,-3.12,11.71,13.44,178,0.24,3469,0.00,0.00,66.67,16,40.00,3.70,93,3.63,-11.32,1.78,0.00,4.31
118389,0.00,-3.12,11.83,13.44,178,0.26,3454,0.00,0.00,66.67,16,40.00,3.69,93,3.77,-11.17,1.80,0.00,5.88
118646,-17.19,-3.12,12.40,13.44,178,0.35,3442,0.00,0.00,66.67,16,40.00,4.41,93,4.21,-10.59,1.90,0.00,6.67
118903,-25.00,-3.12,13.09,13.44,178,0.35,3418,0.00,0.00,66.67,16,40.00,3.66,93,4.35,-10.45,1.90,0.00,6.67
119159,-24.22,-3.12,14.81,13.36,178,0.34,3410,0.00,0.00,66.67,16,40.00,3.64,93,4.35,-10.45,1.90,0.00,6.67
119417,-22.66,-3.12,14.93,13.36,178,0.35,3372,0.00,0.00,66.67,16,39.50,3.62,93,4.35,-10.45,1.90,0.00,6.67
119673,-21.09,-3.12,15.04,13.44,178,0.36,3352,0.00,0.00,66.67,16,39.50,4.29,93,4.50,-10.30,1.90,0.00,6.67
119931,-25.00,-3.12,14.36,13.44,178,0.36,3342,0.00,0.00,66.67,16,39.50,3.56,93,4.50,-10.30,1.90,0.00,6.67
120187,-25.00,-3.12,14.70,13.52,178,0.37,3369,0.00,0.00,66.67,16,39.50,3.59,93,4.50,-10.30,1.92,0.00,7.06
120444,-25.00,-3.12,14.70,13.52,178,0.41,3311,0.00,0.00,66.67,16,39.50,4.24,93,4.79,-10.01,1.96,0.00,7.45
120700,-25.00,-3.12,14.70,13.52,178,0.46,3339,0.00,0.00,66.67,16,39.00,4.27,93,5.08,-9.72,2.02,0.00,8.63
120957,-25.00,-3.12,14.36,13.52,178,0.52,3301,0.00,0.00,66.67,16,39.00,4.22,93,5.51,-9.29,2.06,0.00,9.41
121213,-25.00,-3.12,13.90,13.52,178,0.58,3317,0.00,0.00,66.67,16,37.50,4.91,93,5.95,-9.00,2.10,0.00,9.80
121470,-25.00,-3.12,13.67,13.44,178,0.60,3275,0.00,0.00,66.67,16,37.50,4.89,93,6.24,-8.71,2.14,0.00,10.20
121726,-25.00,-3.12,13.67,13.44,178,0.62,3270,0.00,0.00,66.67,16,37.50,4.91,93,6.38,-8.42,2.14,0.00,10.59
121983,-25.00,-3.12,13.78,13.52,178,0.63,3288,0.00,0.00,66.67,16,37.50,4.88,93,6.53,-8.27,2.16,0.00,10.98
122240,-25.00,-3.12,13.90,13.52,176,0.66,3260,0.00,0.00,66.67,16,37.50,4.87,93,6.82,-8.13,2.18,0.00,11.37
122496,-25.00,-3.91,14.01,13.52,176,0.68,3258,0.00,0.00,66.67,16,38.00,5.60,93,7.11,-7.84,2.20,0.00,11.76
122754,-25.00,-3.91,14.01,13.44,176,0.71,3284,0.00,0.00,66.67,16,38.00,5.54,93,7.40,-7.55,2.24,0.00,12.16
123010,-25.00,-3.91,14.01,13.44,176,0.74,3246,0.00,0.00,66.67,16,22.00,5.54,93,7.55,-7.25,2.28,0.39,12.94
123266,-25.00,-3.91,14.01,13.44,176,0.78,3266,0.00,0.00,66.67,16,35.50,5.57,93,7.98,-6.82,2.30,0.78,13.33
123523,-25.00,-3.91,14.36,13.44,176,0.80,3262,0.00,0.00,66.67,16,35.00,5.57,93,8.27,-6.53,2.32,1.18,13.73
123781,-25.00,-3.91,14.24,13.44,176,0.81,3262,0.00,0.00,66.67,16,34.00,6.26,93,8.56,-6.24,2.34,1.18,14.12
124038,-25.00,-3.91,14.36,13.44,176,0.83,3231,0.00,0.00,66.67,16,34.00,6.20,93,8.71,-6.09,2.34,1.57,14.51
124295,-25.00,-3.91,14.59,13.44,176,0.85,3230,0.00,0.00,66.67,16,33.00,6.20,93,9.00,-5.80,2.36,1.57,14.51
124552,-25.00,-3.91,14.70,13.44,176,0.88,3224,0.00,0.00,66.67,16,32.50,6.27,93,9.29,-5.66,2.40,1.96,15.29
124809,-24.22,-3.91,14.93,13.44,176,0.89,3258,0.00,0.00,66.67,16,32.00,6.23,93,9.58,-5.37,2.44,2.75,15.69
125065,-23.44,-3.91,15.04,13.44,176,0.91,3264,0.00,0.00,66.67,16,31.50,6.22,93,9.87,-5.08,2.46,2.75,16.08
125322,-22.66,-3.91,14.81,13.44,176,0.92,3254,0.00,0.00,66.67,16,30.50,6.27,93,10.01,-4.79,2.46,2.75,16.08
125578,-24.22,-2.34,14.70,13.36,176,0.94,3286,0.00,0.00,66.67,16,30.50,6.94,93,10.16,-4.64,2.48,2.75,16.08
125835,-24.22,-2.34,14.81,13.36,176,0.92,3289,0.00,0.00,66.67,16,30.50,6.98,93,10.16,-4.64,2.46,2.75,16.08
126093,-25.00,-3.91,14.81,13.44,176,0.89,3291,0.00,0.00,66.67,16,31.50,6.32,93,9.87,-4.93,2.44,2.35,15.29
126349,-24.22,-3.91,14.81,13.36,176,0.88,3282,0.00,0.00,66.67,16,32.50,6.30,93,9.58,-5.22,2.42,1.96,15.29
126605,-25.00,-3.91,14.70,13.36,176,0.82,3288,0.00,0.00,66.67,16,33.50,6.31,93,9.14,-5.66,2.36,0.78,12.94
126862,-25.00,-3.91,13.67,13.52,176,0.67,3320,0.00,0.00,66.67,16,38.00,5.67,93,7.55,-7.25,2.20,0.00,10.20
127120,-25.00,-3.91,12.98,13.44,176,0.62,3296,0.00,0.00,66.67,16,37.50,4.92,93,6.67,-8.13,2.14,0.00,10.20
127376,-25.00,-4.69,13.21,13.44,176,0.60,3320,0.00,0.00,66.67,16,38.00,4.92,93,6.38,-8.27,2.12,0.00,9.80
127633,-25.00,-4.69,13.32,13.44,176,0.58,3288,0.00,0.00,66.67,16,37.50,4.96,93,6.24,-8.42,2.10,0.00,9.41
127890,-25.00,-4.69,13.09,13.44,176,0.55,3307,0.00,0.00,66.67,16,37.00,4.91,93,5.95,-8.85,2.08,0.00,9.02
128146,-25.00,-4.69,13.21,13.44,176,0.55,3275,0.00,0.00,66.67,16,37.00,4.89,93,5.80,-9.00,2.08,0.00,9.02
128403,-25.00,-4.69,13.55,13.28,176,0.50,3298,0.00,0.00,66.67,16,37.50,4.91,93,5.80,-9.00,2.06,0.00,9.02
128659,-25.00,-4.69,13.90,13.28,176,0.53,3268,0.00,0.00,66.67,16,37.00,4.89,93,5.80,-9.00,2.06,0.00,9.02
128917,-25.00,-4.69,14.01,13.28,176,0.54,3275,0.00,0.00,66.67,16,37.00,4.91,93,5.80,-9.00,2.08,0.00,9.02
129174,-25.00,-4.69,13.90,13.36,176,0.55,3274,0.00,0.00,66.67,16,37.00,4.89,93,5.95,-8.85,2.08,0.00,9.41
129431,-25.00,-4.69,13.78,13.36,176,0.57,3264,0.00,0.00,66.67,16,37.00,4.87,93,5.95,-8.85,2.08,0.00,9.80
129687,-25.00,-4.69,13.78,13.36,176,0.60,3292,0.00,0.00,66.67,16,37.50,4.92,93,6.24,-8.56,2.12,0.00,10.20
129945,-25.00,-4.69,13.90,13.44,176,0.61,3268,0.00,0.00,66.67,16,37.50,4.88,93,6.24,-8.56,2.14,0.00,10.20
130201,-25.00,-4.69,13.78,13.44,176,0.61,3296,0.00,0.00,66.67,16,37.50,4.88,93,6.38,-8.42,2.14,0.00,10.20
130458,-25.00,-4.69,13.55,13.44,176,0.61,3275,0.00,0.00,66.67,16,37.50,4.88,93,6.38,-8.42,2.12,0.00,10.20
130714,-25.00,-4.69,13.67,13.44,176,0.61,3276,0.00,0.00,66.67,16,37.50,4.93,93,6.38,-8.42,2.14,0.00,10.20
130971,-25.00,-4.69,13.67,13.44,176,0.63,3284,0.00,0.00,66.67,16,37.50,4.90,93,6.53,-8.42,2.16,0.00,10.59
131227,-25.00,-4.69,13.78,13.44,176,0.66,3288,0.00,0.00,66.67,16,38.00,4.95,93,6.82,-8.13,2.18,0.00,10.98
131484,-25.00,-4.69,14.01,13.28,176,0.66,3317,0.00,0.00,66.67,16,38.00,5.62,93,6.82,-7.98,2.20,0.00,11.37
131741,-25.00,-5.47,13.90,13.28,176,0.66,3323,0.00,0.00,66.67,16,38.00,5.67,93,6.96,-7.84,2.20,0.00,11.37
131998,-25.00,-5.47,13.90,13.36,176,0.67,3316,0.00,0.00,66.67,16,38.00,4.95,93,6.96,-7.84,2.20,0.00,11.37
132255,-25.00,-5.47,14.01,13.36,176,0.65,3344,0.00,0.00,66.67,16,38.00,4.99,93,6.96,-7.84,2.20,0.00,11.37
132511,-25.00,-5.47,14.01,13.44,176,0.66,3323,0.00,0.00,66.67,16,38.00,4.96,93,6.82,-7.98,2.18,0.00,10.98
132768,-25.00,-5.47,14.13,13.44,176,0.48,3327,0.00,0.00,66.67,16,37.00,5.02,93,5.95,-8.27,2.02,0.00,3.92
133026,-25.00,-5.47,12.40,13.52,176,0.22,3336,0.00,0.00,66.67,16,38.50,3.53,93,3.77,-10.88,1.72,0.00,3.53
133282,0.00,-5.47,11.48,13.52,176,0.21,3308,0.00,0.00,66.67,16,38.00,3.56,93,3.63,-11.17,1.70,0.00,3.53
133539,0.00,-5.47,11.37,13.52,176,0.22,3336,0.00,0.00,66.67,16,38.00,3.52,93,3.63,-11.17,1.70,0.00,3.53
133796,0.00,-5.47,11.60,13.52,176,0.22,3294,0.00,0.00,66.67,16,38.00,3.54,93,3.63,-11.17,1.66,0.00,3.53
134054,0.00,-5.47,11.60,13.52,176,0.21,3308,0.00,0.00,66.67,16,38.00,3.49,93,3.63,-11.17,1.66,0.00,3.92
134310,-6.25,-5.47,11.71,13.28,176,0.25,3278,0.00,0.00,66.67,16,38.00,3.49,93,4.21,-10.88,1.78,0.00,7.06
134567,-19.53,-5.47,13.67,13.36,176,0.55,3270,0.00,0.00,66.67,16,39.50,4.94,93,5.80,-9.29,2.08,0.00,10.20
134823,-25.00,-5.47,13.55,13.36,176,0.62,3278,0.00,0.00,66.67,16,37.50,4.89,93,6.38,-8.42,2.14,0.00,10.59
135080,-25.00,-5.47,14.13,13.28,176,0.65,3299,0.00,0.00,66.67,16,38.00,4.93,93,6.67,-8.13,2.18,0.00,10.98
135337,-25.00,-5.47,14.24,13.28,176,0.66,3310,0.00,0.00,66.67,16,38.00,4.94,93,6.96,-7.84,2.20,0.00,12.16
135593,-25.00,-5.47,14.47,13.36,176,0.77,3327,0.00,0.00,66.67,16,36.50,5.68,93,7.98,-6.82,2.32,1.18,14.12
135850,-25.00,-5.47,14.70,13.36,176,0.83,3302,0.00,0.00,66.67,16,34.50,5.64,93,8.56,-6.24,2.38,1.57,14.90
136107,-24.22,-5.47,14.81,13.44,176,0.82,3362,0.00,0.00,66.67,16,34.00,6.35,93,8.85,-5.95,2.38,1.96,14.90
136364,-23.44,-5.47,14.93,13.44,176,0.84,3342,0.00,0.00,66.67,16,34.00,6.43,93,9.00,-5.80,2.40,1.96,14.90
136621,-25.00,-5.47,14.81,13.44,176,0.84,3352,0.00,0.00,66.67,16,34.00,6.44,93,9.00,-5.80,2.40,1.96,14.90
136877,-25.00,-5.47,14.70,13.44,176,0.83,3389,0.00,0.00,66.67,16,34.00,6.48,93,9.00,-5.80,2.40,1.96,14.90
137134,-24.22,-5.47,14.81,13.28,176,0.79,3406,0.00,0.00,66.67,16,34.50,6.54,93,8.71,-5.95,2.36,1.18,13.73
137391,-25.00,-5.47,14.47,13.28,176,0.71,3420,0.00,0.00,66.67,16,37.50,5.84,93,7.98,-6.82,2.28,0.00,12.16
137648,-25.00,-5.47,14.13,13.28,176,0.63,3396,0.00,0.00,66.67,16,38.00,5.07,93,6.96,-7.84,2.16,0.00,10.20
137905,-25.00,-5.47,13.55,13.36,176,0.57,3406,0.00,0.00,66.67,16,38.00,5.09,93,6.24,-8.56,2.12,0.00,9.80
138161,-25.00,-5.47,13.78,13.36,176,0.55,3442,0.00,0.00,66.67,16,38.00,5.14,93,6.09,-8.71,2.10,0.00,9.80
138417,-25.00,-5.47,13.78,13.44,176,0.56,3404,0.00,0.00,66.67,16,38.00,5.08,91,5.95,-8.85,2.10,0.00,9.80
138674,-25.00,-5.47,13.78,13.36,176,0.54,3402,0.00,0.00,66.67,16,37.50,5.13,91,5.80,-9.00,2.08,0.00,9.02
138931,-25.00,-5.47,13.67,13.44,176,0.53,3404,0.00,0.00,66.67,16,38.00,4.39,91,5.66,-9.00,2.08,0.00,9.02
139188,-25.00,-5.47,14.01,13.44,176,0.52,3428,0.00,0.00,66.67,16,38.00,4.35,91,5.66,-9.14,2.06,0.00,9.02
139445,-25.00,-5.47,14.59,13.28,176,0.54,3426,0.00,0.00,66.67,16,38.00,5.12,91,5.80,-9.00,2.10,0.00,9.80
139702,-25.00,-5.47,14.13,13.20,176,0.60,3417,0.00,0.00,66.67,16,38.00,5.10,91,6.24,-8.56,2.16,0.00,10.98
139958,-25.00,-5.47,14.36,13.28,176,0.66,3431,0.00,0.00,66.67,16,38.00,5.12,91,6.82,-7.98,2.22,0.00,12.16
140215,-25.00,-5.47,14.36,13.36,176,0.71,3406,0.00,0.00,66.67,16,39.00,5.82,91,7.40,-7.55,2.28,0.39,12.94
