Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
46823,-24.22,-0.78,13.67,13.36,183,1.21,1742,-2.11,0.00,33.33,16,4.50,4.46,95,1.00,-3.19,2.18,2.75,14.51
47080,-25.00,-0.78,12.75,13.36,183,1.22,1554,-2.11,0.00,33.33,16,31.00,3.98,95,0.50,-2.61,2.12,2.35,14.51
47337,-25.00,-0.78,12.75,13.28,183,1.26,1502,-2.11,0.00,33.33,16,9.50,3.84,95,0.00,-2.32,2.10,2.75,14.51
47594,-25.00,-0.78,12.86,13.28,183,1.32,1416,-2.11,0.00,33.33,16,30.50,3.63,95,-0.50,-1.89,2.10,3.14,16.08
47851,-25.00,-0.78,13.09,13.36,183,1.23,1707,-2.11,0.00,33.33,16,10.50,4.37,97,1.00,-1.74,2.20,5.49,17.25
48108,-25.00,-0.78,13.78,13.36,183,1.14,1914,-1.05,0.00,33.33,16,7.00,4.49,97,3.00,-2.03,2.26,5.88,17.25
48365,-25.00,-0.78,14.36,13.36,183,1.09,2125,0.00,0.00,33.33,16,29.00,4.85,97,4.50,-2.32,2.28,5.88,17.25
48622,-25.00,-0.78,14.59,13.36,183,1.01,2332,0.00,0.00,33.33,16,8.50,5.41,97,4.50,-2.61,2.34,5.88,17.25
48879,-25.00,-0.78,14.81,13.36,183,1.11,2448,0.00,0.00,33.33,16,35.00,5.79,99,4.50,-3.19,2.38,5.88,17.65
49136,-23.44,-0.78,14.59,13.44,183,1.07,2716,0.00,0.00,33.33,16,29.00,6.35,99,4.50,-3.34,2.44,6.67,18.04
49394,-22.66,0.00,14.81,13.28,183,1.06,2874,0.00,0.00,66.67,16,8.00,6.76,99,4.50,-3.34,2.52,7.84,19.22
49651,-19.53,0.00,15.62,13.36,183,1.08,3103,0.00,0.00,66.67,16,35.00,7.28,99,4.50,-2.47,2.60,10.98,21.96
49907,-15.62,0.00,14.81,13.36,183,1.08,3270,0.00,0.00,66.67,16,33.50,8.37,99,4.50,-1.89,2.68,13.33,23.92
50165,-13.28,0.00,14.81,13.28,183,1.08,3508,0.00,0.00,66.67,16,29.00,8.98,99,4.50,-1.16,2.76,16.47,25.88
50422,-9.38,0.00,14.81,13.28,183,1.09,3772,0.00,0.00,66.67,16,29.00,9.66,99,4.50,-0.73,2.88,20.00,27.84
50678,-4.69,0.00,14.70,13.20,183,1.16,4060,0.00,0.00,66.67,16,29.00,12.13,99,4.50,0.00,3.02,22.35,28.63
50935,0.00,0.00,14.01,13.20,183,1.22,4264,0.00,0.00,66.67,16,35.00,15.46,99,4.50,1.16,3.18,22.35,28.63
51192,0.00,0.00,11.37,13.20,183,1.26,4641,0.00,0.00,66.67,16,14.00,17.35,99,4.50,1.89,3.34,21.96,28.24
51450,0.00,0.00,11.25,13.28,183,1.41,4934,0.00,0.00,66.67,16,14.00,21.05,99,4.50,2.76,3.52,20.39,28.24
51707,0.00,0.00,11.25,13.28,183,1.47,5498,0.00,0.00,66.67,16,8.00,23.71,99,4.50,3.05,3.64,14.51,28.24
51965,0.00,0.00,11.25,13.36,183,1.38,5782,0.00,0.00,66.67,16,8.00,24.67,99,4.50,2.61,3.64,7.45,27.45
52222,0.00,0.00,11.71,13.28,183,0.90,5326,0.00,0.00,66.67,16,10.50,15.91,99,0.00,-8.85,3.02,0.00,0.00
52479,0.00,0.00,11.37,13.44,183,0.67,4696,0.00,0.00,66.67,16,6.50,10.02,99,2.50,-9.72,2.54,0.00,25.88
52736,0.00,0.00,12.29,13.20,183,1.46,3620,0.00,0.00,66.67,16,34.00,14.67,99,4.50,3.19,3.16,8.63,45.10
52993,0.00,0.00,11.71,13.20,183,1.47,3676,0.00,0.00,66.67,16,8.50,14.90,99,4.50,4.79,3.22,17.65,50.20
53250,0.00,0.00,11.37,13.20,183,1.67,3882,0.00,0.00,66.67,16,13.50,17.63,99,4.50,6.82,3.40,22.75,50.59
53507,0.00,0.00,11.25,13.20,183,1.82,4058,0.00,0.00,66.67,16,14.00,21.30,99,4.50,9.00,3.58,23.53,50.59
53764,0.00,0.00,11.25,13.12,183,1.83,4280,-4.22,0.00,66.67,16,9.50,23.34,99,2.50,10.74,3.66,12.94,50.59
54021,0.00,0.00,11.48,13.20,183,1.92,4398,-6.33,0.00,66.67,16,2.00,24.60,99,0.50,9.72,3.62,2.35,50.20
54279,0.00,0.00,11.37,13.36,183,1.81,4664,-6.33,0.00,66.67,16,24.50,25.87,99,-1.50,9.29,3.70,0.00,49.41
54536,0.00,0.00,11.37,13.20,183,1.81,4814,-6.33,0.00,66.67,16,7.50,26.70,99,-1.50,9.43,3.74,0.00,49.41
54793,0.00,0.00,11.25,13.12,183,1.82,4908,-6.33,0.00,66.67,16,2.50,26.99,99,-1.50,8.85,3.76,0.00,44.71
55051,0.00,0.00,11.37,13.36,183,1.78,5023,-6.33,0.00,66.67,16,30.50,26.79,99,-1.50,8.42,3.76,0.00,43.14
55308,0.00,0.00,11.37,13.28,183,1.39,5116,0.00,0.00,66.67,16,10.50,24.68,99,-1.50,3.77,3.04,0.00,0.00
55566,0.00,0.00,15.50,13.36,183,0.80,4705,0.00,0.00,66.67,16,13.50,0.00,99,0.00,-9.58,2.74,0.00,0.00
55823,0.00,0.00,16.08,13.20,183,1.47,4150,0.00,0.00,66.67,16,8.50,16.82,99,4.50,1.16,3.32,14.51,54.90
56080,0.00,0.00,11.83,13.20,183,1.61,3761,0.00,0.00,66.67,16,-2.50,17.65,99,4.50,5.66,3.32,23.14,55.69
56337,0.00,0.00,11.25,13.20,183,1.82,3784,0.00,0.00,66.67,16,8.50,19.58,99,4.50,8.27,3.46,27.84,55.69
56594,0.00,0.00,11.25,13.20,183,1.95,3862,0.00,0.00,66.67,16,29.00,21.56,97,4.50,10.59,3.56,26.67,55.69
56851,0.00,0.00,11.25,13.12,183,2.00,3874,-2.11,0.00,66.67,16,11.50,23.09,97,2.50,11.75,3.62,16.86,58.43
57108,0.00,0.00,11.25,13.20,183,1.84,3981,-6.33,0.00,66.67,16,26.50,22.98,97,-1.50,11.17,3.60,10.98,61.57
57365,0.00,0.00,11.37,13.20,183,1.83,4190,-6.33,0.00,66.67,16,29.50,23.24,97,-1.50,11.03,3.66,11.76,61.57
57623,0.00,0.00,11.37,13.20,183,1.86,4302,-6.33,0.00,66.67,16,26.00,23.86,97,-1.50,11.17,3.68,11.76,61.96
57879,0.00,0.00,11.37,13.36,183,1.91,4330,-11.95,0.00,66.67,16,-2.00,24.94,97,-6.00,11.03,3.70,12.16,61.57
58137,0.00,0.00,11.37,13.28,183,2.05,4332,-11.95,0.00,66.67,16,19.50,25.88,97,-7.50,11.61,3.72,12.16,60.78
58394,0.00,0.00,11.37,13.20,183,2.04,4438,-11.95,0.00,66.67,16,1.50,26.51,95,-7.50,11.17,3.76,9.41,57.65
58651,0.00,0.00,11.37,13.20,183,1.91,4598,-11.95,0.00,66.67,16,17.00,26.68,95,-7.50,10.59,3.72,5.10,54.51
58908,0.00,0.00,11.37,13.20,183,1.85,4629,-11.95,0.00,66.67,16,19.00,25.95,95,-7.50,9.58,3.68,0.00,46.27
59165,0.00,0.00,11.37,13.36,183,1.69,4678,-11.95,0.00,66.67,16,20.00,23.95,95,-7.50,7.84,3.62,0.00,16.47
59422,0.00,0.00,11.83,13.36,183,0.96,4578,0.00,0.00,66.67,16,13.50,0.00,95,0.00,-7.98,2.92,0.00,0.00
59679,0.00,0.00,24.00,13.20,183,0.76,3964,0.00,0.00,66.67,16,10.50,0.00,95,0.00,-9.00,2.32,0.00,0.00
59936,0.00,-0.78,23.54,13.20,183,0.39,3434,0.00,0.00,66.67,16,13.00,0.00,95,0.00,-8.85,2.08,0.00,0.00
60193,0.00,-0.78,23.77,13.20,183,0.45,3054,0.00,0.00,66.67,16,13.00,0.00,95,0.00,-8.85,1.94,0.00,0.00
60451,0.00,-0.78,23.89,13.44,183,0.33,2720,0.00,0.00,66.67,16,13.00,0.00,93,0.00,-9.29,1.86,0.00,0.00
60707,0.00,-0.78,24.00,13.60,183,0.31,2320,0.00,0.00,33.33,16,13.00,0.00,93,0.00,-9.14,1.70,0.00,0.00
60964,0.00,-0.78,23.89,13.52,183,0.37,1960,0.00,0.00,33.33,16,13.00,0.00,93,0.00,-8.85,1.70,0.00,0.00
61221,0.00,0.00,23.89,13.44,183,0.35,1583,0.00,0.00,33.33,16,13.00,0.00,93,0.00,-8.56,1.56,0.00,0.00
61478,0.00,0.00,23.66,13.36,183,0.36,1242,0.00,0.00,33.33,16,21.00,1.86,93,0.00,-7.84,1.46,0.00,0.00
61734,0.00,0.00,23.43,13.60,183,0.17,1542,0.00,0.00,33.33,16,13.00,1.64,93,0.00,-8.27,1.34,0.00,0.00
61991,-2.34,0.00,12.98,13.44,183,0.16,1428,0.00,0.00,33.33,16,10.00,1.52,93,0.00,-9.43,1.26,0.00,0.00
62248,1.56,0.00,17.00,13.36,183,0.17,1320,0.00,0.00,33.33,16,20.00,1.45,93,0.00,-9.58,1.30,0.00,0.00
62505,5.47,0.00,17.69,13.36,183,0.18,1282,0.00,0.00,33.33,16,21.00,1.39,93,0.00,-9.58,1.36,0.00,0.00
62762,9.38,0.00,18.15,13.36,183,0.20,1246,0.00,0.00,33.33,16,21.00,1.35,93,0.00,-9.43,1.34,0.00,0.00
63020,13.28,0.00,17.92,13.36,183,0.17,1219,0.00,0.00,33.33,16,21.00,1.32,93,0.00,-9.43,1.28,0.00,0.00
63276,16.41,0.00,17.69,13.28,183,0.15,1246,0.00,0.00,33.33,16,16.50,1.32,93,0.00,-10.01,1.14,0.00,0.00
63534,18.75,0.00,17.11,13.20,183,0.11,1224,0.00,0.00,33.33,16,17.00,1.31,93,0.00,-10.45,1.12,0.00,0.00
63790,19.53,0.00,15.27,13.12,183,0.10,1208,0.00,0.00,33.33,16,18.00,1.29,93,0.00,-10.59,1.08,0.00,0.00
64047,19.53,0.00,13.44,13.36,183,0.10,1174,0.00,0.00,33.33,16,19.00,1.25,93,0.00,-10.59,1.06,0.00,0.00
64304,17.97,0.00,12.75,13.44,183,0.12,1153,0.00,0.00,33.33,16,19.00,1.23,93,0.00,-10.45,1.18,0.00,0.00
64561,16.41,0.00,12.06,13.52,183,0.11,1133,0.00,0.00,33.33,16,19.00,1.21,93,0.00,-10.45,1.10,0.00,0.00
64818,14.06,0.00,12.06,13.44,185,0.13,1115,0.00,0.00,33.33,16,19.00,1.19,93,0.00,-10.45,1.12,0.00,0.00
65075,12.50,0.00,12.29,13.36,185,0.12,1092,0.00,0.00,33.33,16,19.00,1.16,93,0.00,-10.45,1.14,0.00,0.00
65332,10.94,0.00,12.63,13.36,185,0.18,1081,0.00,0.00,33.33,16,18.50,1.15,93,0.00,-10.45,1.22,0.00,0.00
65588,9.38,0.00,12.86,13.28,185,0.10,1087,0.00,0.00,33.33,16,16.50,1.16,93,0.00,-10.45,1.02,0.00,0.00
65845,7.81,0.00,12.86,13.28,185,0.13,1074,0.00,0.00,33.33,16,16.50,1.13,93,0.00,-10.45,1.14,0.00,0.00
66102,7.03,0.00,12.98,13.28,185,0.12,1055,0.00,0.00,33.33,16,17.00,1.13,93,0.00,-10.45,1.10,0.00,0.00
66359,5.47,0.00,13.09,13.28,185,0.11,1054,0.00,0.00,33.33,16,16.00,1.13,93,0.00,-10.45,1.08,0.00,0.00
66616,4.69,0.00,13.21,13.20,185,0.14,1040,0.00,0.00,33.33,16,16.50,1.12,93,0.00,-10.30,1.20,0.00,0.00
66873,3.12,0.00,13.09,13.12,185,0.16,1039,0.00,0.00,33.33,16,16.50,1.11,93,0.00,-10.30,1.18,0.00,0.00
67130,2.34,0.00,13.32,13.12,185,0.15,1029,0.00,0.00,33.33,16,17.00,1.10,93,0.00,-10.30,1.14,0.00,0.00
67387,1.56,0.00,13.67,13.36,185,0.14,1027,0.00,0.00,33.33,16,15.50,1.10,93,0.00,-10.30,1.14,0.00,0.00
67644,0.78,0.00,13.67,13.44,185,0.18,1007,0.00,0.00,33.33,16,16.50,1.07,93,0.00,-10.30,1.24,0.00,0.00
67900,0.00,0.00,13.44,13.52,185,0.15,997,0.00,0.00,33.33,16,16.00,1.06,93,0.00,-10.16,1.14,0.00,0.00
68162,-0.78,0.00,13.44,13.52,185,0.22,978,0.00,0.00,33.33,16,17.00,1.04,93,0.00,-10.16,1.24,0.00,0.00
68419,-1.56,0.00,13.44,13.52,185,0.20,946,0.00,0.00,33.33,16,19.00,1.01,93,0.00,-10.01,1.24,0.00,0.00
68675,-2.34,0.00,13.90,13.52,185,0.17,949,0.00,0.00,33.33,16,17.00,1.01,93,0.00,-9.87,1.18,0.00,0.00
68931,-3.12,0.00,14.13,13.44,185,0.16,944,0.00,0.00,33.33,16,16.50,1.01,93,0.00,-9.87,1.18,0.00,0.00
69189,-3.12,0.00,14.24,13.44,185,0.15,935,0.00,0.00,33.33,16,16.50,1.00,93,0.00,-9.87,1.14,0.00,0.00
69446,-3.12,0.00,14.36,13.36,185,0.01,934,0.00,0.00,33.33,16,15.50,1.00,93,0.00,-9.87,1.18,0.00,0.00
69703,-3.91,0.00,14.36,13.36,185,0.19,921,0.00,0.00,33.33,16,16.00,0.98,93,0.00,-9.87,1.24,0.00,0.00
69960,-3.91,0.00,14.36,13.36,185,0.20,910,0.00,0.00,33.33,16,16.50,0.98,93,0.00,-9.87,1.24,0.00,0.00
70217,-3.91,0.00,14.47,13.28,185,0.22,911,0.00,0.00,33.33,16,16.50,0.97,93,0.00,-9.87,1.24,0.00,0.00
70474,-3.91,0.00,14.47,13.36,185,0.16,878,0.00,0.00,33.33,16,19.00,0.94,93,0.00,-9.72,1.16,0.00,0.00
70731,-3.91,0.00,14.59,13.52,185,0.21,868,0.00,0.00,33.33,16,17.50,0.93,93,0.00,-9.72,1.22,0.00,0.00
70988,-3.91,0.00,14.70,13.52,185,0.17,866,0.00,0.00,33.33,16,16.50,0.92,93,0.00,-9.58,1.14,0.00,0.00
71245,-3.91,0.00,14.81,13.84,185,0.17,981,0.00,0.00,33.33,16,4.50,1.05,93,0.00,-9.72,1.20,0.00,0.00
71502,-3.12,0.00,15.50,13.76,185,0.12,1423,0.00,0.00,33.33,16,4.50,1.52,93,0.00,-10.59,1.24,0.00,0.00
71758,0.00,0.00,15.96,13.52,185,0.08,1991,0.00,0.00,33.33,16,15.50,2.12,93,0.00,-11.61,1.20,0.00,0.00
72015,0.00,0.00,14.36,13.44,185,0.11,1862,0.00,0.00,33.33,16,15.50,2.08,93,0.00,-11.75,1.26,0.00,0.00
72272,0.00,0.00,13.44,13.28,185,0.13,1694,0.00,0.00,33.33,16,15.50,0.00,93,0.00,-11.90,1.28,0.00,0.00
72529,0.00,0.00,14.13,13.28,185,0.17,1310,0.00,0.00,33.33,16,21.00,0.00,93,0.00,-11.61,1.30,0.00,0.00
72786,0.00,0.00,16.08,13.28,187,0.22,1046,0.00,0.00,33.33,16,21.00,1.09,93,0.00,-10.88,1.28,0.00,0.00
73044,-0.78,0.00,13.67,13.28,187,0.21,1065,0.00,0.00,33.33,16,18.50,1.13,93,0.00,-10.59,1.28,0.00,0.00
73301,-2.34,0.00,12.52,13.20,187,0.21,1065,0.00,0.00,33.33,16,17.00,1.13,93,0.00,-10.59,1.28,0.00,0.00
73558,-5.47,0.00,11.83,13.12,187,0.20,1056,0.00,0.00,33.33,16,16.50,1.13,93,0.00,-10.59,1.28,0.00,0.00
73814,-7.03,0.00,12.40,13.28,187,0.21,1035,0.00,0.00,33.33,16,18.00,1.10,93,0.00,-10.59,1.28,0.00,0.00
74071,-8.59,0.00,12.98,13.36,187,0.22,1019,0.00,0.00,33.33,16,19.00,1.09,93,0.00,-10.45,1.30,0.00,0.00
74328,-9.38,0.00,12.98,13.44,187,0.22,1028,0.00,0.00,33.33,16,15.50,1.10,93,0.00,-10.45,1.30,0.00,0.00
74586,-10.94,0.00,13.21,13.60,187,0.20,1134,0.00,0.00,33.33,16,5.00,1.21,93,0.00,-10.59,1.28,0.00,0.00
74842,-11.72,0.00,13.44,13.60,187,0.18,1231,0.00,0.00,33.33,16,4.50,1.31,93,0.00,-10.88,1.30,0.00,0.00
75099,0.00,0.00,13.09,13.52,187,0.17,1337,0.00,0.00,33.33,16,4.50,1.43,93,0.00,-11.17,1.28,0.00,0.00
75356,0.00,0.00,12.75,13.44,187,0.17,1296,0.00,0.00,33.33,16,4.50,1.39,93,0.00,-11.32,1.30,0.00,0.00
75613,0.00,0.00,12.06,13.36,187,0.36,1277,0.00,0.00,33.33,16,4.50,1.66,93,0.00,-10.88,1.48,0.00,2.75
75869,-14.06,0.00,12.06,13.44,187,0.42,1304,0.00,0.00,33.33,16,10.50,1.65,93,0.00,-9.87,1.56,0.00,3.53
76127,-23.44,0.00,12.63,13.44,187,0.44,1292,0.00,0.00,33.33,16,11.00,1.64,93,0.00,-9.14,1.58,0.00,3.92
76384,-25.00,0.00,13.55,13.36,187,0.48,1288,0.00,0.00,33.33,16,5.50,1.65,93,0.00,-8.85,1.64,0.00,4.71
76641,-21.88,-0.78,15.04,13.36,187,0.54,1280,0.00,0.00,33.33,16,3.50,1.91,93,0.00,-8.13,1.70,0.00,5.88
76898,-17.97,-0.78,15.50,13.44,187,0.60,1292,0.00,0.00,33.33,16,24.50,2.20,93,0.00,-7.25,1.74,0.00,6.27
77155,-16.41,-0.78,15.39,13.44,187,0.61,1343,0.00,0.00,33.33,16,24.50,2.29,93,0.00,-6.82,1.78,0.00,6.67
77412,-15.62,-0.78,15.04,13.52,187,0.66,1296,0.00,0.00,33.33,16,29.00,2.21,93,0.00,-6.53,1.80,0.00,7.06
77669,-14.84,-0.78,14.93,13.60,187,0.61,1413,0.00,0.00,33.33,16,25.00,2.41,93,0.50,-6.38,1.80,0.00,7.06
77926,-14.84,-0.78,14.70,13.60,187,0.61,1424,0.00,0.00,33.33,16,4.50,2.43,93,1.00,-6.53,1.80,0.00,7.06
78183,-15.62,-0.78,14.59,13.52,187,0.62,1434,0.00,0.00,33.33,16,4.00,2.45,93,1.00,-6.67,1.80,0.00,7.06
78440,-14.84,-0.78,14.81,13.52,187,0.92,1537,0.00,0.00,33.33,16,12.50,2.95,93,1.00,-6.67,2.02,0.00,10.59
78697,-20.31,-0.78,13.55,13.44,187,0.57,1524,0.00,0.00,33.33,16,31.50,2.60,93,1.50,-6.09,1.80,0.00,7.45
78954,-23.44,-0.78,14.47,13.44,187,0.65,1607,0.00,0.00,33.33,16,26.50,2.64,93,2.00,-6.38,1.86,0.00,7.84
79211,-17.97,-0.78,15.39,13.36,187,0.62,1531,0.00,0.00,33.33,16,11.00,2.81,93,2.00,-6.67,1.86,0.00,7.84
79468,-21.09,-0.78,14.47,13.36,187,0.69,1594,0.00,0.00,33.33,16,6.00,2.72,93,2.00,-6.67,1.86,0.00,7.84
79725,-21.09,-0.78,14.59,13.36,187,0.68,1652,0.00,0.00,33.33,16,26.50,2.83,93,2.00,-6.82,1.88,0.00,7.84
79981,-21.88,-0.78,14.70,13.52,187,0.67,1689,0.00,0.00,33.33,16,11.00,2.88,93,2.00,-6.96,1.88,0.00,8.24
80237,-21.88,-0.78,14.70,13.44,187,0.65,1746,0.00,0.00,33.33,16,32.00,2.98,93,2.00,-7.11,1.88,0.00,8.24
80496,-22.66,-0.78,14.59,13.52,187,0.69,1653,0.00,0.00,33.33,16,30.00,2.82,91,2.00,-7.25,1.88,0.00,8.24
80752,-23.44,-0.78,14.59,13.60,187,0.66,1803,0.00,0.00,33.33,16,26.50,3.08,91,2.00,-7.25,1.88,0.00,8.24
81010,-21.88,-0.78,14.70,13.60,187,0.65,1798,0.00,0.00,33.33,16,26.00,3.07,91,2.00,-7.55,1.88,0.00,8.24
81267,-23.44,-0.78,14.59,13.52,187,0.66,1749,0.00,0.00,33.33,16,5.50,2.98,91,1.50,-7.55,1.88,0.00,8.24
81524,-24.22,-0.78,14.36,13.52,187,0.62,1842,0.00,0.00,33.33,16,10.50,2.75,91,1.50,-7.69,1.88,0.00,7.84
81781,-25.00,-0.78,14.47,13.52,187,0.63,1861,0.00,0.00,33.33,16,5.00,2.78,91,1.50,-7.69,1.90,0.00,7.84
82037,-25.00,-0.78,14.47,13.44,187,0.60,1910,0.00,0.00,33.33,16,30.00,2.83,91,1.50,-7.84,1.88,0.00,7.84
82295,-25.00,-0.78,14.36,13.44,187,0.58,1962,0.00,0.00,33.33,16,33.00,2.93,91,1.00,-7.84,1.88,0.00,7.45
82552,-25.00,-0.78,14.47,13.36,187,0.41,1922,0.00,0.00,33.33,16,34.50,2.87,91,1.00,-8.27,1.60,0.00,2.75
82809,0.00,0.00,13.67,13.36,187,0.13,1909,0.00,0.00,33.33,16,23.00,2.02,91,0.00,-11.03,1.32,0.00,0.00
83065,0.00,0.00,12.63,13.44,187,0.13,1919,0.00,0.00,33.33,16,17.50,0.00,91,0.00,-11.61,1.32,0.00,0.00
83323,0.00,0.00,13.21,13.36,187,0.13,1894,0.00,0.00,33.33,16,13.00,0.00,91,0.00,-11.61,1.32,0.00,0.00
83579,0.00,0.00,18.03,13.44,187,0.13,1855,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.75,1.32,0.00,0.00
83835,0.00,0.00,25.27,13.52,187,0.13,1808,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.75,1.30,0.00,0.00
84092,0.00,0.00,23.89,13.52,187,0.14,1782,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.75,1.34,0.00,2.75
84349,0.00,-0.78,24.00,13.52,187,0.57,1777,0.00,0.00,33.33,16,10.50,3.03,91,0.00,-9.58,1.88,0.00,10.59
84606,0.00,-0.78,13.78,13.44,187,0.92,1765,0.00,0.00,33.33,16,27.50,4.52,91,3.50,-6.24,2.06,0.00,10.98
84863,-21.09,-0.78,11.25,13.44,185,0.85,1812,0.00,0.00,33.33,16,12.50,3.87,91,4.00,-5.66,2.04,0.00,10.59
85120,-25.00,-0.78,12.75,13.44,185,0.75,1828,0.00,0.00,33.33,16,35.50,3.51,91,3.50,-5.66,1.96,0.00,9.02
85378,-24.22,-0.78,13.67,13.52,187,0.68,1949,0.00,0.00,33.33,16,27.00,3.19,91,3.00,-6.53,1.96,0.00,9.02
85634,-25.00,-0.78,13.67,13.36,187,0.66,1958,0.00,0.00,33.33,16,31.00,3.45,91,2.00,-7.11,1.92,0.00,7.84
85891,-25.00,-0.78,13.90,13.28,187,0.56,1913,0.00,0.00,33.33,16,6.00,2.95,91,1.00,-7.84,1.50,0.00,0.00
86148,-25.00,0.00,13.09,13.28,187,0.21,1951,0.00,0.00,33.33,16,20.50,2.10,91,0.00,-10.59,1.46,0.00,0.00
86405,0.00,0.00,13.09,13.28,187,0.21,1966,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.03,1.44,0.00,0.00
86663,0.00,0.00,18.83,13.36,187,0.22,1887,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.03,1.44,0.00,0.00
86919,0.00,0.00,25.27,13.52,187,0.22,1836,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.03,1.44,0.00,0.00
87176,0.00,0.00,23.66,13.52,187,0.21,1844,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.17,1.44,0.00,0.00
87433,0.00,0.00,23.66,13.52,185,0.22,1791,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.17,1.44,0.00,0.00
87691,0.00,0.00,23.77,13.52,187,0.22,1757,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.17,1.44,0.00,0.00
87947,0.00,0.00,23.89,13.60,187,0.22,1743,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.17,1.44,0.00,0.00
88205,0.00,0.00,23.89,13.60,187,0.23,1693,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.17,1.44,0.00,0.00
88462,0.00,0.00,23.89,13.52,185,0.25,1668,0.00,0.00,33.33,16,15.50,0.00,91,0.00,-11.17,1.44,0.00,0.78
88718,0.00,-0.78,23.66,13.52,187,0.35,1678,0.00,0.00,33.33,16,23.50,2.14,91,0.00,-10.30,1.58,0.00,3.53
88976,0.00,0.00,22.51,13.36,187,0.37,1600,0.00,0.00,33.33,16,26.00,2.05,91,0.00,-10.16,1.60,0.00,3.92
89232,-9.38,-0.78,12.17,13.36,187,0.45,1617,0.00,0.00,33.33,16,32.00,2.16,93,0.00,-9.72,1.72,0.00,5.49
89489,-15.62,-0.78,12.75,13.36,187,0.53,1646,0.00,0.00,33.33,16,27.00,2.44,93,0.50,-8.56,1.82,0.00,7.45
89746,-12.50,-0.78,14.01,13.36,187,0.66,1665,0.00,0.00,33.33,16,6.00,2.90,93,1.50,-7.40,1.94,0.00,9.02
90003,-18.75,-0.78,12.63,13.28,187,0.88,1670,0.00,0.00,33.33,16,32.00,3.56,93,3.00,-6.09,2.02,0.00,10.98
90261,-25.00,-0.78,13.21,13.52,185,1.02,1728,0.00,0.00,33.33,16,7.00,3.69,93,3.50,-4.64,2.08,0.00,12.16
90518,-25.00,-0.78,13.21,13.60,185,0.47,1778,0.00,0.00,33.33,16,7.00,2.66,93,3.00,-6.96,1.72,0.00,2.75
90775,-25.00,0.00,14.13,13.52,185,0.28,1732,0.00,0.00,33.33,16,10.50,1.85,93,0.00,-10.01,1.48,0.00,1.96
91032,0.00,0.00,14.47,13.60,185,0.23,1799,0.00,0.00,33.33,16,28.00,1.92,93,0.00,-11.17,1.44,0.00,1.57
91289,0.00,0.00,13.21,13.60,185,0.23,1805,0.00,0.00,33.33,16,10.50,1.93,93,0.00,-11.32,1.44,0.00,1.57
91546,0.00,0.00,12.40,13.60,185,0.24,1750,0.00,0.00,33.33,16,26.00,1.87,93,0.00,-11.46,1.44,0.00,1.96
91803,0.00,0.00,11.94,13.60,185,0.24,1761,0.00,0.00,33.33,16,6.00,1.80,93,0.00,-11.32,1.46,0.00,1.57
92059,0.00,0.00,11.94,13.52,185,0.24,1744,0.00,0.00,33.33,16,5.50,1.82,93,0.00,-11.32,1.44,0.00,1.96
92316,0.00,0.00,12.06,13.52,185,0.24,1736,0.00,0.00,33.33,16,5.50,1.83,93,0.00,-11.32,1.44,0.00,1.96
92572,0.00,0.00,12.06,13.44,185,0.24,1697,0.00,0.00,33.33,16,30.50,1.81,93,0.00,-11.32,1.46,0.00,1.57
92829,0.00,0.00,11.94,13.44,185,0.15,1628,0.00,0.00,33.33,16,5.50,1.79,93,0.00,-11.61,1.30,0.00,0.00
93086,0.00,0.00,11.94,13.36,185,0.14,1630,0.00,0.00,33.33,16,5.50,1.74,93,0.00,-11.90,1.30,0.00,0.00
93344,0.00,0.00,12.17,13.36,185,0.15,1616,0.00,0.00,33.33,16,15.50,0.00,93,0.00,-11.75,1.30,0.00,0.00
93600,0.00,0.00,13.44,13.60,185,0.15,1591,0.00,0.00,33.33,16,15.50,0.00,95,0.00,-11.61,1.32,0.00,0.00
93857,0.00,0.00,17.92,13.44,185,0.15,1540,0.00,0.00,33.33,16,14.50,0.00,95,0.00,-11.46,1.30,0.00,0.00
94114,0.00,0.00,24.81,13.52,185,0.16,1521,0.00,0.00,33.33,16,14.00,0.00,95,0.00,-11.46,1.30,0.00,0.00
94372,0.00,0.00,23.54,13.60,185,0.16,1468,0.00,0.00,33.33,16,13.50,0.00,95,0.00,-11.32,1.30,0.00,0.00
