Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
93616,0.00,0.00,12.29,13.76,201,0.16,1158,0.00,0.00,33.33,16,13.50,1.49,93,3.77,-11.17,1.30,0.00,0.00
93873,0.00,0.00,12.29,13.76,201,0.16,1156,0.00,0.00,33.33,16,11.50,1.48,93,3.77,-11.17,1.30,0.00,0.00
94130,0.00,0.00,12.29,13.68,201,0.16,1164,0.00,0.00,33.33,16,11.00,1.49,93,3.77,-11.17,1.30,0.00,0.00
94387,0.00,0.00,12.29,13.60,201,0.15,1184,0.00,0.00,33.33,16,10.00,1.52,93,3.77,-11.17,1.30,0.00,0.00
94645,0.00,0.00,12.40,13.60,201,0.15,1184,0.00,0.00,33.33,16,10.50,1.52,93,3.63,-11.32,1.30,0.00,0.00
94903,0.00,0.00,12.40,13.60,201,0.15,1195,0.00,0.00,33.33,16,11.50,1.53,93,3.63,-11.32,1.30,0.00,0.00
95160,0.00,0.00,12.29,13.44,201,0.15,1172,0.00,0.00,33.33,16,11.50,1.50,93,3.63,-11.32,1.30,0.00,0.00
95417,0.00,0.00,12.29,13.52,201,0.15,1175,0.00,0.00,33.33,16,12.00,1.50,93,3.63,-11.32,1.30,0.00,0.00
95674,0.00,0.00,12.29,13.44,201,0.15,1179,0.00,0.00,33.33,16,11.50,1.51,93,3.63,-11.32,1.30,0.00,0.00
95931,0.00,0.00,12.29,13.44,201,0.15,1172,0.00,0.00,33.33,16,12.50,1.50,93,3.63,-11.32,1.30,0.00,0.00
96188,0.00,0.00,12.29,13.76,201,0.15,1186,0.00,0.00,33.33,16,10.50,1.52,93,3.63,-11.32,1.30,0.00,0.00
96445,0.00,0.00,12.29,13.68,201,0.15,1178,0.00,0.00,33.33,16,11.50,1.51,93,3.77,-11.17,1.30,0.00,0.00
96702,0.00,0.00,12.29,13.76,201,0.15,1182,0.00,0.00,33.33,16,11.00,1.51,93,3.77,-11.17,1.30,0.00,0.00
96959,0.00,0.00,12.29,13.76,201,0.16,1159,0.00,0.00,33.33,16,12.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
97216,0.00,0.00,12.29,13.76,201,0.15,1176,0.00,0.00,33.33,16,12.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
97474,0.00,0.00,12.29,13.68,201,0.15,1175,0.00,0.00,33.33,16,11.00,1.50,93,3.77,-11.17,1.30,0.00,0.00
97731,0.00,0.00,12.29,13.60,201,0.15,1171,0.00,0.00,33.33,16,12.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
97989,0.00,0.00,12.29,13.60,201,0.15,1172,0.00,0.00,33.33,16,11.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
98246,0.00,0.00,12.29,13.60,201,0.15,1174,0.00,0.00,33.33,16,10.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
98503,0.00,0.00,12.29,13.52,201,0.15,1180,0.00,0.00,33.33,16,10.50,1.51,93,3.77,-11.17,1.30,0.00,0.00
98760,0.00,0.00,12.29,13.52,201,0.15,1176,0.00,0.00,33.33,16,11.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
99018,0.00,0.00,12.29,13.52,201,0.15,1180,0.00,0.00,33.33,16,11.00,1.51,93,3.77,-11.17,1.30,0.00,0.00
99275,0.00,0.00,12.29,13.44,201,0.15,1180,0.00,0.00,33.33,16,11.00,1.51,93,3.77,-11.17,1.30,0.00,0.00
99531,0.00,0.00,12.29,13.52,201,0.15,1170,0.00,0.00,33.33,16,12.00,1.50,93,3.77,-11.17,1.30,0.00,0.00
99789,0.00,0.00,12.29,13.68,201,0.16,1173,0.00,0.00,33.33,16,11.50,1.50,93,3.77,-11.17,1.32,0.00,0.00
100046,0.00,0.00,12.29,13.68,201,0.16,1164,0.00,0.00,33.33,16,12.50,1.49,93,3.77,-11.17,1.30,0.00,0.00
100303,0.00,0.00,12.29,13.68,201,0.15,1180,0.00,0.00,33.33,16,12.00,1.49,93,3.77,-11.17,1.30,0.00,0.00
100561,0.00,0.00,12.29,13.68,201,0.15,1169,0.00,0.00,33.33,16,11.00,1.50,93,3.77,-11.17,1.30,0.00,0.00
100818,0.00,0.00,12.29,13.60,201,0.15,1167,0.00,0.00,33.33,16,10.50,1.49,93,3.77,-11.17,1.30,0.00,0.00
101076,0.00,0.00,12.40,13.52,201,0.15,1174,0.00,0.00,33.33,16,11.50,1.50,93,3.77,-11.17,1.30,0.00,0.00
101334,0.00,0.00,12.29,13.52,201,0.15,1183,0.00,0.00,33.33,16,10.50,1.51,93,3.77,-11.17,1.30,0.00,0.00
101591,0.00,0.00,12.29,13.44,201,0.15,1186,0.00,0.00,33.33,16,11.50,1.52,95,3.63,-11.32,1.30,0.00,0.00
101848,0.00,0.00,12.29,13.44,201,0.15,1180,0.00,0.00,33.33,16,11.50,1.51,95,3.63,-11.32,1.30,0.00,0.00
102106,0.00,0.00,12.29,13.44,201,0.16,1172,0.00,0.00,33.33,16,12.00,1.50,95,3.77,-11.17,1.30,0.00,0.00
102363,0.00,0.00,12.29,13.44,201,0.15,1176,0.00,0.00,33.33,16,11.50,1.51,95,3.77,-11.17,1.30,0.00,0.00
102620,0.00,0.00,12.29,13.36,201,0.15,1176,0.00,0.00,33.33,16,11.50,1.50,95,3.77,-11.17,1.30,0.00,0.00
102877,0.00,0.00,12.29,13.44,201,0.15,1184,0.00,0.00,33.33,16,11.00,1.52,95,3.63,-11.32,1.30,0.00,0.00
103135,0.00,0.00,12.29,13.44,201,0.15,1185,0.00,0.00,33.33,16,11.00,1.52,95,3.77,-11.17,1.30,0.00,0.00
103392,0.00,0.00,12.29,13.68,201,0.15,1183,0.00,0.00,33.33,16,11.00,1.51,95,3.77,-11.17,1.30,0.00,0.00
103649,0.00,0.00,12.29,13.68,201,0.15,1176,0.00,0.00,33.33,16,11.50,1.51,95,3.77,-11.17,1.30,0.00,0.00
103906,0.00,0.00,12.29,13.68,201,0.15,1173,0.00,0.00,33.33,16,12.00,1.51,95,3.77,-11.17,1.30,0.00,0.00
104163,0.00,0.00,12.29,13.60,201,0.15,1170,0.00,0.00,33.33,16,12.50,1.50,95,3.77,-11.17,1.30,0.00,0.00
104421,0.00,0.00,12.40,13.52,201,0.15,1169,0.00,0.00,33.33,16,13.00,1.50,95,3.77,-11.17,1.30,0.00,0.00
104678,0.00,0.00,12.29,13.52,201,0.16,1166,0.00,0.00,33.33,16,11.50,1.49,95,3.77,-11.17,1.30,0.00,0.00
104935,0.00,0.00,12.29,13.52,201,0.15,1164,0.00,0.00,33.33,16,12.00,1.49,95,3.77,-11.17,1.30,0.00,0.00
105192,0.00,0.00,12.29,13.44,201,0.15,1181,0.00,0.00,33.33,16,10.50,1.51,95,3.77,-11.17,1.30,0.00,0.00
105449,0.00,0.00,12.29,13.44,201,0.15,1186,0.00,0.00,33.33,16,10.50,1.52,95,3.77,-11.17,1.30,0.00,0.00
105707,0.00,0.00,12.40,13.44,201,0.15,1189,0.00,0.00,33.33,16,10.50,1.52,95,3.77,-11.17,1.30,0.00,0.00
105964,0.00,0.00,12.29,13.36,201,0.15,1183,0.00,0.00,33.33,16,11.50,1.51,95,3.77,-11.17,1.30,0.00,0.00
106220,0.00,0.00,12.29,13.44,201,0.15,1179,0.00,0.00,33.33,16,12.00,1.51,95,3.63,-11.32,1.30,0.00,0.00
106477,0.00,0.00,12.29,13.44,201,0.15,1166,0.00,0.00,33.33,16,13.00,1.49,95,3.77,-11.17,1.30,0.00,0.00
106734,0.00,0.00,12.29,13.76,201,0.15,1187,0.00,0.00,33.33,16,11.00,1.52,95,3.63,-11.32,1.30,0.00,0.00
106991,0.00,0.00,12.29,13.68,201,0.15,1180,0.00,0.00,33.33,16,11.50,1.50,95,3.63,-11.32,1.30,0.00,0.00
107248,0.00,0.00,12.29,13.68,201,0.15,1180,0.00,0.00,33.33,16,11.00,1.51,95,3.77,-11.17,1.30,0.00,0.00
107506,0.00,0.00,12.29,13.68,201,0.15,1170,0.00,0.00,33.33,16,12.00,1.50,95,3.77,-11.17,1.30,0.00,0.00
107763,0.00,0.00,12.29,13.60,201,0.16,1175,0.00,0.00,33.33,16,11.50,1.50,95,3.77,-11.17,1.30,0.00,0.00
108021,0.00,0.00,12.29,13.60,201,0.15,1182,0.00,0.00,33.33,16,11.00,1.51,95,3.77,-11.17,1.30,0.00,0.00
108277,0.00,0.00,12.29,13.52,201,0.15,1175,0.00,0.00,33.33,16,11.50,1.50,95,3.77,-11.17,1.30,0.00,0.00
108534,0.00,0.00,12.29,13.52,201,0.15,1176,0.00,0.00,33.33,16,11.50,1.51,95,3.77,-11.17,1.30,0.00,0.00
108792,0.00,0.00,12.40,13.52,201,0.15,1182,0.00,0.00,33.33,16,9.50,1.51,95,3.77,-11.17,1.30,0.00,0.00
109049,0.00,0.00,12.40,13.44,203,0.15,1201,0.00,0.00,33.33,16,9.50,1.54,95,3.63,-11.32,1.30,0.00,0.00
109306,0.00,0.00,12.29,13.44,201,0.15,1189,0.00,0.00,33.33,16,11.50,1.52,95,3.63,-11.32,1.30,0.00,0.00
109564,0.00,0.00,12.29,13.52,201,0.15,1196,0.00,0.00,33.33,16,10.50,1.53,95,3.63,-11.32,1.30,0.00,0.00
109821,0.00,0.00,12.29,13.52,203,0.15,1186,0.00,0.00,33.33,16,11.50,1.52,97,3.63,-11.32,1.30,0.00,0.00
110079,0.00,0.00,12.29,13.68,203,0.15,1182,0.00,0.00,33.33,16,12.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
110336,0.00,0.00,12.29,13.76,203,0.15,1196,0.00,0.00,33.33,16,12.00,1.53,97,3.63,-11.32,1.30,0.00,0.00
110593,0.00,0.00,12.29,13.76,203,0.15,1189,0.00,0.00,33.33,16,11.50,1.52,97,3.63,-11.32,1.30,0.00,0.00
110850,0.00,0.00,12.29,13.68,203,0.15,1191,0.00,0.00,33.33,16,11.00,1.52,97,3.63,-11.32,1.30,0.00,0.00
111107,0.00,0.00,12.29,13.60,203,0.15,1189,0.00,0.00,33.33,16,13.00,1.52,97,3.63,-11.32,1.30,0.00,0.00
111364,0.00,0.00,12.29,13.60,203,0.15,1188,0.00,0.00,33.33,16,11.50,1.52,97,3.63,-11.32,1.30,0.00,0.00
111622,0.00,0.00,12.29,13.52,203,0.16,1171,0.00,0.00,33.33,16,13.00,1.50,97,3.63,-11.32,1.30,0.00,0.00
111879,0.00,0.00,12.29,13.52,203,0.16,1164,0.00,0.00,33.33,16,13.00,1.49,97,3.77,-11.17,1.30,0.00,0.00
112136,0.00,0.00,12.29,13.52,203,0.16,1172,0.00,0.00,33.33,16,11.50,1.50,97,3.77,-11.17,1.30,0.00,0.00
112393,0.00,0.00,12.29,13.44,203,0.15,1165,0.00,0.00,33.33,16,13.00,1.49,97,3.77,-11.17,1.30,0.00,0.00
112650,0.00,0.00,12.29,13.44,203,0.15,1180,0.00,0.00,33.33,16,11.00,1.51,97,3.77,-11.17,1.30,0.00,0.00
112907,0.00,0.00,12.29,13.44,203,0.15,1180,0.00,0.00,33.33,16,11.00,1.51,97,3.63,-11.32,1.30,0.00,0.00
113164,0.00,0.00,12.29,13.60,203,0.15,1180,0.00,0.00,33.33,16,11.00,1.51,97,3.77,-11.17,1.30,0.00,0.00
113421,0.00,0.00,12.29,13.68,203,0.15,1173,0.00,0.00,33.33,16,12.00,1.50,97,3.77,-11.17,1.30,0.00,0.00
113679,0.00,0.00,12.29,13.68,203,0.15,1169,0.00,0.00,33.33,16,12.50,1.50,97,3.77,-11.17,1.30,0.00,0.00
113935,0.00,0.00,12.29,13.68,203,0.15,1174,0.00,0.00,33.33,16,12.00,1.49,97,3.77,-11.17,1.30,0.00,0.00
114193,0.00,0.00,12.29,13.60,203,0.15,1188,0.00,0.00,33.33,16,11.50,1.51,97,3.77,-11.17,1.30,0.00,0.00
114451,0.00,0.00,12.29,13.60,203,0.16,1176,0.00,0.00,33.33,16,10.50,1.50,97,3.63,-11.32,1.30,0.00,0.00
114708,0.00,0.00,12.29,13.52,203,0.15,1190,0.00,0.00,33.33,16,10.50,1.52,97,3.63,-11.32,1.30,0.00,0.00
114965,0.00,0.00,12.29,13.52,203,0.15,1190,0.00,0.00,33.33,16,11.50,1.52,97,3.63,-11.32,1.30,0.00,0.00
115222,0.00,0.00,12.29,13.44,203,0.15,1190,0.00,0.00,33.33,16,12.00,1.52,97,3.63,-11.32,1.30,0.00,0.00
115479,0.00,0.00,12.29,13.44,203,0.15,1169,0.00,0.00,33.33,16,13.00,1.50,97,3.77,-11.17,1.30,0.00,0.00
115736,0.00,0.00,12.29,13.36,203,0.16,1170,0.00,0.00,33.33,16,12.50,1.50,97,3.77,-11.17,1.30,0.00,0.00
115993,0.00,0.00,12.29,13.44,203,0.15,1174,0.00,0.00,33.33,16,12.00,1.50,97,3.77,-11.17,1.30,0.00,0.00
116250,0.00,0.00,12.29,13.44,203,0.16,1166,0.00,0.00,33.33,16,13.00,1.49,97,3.77,-11.17,1.30,0.00,0.00
116508,0.00,0.00,12.29,13.44,203,0.15,1177,0.00,0.00,33.33,16,11.50,1.51,97,3.77,-11.17,1.30,0.00,0.00
116765,0.00,0.00,12.29,13.52,203,0.15,1182,0.00,0.00,33.33,16,10.50,1.51,97,3.77,-11.17,1.30,0.00,0.00
117022,0.00,0.00,12.29,13.68,203,0.15,1188,0.00,0.00,33.33,16,10.50,1.52,97,3.77,-11.17,1.30,0.00,0.00
117279,0.00,0.00,12.29,13.60,203,0.15,1174,0.00,0.00,33.33,16,12.00,1.51,97,3.77,-11.17,1.30,0.00,0.00
117536,0.00,0.00,12.29,13.68,203,0.16,1172,0.00,0.00,33.33,16,12.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
117793,0.00,0.00,12.40,13.52,203,0.15,1175,0.00,0.00,33.33,16,11.50,1.50,97,3.77,-11.17,1.30,0.00,0.00
118050,0.00,0.00,12.29,13.52,203,0.15,1180,0.00,0.00,33.33,16,11.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
118308,0.00,0.00,12.29,13.52,203,0.15,1177,0.00,0.00,33.33,16,10.50,1.51,97,3.77,-11.17,1.30,0.00,0.00
118565,0.00,0.00,12.29,13.44,203,0.15,1192,0.00,0.00,33.33,16,10.50,1.53,97,3.63,-11.32,1.30,0.00,0.00
118823,0.00,0.00,12.29,13.44,203,0.15,1193,0.00,0.00,33.33,16,11.50,1.53,97,3.63,-11.32,1.30,0.00,0.00
119079,0.00,0.00,12.29,13.44,203,0.15,1184,0.00,0.00,33.33,16,12.00,1.52,97,3.63,-11.32,1.30,0.00,0.00
119336,0.00,0.00,12.29,13.36,203,0.15,1180,0.00,0.00,33.33,16,11.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
119593,0.00,0.00,12.29,13.44,203,0.15,1177,0.00,0.00,33.33,16,12.00,1.51,97,3.63,-11.32,1.30,0.00,0.00
119850,0.00,0.00,12.29,13.52,203,0.15,1170,0.00,0.00,33.33,16,13.00,1.50,97,3.63,-11.32,1.30,0.00,0.00
120108,0.00,0.00,12.29,13.52,203,0.15,1179,0.00,0.00,33.33,16,13.00,1.51,97,3.77,-11.17,1.30,0.00,0.00
120364,0.00,0.00,12.29,13.76,203,0.15,1190,0.00,0.00,33.33,16,10.50,1.52,97,3.77,-11.17,1.30,0.00,0.00
120622,0.00,0.00,12.29,13.68,203,0.15,1190,0.00,0.00,33.33,16,10.50,1.52,97,3.63,-11.32,1.30,0.00,0.00
120879,0.00,0.00,12.29,13.68,203,0.15,1182,0.00,0.00,33.33,16,11.50,1.53,97,3.63,-11.32,1.30,0.00,0.00
121136,0.00,0.00,12.29,13.60,203,0.15,1174,0.00,0.00,33.33,16,12.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
121394,0.00,0.00,12.29,13.60,203,0.15,1178,0.00,0.00,33.33,16,12.50,1.51,97,3.77,-11.17,1.30,0.00,0.00
121651,0.00,0.00,12.29,13.52,203,0.15,1176,0.00,0.00,33.33,16,11.00,1.50,97,3.63,-11.32,1.30,0.00,0.00
121908,0.00,0.00,12.29,13.52,203,0.15,1174,0.00,0.00,33.33,16,11.50,1.50,97,3.63,-11.32,1.30,0.00,0.00
122166,0.00,0.00,12.29,13.44,203,0.15,1181,0.00,0.00,33.33,16,11.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
122423,0.00,0.00,12.29,13.44,203,0.15,1187,0.00,0.00,33.33,16,10.50,1.52,97,3.77,-11.17,1.30,0.00,0.00
122680,0.00,0.00,12.29,13.44,203,0.15,1192,0.00,0.00,33.33,16,10.50,1.53,97,3.63,-11.32,1.30,0.00,0.00
122937,0.00,0.00,12.29,13.44,203,0.15,1176,0.00,0.00,33.33,16,12.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
123194,0.00,0.00,12.29,13.52,203,0.15,1181,0.00,0.00,33.33,16,11.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
123452,0.00,0.00,12.29,13.60,203,0.15,1172,0.00,0.00,33.33,16,13.00,1.50,97,3.63,-11.32,1.30,0.00,0.00
123709,0.00,0.00,12.29,13.76,203,0.15,1187,0.00,0.00,33.33,16,11.00,1.52,97,3.63,-11.32,1.30,0.00,0.00
123966,0.00,0.00,12.29,13.76,203,0.15,1182,0.00,0.00,33.33,16,11.50,1.51,97,3.63,-11.32,1.30,0.00,0.00
124223,0.00,0.00,12.29,13.68,203,0.15,1183,0.00,0.00,33.33,16,11.50,1.52,97,3.77,-11.17,1.30,0.00,0.00
124481,0.00,0.00,12.29,13.60,203,0.15,1185,0.00,0.00,33.33,16,11.00,1.52,97,3.63,-11.32,1.30,0.00,0.00
124738,0.00,0.00,12.29,13.60,203,0.15,1200,0.00,0.00,33.33,16,11.50,1.54,97,3.63,-11.32,1.30,0.00,0.00
124995,0.00,0.00,12.29,13.52,203,0.15,1183,0.00,0.00,33.33,16,12.00,1.51,97,3.63,-11.32,1.30,0.00,0.00
125252,0.00,0.00,12.29,13.52,203,0.15,1186,0.00,0.00,33.33,16,10.50,1.52,99,3.63,-11.32,1.30,0.00,0.00
125509,0.00,0.00,12.29,13.44,203,0.15,1198,0.00,0.00,33.33,16,11.00,1.53,99,3.63,-11.32,1.30,0.00,0.00
125766,0.00,0.00,12.29,13.44,203,0.15,1188,0.00,0.00,33.33,16,12.00,1.52,99,3.63,-11.32,1.30,0.00,0.00
126023,0.00,0.00,12.29,13.44,203,0.15,1185,0.00,0.00,33.33,16,12.50,1.52,99,3.63,-11.32,1.30,0.00,0.00
126281,0.00,0.00,12.29,13.52,203,0.15,1164,0.00,0.00,33.33,16,13.50,1.49,99,3.63,-11.32,1.30,0.00,0.00
126538,0.00,0.00,12.29,13.60,203,0.15,1169,0.00,0.00,33.33,16,13.00,1.50,99,3.77,-11.17,1.30,0.00,0.00
126796,0.00,0.00,12.29,13.60,203,0.15,1176,0.00,0.00,33.33,16,11.50,1.50,99,3.77,-11.17,1.30,0.00,0.00
127053,0.00,0.00,12.29,13.68,203,0.15,1195,0.00,0.00,33.33,16,11.00,1.53,99,3.63,-11.32,1.30,0.00,0.00
127310,0.00,0.00,12.29,13.68,203,0.15,1189,0.00,0.00,33.33,16,11.00,1.52,99,3.63,-11.32,1.30,0.00,0.00
127567,0.00,0.00,12.29,13.60,203,0.15,1190,0.00,0.00,33.33,16,11.00,1.52,99,3.63,-11.32,1.30,0.00,0.00
127823,0.00,0.00,12.29,13.52,203,0.15,1177,0.00,0.00,33.33,16,12.50,1.52,99,3.63,-11.32,1.30,0.00,0.00
128081,0.00,0.00,12.29,13.52,203,0.15,1186,0.00,0.00,33.33,16,12.50,1.52,99,3.63,-11.32,1.30,0.00,0.00
128338,0.00,0.00,12.29,13.44,205,0.15,1175,0.00,0.00,33.33,16,11.50,1.50,99,3.63,-11.32,1.30,0.00,0.00
128596,0.00,0.00,12.29,13.44,203,0.15,1175,0.00,0.00,33.33,16,12.00,1.50,99,3.63,-11.32,1.30,0.00,0.00
128853,0.00,0.00,12.29,13.44,203,0.16,1172,0.00,0.00,33.33,16,11.50,1.50,99,3.77,-11.17,1.30,0.00,0.00
129110,0.00,0.00,12.29,13.36,205,0.15,1175,0.00,0.00,33.33,16,11.50,1.50,99,3.77,-11.17,1.30,0.00,0.00
129368,0.00,0.00,12.29,13.36,205,0.15,1176,0.00,0.00,33.33,16,11.50,1.51,99,3.77,-11.17,1.30,0.00,0.00
129625,0.00,0.00,12.29,13.44,205,0.15,1186,0.00,0.00,33.33,16,10.50,1.52,99,3.77,-11.17,1.30,0.00,0.00
129883,0.00,0.00,12.29,13.52,205,0.15,1188,0.00,0.00,33.33,16,10.50,1.52,99,3.77,-11.17,1.30,0.00,0.00
130140,0.00,0.00,12.29,13.52,205,0.15,1186,0.00,0.00,33.33,16,11.00,1.52,99,3.63,-11.32,1.30,0.00,0.00
130397,0.00,0.00,12.29,13.52,205,0.15,1179,0.00,0.00,33.33,16,12.00,1.51,99,3.63,-11.32,1.30,0.00,0.00
130654,0.00,0.00,12.29,13.68,205,0.15,1182,0.00,0.00,33.33,16,11.50,1.51,99,3.63,-11.32,1.30,0.00,0.00
130911,0.00,0.00,12.29,13.60,205,0.15,1196,0.00,0.00,33.33,16,10.50,1.53,99,3.63,-11.32,1.30,0.00,0.00
131168,0.00,0.00,12.29,13.52,205,0.15,1190,0.00,0.00,33.33,16,11.00,1.52,99,3.63,-11.32,1.30,0.00,0.00
131426,0.00,0.00,12.29,13.52,205,0.15,1179,0.00,0.00,33.33,16,12.50,1.53,99,3.63,-11.32,1.30,0.00,0.00
131683,0.00,0.00,12.29,13.52,205,0.15,1190,0.00,0.00,33.33,16,11.00,1.52,99,3.63,-11.32,1.30,0.00,0.00
131941,0.00,0.00,12.29,13.44,205,0.15,1189,0.00,0.00,33.33,16,11.50,1.52,99,3.63,-11.32,1.30,0.00,0.00
