Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
144108,2.34,-2.34,15.16,13.76,187,0.61,3545,66.67,43.50,10.51,97,9.43,-5.22,2.38,0.00,16.86
144333,3.12,-2.34,14.81,13.92,187,0.61,3548,66.67,43.50,11.28,97,10.01,-4.64,2.44,0.00,18.04
144559,2.34,-2.34,14.36,13.68,187,0.65,3546,66.67,43.00,12.19,97,10.45,-4.21,2.46,0.00,18.43
144785,0.78,-2.34,14.36,13.68,187,0.74,3596,66.67,42.50,12.20,97,11.03,-3.63,2.54,0.00,20.00
145011,0.78,-2.34,14.36,13.76,187,0.78,3582,66.67,42.00,13.09,97,11.32,-3.48,2.58,0.00,20.00
145237,-0.78,-2.34,14.24,13.92,187,0.78,3633,66.67,42.00,13.07,97,11.61,-3.05,2.58,0.00,20.39
145463,-0.78,-2.34,14.36,13.92,187,0.84,3629,66.67,41.00,14.06,97,12.04,-2.61,2.64,0.00,21.18
145688,-1.56,-2.34,14.13,13.84,187,0.82,3655,66.67,41.00,14.12,97,12.19,-2.47,2.62,0.00,20.78
145914,-2.34,-2.34,14.24,13.84,187,0.81,3672,66.67,41.50,13.42,97,12.04,-2.76,2.64,0.00,20.78
146140,-2.34,-2.34,14.24,13.60,187,0.74,3693,66.67,42.50,12.72,97,11.46,-3.34,2.54,0.00,19.22
146366,-0.78,-2.34,14.70,13.76,187,0.71,3722,66.67,43.00,12.79,97,11.03,-3.77,2.52,0.00,19.22
146592,1.56,-2.34,14.81,13.76,187,0.72,3730,66.67,43.00,12.83,97,10.88,-3.92,2.56,0.00,19.61
146817,0.00,-2.34,14.47,13.76,187,0.65,3744,66.67,43.50,12.07,97,10.45,-4.35,2.48,0.00,17.65
147043,0.00,-2.34,14.59,13.76,187,0.57,3748,66.67,44.00,10.49,97,9.29,-5.37,2.36,0.00,16.08
147270,2.34,-2.34,14.93,13.52,187,0.48,3791,66.67,44.50,9.63,97,8.42,-6.24,2.28,0.00,14.90
147496,3.91,-2.34,14.70,13.84,187,0.52,3792,66.67,44.50,8.83,97,7.84,-6.82,2.32,0.00,16.47
147722,9.38,-2.34,15.39,13.60,187,0.60,3774,66.67,44.00,11.38,97,9.00,-5.66,2.42,0.00,17.65
147947,1.56,-2.34,13.44,13.92,187,0.41,3760,66.67,44.50,8.89,97,7.98,-6.82,2.10,0.00,13.73
148173,3.12,-2.34,14.47,13.92,187,0.29,3800,33.33,45.00,5.63,97,4.93,-9.72,2.04,0.00,9.02
148399,0.00,-2.34,13.21,13.84,187,0.37,3788,33.33,45.00,8.01,97,3.05,-11.61,2.16,0.00,7.84
148625,0.00,-2.34,12.63,13.84,187,0.37,3754,33.33,45.00,8.76,97,2.90,-11.75,2.10,0.00,8.24
148851,0.00,-2.34,11.14,14.00,187,0.34,3723,33.33,45.00,7.90,97,2.90,-11.75,2.00,0.00,8.24
149076,0.00,-2.34,11.14,13.84,187,0.30,3694,33.33,45.00,7.05,97,2.90,-11.75,1.94,0.00,8.24
149302,0.00,-2.34,11.14,13.84,187,0.28,3682,33.33,45.00,7.02,97,2.90,-11.75,1.92,0.00,9.02
149528,0.00,-2.34,11.48,14.00,187,0.25,3629,33.33,45.00,7.02,97,3.05,-11.61,1.86,0.00,8.24
149754,0.00,-2.34,12.17,13.52,187,0.24,3599,33.33,45.00,6.20,97,2.90,-11.75,1.82,0.00,7.45
149980,0.00,-2.34,12.40,13.76,187,0.21,3610,33.33,38.00,5.35,97,2.47,-12.19,1.74,0.00,6.27
150206,0.00,-2.34,11.71,13.92,187,0.21,3557,33.33,28.50,0.00,97,2.32,-12.33,1.70,0.00,6.27
150432,0.00,-2.34,11.71,13.68,189,0.21,3571,33.33,24.00,0.00,97,2.32,-12.33,1.76,0.00,6.27
150657,0.00,-2.34,12.63,13.76,189,0.17,3550,33.33,30.00,5.26,97,2.47,-12.19,1.80,0.00,7.45
150883,-5.47,-2.34,12.29,13.76,189,0.34,3553,33.33,39.50,6.87,97,5.08,-9.72,2.08,0.00,14.51
151110,-6.25,-2.34,11.25,13.84,189,0.43,3559,66.67,45.00,8.30,97,6.67,-7.98,2.10,0.00,14.90
151335,-11.72,-2.34,13.21,13.84,189,0.43,3551,66.67,45.00,8.27,97,6.96,-7.69,2.14,0.00,15.29
151561,-14.84,-2.34,14.01,13.76,189,0.45,3521,66.67,45.00,8.33,97,7.25,-7.55,2.16,0.00,15.29
151787,-14.84,-2.34,14.36,13.92,187,0.44,3552,66.67,44.50,7.52,97,7.11,-7.55,2.16,0.00,14.90
152013,-3.12,-2.34,16.42,13.84,187,0.44,3565,66.67,45.00,7.54,97,7.11,-7.55,2.18,0.00,15.29
152239,5.47,-2.34,16.08,13.68,187,0.49,3546,66.67,44.50,8.39,97,7.55,-7.11,2.24,0.00,15.69
152464,4.69,-2.34,14.47,13.76,187,0.43,3574,66.67,44.50,9.08,97,7.69,-6.96,2.22,0.00,15.69
152690,5.47,-2.34,14.70,13.76,187,0.46,3553,66.67,44.50,8.40,97,7.55,-7.11,2.18,0.00,14.90
152916,4.69,-2.34,14.36,13.76,187,0.42,3588,66.67,45.00,7.59,97,6.96,-7.69,2.14,0.00,14.51
153142,7.81,-2.34,14.93,13.92,187,0.45,3585,66.67,45.00,8.42,97,7.11,-7.55,2.18,0.00,14.90
153368,8.59,-2.34,14.47,13.76,187,0.44,3565,66.67,45.00,8.43,97,7.11,-7.55,2.16,0.00,14.90
153594,8.59,-2.34,14.47,13.60,187,0.42,3588,66.67,45.00,7.59,97,6.96,-7.69,2.14,0.00,14.51
153820,9.38,-2.34,14.59,13.92,187,0.43,3555,66.67,45.00,7.64,97,6.82,-7.84,2.14,0.00,14.51
154046,13.28,-2.34,14.93,13.92,187,0.52,3595,66.67,44.50,9.13,97,7.98,-6.67,2.26,0.00,16.47
154272,10.16,-2.34,14.01,13.52,187,0.62,3572,66.67,43.50,10.73,97,8.85,-5.80,2.42,0.00,18.82
154498,4.69,-2.34,13.90,13.84,187,0.72,3618,66.67,43.00,12.25,97,10.30,-4.35,2.54,0.00,20.78
154723,0.00,-2.34,13.90,13.76,187,0.78,3627,66.67,42.00,13.07,97,11.32,-3.34,2.58,0.00,21.18
154949,-3.12,-2.34,14.01,13.60,187,0.76,3626,66.67,42.00,12.46,97,11.32,-3.48,2.58,0.00,20.00
155174,-2.34,-2.34,14.47,13.84,187,0.77,3674,66.67,42.00,13.20,97,11.32,-3.34,2.58,0.00,20.00
155400,-5.47,-2.34,14.01,13.76,187,0.65,3688,66.67,43.50,11.72,97,10.45,-4.35,2.44,0.00,18.04
155626,0.78,-2.34,15.16,13.92,187,0.70,3706,66.67,43.50,11.76,97,10.45,-4.21,2.50,0.00,18.82
155852,0.00,-2.34,14.47,13.84,187,0.69,3694,66.67,43.50,11.90,95,10.45,-4.35,2.52,0.00,18.82
156077,2.34,-2.34,14.70,13.76,187,0.74,3706,66.67,43.00,12.75,95,10.88,-3.77,2.56,0.00,20.00
156303,2.34,-2.34,14.36,13.76,187,0.81,3763,66.67,41.50,13.63,95,11.61,-3.05,2.68,5.88,21.96
156530,4.69,-2.34,14.81,13.76,187,1.10,3803,100.00,34.50,19.29,95,14.95,0.29,2.98,47.45,29.41
156755,-6.25,-2.34,12.52,13.68,187,1.35,3806,100.00,22.00,21.87,95,18.86,4.21,3.16,47.45,34.90
156981,-7.81,-2.34,12.86,13.84,187,1.51,3894,100.00,17.50,26.53,95,21.76,7.11,3.30,41.57,34.12
157207,-11.72,-2.34,13.55,13.52,187,1.73,3911,100.00,14.50,28.50,95,24.81,10.16,3.38,31.37,34.51
157433,-10.94,-2.34,14.01,13.44,187,1.62,3946,100.00,16.50,27.88,95,25.10,10.45,3.32,23.92,33.33
157658,-10.94,-2.34,14.01,13.68,187,1.07,4001,100.00,27.50,18.84,95,18.86,4.21,2.88,0.00,22.75
157884,-7.81,-2.34,14.81,13.92,187,0.54,4019,66.67,42.00,11.26,95,10.74,-3.92,2.32,0.00,15.29
158110,-9.38,-2.34,14.36,13.60,187,0.41,3953,33.33,33.50,0.00,95,5.80,-9.00,2.26,0.00,9.80
158336,0.00,-2.34,12.98,13.76,187,0.49,4003,33.33,24.00,0.00,95,2.90,-11.75,2.30,0.00,7.84
158562,0.00,-2.34,13.67,14.00,187,0.39,3986,33.33,23.50,0.00,95,2.61,-12.04,2.20,0.00,7.45
158788,0.00,-2.34,11.60,13.84,187,0.37,3936,33.33,24.00,0.00,95,2.61,-12.19,2.12,0.00,7.45
159014,0.00,-2.34,11.14,13.76,187,0.34,3904,33.33,24.00,0.00,95,2.32,-12.33,2.06,0.00,7.45
159240,0.00,-2.34,11.48,13.92,189,0.30,3911,33.33,24.00,0.00,95,2.32,-12.33,2.00,0.00,7.45
159465,0.00,-2.34,13.55,13.92,189,0.28,3879,33.33,24.00,0.00,95,2.47,-12.33,1.94,0.00,7.06
159691,0.00,-2.34,17.69,13.84,189,0.26,3818,33.33,24.00,0.00,95,2.47,-12.19,1.88,0.00,7.06
159918,0.00,-2.34,20.33,14.00,189,0.25,3792,33.33,24.00,0.00,95,2.32,-12.33,1.86,0.00,7.06
160143,0.00,-2.34,20.33,13.84,189,0.21,3787,33.33,24.00,0.00,95,2.47,-12.33,1.80,0.00,7.06
160369,0.00,-2.34,20.33,13.84,189,0.22,3748,33.33,24.00,0.00,95,2.32,-12.33,1.80,0.00,6.67
160595,0.00,-2.34,20.33,13.76,189,0.21,3721,33.33,24.00,0.00,97,2.32,-12.33,1.76,0.00,6.67
160821,0.00,-2.34,20.33,13.92,189,0.20,3691,33.33,24.00,0.00,97,2.32,-12.33,1.74,0.00,6.67
161047,0.00,-2.34,20.33,13.76,189,0.20,3660,33.33,24.00,0.00,97,2.32,-12.33,1.72,0.00,6.27
161273,0.00,-2.34,20.33,13.60,189,0.19,3612,33.33,24.00,0.00,97,2.32,-12.33,1.70,0.00,6.27
161498,0.00,-2.34,20.33,13.92,189,0.19,3602,33.33,24.00,0.00,97,2.32,-12.33,1.72,0.00,6.27
161724,0.00,-2.34,20.33,13.84,189,0.19,3553,33.33,24.00,0.00,97,2.32,-12.33,1.68,0.00,5.88
161950,0.00,-2.34,20.33,13.92,189,0.19,3552,33.33,24.00,0.00,97,2.32,-12.33,1.68,0.00,6.27
162176,0.00,0.00,20.33,14.00,189,0.17,3522,33.33,24.00,0.00,97,2.32,-12.33,1.64,0.00,6.27
162402,0.00,-2.34,20.33,13.84,189,0.19,3486,33.33,24.00,0.00,97,2.32,-12.33,1.66,0.00,6.27
162627,0.00,-2.34,20.33,13.92,189,0.18,3466,33.33,24.00,0.00,97,2.47,-12.33,1.66,0.00,6.27
162853,0.00,-2.34,20.33,14.00,189,0.19,3450,33.33,24.00,0.00,97,2.47,-12.33,1.66,0.00,5.88
163079,0.00,-2.34,20.33,13.92,189,0.18,3449,33.33,24.00,0.00,97,2.47,-12.19,1.66,0.00,5.88
163306,0.00,-2.34,20.33,13.92,189,0.22,3432,33.33,24.00,0.00,97,2.47,-12.19,1.66,0.00,5.88
163531,0.00,-2.34,20.33,14.00,189,0.19,3421,33.33,24.00,0.00,97,2.47,-12.19,1.66,0.00,5.88
163757,0.00,-2.34,20.33,13.92,189,0.17,3409,33.33,24.00,0.00,97,2.47,-12.19,1.60,0.00,5.88
163983,0.00,0.00,20.33,13.68,189,0.18,3395,33.33,24.00,0.00,97,2.47,-12.19,1.66,0.00,5.88
164209,0.00,-2.34,20.33,13.92,189,0.17,3407,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
164435,0.00,0.00,20.33,13.60,189,0.18,3383,33.33,24.00,0.00,97,2.47,-12.19,1.64,0.00,5.88
164660,0.00,0.00,20.33,13.84,189,0.18,3344,33.33,24.00,0.00,97,2.47,-12.19,1.64,0.00,5.88
164886,0.00,0.00,20.33,13.92,187,0.17,3358,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
165112,0.00,0.00,20.33,13.52,187,0.17,3319,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
165338,0.00,0.00,20.33,13.84,187,0.17,3329,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
165564,0.00,0.00,20.33,13.92,187,0.18,3282,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
165790,0.00,0.00,20.33,14.00,187,0.17,3288,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
166016,0.00,0.00,20.33,13.84,187,0.18,3236,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
166241,0.00,0.00,20.33,13.84,187,0.18,3212,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
166467,0.00,0.00,20.33,13.92,187,0.17,3201,33.33,24.00,0.00,97,2.47,-12.19,1.60,0.00,5.88
166694,0.00,0.00,20.33,13.92,187,0.18,3179,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.49
166919,0.00,0.00,20.33,13.76,187,0.18,3156,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.49
167145,0.00,0.00,20.33,14.00,187,0.18,3135,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.49
167371,0.00,0.00,20.33,14.00,187,0.18,3117,33.33,24.00,0.00,97,2.47,-12.19,1.62,0.00,5.88
167597,0.00,-2.34,20.33,13.92,187,0.21,3107,33.33,32.00,4.63,97,2.61,-12.04,1.68,0.00,7.06
167823,0.00,-2.34,20.33,13.92,187,0.23,3115,33.33,41.50,5.25,97,3.19,-11.46,1.70,0.00,8.63
168049,0.00,-2.34,20.33,13.92,187,0.22,3062,33.33,45.00,4.62,97,3.48,-11.17,1.68,0.00,9.41
168275,-3.12,-2.34,14.59,13.60,187,0.21,3073,33.33,45.00,4.58,97,3.77,-10.88,1.68,0.00,9.80
168500,-17.19,-2.34,12.29,13.84,187,0.23,3018,33.33,45.00,4.55,97,4.21,-10.45,1.68,0.00,10.59
168726,-18.75,-2.34,13.32,13.92,187,0.24,3028,33.33,41.50,4.48,97,4.50,-10.30,1.74,0.00,10.98
168952,0.78,-2.34,17.00,13.60,187,0.28,3020,33.33,38.50,5.83,99,5.08,-9.58,1.82,0.00,11.76
169178,-3.12,-2.34,14.24,13.84,187,0.32,2991,33.33,36.00,5.10,97,5.66,-9.00,1.96,0.00,12.94
169404,5.47,-2.34,16.19,13.92,187,0.44,2995,66.67,34.00,6.36,97,6.96,-7.69,2.06,0.00,14.51
169629,7.81,-2.34,15.27,13.76,187,0.48,2987,66.67,33.00,7.00,97,7.55,-7.11,2.10,0.00,14.90
169856,9.38,-2.34,15.04,13.68,187,0.58,2990,66.67,31.50,9.03,97,8.56,-6.09,2.24,0.00,16.47
170082,1.56,-2.34,13.55,13.76,187,0.59,2972,66.67,33.50,8.26,97,9.00,-5.80,2.24,0.00,16.47
170307,-1.56,-2.34,14.13,13.84,187,0.62,3020,66.67,36.00,8.27,97,9.43,-5.37,2.26,0.00,16.47
170533,-2.34,-2.34,14.36,13.84,187,0.59,3008,66.67,39.50,8.39,97,9.43,-5.22,2.26,0.00,16.08
170759,-0.78,-2.34,14.70,13.84,187,0.65,3012,66.67,43.00,8.36,97,9.43,-5.22,2.28,0.00,16.47
170985,0.00,-2.34,14.70,13.84,187,0.61,3058,66.67,43.50,9.12,97,9.43,-5.22,2.26,0.00,16.47
171211,-0.78,-2.34,14.59,13.84,187,0.59,3055,66.67,43.50,8.48,97,9.29,-5.37,2.26,0.00,16.08
171436,-1.56,-2.34,14.47,13.52,187,0.57,3084,66.67,44.00,7.91,97,8.85,-5.80,2.24,0.00,15.69
171662,2.34,-2.34,15.16,13.84,185,0.57,3102,66.67,44.00,8.53,97,9.00,-5.66,2.24,0.00,15.69
171888,1.56,-2.34,14.47,13.76,185,0.55,3096,66.67,44.00,7.98,97,8.85,-5.80,2.22,0.00,15.29
172114,2.34,-2.34,14.59,13.44,185,0.57,3144,66.67,44.00,8.03,97,8.71,-5.95,2.24,0.00,15.29
172340,2.34,-2.34,14.59,13.92,185,0.56,3146,66.67,44.00,8.01,97,8.56,-6.09,2.22,0.00,15.69
172566,3.12,-2.34,14.47,13.84,185,0.52,3159,66.67,44.50,7.34,97,8.13,-6.53,2.20,0.00,15.29
172792,4.69,-2.34,14.70,13.68,185,0.50,3142,66.67,44.50,8.04,97,8.13,-6.53,2.20,0.00,14.90
173017,5.47,-2.34,14.70,13.92,185,0.49,3142,66.67,44.50,8.12,97,8.27,-6.38,2.06,0.00,13.73
173244,4.69,-2.34,14.36,13.92,185,0.31,3105,33.33,45.00,5.36,97,6.53,-8.13,1.84,0.00,11.37
173470,10.16,-2.34,15.73,13.76,185,0.22,3132,33.33,45.00,4.70,97,4.79,-9.87,1.70,0.00,9.02
173695,11.72,-2.34,15.62,13.84,185,0.27,3121,33.33,45.00,5.31,97,3.77,-10.88,1.82,0.00,9.02
173921,0.00,-2.34,12.75,13.84,185,0.27,3109,33.33,45.00,5.27,97,3.77,-10.88,1.80,0.00,9.02
174147,-16.41,-2.34,11.60,13.92,185,0.26,3087,33.33,45.00,5.29,97,3.77,-10.88,1.80,0.00,9.02
174373,0.00,-2.34,11.14,13.92,187,0.23,3086,33.33,45.00,4.62,97,3.48,-11.32,1.74,0.00,8.24
174598,0.00,-2.34,11.37,13.84,187,0.23,3039,33.33,45.00,5.20,97,3.48,-11.17,1.72,0.00,8.63
174825,0.00,-2.34,11.94,14.00,187,0.24,3050,33.33,45.00,5.19,97,3.48,-11.17,1.74,0.00,9.02
175051,-6.25,-2.34,11.14,13.92,187,0.28,3013,33.33,45.00,5.19,97,4.21,-10.45,1.84,0.00,11.37
175277,-4.69,-2.34,11.37,13.68,187,0.61,3060,66.67,44.00,9.06,97,8.13,-6.67,2.38,0.00,20.00
175502,-5.47,-2.34,12.63,13.76,187,0.84,3042,66.67,40.00,13.09,97,11.90,-2.76,2.52,22.35,23.53
175728,-16.41,-2.34,11.83,13.68,187,0.82,3083,66.67,39.00,12.38,97,12.48,-2.18,2.52,15.69,22.35
175954,-22.66,-2.34,13.44,13.68,187,0.88,3089,66.67,38.00,10.60,97,12.91,-1.74,2.58,15.69,22.35
176180,-11.72,-2.34,16.08,13.92,187,0.96,3125,66.67,36.50,13.37,97,13.64,-1.02,2.62,16.86,23.14
176406,-13.28,-2.34,14.47,13.76,187,1.01,3172,100.00,34.50,14.06,97,14.51,-0.15,2.72,32.55,24.71
176632,-6.25,-2.34,14.13,13.76,185,1.20,3217,100.00,25.00,17.71,97,17.12,2.47,2.94,47.84,34.90
176858,-6.25,-2.34,12.63,13.68,185,1.43,3264,100.00,16.50,20.79,97,20.75,6.09,3.08,47.84,46.27
177083,-7.03,-2.34,12.86,13.76,185,1.69,3306,100.00,13.50,24.05,97,23.51,8.85,3.20,47.45,49.02
177310,-11.72,-2.34,12.40,13.68,185,1.86,3378,100.00,9.50,27.12,97,26.41,11.75,3.32,47.06,48.24
177536,-13.28,-2.34,13.90,13.60,185,2.01,3449,100.00,7.50,28.34,95,29.02,14.36,3.40,41.18,50.98
177762,-11.72,-2.34,14.13,13.68,185,1.89,3488,100.00,9.00,28.18,95,28.87,14.22,3.36,41.18,52.16
177988,-8.59,-2.34,14.24,13.68,185,1.85,3577,100.00,9.50,28.14,95,28.00,13.35,3.38,43.14,53.73
178214,-7.81,-2.34,14.01,13.76,185,1.87,3578,100.00,10.50,28.47,95,27.57,12.91,3.40,43.14,54.90
178440,-7.81,-2.34,14.13,13.68,187,1.89,3652,100.00,11.00,29.08,95,27.57,12.77,3.42,42.75,52.16
178666,-7.03,-2.34,14.01,13.52,187,1.87,3712,100.00,11.00,30.34,95,27.86,13.06,3.44,42.75,52.55
178891,-7.03,-2.34,14.01,13.60,187,1.89,3761,100.00,11.50,30.77,95,28.00,13.35,3.46,42.35,49.02
179117,-7.81,-2.34,14.01,13.44,187,1.81,3863,100.00,11.50,30.11,95,27.86,13.20,3.44,32.55,43.53
179343,-7.81,-2.34,14.24,13.44,187,1.72,3900,100.00,14.50,27.65,95,26.26,11.61,3.34,26.67,36.47
179569,-3.91,-2.34,14.36,13.60,187,1.49,3960,100.00,18.00,25.23,95,23.51,8.85,3.24,35.69,34.90
179795,-3.91,-2.34,14.01,13.44,187,1.47,4017,100.00,19.50,25.88,95,22.05,7.40,3.26,39.22,35.29
180020,-7.03,-2.34,13.67,13.68,187,1.55,4116,100.00,18.00,27.32,95,22.49,7.84,3.36,38.82,36.47
180247,-7.81,-2.34,13.78,13.68,187,1.66,4139,100.00,16.50,29.12,95,23.94,9.29,3.44,36.08,37.65
180473,-7.03,-2.34,14.01,13.76,187,1.72,4243,100.00,14.50,31.35,95,24.96,10.30,3.48,34.51,39.22
180698,-6.25,-2.34,14.13,13.76,187,1.80,4271,100.00,14.50,32.90,93,25.68,10.88,3.54,34.51,43.14
180924,0.00,-2.34,12.98,13.68,187,1.78,4362,100.00,14.00,38.37,93,25.39,10.74,3.54,30.98,40.00
181150,0.00,-2.34,11.60,13.76,187,1.71,4470,100.00,14.50,38.72,93,24.23,9.58,3.48,26.67,36.47
181376,0.00,-2.34,11.14,13.68,187,0.88,4596,100.00,29.50,24.11,93,15.82,1.16,2.84,0.00,20.00
181602,-10.16,-2.34,11.83,13.76,187,0.53,4498,66.67,34.00,12.57,93,8.85,-5.95,2.46,0.00,13.73
181828,0.00,-2.34,11.83,13.92,187,0.56,4524,33.33,27.50,0.00,93,3.34,-11.32,2.50,0.00,9.02
182053,0.00,-2.34,12.86,13.92,187,0.49,4462,33.33,23.50,0.00,93,2.90,-11.75,2.38,0.00,9.41
182280,0.00,-2.34,11.14,13.44,189,0.41,4432,33.33,24.00,0.00,93,2.76,-11.90,2.30,0.00,9.41
182506,0.00,-2.34,11.14,13.84,189,0.38,4446,33.33,24.00,0.00,93,2.61,-12.04,2.22,0.00,9.41
182733,0.00,-2.34,11.60,14.08,189,0.34,4407,33.33,24.00,0.00,93,2.47,-12.19,2.12,0.00,9.02
182959,0.00,-2.34,13.67,13.60,189,0.28,4316,33.33,24.00,0.00,93,2.47,-12.19,2.08,0.00,9.02
183185,0.00,-2.34,18.03,13.92,189,0.28,4255,33.33,24.00,0.00,95,2.47,-12.19,2.02,0.00,9.02
183411,0.00,-2.34,20.33,13.84,189,0.28,4193,33.33,24.00,0.00,95,2.47,-12.33,1.96,0.00,8.63
183637,0.00,-2.34,20.33,13.92,189,0.27,4164,33.33,24.00,0.00,95,2.32,-12.33,1.98,0.00,8.24
183862,0.00,-2.34,20.33,13.92,189,0.26,4084,33.33,24.00,0.00,95,2.32,-12.33,1.94,0.00,8.24
184088,0.00,-2.34,20.33,13.84,189,0.25,4055,33.33,24.00,0.00,95,2.32,-12.33,1.88,0.00,7.84
184314,0.00,-2.34,20.33,13.84,189,0.24,4016,33.33,24.00,0.00,95,2.32,-12.33,1.86,0.00,7.84
184540,0.00,-2.34,20.33,13.84,189,0.23,3964,33.33,24.00,0.00,95,2.32,-12.33,1.86,0.00,7.45
184766,0.00,-2.34,20.33,13.92,189,0.23,3922,33.33,24.00,0.00,95,2.32,-12.33,1.84,0.00,7.45
184992,0.00,-2.34,20.33,13.92,189,0.22,3865,33.33,24.00,0.00,95,2.32,-12.33,1.78,0.00,7.06
185218,0.00,-2.34,20.33,13.84,189,0.22,3874,33.33,24.00,0.00,95,2.32,-12.33,1.80,0.00,7.06
185444,0.00,-2.34,20.33,13.92,189,0.21,3819,33.33,24.00,0.00,95,2.32,-12.33,1.78,0.00,7.06
185669,0.00,-2.34,20.33,13.92,189,0.24,3824,33.33,24.00,0.00,95,2.32,-12.33,1.76,0.00,7.06
185895,0.00,-2.34,20.33,13.92,189,0.20,3766,33.33,24.00,0.00,95,2.32,-12.33,1.76,0.00,6.67
186121,0.00,-2.34,20.33,13.68,189,0.20,3746,33.33,24.00,0.00,95,2.32,-12.48,1.74,0.00,6.67
186347,0.00,-2.34,20.33,13.92,189,0.19,3732,33.33,24.00,0.00,95,2.32,-12.33,1.72,0.00,6.67
186573,0.00,-2.34,20.33,13.84,189,0.19,3704,33.33,24.00,0.00,95,2.32,-12.48,1.70,0.00,6.67
186799,0.00,-2.34,20.33,13.60,189,0.19,3683,33.33,24.00,0.00,95,2.32,-12.48,1.72,0.00,6.27
187025,0.00,-2.34,20.33,14.00,189,0.18,3662,33.33,24.00,0.00,95,2.32,-12.48,1.70,0.00,6.27
187250,0.00,-2.34,20.33,13.92,189,0.13,3641,33.33,24.00,0.00,95,2.32,-12.48,1.66,0.00,6.27
187476,0.00,-2.34,20.33,13.92,189,0.18,3640,33.33,24.00,0.00,95,2.32,-12.33,1.68,0.00,6.27
187703,0.00,-2.34,20.33,14.00,189,0.19,3588,33.33,24.00,0.00,95,2.32,-12.48,1.68,0.00,6.27
187928,0.00,-2.34,20.33,13.92,189,0.18,3592,33.33,24.00,0.00,95,2.32,-12.48,1.68,0.00,6.27
188154,0.00,-2.34,20.33,13.76,189,0.18,3537,33.33,24.00,0.00,95,2.32,-12.33,1.66,0.00,6.27
188380,0.00,-2.34,20.33,13.92,189,0.19,3540,33.33,28.50,5.27,95,2.32,-12.33,1.72,0.00,7.84
188606,0.00,-2.34,20.33,14.00,189,0.25,3519,33.33,37.50,5.98,95,3.19,-11.61,1.82,0.00,10.20
188832,0.00,-2.34,20.33,13.84,189,0.21,3479,33.33,45.00,5.98,95,3.48,-11.17,1.74,0.00,9.80
189058,0.00,-2.34,16.19,13.84,189,0.21,3478,33.33,45.00,5.24,97,3.34,-11.32,1.76,0.00,10.20
189283,0.00,-2.34,12.98,13.76,189,0.20,3458,33.33,45.00,5.20,97,3.63,-11.17,1.70,0.00,10.20
189509,0.00,-2.34,11.37,13.92,189,0.21,3441,33.33,45.00,5.19,97,3.63,-11.17,1.70,0.00,9.80
189735,0.00,-2.34,11.48,13.92,189,0.14,3425,33.33,45.00,5.16,97,3.34,-11.46,1.66,0.00,9.02
189960,0.00,-2.34,11.25,13.68,189,0.18,3410,33.33,45.00,5.14,97,3.19,-11.61,1.64,0.00,8.63
190186,0.00,0.00,12.06,13.84,189,0.17,3401,33.33,45.00,5.11,97,3.05,-11.61,1.62,0.00,8.24
190412,0.00,0.00,12.29,13.84,189,0.17,3414,33.33,45.00,5.10,97,3.05,-11.75,1.62,0.00,8.24
190638,0.00,0.00,11.94,14.00,189,0.14,3390,33.33,42.00,4.31,97,2.76,-11.90,1.52,0.00,5.88
190863,0.00,0.00,13.44,14.00,189,0.17,3222,33.33,33.00,0.00,97,2.61,-12.19,1.58,0.00,5.88
191089,0.00,0.00,14.13,13.92,189,0.19,2953,33.33,24.00,0.00,97,2.61,-12.04,1.58,0.00,5.49
191315,0.00,0.00,15.96,14.00,189,0.19,2653,33.33,24.00,0.00,97,2.61,-12.04,1.56,0.00,5.49
191541,0.00,0.00,14.24,13.84,189,0.21,2550,33.33,25.50,0.00,97,2.47,-12.19,1.58,0.00,4.71
191767,0.00,0.00,12.86,14.00,189,0.22,2476,33.33,32.50,3.71,97,2.61,-12.04,1.60,0.00,5.88
191993,0.00,0.00,13.44,14.00,189,0.22,2498,33.33,40.00,3.74,97,2.61,-12.04,1.58,0.00,5.49
192219,0.00,0.00,13.32,14.00,189,0.20,2487,33.33,40.50,3.71,97,2.61,-12.04,1.54,0.00,5.10
192445,0.00,0.00,13.32,13.92,187,0.21,2449,33.33,40.50,3.67,97,2.61,-12.19,1.56,0.00,5.10
